Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,16,0,32
32.0,50,0,12,16,0,6
48.0,50,0,12,16,0,6
64.0,50,0,12,16,0,42
80.0,50,0,12,16,0,30
96.0,50,0,12,16,0,24
112.0,50,0,12,16,0,35
128.0,55,0,12,16,0,8
144.0,60,0,12,16,0,39
160.0,80,0,12,16,0,22
176.0,95,0,12,16,0,40
192.0,105,0,12,16,0,39
208.0,105,0,12,16,0,42
224.0,110,0,12,16,0,18
240.0,115,0,12,16,0,29
256.0,115,0,12,16,0,25
272.0,130,0,12,16,0,6
288.0,145,0,12,16,0,40
304.0,155,0,12,16,0,39
320.0,165,0,12,16,0,23
336.0,170,0,12,16,0,25
352.0,170,0,12,16,0,4
368.0,175,0,12,16,0,8
384.0,180,0,12,16,0,42
400.0,200,0,12,16,0,3
416.0,210,0,12,16,0,42
432.0,220,0,12,16,0,41
448.0,225,0,12,16,0,42
464.0,230,0,12,16,0,33
480.0,240,0,12,16,0,42
496.0,245,0,12,16,0,16
512.0,250,0,12,16,0,18
528.0,265,0,12,16,0,21
544.0,275,0,12,16,0,2
560.0,285,0,12,16,0,2
576.0,285,0,12,16,0,2
592.0,300,0,12,16,0,2
608.0,305,0,12,16,0,2
624.0,305,0,12,16,0,2
640.0,310,0,12,16,0,2
656.0,330,0,12,16,0,35
672.0,340,0,12,16,0,21
688.0,350,0,12,16,0,26
704.0,355,0,12,16,0,18
720.0,360,0,12,16,0,13
736.0,365,0,12,16,0,13
752.0,375,0,12,16,0,13
768.0,380,0,12,16,0,13
784.0,390,0,12,16,0,13
800.0,415,0,12,16,0,13
816.0,415,0,12,16,0,13
832.0,415,0,12,16,0,12
848.0,425,0,12,16,0,12
864.0,430,0,12,16,0,12
880.0,435,0,12,16,0,12
896.0,450,0,12,16,0,12
912.0,465,0,12,16,0,12
928.0,475,0,12,16,0,12
944.0,475,0,12,16,0,10
960.0,480,0,12,16,0,23
976.0,490,0,12,16,0,9
992.0,495,0,12,16,0,28
1008.0,405,0,12,16,0,1
1024.0,420,0,12,16,0,3
1040.0,425,0,12,16,0,38
1056.0,435,0,12,16,0,34
1072.0,440,0,12,16,0,13
1088.0,445,0,12,16,0,13
1104.0,450,0,12,16,0,13
1120.0,460,0,12,16,0,13
1136.0,470,0,12,16,0,13
1152.0,480,0,12,16,0,13
1168.0,485,0,12,16,0,13
1184.0,495,0,12,16,0,24
1200.0,495,0,12,16,0,32
1216.0,510,0,12,16,0,27
1232.0,515,0,12,16,0,8
1248.0,515,0,12,16,0,24
1264.0,530,0,12,16,0,33
1280.0,540,0,12,16,0,13
1296.0,545,0,12,16,0,13
1312.0,555,0,12,16,0,13
1328.0,565,0,12,16,0,13
1344.0,570,0,12,16,0,13
1360.0,570,0,12,16,0,13
1376.0,585,0,12,16,0,13
1392.0,595,0,12,16,0,39
1408.0,595,0,12,16,0,32
1424.0,610,0,12,16,0,17
1440.0,615,0,12,16,0,41
1456.0,620,0,12,16,0,2
1472.0,625,0,12,16,0,2
1488.0,630,0,12,16,0,2
1504.0,645,0,12,16,0,2
1520.0,655,0,12,16,0,2
1536.0,660,0,12,16,0,2
1552.0,665,0,12,16,0,2
1568.0,670,0,12,16,0,4
1584.0,680,0,12,16,0,2
1600.0,685,0,12,16,0,8
1616.0,685,0,12,16,0,5
1632.0,715,0,12,16,0,22
1648.0,715,0,12,16,0,33
1664.0,715,0,12,16,0,23
1680.0,720,0,12,16,0,32
1696.0,730,0,12,16,0,41
1712.0,740,0,12,16,0,25
1728.0,745,0,12,16,0,4
1744.0,770,0,12,16,0,33
1760.0,770,0,12,16,0,20
1776.0,770,0,12,16,0,27
1792.0,770,0,12,16,0,34
1808.0,780,0,12,16,0,39
1824.0,790,0,12,16,0,4
1840.0,800,0,12,16,0,12
1856.0,805,0,12,16,0,12
1872.0,825,0,12,16,0,12
1888.0,825,0,12,16,0,12
1904.0,830,0,12,16,0,12
1920.0,835,0,12,16,0,12
1936.0,850,0,12,16,0,14
1952.0,855,0,12,16,0,22
1968.0,860,0,12,16,0,9
1984.0,870,0,12,16,0,24
2000.0,880,0,12,16,0,9
2016.0,885,0,12,16,0,42
2032.0,885,0,12,16,0,4
2048.0,895,0,12,16,0,21
2064.0,910,0,12,16,0,13
2080.0,910,0,12,16,0,13
2096.0,915,0,12,16,0,13
2112.0,940,0,12,16,0,13
2128.0,940,0,12,16,0,13
2144.0,945,0,12,16,0,13
2160.0,950,0,12,16,0,13
2176.0,965,0,12,16,0,1
2192.0,965,0,12,16,0,28
2208.0,965,0,12,16,0,41
2224.0,980,0,12,16,0,19
2240.0,995,0,12,16,0,36
2256.0,870,0,12,16,0,7
2272.0,875,0,12,16,0,28
2288.0,875,0,12,16,0,40
2304.0,890,0,12,16,0,19
2320.0,890,0,12,16,0,19
2336.0,895,0,12,16,0,20
2352.0,915,0,12,16,0,41
2368.0,925,0,12,16,0,40
2384.0,900,0,12,16,0,2
2400.0,900,0,12,16,0,40
2416.0,910,0,12,16,0,29
2432.0,920,0,12,16,0,5
2448.0,950,0,12,16,0,7
2464.0,950,0,12,16,0,40
2480.0,970,0,12,16,0,36
2496.0,975,0,12,16,0,42
2512.0,975,0,12,16,0,6
2528.0,975,0,12,16,0,30
2544.0,995,0,12,16,0,34
2560.0,1000,0,12,16,0,40
2576.0,1000,0,12,16,0,17
2592.0,1015,0,12,16,0,24
2608.0,1020,0,12,16,0,20
2624.0,1025,0,12,16,0,33
2640.0,1155,0,12,16,0,41
2656.0,1165,0,12,16,0,29
2672.0,1175,0,12,16,0,40
2688.0,1180,0,12,16,0,1
2704.0,1180,0,12,16,0,39
2720.0,1190,0,12,16,0,38
2736.0,1195,0,12,16,0,4
2752.0,1205,0,12,16,0,7
