Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,16,0,41
32.0,50,0,12,16,0,41
48.0,50,0,12,16,0,21
64.0,50,0,12,16,0,41
80.0,50,0,12,16,0,12
96.0,50,0,12,16,0,25
112.0,50,0,12,16,0,41
128.0,55,0,12,16,0,25
144.0,60,0,12,16,0,34
160.0,80,0,12,16,0,21
176.0,95,0,12,16,0,26
192.0,105,0,12,16,0,27
208.0,105,0,12,16,0,17
224.0,110,0,12,16,0,33
240.0,115,0,12,16,0,18
256.0,115,0,12,16,0,3
272.0,130,0,12,16,0,41
288.0,145,0,12,16,0,41
304.0,155,0,12,16,0,22
320.0,165,0,12,16,0,41
336.0,170,0,12,16,0,41
352.0,170,0,12,16,0,21
368.0,175,0,12,16,0,41
384.0,180,0,12,16,0,22
400.0,200,0,12,16,0,21
416.0,210,0,12,16,0,41
432.0,220,0,12,16,0,9
448.0,225,0,12,16,0,23
464.0,230,0,12,16,0,41
480.0,240,0,12,16,0,37
496.0,245,0,12,16,0,8
512.0,250,0,12,16,0,18
528.0,265,0,12,16,0,18
544.0,275,0,12,16,0,41
560.0,285,0,12,16,0,41
576.0,285,0,12,16,0,41
592.0,300,0,12,16,0,8
608.0,305,0,12,16,0,6
624.0,305,0,12,16,0,39
640.0,310,0,12,16,0,41
656.0,330,0,12,16,0,30
672.0,340,0,12,16,0,25
688.0,350,0,12,16,0,41
704.0,355,0,12,16,0,36
720.0,360,0,12,16,0,41
736.0,365,0,12,16,0,41
752.0,375,0,12,16,0,41
768.0,380,0,12,16,0,39
784.0,390,0,12,16,0,41
800.0,415,0,12,16,0,30
816.0,415,0,12,16,0,41
832.0,415,0,12,16,0,2
848.0,425,0,12,16,0,2
864.0,430,0,12,16,0,2
880.0,435,0,12,16,0,2
896.0,450,0,12,16,0,2
912.0,465,0,12,16,0,2
928.0,475,0,12,16,0,2
944.0,475,0,12,16,0,41
960.0,480,0,12,16,0,22
976.0,490,0,12,16,0,36
992.0,495,0,12,16,0,23
1008.0,505,0,12,16,0,41
1024.0,515,0,12,16,0,32
1040.0,520,0,12,16,0,5
1056.0,530,0,12,16,0,20
1072.0,535,0,12,16,0,29
1088.0,540,0,12,16,0,26
1104.0,550,0,12,16,0,34
1120.0,510,0,12,16,0,14
1136.0,515,0,12,16,0,13
1152.0,525,0,12,16,0,13
1168.0,530,0,12,16,0,13
1184.0,540,0,12,16,0,13
1200.0,540,0,12,16,0,13
1216.0,555,0,12,16,0,13
1232.0,560,0,12,16,0,13
1248.0,565,0,12,16,0,16
1264.0,575,0,12,16,0,13
1280.0,585,0,12,16,0,13
1296.0,590,0,12,16,0,13
1312.0,600,0,12,16,0,13
1328.0,610,0,12,16,0,13
1344.0,615,0,12,16,0,13
1360.0,615,0,12,16,0,13
1376.0,630,0,12,16,0,32
1392.0,640,0,13,16,0,41
1408.0,640,0,13,16,0,38
1424.0,655,0,13,16,0,13
1440.0,660,0,13,16,0,13
1456.0,665,0,13,16,0,13
1472.0,670,0,13,16,0,13
1488.0,675,0,13,16,0,13
1504.0,690,0,13,16,0,13
1520.0,705,0,13,16,0,13
1536.0,710,0,13,16,0,3
1552.0,715,0,13,16,0,41
1568.0,720,0,13,16,0,16
1584.0,730,0,13,16,0,41
1600.0,735,0,13,16,0,29
1616.0,735,0,13,16,0,20
1632.0,765,0,13,16,0,41
1648.0,770,0,13,16,0,41
1664.0,770,0,13,16,0,37
1680.0,775,0,13,16,0,17
1696.0,785,0,13,16,0,32
1712.0,795,0,13,16,0,39
1728.0,800,0,13,16,0,17
1744.0,820,0,13,16,0,41
1760.0,825,0,13,16,0,37
1776.0,830,0,13,16,0,20
1792.0,830,0,13,16,0,17
1808.0,840,0,13,16,0,20
1824.0,850,0,13,16,0,41
1840.0,860,0,13,16,0,40
1856.0,865,0,13,16,0,34
1872.0,880,0,13,16,0,11
1888.0,815,0,13,16,0,5
1904.0,820,0,13,16,0,26
1920.0,900,0,13,16,0,41
1936.0,915,0,13,16,0,25
1952.0,920,0,13,16,0,6
1968.0,925,0,13,16,0,31
1984.0,935,0,13,16,0,41
2000.0,940,0,13,16,0,24
2016.0,955,0,13,16,0,21
2032.0,955,0,13,16,0,41
2048.0,965,0,13,16,0,9
2064.0,980,0,13,16,0,41
2080.0,980,0,13,16,0,9
2096.0,985,0,13,16,0,41
2112.0,1005,0,13,16,0,41
2128.0,1005,0,13,16,0,31
2144.0,1020,0,13,16,0,41
2160.0,1025,0,13,16,0,19
2176.0,1040,0,13,16,0,26
2192.0,1040,0,13,16,0,3
2208.0,1040,0,13,16,0,10
2224.0,985,0,13,16,0,11
2240.0,995,0,13,16,0,38
2256.0,1000,0,13,16,0,33
2272.0,1005,0,13,16,0,10
2288.0,1010,0,13,16,0,37
2304.0,1025,0,13,16,0,37
2320.0,1025,0,13,16,0,41
2336.0,1030,0,13,16,0,40
2352.0,1055,0,13,16,0,37
2368.0,1060,0,13,16,0,1
2384.0,1065,0,13,16,0,28
2400.0,1065,0,13,16,0,2
2416.0,1080,0,13,16,0,2
