Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,45
32.0,50,0,12,0,0,45
48.0,50,0,12,0,0,45
64.0,50,0,12,0,0,45
80.0,50,0,12,0,0,45
96.0,50,0,12,0,0,45
112.0,50,0,12,0,0,45
128.0,55,0,12,0,0,45
144.0,60,0,12,0,0,1
160.0,80,0,12,0,0,45
176.0,95,0,12,0,0,45
192.0,105,0,12,0,0,45
208.0,105,0,12,0,0,45
224.0,110,0,12,0,0,45
240.0,115,0,12,0,0,45
256.0,115,0,12,0,0,45
272.0,130,0,12,0,0,14
288.0,145,0,12,0,0,45
304.0,155,0,12,0,0,11
320.0,85,0,12,0,0,45
336.0,90,0,12,0,0,45
352.0,90,0,12,0,0,45
368.0,95,0,12,0,0,45
384.0,100,0,12,0,0,45
400.0,120,0,12,0,0,45
416.0,130,0,12,0,0,45
432.0,140,0,12,0,0,45
448.0,145,0,12,0,0,42
464.0,145,0,12,0,0,42
480.0,155,0,12,0,0,45
496.0,160,0,12,0,0,2
512.0,165,0,12,0,0,45
528.0,175,0,12,0,0,14
544.0,185,0,12,0,0,45
560.0,195,0,12,0,0,45
576.0,195,0,12,0,0,45
592.0,205,0,12,0,0,45
608.0,210,0,12,0,0,45
624.0,210,0,12,0,0,45
640.0,215,0,12,0,0,45
656.0,235,0,12,0,0,45
672.0,235,0,12,0,0,45
688.0,250,0,12,0,0,45
704.0,255,0,12,0,0,45
720.0,255,0,12,0,0,45
736.0,260,0,12,0,0,45
752.0,270,0,12,0,0,45
768.0,275,0,12,0,0,45
784.0,285,0,12,0,0,45
800.0,305,0,12,0,0,45
816.0,305,0,12,0,0,45
832.0,305,0,12,0,0,45
848.0,310,0,12,0,0,45
864.0,315,0,12,0,0,45
880.0,320,0,12,0,0,45
896.0,335,4,12,0,0,45
912.0,350,4,12,0,0,45
928.0,355,4,12,0,0,45
944.0,355,4,12,0,0,45
960.0,360,8,12,0,0,1
976.0,265,8,12,0,0,45
992.0,270,8,12,0,0,45
1008.0,280,12,12,0,0,45
1024.0,290,12,12,0,0,1
1040.0,195,12,12,0,0,45
1056.0,200,16,12,0,0,45
1072.0,205,16,12,0,0,45
1088.0,210,16,12,0,0,45
1104.0,215,20,12,0,0,45
1120.0,225,20,12,0,0,45
1136.0,230,20,12,0,0,45
1152.0,240,24,12,0,0,45
1168.0,245,24,12,0,0,45
1184.0,250,24,12,0,0,45
1200.0,250,28,12,0,0,45
1216.0,265,28,12,0,0,45
1232.0,270,28,12,0,0,45
1248.0,270,32,12,0,0,45
1264.0,280,32,12,0,0,45
1280.0,290,32,12,0,0,45
1296.0,295,36,12,0,0,41
1312.0,300,36,12,0,0,45
1328.0,310,36,12,0,0,2
1344.0,315,40,12,0,0,45
1360.0,315,40,12,0,0,45
1376.0,325,44,12,0,0,45
1392.0,335,44,12,0,0,45
1408.0,335,44,12,0,0,45
1424.0,350,44,12,0,0,45
1440.0,350,48,12,0,0,45
1456.0,305,48,12,0,0,14
1472.0,310,52,12,0,0,45
1488.0,315,52,12,0,0,45
1504.0,325,52,12,0,0,45
1520.0,335,52,12,0,0,45
1536.0,340,56,12,0,0,45
1552.0,345,56,12,0,0,45
1568.0,350,60,12,0,0,45
1584.0,355,60,12,0,0,45
1600.0,360,60,12,0,0,45
1616.0,360,60,12,0,0,45
1632.0,385,64,12,0,0,45
1648.0,385,64,12,0,0,45
1664.0,385,68,12,0,0,45
1680.0,390,68,12,0,0,45
1696.0,400,68,12,0,0,45
1712.0,405,68,12,0,0,45
1728.0,410,72,13,0,0,45
1744.0,430,72,13,0,0,45
1760.0,430,76,13,0,0,45
1776.0,430,76,13,0,0,45
1792.0,430,76,13,0,0,45
1808.0,440,76,13,0,0,45
1824.0,450,80,13,0,0,45
1840.0,460,80,13,0,0,45
1856.0,465,84,13,0,0,45
1872.0,480,84,13,0,0,45
1888.0,480,84,13,0,0,45
1904.0,485,84,13,0,0,45
1920.0,490,88,13,0,0,45
1936.0,505,88,13,0,0,45
1952.0,510,92,13,0,0,45
1968.0,515,92,13,0,0,45
1984.0,525,92,13,0,0,45
2000.0,530,92,13,0,0,45
2016.0,535,96,13,0,0,1
2032.0,435,96,13,0,0,45
2048.0,445,100,13,0,0,45
2064.0,460,100,13,0,0,45
2080.0,460,100,13,0,0,1
2096.0,460,104,13,0,0,45
2112.0,480,104,13,0,0,45
2128.0,480,108,13,0,0,45
2144.0,480,108,13,0,0,45
2160.0,485,108,13,0,0,45
2176.0,500,108,13,0,0,45
