Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,41
32.0,50,0,12,0,0,45
48.0,50,0,12,0,0,45
64.0,50,0,12,0,0,45
80.0,50,0,12,0,0,11
96.0,50,0,12,0,0,45
112.0,50,0,12,0,0,45
128.0,55,0,12,0,0,45
144.0,60,0,12,0,0,45
160.0,80,0,12,0,0,1
176.0,95,0,12,0,0,11
192.0,25,0,12,0,0,45
208.0,25,0,12,0,0,11
224.0,30,0,12,0,0,11
240.0,35,0,12,0,0,45
256.0,35,0,12,0,0,11
272.0,50,0,12,0,0,44
288.0,65,0,12,0,0,44
304.0,75,0,12,0,0,45
320.0,80,0,12,0,0,41
336.0,85,0,12,0,0,11
352.0,85,0,12,0,0,45
368.0,90,0,12,0,0,11
384.0,95,0,12,0,0,45
400.0,115,0,12,0,0,45
416.0,125,0,12,0,0,45
432.0,135,0,12,0,0,44
448.0,140,0,12,0,0,42
464.0,140,0,12,0,0,45
480.0,150,0,12,0,0,11
496.0,155,0,12,0,0,45
512.0,160,0,12,0,0,42
528.0,175,0,12,0,0,41
544.0,180,0,12,0,0,44
560.0,190,0,12,0,0,45
576.0,190,0,12,0,0,44
592.0,200,0,12,0,0,2
608.0,205,0,12,0,0,45
624.0,205,0,12,0,0,1
640.0,210,0,12,0,0,45
656.0,225,0,12,0,0,45
672.0,235,0,12,0,0,41
688.0,245,0,12,0,0,45
704.0,250,0,12,0,0,45
720.0,200,0,12,0,0,14
736.0,205,0,12,0,0,45
752.0,210,0,12,0,0,45
768.0,215,4,12,0,0,42
784.0,225,4,12,0,0,1
800.0,250,8,12,0,0,41
816.0,250,8,12,0,0,11
832.0,250,8,12,0,0,2
848.0,255,8,12,0,0,11
864.0,255,12,12,0,0,45
880.0,260,12,12,0,0,45
896.0,270,16,12,0,0,11
912.0,285,16,12,0,0,45
928.0,295,16,12,0,0,45
944.0,300,16,12,0,0,45
960.0,300,16,12,0,0,44
976.0,305,20,12,0,0,2
992.0,310,20,13,0,0,45
