Episode,Epsilon,Total_Reward,Barracks,TechLabs,Marauders,End_Loop,Reason,Is_Bottom_Right
117,0.890,200,0,0,0,20160,Done,False
118,0.890,200,0,0,0,20160,Done,False
119,0.889,200,0,0,0,14753,Done,False
120,0.888,200,0,0,0,20160,Done,False
121,0.887,200,0,0,0,20160,Done,False
122,0.886,200,0,0,0,20160,Done,False
123,0.885,0,0,0,0,20160,Done,False
124,0.884,50,0,0,0,20160,Done,False
125,0.883,200,0,0,0,20160,Done,False
126,0.882,200,0,0,0,20160,Done,False
127,0.882,200,0,0,0,20160,Done,False
128,0.881,200,0,0,0,20160,Done,False
129,0.880,200,0,0,0,20160,Done,False
130,0.879,200,0,0,0,20160,Done,False
131,0.878,200,0,0,0,20160,Done,False
132,0.877,100,0,0,0,20160,Done,False
133,0.876,200,0,0,0,20160,Done,False
134,0.875,100,0,0,0,20160,Done,False
135,0.875,200,0,0,0,20160,Done,False
136,0.874,100,0,0,0,20160,Done,False
137,0.873,50,0,0,0,20160,Done,False
138,0.872,200,0,0,0,20160,Done,False
139,0.871,200,0,0,0,20160,Done,False
140,0.870,200,0,0,0,20160,Done,False
141,0.869,200,0,0,0,20160,Done,False
142,0.868,100,0,0,0,20160,Done,False
143,0.868,200,0,0,0,20160,Done,False
144,0.867,200,0,0,0,20160,Done,False
145,0.866,100,0,0,0,20160,Done,False
146,0.865,200,0,0,0,20160,Done,False
147,0.864,200,0,0,0,20160,Done,False
148,0.863,200,0,0,0,20160,Done,False
149,0.862,200,0,0,0,20160,Done,False
150,0.862,100,0,0,0,20160,Done,False
151,0.861,200,0,0,0,20160,Done,False
152,0.860,200,0,0,0,20160,Done,False
153,0.859,200,0,0,0,20160,Done,False
154,0.858,100,0,0,0,20160,Done,False
155,0.857,200,0,0,0,20160,Done,False
156,0.856,200,0,0,0,20160,Done,False
157,0.855,50,0,0,0,20160,Done,False
158,0.855,200,0,0,0,20160,Done,False
159,0.854,200,0,0,0,20160,Done,False
160,0.853,100,0,0,0,20160,Done,False
161,0.852,0,0,0,0,20160,Done,False
162,0.851,100,0,0,0,20160,Done,False
163,0.850,200,0,0,0,20160,Done,False
164,0.850,200,0,0,0,20160,Done,False
165,0.849,200,0,0,0,20160,Done,False
166,0.848,200,0,0,0,20160,Done,False
167,0.847,200,0,0,0,20160,Done,False
168,0.846,0,0,0,0,20160,Done,False
169,0.845,200,0,0,0,20160,Done,False
170,0.844,100,0,0,0,20160,Done,False
171,0.844,200,0,0,0,20160,Done,False
172,0.843,200,0,0,0,20160,Done,False
173,0.842,200,0,0,0,20160,Done,False
174,0.841,200,0,0,0,20160,Done,False
175,0.840,200,0,0,0,20160,Done,False
176,0.839,100,0,0,0,20160,Done,False
177,0.839,100,0,0,0,20160,Done,False
178,0.838,100,0,0,0,20160,Done,False
179,0.837,150,0,0,0,20160,Done,False
180,0.836,200,0,0,0,20160,Done,False
181,0.835,200,0,0,0,20160,Done,False
182,0.834,200,0,0,0,20160,Done,False
183,0.834,200,0,0,0,20160,Done,False
184,0.833,50,0,0,0,20160,Done,False
185,0.832,100,0,0,0,20160,Done,False
186,0.831,100,0,0,0,20160,Done,False
187,0.830,200,0,0,0,20160,Done,False
188,0.829,100,0,0,0,20160,Done,False
189,0.829,100,0,0,0,20160,Done,False
190,0.828,200,0,0,0,20160,Done,False
191,0.827,200,0,0,0,18528,Done,False
192,0.826,200,0,0,0,20160,Done,False
193,0.825,200,0,0,0,20160,Done,False
194,0.824,200,0,0,0,20160,Done,False
195,0.824,200,0,0,0,20160,Done,False
196,0.823,200,0,0,0,20160,Done,False
197,0.822,200,0,0,0,20160,Done,False
198,0.821,200,0,0,0,20160,Done,False
199,0.820,0,0,0,0,20160,Done,False
200,0.819,200,0,0,0,20160,Done,False
201,0.819,100,0,0,0,20160,Done,False
202,0.818,200,0,0,0,20160,Done,False
203,0.817,200,0,0,0,20160,Done,False
204,0.816,200,0,0,0,20160,Done,False
205,0.815,200,0,0,0,20160,Done,False
206,0.815,100,0,0,0,20160,Done,False
207,0.814,200,0,0,0,20160,Done,False
208,0.813,50,0,0,0,20160,Done,False
209,0.812,200,0,0,0,20160,Done,False
210,0.811,200,0,0,0,20160,Done,False
211,0.810,100,0,0,0,20160,Done,False
212,0.810,200,0,0,0,20160,Done,False
213,0.809,200,0,0,0,20160,Done,False
214,0.808,100,0,0,0,20160,Done,False
215,0.807,200,0,0,0,20160,Done,False
216,0.806,200,0,0,0,20160,Done,False
217,0.806,100,0,0,0,20160,Done,False
218,0.805,200,0,0,0,20160,Done,False
219,0.804,50,0,0,0,20160,Done,False
220,0.803,200,0,0,0,20160,Done,False
221,0.802,50,0,0,0,20160,Done,False
222,0.802,200,0,0,0,20160,Done,False
223,0.801,50,0,0,0,20160,Done,False
224,0.800,200,0,0,0,20160,Done,False
225,0.799,100,0,0,0,20160,Done,False
226,0.798,100,0,0,0,20160,Done,False
227,0.798,200,0,0,0,20160,Done,False
228,0.797,100,0,0,0,20160,Done,False
229,0.796,0,0,0,0,20160,Done,False
230,0.795,200,0,0,0,20160,Done,False
231,0.794,100,0,0,0,20160,Done,False
232,0.794,200,0,0,0,14560,Done,False
233,0.793,200,0,0,0,20160,Done,False
234,0.792,200,0,0,0,20160,Done,False
235,0.791,200,0,0,0,20160,Done,False
236,0.790,200,0,0,0,20160,Done,False
237,0.790,200,0,0,0,20160,Done,False
238,0.789,200,0,0,0,20160,Done,False
239,0.788,50,0,0,0,20160,Done,False
240,0.787,200,0,0,0,20160,Done,False
241,0.787,50,0,0,0,20160,Done,False
242,0.786,0,0,0,0,20160,Done,False
243,0.785,200,0,0,0,20160,Done,False
244,0.784,50,0,0,0,20160,Done,False
245,0.783,200,0,0,0,14576,Done,False
246,0.783,200,0,0,0,20160,Done,False
247,0.782,100,0,0,0,20160,Done,False
248,0.781,200,0,0,0,20160,Done,False
249,0.780,200,0,0,0,14320,Done,False
250,0.779,200,0,0,0,20160,Done,False
251,0.779,100,0,0,0,20160,Done,False
252,0.778,200,0,0,0,20160,Done,False
253,0.777,200,0,0,0,20160,Done,False
254,0.776,200,0,0,0,20160,Done,False
255,0.776,100,0,0,0,20160,Done,False
256,0.775,100,0,0,0,20160,Done,False
257,0.774,200,0,0,0,20160,Done,False
258,0.773,200,0,0,0,20160,Done,False
259,0.772,200,0,0,0,20160,Done,False
260,0.772,200,0,0,0,20160,Done,False
261,0.771,200,0,0,0,20160,Done,False
262,0.770,200,0,0,0,20160,Done,False
263,0.769,100,0,0,0,20160,Done,False
264,0.769,100,0,0,0,20160,Done,False
265,0.768,200,0,0,0,20160,Done,False
266,0.767,100,0,0,0,20160,Done,False
267,0.766,200,0,0,0,20160,Done,False
268,0.766,200,0,0,0,20160,Done,False
269,0.765,200,0,0,0,20160,Done,False
270,0.764,100,0,0,0,20160,Done,False
271,0.763,200,0,0,0,20160,Done,False
272,0.763,200,0,0,0,20160,Done,False
273,0.762,200,0,0,0,20160,Done,False
274,0.761,100,0,0,0,20160,Done,False
275,0.760,200,0,0,0,20160,Done,False
276,0.759,200,0,0,0,20160,Done,False
277,0.759,200,0,0,0,20160,Done,False
278,0.758,100,0,0,0,20160,Done,False
279,0.757,200,0,0,0,20160,Done,False
280,0.756,100,0,0,0,20160,Done,False
281,0.756,200,0,0,0,20160,Done,False
282,0.755,200,0,0,0,20160,Done,False
283,0.754,100,0,0,0,20160,Done,False
284,0.753,200,0,0,0,20160,Done,False
285,0.753,100,0,0,0,20160,Done,False
286,0.752,100,0,0,0,20160,Done,False
287,0.751,200,0,0,0,20160,Done,False
288,0.750,100,0,0,0,20160,Done,False
289,0.750,200,0,0,0,20160,Done,False
290,0.749,100,0,0,0,20160,Done,False
291,0.748,200,0,0,0,20160,Done,False
292,0.747,200,0,0,0,20160,Done,False
293,0.747,50,0,0,0,20160,Done,False
294,0.746,0,0,0,0,20160,Done,False
295,0.745,0,0,0,0,20160,Done,False
296,0.744,100,0,0,0,20160,Done,False
297,0.744,150,0,0,0,20160,Done,False
298,0.743,100,0,0,0,20160,Done,False
299,0.742,150,0,0,0,20160,Done,False
300,0.741,200,0,0,0,20160,Done,False
301,0.741,200,0,0,0,20160,Done,False
302,0.740,100,0,0,0,20160,Done,False
303,0.739,200,0,0,0,20160,Done,False
304,0.738,200,0,0,0,20160,Done,False
305,0.738,100,0,0,0,20160,Done,False
306,0.737,100,0,0,0,20160,Done,False
307,0.736,200,0,0,0,20160,Done,False
308,0.736,50,0,0,0,20160,Done,False
309,0.735,100,0,0,0,20160,Done,False
310,0.734,100,0,0,0,20160,Done,False
311,0.733,200,0,0,0,20160,Done,False
312,0.733,200,0,0,0,20160,Done,False
313,0.732,200,0,0,0,20160,Done,False
314,0.731,100,0,0,0,20160,Done,False
315,0.730,200,0,0,0,20160,Done,False
316,0.730,100,0,0,0,20160,Done,False
317,0.729,100,0,0,0,20160,Done,False
318,0.728,200,0,0,0,20160,Done,False
319,0.727,100,0,0,0,20160,Done,False
320,0.727,200,0,0,0,20160,Done,False
321,0.726,100,0,0,0,20160,Done,False
322,0.725,100,0,0,0,20160,Done,False
323,0.725,200,0,0,0,20160,Done,False
324,0.724,100,0,0,0,20160,Done,False
325,0.723,100,0,0,0,20160,Done,False
326,0.722,100,0,0,0,20160,Done,False
327,0.722,100,0,0,0,20160,Done,False
328,0.721,0,0,0,0,20160,Done,False
329,0.720,100,0,0,0,20160,Done,False
