Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
73,掠奪者任務,0.209,-0.7163,13440,2,13
74,掠奪者任務,0.208,0.2913,13440,4,22
75,掠奪者任務,0.207,0.9883,8512,5,7
76,掠奪者任務,0.206,-0.9705,13440,0,14
77,掠奪者任務,0.205,0.9887,8048,5,0
78,掠奪者任務,0.204,-0.9705,13440,0,12
79,掠奪者任務,0.203,0.9827,12272,5,6
80,掠奪者任務,0.202,-0.7163,13440,2,11
81,掠奪者任務,0.201,-0.9705,13440,0,20
82,掠奪者任務,0.200,0.9880,8960,5,4
83,掠奪者任務,0.199,0.9880,8800,5,6
84,掠奪者任務,0.198,-0.2913,13440,3,4
85,掠奪者任務,0.197,0.9889,8320,5,5
86,掠奪者任務,0.196,0.9853,11184,5,12
87,掠奪者任務,0.195,0.9869,9536,5,7
88,掠奪者任務,0.194,-0.9705,13440,0,2
89,掠奪者任務,0.193,0.9849,11248,5,20
90,掠奪者任務,0.192,0.9838,11664,5,7
91,掠奪者任務,0.191,0.9842,12032,5,8
92,掠奪者任務,0.190,0.9864,10352,5,4
93,掠奪者任務,0.189,0.9842,11936,5,3
94,掠奪者任務,0.188,-0.9051,13440,1,12
95,掠奪者任務,0.187,0.9867,9760,5,11
96,掠奪者任務,0.186,0.9827,13120,5,10
97,掠奪者任務,0.185,0.9854,11328,5,6
98,掠奪者任務,0.184,0.9904,6608,5,7
99,掠奪者任務,0.184,0.9811,12960,5,12
100,掠奪者任務,0.183,-0.9051,13440,1,14
101,掠奪者任務,0.182,-0.9705,13440,0,9
102,掠奪者任務,0.181,-0.9705,13440,0,4
103,掠奪者任務,0.180,0.9825,13200,5,6
104,掠奪者任務,0.179,-0.9051,13440,1,15
105,掠奪者任務,0.178,-0.9705,13440,0,6
106,掠奪者任務,0.177,0.9903,7344,5,2
107,掠奪者任務,0.176,0.9837,11792,5,8
108,掠奪者任務,0.175,0.9846,10352,5,8
109,掠奪者任務,0.175,-0.9705,13440,0,3
110,掠奪者任務,0.174,0.9864,9984,5,16
111,掠奪者任務,0.173,0.9852,11312,5,1
112,掠奪者任務,0.172,-0.9705,13440,0,7
113,掠奪者任務,0.171,0.9862,10448,5,14
114,掠奪者任務,0.170,-0.9705,13440,0,15
115,掠奪者任務,0.169,-0.7163,13440,2,19
116,掠奪者任務,0.169,0.9887,8352,5,4
117,掠奪者任務,0.168,-0.9051,13440,1,16
118,掠奪者任務,0.167,-0.9051,13440,1,14
119,掠奪者任務,0.166,-0.2913,13440,3,11
120,掠奪者任務,0.165,-0.7163,13440,2,18
121,掠奪者任務,0.164,-0.7163,13440,2,8
122,掠奪者任務,0.164,0.9855,10208,5,12
123,掠奪者任務,0.163,-0.9705,13440,0,8
124,掠奪者任務,0.162,0.9858,11152,5,12
125,掠奪者任務,0.161,-0.2913,13440,3,21
126,掠奪者任務,0.160,-0.9705,13440,0,14
127,掠奪者任務,0.160,-0.9051,13440,1,4
128,掠奪者任務,0.159,-0.7163,13440,2,7
129,掠奪者任務,0.158,-0.9705,13440,0,0
130,掠奪者任務,0.157,0.9889,7952,5,2
131,掠奪者任務,0.156,-0.9705,13440,0,8
132,掠奪者任務,0.156,-0.9051,13440,1,19
133,掠奪者任務,0.155,0.9865,10480,5,7
134,掠奪者任務,0.154,0.9800,13168,5,9
135,掠奪者任務,0.153,-0.9705,13440,0,16
136,掠奪者任務,0.152,-0.9051,13440,1,22
137,掠奪者任務,0.152,-0.9051,13440,1,6
138,掠奪者任務,0.151,0.9856,10576,5,9
139,掠奪者任務,0.150,0.9849,11312,5,12
140,掠奪者任務,0.149,0.9828,13248,5,7
141,掠奪者任務,0.149,0.9854,10640,5,8
142,掠奪者任務,0.148,-0.7163,13440,2,12
143,掠奪者任務,0.147,0.9825,12176,5,10
144,掠奪者任務,0.146,-0.2913,13440,3,0
145,掠奪者任務,0.146,0.9864,10160,5,7
146,掠奪者任務,0.145,0.9855,11088,5,8
147,掠奪者任務,0.144,0.9824,12976,5,11
148,掠奪者任務,0.144,0.9829,12112,5,0
149,掠奪者任務,0.143,-0.9705,13440,0,7
150,掠奪者任務,0.142,-0.9705,13440,0,13
151,掠奪者任務,0.141,-0.9051,13440,1,18
152,掠奪者任務,0.141,0.9902,7264,5,7
153,掠奪者任務,0.140,-0.9705,13440,0,12
154,掠奪者任務,0.139,-0.9051,13440,1,3
155,掠奪者任務,0.139,0.9809,13168,5,12
156,掠奪者任務,0.138,-0.9705,13440,0,4
157,掠奪者任務,0.137,-0.9705,13440,0,0
158,掠奪者任務,0.137,-0.7163,13440,2,11
159,掠奪者任務,0.136,0.9850,11712,5,7
160,掠奪者任務,0.135,-0.2913,13440,3,13
161,掠奪者任務,0.135,0.9857,10464,5,7
162,掠奪者任務,0.134,0.9825,11792,5,19
163,掠奪者任務,0.133,0.2913,13440,4,10
164,掠奪者任務,0.133,-0.9705,13440,0,7
165,掠奪者任務,0.132,-0.9051,13440,1,15
166,掠奪者任務,0.131,0.9888,8592,5,4
167,掠奪者任務,0.131,0.9815,13344,5,12
168,掠奪者任務,0.130,-0.9705,13440,0,17
169,掠奪者任務,0.129,0.9893,7952,5,4
170,掠奪者任務,0.129,-0.9705,13440,0,0
171,掠奪者任務,0.128,-0.7163,13440,2,0
172,掠奪者任務,0.127,0.9799,13440,5,10
173,掠奪者任務,0.127,-0.9705,13440,0,6
174,掠奪者任務,0.126,0.9871,9664,5,7
175,掠奪者任務,0.125,-0.7163,13440,2,2
176,掠奪者任務,0.125,-0.9705,13440,0,20
177,掠奪者任務,0.124,0.2913,13440,4,14
178,掠奪者任務,0.124,-0.7163,13440,2,13
179,掠奪者任務,0.123,-0.9705,13440,0,20
180,掠奪者任務,0.122,-0.9705,13440,0,12
181,掠奪者任務,0.122,-0.7163,13440,2,1
182,掠奪者任務,0.121,-0.9705,13440,0,16
183,掠奪者任務,0.120,0.9841,11824,5,24
184,掠奪者任務,0.120,-0.9705,13440,0,12
185,掠奪者任務,0.119,0.9825,11456,5,13
186,掠奪者任務,0.119,0.9890,7712,5,5
187,掠奪者任務,0.118,0.9895,8016,5,6
188,掠奪者任務,0.117,-0.9705,13440,0,23
189,掠奪者任務,0.117,-0.9705,13440,0,13
190,掠奪者任務,0.116,-0.9705,13440,0,12
191,掠奪者任務,0.116,0.9883,8608,5,4
192,掠奪者任務,0.115,-0.9705,13440,0,4
193,掠奪者任務,0.115,-0.9705,13440,0,0
194,掠奪者任務,0.114,0.9813,13072,5,3
195,掠奪者任務,0.113,0.2913,13440,4,21
196,掠奪者任務,0.113,-0.9051,13440,1,19
197,掠奪者任務,0.112,-0.9705,13440,0,17
198,掠奪者任務,0.112,0.9870,9568,5,18
199,掠奪者任務,0.111,-0.9705,13440,0,5
200,掠奪者任務,0.111,-0.9705,13440,0,19
201,掠奪者任務,0.110,0.9830,12768,5,5
202,掠奪者任務,0.110,-0.2913,13440,3,8
203,掠奪者任務,0.109,0.9882,9136,5,4
204,掠奪者任務,0.108,-0.9705,13440,0,16
205,掠奪者任務,0.108,0.9815,12672,5,18
206,掠奪者任務,0.107,-0.9705,13440,0,1
207,掠奪者任務,0.107,-0.9705,13440,0,17
208,掠奪者任務,0.106,0.9849,10512,5,6
209,掠奪者任務,0.106,-0.9051,13440,1,14
210,掠奪者任務,0.105,-0.9705,13440,0,21
211,掠奪者任務,0.105,-0.9705,13440,0,11
212,掠奪者任務,0.104,-0.9705,13440,0,7
213,掠奪者任務,0.104,-0.9051,13440,1,18
214,掠奪者任務,0.103,0.9827,12640,5,11
215,掠奪者任務,0.103,0.9847,11856,5,3
216,掠奪者任務,0.102,-0.9051,13440,1,14
217,掠奪者任務,0.102,-0.7163,13440,2,5
218,掠奪者任務,0.101,0.2913,13440,4,13
219,掠奪者任務,0.101,-0.7163,13440,2,9
220,掠奪者任務,0.100,0.9874,9632,5,8
221,掠奪者任務,0.100,-0.2913,13440,3,16
222,掠奪者任務,0.099,-0.9051,13440,1,17
223,掠奪者任務,0.099,-0.9051,13440,1,12
224,掠奪者任務,0.098,-0.9705,13440,0,42
225,掠奪者任務,0.098,-0.9051,13440,1,6
226,掠奪者任務,0.097,0.9849,11424,5,7
227,掠奪者任務,0.097,0.9842,10832,5,18
228,掠奪者任務,0.096,-0.9705,13440,0,15
229,掠奪者任務,0.096,-0.9705,13440,0,22
230,掠奪者任務,0.095,-0.7163,13440,2,12
231,掠奪者任務,0.095,0.9884,9232,5,2
232,掠奪者任務,0.094,0.9879,9504,5,9
233,掠奪者任務,0.094,0.9825,12112,5,9
234,掠奪者任務,0.093,-0.9705,13440,0,0
235,掠奪者任務,0.093,0.9888,8736,5,4
236,掠奪者任務,0.092,-0.9705,13440,0,11
237,掠奪者任務,0.092,-0.9705,13440,0,10
238,掠奪者任務,0.091,-0.9705,13440,0,17
239,掠奪者任務,0.091,0.9819,12992,5,5
240,掠奪者任務,0.091,0.9879,8912,5,2
241,掠奪者任務,0.090,-0.9705,13440,0,9
242,掠奪者任務,0.090,-0.9705,13440,0,9
243,掠奪者任務,0.089,-0.9705,13440,0,15
244,掠奪者任務,0.089,-0.9705,13440,0,10
245,掠奪者任務,0.088,-0.2913,13440,3,4
246,掠奪者任務,0.088,0.9837,11968,5,9
247,掠奪者任務,0.087,0.9851,10752,5,8
248,掠奪者任務,0.087,-0.9705,13440,0,17
249,掠奪者任務,0.087,-0.9705,13440,0,14
250,掠奪者任務,0.086,0.9830,12960,5,15
251,掠奪者任務,0.086,-0.7163,13440,2,8
252,掠奪者任務,0.085,0.9829,12048,5,6
253,掠奪者任務,0.085,-0.9705,13440,0,1
254,掠奪者任務,0.084,0.9859,11168,5,11
255,掠奪者任務,0.084,-0.9705,13440,0,3
256,掠奪者任務,0.084,-0.9705,13440,0,4
257,掠奪者任務,0.083,0.9852,11680,5,2
258,掠奪者任務,0.083,-0.9705,13440,0,8
259,掠奪者任務,0.082,-0.9051,13440,1,11
260,掠奪者任務,0.082,-0.9705,13440,0,0
261,掠奪者任務,0.081,-0.9705,13440,0,0
262,掠奪者任務,0.081,-0.9705,13440,0,3
263,掠奪者任務,0.081,0.2913,13440,4,6
264,掠奪者任務,0.080,-0.9705,13440,0,9
265,掠奪者任務,0.080,-0.7163,13440,2,7
266,掠奪者任務,0.079,-0.9051,13440,1,12
267,掠奪者任務,0.079,-0.9705,13440,0,12
268,掠奪者任務,0.079,-0.9705,13440,0,0
269,掠奪者任務,0.078,0.9830,12032,5,8
270,掠奪者任務,0.078,-0.9705,13440,0,8
271,掠奪者任務,0.078,0.9866,9296,5,5
272,掠奪者任務,0.077,-0.9705,13440,0,1
273,掠奪者任務,0.077,-0.9705,13440,0,8
274,掠奪者任務,0.076,0.9882,8688,5,10
275,掠奪者任務,0.076,0.9791,13088,5,13
276,掠奪者任務,0.076,-0.2913,13440,3,16
277,掠奪者任務,0.075,0.9907,6560,5,2
278,掠奪者任務,0.075,-0.9051,13440,1,1
279,掠奪者任務,0.074,0.9823,12528,5,10
280,掠奪者任務,0.074,-0.9705,13440,0,8
281,掠奪者任務,0.074,-0.9705,13440,0,0
282,掠奪者任務,0.073,0.9877,9488,5,1
283,掠奪者任務,0.073,-0.9705,13440,0,18
284,掠奪者任務,0.073,-0.9705,13440,0,15
285,掠奪者任務,0.072,0.9831,12672,5,13
286,掠奪者任務,0.072,-0.9705,13440,0,10
287,掠奪者任務,0.072,0.9910,6448,5,0
288,掠奪者任務,0.071,0.9826,12144,5,8
289,掠奪者任務,0.071,-0.9705,13440,0,3
290,掠奪者任務,0.070,-0.9705,13440,0,13
291,掠奪者任務,0.070,-0.7163,13440,2,11
292,掠奪者任務,0.070,0.9880,9120,5,3
293,掠奪者任務,0.069,-0.2913,13440,3,11
294,掠奪者任務,0.069,0.9878,8480,5,2
295,掠奪者任務,0.069,-0.9705,13440,0,12
296,掠奪者任務,0.068,0.9856,11360,5,6
297,掠奪者任務,0.068,-0.7163,13440,2,9
298,掠奪者任務,0.068,-0.9705,13440,0,3
299,掠奪者任務,0.067,-0.9705,13440,0,7
300,掠奪者任務,0.067,-0.9051,13440,1,6
301,掠奪者任務,0.067,-0.9705,13440,0,2
302,掠奪者任務,0.066,-0.9705,13440,0,3
303,掠奪者任務,0.066,0.9903,7216,5,1
304,掠奪者任務,0.066,-0.9705,13440,0,0
305,掠奪者任務,0.065,-0.9705,13440,0,4
306,掠奪者任務,0.065,-0.9705,13440,0,11
307,掠奪者任務,0.065,-0.7163,13440,2,16
308,掠奪者任務,0.064,-0.9051,13440,1,12
309,掠奪者任務,0.064,-0.7163,13440,2,13
310,掠奪者任務,0.064,0.9815,13360,5,9
311,掠奪者任務,0.063,-0.9051,13440,1,5
312,掠奪者任務,0.063,0.9901,6976,5,0
313,掠奪者任務,0.063,0.9883,8400,5,3
314,掠奪者任務,0.062,-0.9705,13440,0,0
315,掠奪者任務,0.062,-0.9705,13440,0,0
316,掠奪者任務,0.062,0.9879,9344,5,2
317,掠奪者任務,0.062,-0.9705,13440,0,0
318,掠奪者任務,0.061,-0.9705,13440,0,13
319,掠奪者任務,0.061,0.9827,11472,5,3
320,掠奪者任務,0.061,0.9862,9776,5,7
321,掠奪者任務,0.060,0.9872,10496,5,2
322,掠奪者任務,0.060,-0.9705,13440,0,0
323,掠奪者任務,0.060,-0.9705,13440,0,0
324,掠奪者任務,0.059,-0.9705,13440,0,0
325,掠奪者任務,0.059,0.9863,10784,5,6
326,掠奪者任務,0.059,-0.9705,13440,0,0
327,掠奪者任務,0.059,0.2913,13440,4,2
328,掠奪者任務,0.058,-0.9705,13440,0,3
329,掠奪者任務,0.058,-0.9705,13440,0,0
330,掠奪者任務,0.058,0.2913,13440,4,6
331,掠奪者任務,0.057,-0.9705,13440,0,0
332,掠奪者任務,0.057,-0.9705,13440,0,8
333,掠奪者任務,0.057,-0.9705,13440,0,0
334,掠奪者任務,0.057,-0.9705,13440,0,0
335,掠奪者任務,0.056,-0.9051,13440,1,6
336,掠奪者任務,0.056,-0.9705,13440,0,0
337,掠奪者任務,0.056,-0.9705,13440,0,0
338,掠奪者任務,0.055,-0.9705,13440,0,0
339,掠奪者任務,0.055,-0.9705,13440,0,8
340,掠奪者任務,0.055,-0.9705,13440,0,1
341,掠奪者任務,0.055,-0.9705,13440,0,6
342,掠奪者任務,0.054,-0.9705,13440,0,2
343,掠奪者任務,0.054,-0.9705,13440,0,5
344,掠奪者任務,0.054,-0.9705,13440,0,12
345,掠奪者任務,0.053,-0.9705,13440,0,8
346,掠奪者任務,0.053,-0.9705,13440,0,14
347,掠奪者任務,0.053,0.9864,10208,5,7
348,掠奪者任務,0.053,-0.9705,13440,0,6
349,掠奪者任務,0.052,-0.9705,13440,0,3
350,掠奪者任務,0.052,-0.7163,13440,2,8
351,掠奪者任務,0.052,-0.9705,13440,0,0
352,掠奪者任務,0.052,-0.9705,13440,0,6
353,掠奪者任務,0.051,-0.9705,13440,0,0
354,掠奪者任務,0.051,-0.9705,13440,0,0
355,掠奪者任務,0.051,0.9901,6736,5,5
356,掠奪者任務,0.051,0.9856,10720,5,8
357,掠奪者任務,0.050,-0.9705,13440,0,0
358,掠奪者任務,0.050,0.9861,10672,5,6
359,掠奪者任務,0.050,-0.9705,13440,0,0
360,掠奪者任務,0.050,-0.9705,13440,0,0
361,掠奪者任務,0.049,-0.9705,13440,0,5
362,掠奪者任務,0.049,-0.9705,13440,0,4
363,掠奪者任務,0.049,-0.7163,13440,2,4
364,掠奪者任務,0.049,0.9855,10256,5,5
365,掠奪者任務,0.048,0.9841,12256,5,3
366,掠奪者任務,0.048,-0.9705,13440,0,0
367,掠奪者任務,0.048,0.9852,11088,5,11
368,掠奪者任務,0.048,-0.9705,13440,0,0
369,掠奪者任務,0.047,-0.2913,13440,3,2
370,掠奪者任務,0.047,0.9837,12128,5,4
371,掠奪者任務,0.047,0.9823,12880,5,0
372,掠奪者任務,0.047,-0.9705,13440,0,2
373,掠奪者任務,0.046,-0.9705,13440,0,0
374,掠奪者任務,0.046,-0.9705,13440,0,0
375,掠奪者任務,0.046,-0.9705,13440,0,4
376,掠奪者任務,0.046,-0.2913,13440,3,0
377,掠奪者任務,0.046,0.2913,13440,4,4
378,掠奪者任務,0.045,-0.9705,13440,0,0
379,掠奪者任務,0.045,-0.9705,13440,0,9
380,掠奪者任務,0.045,-0.9705,13440,0,0
381,掠奪者任務,0.045,-0.9705,13440,0,2
382,掠奪者任務,0.044,-0.9705,13440,0,0
383,掠奪者任務,0.044,-0.9705,13440,0,0
384,掠奪者任務,0.044,-0.9705,13440,0,0
385,掠奪者任務,0.044,-0.9705,13440,0,19
386,掠奪者任務,0.044,-0.9051,13440,1,2
387,掠奪者任務,0.043,-0.9705,13440,0,3
388,掠奪者任務,0.043,-0.9705,13440,0,8
389,掠奪者任務,0.043,-0.9705,13440,0,1
390,掠奪者任務,0.043,-0.9705,13440,0,4
391,掠奪者任務,0.042,-0.9705,13440,0,0
392,掠奪者任務,0.042,-0.9705,13440,0,3
393,掠奪者任務,0.042,-0.9705,13440,0,2
394,掠奪者任務,0.042,-0.9705,13440,0,0
395,掠奪者任務,0.042,-0.9705,13440,0,0
396,掠奪者任務,0.041,-0.9705,13440,0,0
397,掠奪者任務,0.041,-0.9705,13440,0,1
398,掠奪者任務,0.041,-0.9705,13440,0,0
399,掠奪者任務,0.041,-0.9705,13440,0,0
400,掠奪者任務,0.041,-0.9705,13440,0,16
401,掠奪者任務,0.040,0.2913,13440,4,10
402,掠奪者任務,0.040,-0.9705,13440,0,0
403,掠奪者任務,0.040,-0.9705,13440,0,0
404,掠奪者任務,0.040,-0.9705,13440,0,1
405,掠奪者任務,0.040,-0.9705,13440,0,0
406,掠奪者任務,0.039,0.9838,11824,5,0
407,掠奪者任務,0.039,-0.9051,13440,1,5
408,掠奪者任務,0.039,-0.9705,13440,0,0
409,掠奪者任務,0.039,-0.9705,13440,0,12
410,掠奪者任務,0.039,-0.9705,13440,0,0
411,掠奪者任務,0.038,-0.9051,13440,1,4
412,掠奪者任務,0.038,-0.9705,13440,0,0
413,掠奪者任務,0.038,-0.9705,13440,0,10
414,掠奪者任務,0.038,-0.9705,13440,0,12
415,掠奪者任務,0.038,-0.9705,13440,0,0
416,掠奪者任務,0.037,-0.9051,13440,1,12
417,掠奪者任務,0.037,0.9815,13072,5,6
418,掠奪者任務,0.037,0.9816,12176,5,4
419,掠奪者任務,0.037,0.9841,11808,5,6
420,掠奪者任務,0.037,0.9869,10096,5,4
421,掠奪者任務,0.037,-0.9705,13440,0,12
422,掠奪者任務,0.036,0.2913,13440,4,2
423,掠奪者任務,0.036,-0.9705,13440,0,0
424,掠奪者任務,0.036,-0.9705,13440,0,0
425,掠奪者任務,0.036,0.2913,13440,4,8
426,掠奪者任務,0.036,-0.7163,13440,2,6
427,掠奪者任務,0.035,-0.9705,13440,0,17
428,掠奪者任務,0.035,-0.9705,13440,0,2
429,掠奪者任務,0.035,-0.9705,13440,0,0
430,掠奪者任務,0.035,-0.9705,13440,0,0
431,掠奪者任務,0.035,-0.7163,13440,2,7
432,掠奪者任務,0.035,-0.9705,13440,0,2
433,掠奪者任務,0.034,-0.9705,13440,0,0
434,掠奪者任務,0.034,-0.9051,13440,1,10
435,掠奪者任務,0.034,-0.9705,13440,0,5
436,掠奪者任務,0.034,0.9871,8880,5,10
437,掠奪者任務,0.034,0.9893,7072,5,5
438,掠奪者任務,0.034,-0.9705,13440,0,0
439,掠奪者任務,0.033,-0.9705,13440,0,7
440,掠奪者任務,0.033,-0.9705,12416,0,0
441,掠奪者任務,0.033,0.2913,13440,4,5
442,掠奪者任務,0.033,-0.9705,13440,0,7
443,掠奪者任務,0.033,-0.9705,13440,0,8
444,掠奪者任務,0.033,0.2913,13440,4,0
445,掠奪者任務,0.032,-0.9705,13440,0,9
446,掠奪者任務,0.032,-0.9705,13440,0,0
447,掠奪者任務,0.032,-0.9705,13440,0,0
448,掠奪者任務,0.032,-0.2913,13440,3,3
449,掠奪者任務,0.032,-0.9705,13104,0,0
450,掠奪者任務,0.032,-0.9705,13440,0,6
451,掠奪者任務,0.031,-0.9705,13440,0,5
452,掠奪者任務,0.031,0.9844,12400,5,2
453,掠奪者任務,0.031,-0.9705,13440,0,0
454,掠奪者任務,0.031,-0.9705,13440,0,7
455,掠奪者任務,0.031,0.2913,13440,4,10
456,掠奪者任務,0.031,-0.9051,13440,1,2
457,掠奪者任務,0.031,0.9866,10400,5,2
458,掠奪者任務,0.030,-0.9705,13440,0,12
459,掠奪者任務,0.030,-0.9705,13440,0,8
460,掠奪者任務,0.030,-0.9705,13440,0,0
461,掠奪者任務,0.030,0.2913,13440,4,17
462,掠奪者任務,0.030,0.9876,9072,5,6
463,掠奪者任務,0.030,-0.9705,13440,0,0
464,掠奪者任務,0.029,-0.9705,13440,0,2
465,掠奪者任務,0.029,-0.9705,13440,0,7
466,掠奪者任務,0.029,-0.9705,13440,0,0
467,掠奪者任務,0.029,-0.9705,13440,0,2
468,掠奪者任務,0.029,-0.9705,13440,0,7
469,掠奪者任務,0.029,-0.9051,13440,1,2
470,掠奪者任務,0.029,0.9858,10912,5,1
471,掠奪者任務,0.028,0.9835,11168,5,3
472,掠奪者任務,0.028,-0.9705,13040,0,0
473,掠奪者任務,0.028,0.2913,13440,4,8
474,掠奪者任務,0.028,-0.9705,13440,0,0
475,掠奪者任務,0.028,-0.9705,13440,0,0
476,掠奪者任務,0.028,-0.7163,13440,2,11
477,掠奪者任務,0.028,-0.9705,13440,0,1
478,掠奪者任務,0.027,0.9859,10736,5,5
479,掠奪者任務,0.027,-0.9705,13440,0,9
480,掠奪者任務,0.027,0.9917,5168,5,1
481,掠奪者任務,0.027,-0.2913,13440,3,16
482,掠奪者任務,0.027,-0.9705,13440,0,1
483,掠奪者任務,0.027,-0.2913,13440,3,5
484,掠奪者任務,0.027,-0.9705,13440,0,2
485,掠奪者任務,0.027,-0.9705,13440,0,1
486,掠奪者任務,0.026,-0.9705,13440,0,4
487,掠奪者任務,0.026,-0.9705,13440,0,1
488,掠奪者任務,0.026,0.9869,9728,5,7
489,掠奪者任務,0.026,0.9831,11952,5,4
490,掠奪者任務,0.026,-0.9705,12640,0,0
491,掠奪者任務,0.026,-0.9705,13440,0,0
492,掠奪者任務,0.026,0.2913,13440,4,12
493,掠奪者任務,0.025,0.9843,12336,5,2
494,掠奪者任務,0.025,-0.9705,13440,0,2
495,掠奪者任務,0.025,-0.9705,13440,0,5
496,掠奪者任務,0.025,-0.9705,13440,0,7
497,掠奪者任務,0.025,-0.9705,13440,0,4
498,掠奪者任務,0.025,-0.9705,13440,0,0
499,掠奪者任務,0.025,-0.9705,13440,0,0
500,掠奪者任務,0.025,-0.9705,13344,0,0
501,掠奪者任務,0.024,-0.9705,13440,0,6
502,掠奪者任務,0.024,-0.9705,13440,0,0
503,掠奪者任務,0.024,-0.7163,13440,2,1
504,掠奪者任務,0.024,-0.9705,13440,0,6
505,掠奪者任務,0.024,0.9831,12288,5,1
506,掠奪者任務,0.024,-0.9705,13440,0,5
507,掠奪者任務,0.024,-0.9705,13312,0,0
508,掠奪者任務,0.024,0.9825,12416,5,5
509,掠奪者任務,0.024,-0.9705,13440,0,0
510,掠奪者任務,0.023,-0.9705,13440,0,8
511,掠奪者任務,0.023,-0.9705,13440,0,0
512,掠奪者任務,0.023,-0.9705,13440,0,5
513,掠奪者任務,0.023,-0.9705,13440,0,4
514,掠奪者任務,0.023,-0.9705,13440,0,1
515,掠奪者任務,0.023,-0.9705,13440,0,0
516,掠奪者任務,0.023,-0.9705,13440,0,0
517,掠奪者任務,0.023,-0.9705,13440,0,0
518,掠奪者任務,0.022,-0.9705,13440,0,0
519,掠奪者任務,0.022,-0.9705,13440,0,2
520,掠奪者任務,0.022,-0.9705,13440,0,0
521,掠奪者任務,0.022,-0.9705,12544,0,0
522,掠奪者任務,0.022,-0.9705,13440,0,2
523,掠奪者任務,0.022,-0.9705,13440,0,0
