Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,3
32.0,50,0,12,16,2
64.0,50,0,12,16,1
96.0,50,0,12,16,5
128.0,60,0,12,16,6
160.0,75,0,12,16,7
192.0,110,0,12,16,5
224.0,110,0,12,16,3
256.0,60,0,12,16,2
288.0,70,0,12,16,5
320.0,90,0,12,19,7
352.0,90,0,12,19,7
416.0,135,0,12,16,9
480.0,155,0,12,19,3
512.0,175,0,12,19,6
608.0,220,0,12,19,7
640.0,235,0,12,19,1
672.0,250,0,12,19,6
704.0,270,0,12,19,1
736.0,225,0,12,19,0
768.0,240,0,12,19,5
832.0,275,0,12,16,9
896.0,305,4,12,19,4
928.0,320,4,12,19,1
960.0,335,4,12,19,1
992.0,295,8,13,19,8
1024.0,320,8,13,19,8
1056.0,330,12,13,16,9
1184.0,390,16,13,19,5
1216.0,410,16,13,19,1
1312.0,460,24,14,19,4
1344.0,480,24,14,19,5
1376.0,495,24,14,19,7
1408.0,510,28,14,19,5
1504.0,565,32,14,19,1
1600.0,605,36,14,19,2
1632.0,635,36,14,19,1
1664.0,640,40,14,19,8
1696.0,660,40,14,16,5
1728.0,690,40,14,16,5
1760.0,700,44,14,16,8
1856.0,760,48,14,16,9
1984.0,425,52,14,19,4
2016.0,435,56,14,19,3
2048.0,455,56,14,19,7
2080.0,470,56,14,19,3
2112.0,495,60,14,19,2
2144.0,395,60,14,19,6
2176.0,420,64,14,19,0
2208.0,435,64,14,19,0
2240.0,455,64,14,19,0
2272.0,480,68,14,19,2
2304.0,480,68,14,19,5
2336.0,505,68,14,19,8
2400.0,540,72,14,16,7
2432.0,550,76,14,16,2
2464.0,465,76,14,16,6
2528.0,500,80,14,16,8
2592.0,530,80,14,19,2
2624.0,540,84,14,19,8
2656.0,560,84,14,16,4
2688.0,575,88,14,16,4
2720.0,590,88,14,16,1
2752.0,605,88,14,16,0
2784.0,615,92,14,16,6
2816.0,635,92,14,16,5
2848.0,655,92,14,16,0
2880.0,665,96,14,16,4
2912.0,675,96,14,16,7
2944.0,700,96,14,16,3
2976.0,715,100,14,16,2
3008.0,725,100,14,16,8
3040.0,745,104,14,19,1
3072.0,760,104,14,19,6
3136.0,780,108,14,16,4
3168.0,800,108,14,16,0
3200.0,820,108,14,16,1
3232.0,785,112,14,16,0
3264.0,795,112,14,16,7
3296.0,805,116,14,16,4
3328.0,830,116,14,16,6
3360.0,850,116,14,16,8
3392.0,855,120,14,16,4
3456.0,890,120,14,16,8
3488.0,905,124,15,16,4
3520.0,915,124,15,16,8
3584.0,955,128,15,19,0
3616.0,960,128,15,19,6
3648.0,980,132,15,19,6
3680.0,995,132,15,19,3
3712.0,1015,132,15,19,6
3744.0,1030,136,15,19,5
3776.0,900,136,15,19,1
3808.0,910,140,15,19,2
3840.0,925,140,15,19,5
3872.0,945,140,15,19,7
3904.0,960,144,15,19,8
3936.0,970,144,15,19,5
3968.0,990,144,15,19,5
4000.0,1005,148,15,19,4
4032.0,1015,148,15,19,7
4064.0,1035,152,15,19,4
4096.0,1055,152,15,19,0
4128.0,1065,152,15,19,4
4160.0,1080,156,15,19,2
4192.0,1100,156,15,19,4
4288.0,1145,160,15,16,7
4320.0,1160,160,15,16,6
4352.0,1175,164,15,16,0
4416.0,1200,168,15,16,4
4448.0,1220,168,15,16,6
4480.0,1235,168,15,16,4
4512.0,1245,172,15,16,0
4544.0,1260,172,15,16,2
4576.0,1175,172,15,16,1
4608.0,1190,176,15,16,3
4640.0,1205,176,15,16,0
4672.0,1215,180,15,16,6
4704.0,1235,180,15,16,2
4736.0,1245,180,15,16,0
4768.0,1260,184,15,16,2
4800.0,1270,184,15,16,0
4832.0,1290,184,15,16,0
4896.0,1320,188,15,16,0
4928.0,1320,192,15,16,8
4992.0,1355,192,15,19,0
5024.0,1370,196,15,19,0
5056.0,1380,196,15,19,3
5088.0,1395,196,15,19,7
5120.0,1410,200,15,19,0
5152.0,1420,200,15,19,6
5184.0,1385,179,15,19,7
5216.0,1405,179,15,19,5
5248.0,1415,179,15,19,7
5280.0,1425,183,15,19,4
5312.0,1450,183,15,19,5
5344.0,1460,183,15,19,4
5376.0,1470,187,15,19,1
5408.0,1485,187,15,19,6
5440.0,1505,191,15,19,0
5472.0,1510,191,15,19,5
5504.0,1525,191,15,19,4
5536.0,1540,195,15,19,8
5568.0,1555,195,15,16,1
5600.0,1565,195,15,16,3
5632.0,1580,199,15,16,4
5664.0,1590,199,15,16,2
5696.0,1605,199,15,16,3
5728.0,1625,203,15,16,8
5760.0,1635,203,15,19,8
5824.0,1670,207,15,16,1
5856.0,1680,207,15,16,3
5888.0,1690,211,15,16,3
5920.0,1625,211,15,16,5
5952.0,1570,211,15,16,5
5984.0,1585,215,15,16,5
6016.0,1590,215,15,16,7
6080.0,1620,219,15,16,6
6112.0,1635,219,15,16,2
6144.0,1560,223,15,16,3
6176.0,1590,223,15,16,5
6208.0,1600,223,15,16,3
6272.0,1635,227,15,16,3
6304.0,1645,231,15,16,4
6336.0,1655,231,15,16,3
6368.0,1675,231,15,16,7
6400.0,1685,235,15,16,8
6432.0,1695,235,15,16,2
6464.0,1725,235,15,16,5
6496.0,1575,239,15,16,4
6560.0,1595,243,15,16,2
6592.0,1610,243,15,16,2
6624.0,1520,243,15,16,1
6688.0,1550,247,15,16,3
6720.0,1555,247,15,16,3
6752.0,1575,251,15,16,5
6784.0,1580,251,15,16,6
6816.0,1595,255,15,16,3
6848.0,1600,255,15,16,1
6912.0,1630,259,15,16,3
6944.0,1640,259,15,16,1
7008.0,1670,263,15,16,0
7040.0,1675,263,15,16,3
7072.0,1690,263,15,19,5
7104.0,1700,267,15,19,3
7136.0,1720,267,15,19,4
7168.0,1725,271,15,19,2
7232.0,1655,271,15,19,0
7264.0,1670,275,15,19,7
7296.0,1675,275,15,19,3
7328.0,1680,275,15,19,2
7360.0,1705,279,15,19,8
7392.0,1715,279,15,16,9
7456.0,1735,283,15,19,2
7488.0,1755,283,15,19,6
7520.0,1760,287,15,19,7
7552.0,1765,287,15,19,3
7584.0,1785,287,15,19,2
7616.0,1800,291,15,19,1
7648.0,1805,291,15,19,0
7680.0,1820,295,15,19,0
7712.0,1835,295,15,19,6
7776.0,1860,299,15,19,4
7808.0,1870,299,15,19,4
7840.0,1885,299,15,19,5
7872.0,1890,303,15,19,3
7904.0,1905,303,15,19,8
7936.0,1915,307,15,19,4
7968.0,1930,307,15,19,6
8000.0,1945,307,15,19,6
8032.0,1950,311,15,19,8
8096.0,1980,311,15,19,5
8128.0,1990,315,15,19,2
8160.0,1995,315,15,19,5
8192.0,2015,319,15,19,2
8224.0,1930,319,15,19,0
8256.0,1940,319,15,19,8
8288.0,1950,319,15,16,2
8320.0,1970,319,15,16,8
8352.0,1975,319,15,19,5
8384.0,1985,319,15,19,2
8416.0,2000,319,15,19,8
8448.0,2015,319,15,19,6
8480.0,2025,319,15,19,7
8512.0,2035,319,15,19,1
8544.0,2050,319,15,19,3
8576.0,2060,319,15,19,2
8608.0,2075,319,15,19,6
8640.0,2080,319,15,19,5
8672.0,2095,319,15,19,1
8704.0,2110,319,15,19,2
8768.0,2135,319,15,19,4
8896.0,2180,319,15,19,0
8928.0,2195,319,15,19,7
8960.0,2205,319,15,19,8
8992.0,2215,319,15,16,1
9024.0,2230,319,15,16,4
9056.0,2240,319,15,16,0
9088.0,2255,319,15,16,5
9120.0,2270,319,15,16,4
9152.0,2275,319,15,16,0
9184.0,2285,319,15,16,4
9216.0,2300,319,15,16,0
9248.0,2315,319,15,16,2
9312.0,2235,319,15,19,5
9344.0,2245,319,15,19,3
9376.0,2255,319,15,19,5
9440.0,2285,319,15,19,5
9472.0,2285,319,15,19,7
9504.0,2300,319,15,19,5
9536.0,2320,319,15,19,6
9568.0,2325,319,15,19,7
9600.0,2335,319,15,19,1
9632.0,2350,319,15,19,6
9664.0,2360,319,15,19,7
9696.0,2365,319,15,19,4
9728.0,2375,319,15,19,4
9760.0,2390,319,15,19,8
9792.0,2400,319,15,16,8
9824.0,2405,319,15,19,6
9856.0,2375,294,15,19,5
9888.0,2385,294,15,19,1
9920.0,2390,294,15,19,0
9952.0,2410,294,15,19,1
9984.0,2365,294,15,19,4
10016.0,2375,294,15,19,2
10048.0,2385,294,15,19,5
10080.0,2400,294,15,19,0
10112.0,2405,294,15,19,0
10144.0,2415,294,15,19,7
10176.0,2430,294,15,19,7
10208.0,2440,294,15,19,0
10240.0,2445,294,16,19,3
10272.0,2460,294,16,19,0
10304.0,2470,294,16,19,7
10336.0,2480,294,16,19,2
10368.0,2400,294,16,19,5
10400.0,2405,294,16,19,4
10432.0,2415,294,16,19,8
10496.0,2440,294,16,19,4
10528.0,2450,294,16,19,4
10560.0,2460,294,16,19,2
10592.0,2465,294,16,19,1
10624.0,2480,294,16,19,7
10720.0,2505,294,16,19,7
10752.0,2520,294,16,19,0
10784.0,2535,294,16,19,8
10816.0,2545,294,16,16,5
10848.0,2555,294,16,16,1
10880.0,2565,294,16,16,6
10912.0,2580,294,16,16,0
10976.0,2605,294,16,19,6
11008.0,2555,269,16,19,8
11040.0,2570,269,16,19,8
11072.0,2580,269,16,19,2
11104.0,2590,269,16,19,5
11136.0,2590,269,16,19,3
11168.0,2610,269,16,19,1
11200.0,2615,269,16,19,3
11232.0,2630,269,16,19,1
11264.0,2630,269,16,19,2
11296.0,2650,269,16,19,5
11328.0,2655,269,16,19,3
11360.0,2670,269,16,19,4
11392.0,2680,269,16,19,4
11424.0,2690,269,16,19,7
11456.0,2695,269,16,19,5
11488.0,2710,269,16,19,1
11552.0,2730,269,16,19,6
11584.0,2730,269,16,19,3
11616.0,2750,269,16,19,1
11648.0,2770,269,16,19,3
11680.0,2770,269,16,19,0
11712.0,2775,269,16,19,6
11744.0,2790,269,16,19,2
11776.0,2805,269,16,19,2
11840.0,2820,269,16,19,6
11872.0,2830,269,16,19,3
11904.0,2850,269,16,19,4
11936.0,2855,269,16,19,6
11968.0,2860,269,16,19,7
12000.0,2775,244,16,19,2
