Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
64.0,50,0,12,16,2
96.0,50,0,12,16,2
128.0,60,0,12,16,4
160.0,75,0,12,16,6
192.0,110,0,12,16,2
224.0,10,0,12,16,6
256.0,30,0,12,16,4
416.0,110,0,12,16,2
448.0,20,0,12,16,6
480.0,25,0,12,16,7
512.0,45,0,12,16,2
544.0,65,0,12,16,1
576.0,80,0,12,16,8
608.0,90,0,12,16,6
640.0,105,0,12,16,3
672.0,125,0,12,16,5
704.0,140,0,12,16,3
736.0,70,0,12,16,2
768.0,85,0,12,19,6
800.0,110,0,12,19,2
832.0,15,0,12,19,6
928.0,50,0,12,19,0
960.0,65,0,12,19,8
1024.0,85,0,12,19,3
1056.0,100,0,12,19,0
1088.0,115,0,12,19,5
1120.0,120,0,12,19,6
1152.0,130,0,12,19,6
1184.0,155,0,12,19,5
1216.0,10,0,12,19,8
1248.0,15,0,12,16,3
1280.0,25,0,12,16,3
1312.0,45,0,12,16,0
1344.0,50,4,12,16,3
1376.0,60,4,12,16,4
1408.0,80,4,12,16,3
1440.0,90,8,12,16,2
1472.0,90,8,12,16,7
1504.0,105,8,12,16,0
1536.0,120,12,12,16,8
1600.0,130,12,12,19,2
1632.0,145,16,12,19,7
1664.0,160,16,12,19,7
1696.0,170,16,12,19,4
1728.0,180,20,12,19,7
1760.0,185,20,12,19,6
1792.0,200,24,12,19,7
1856.0,220,24,12,16,9
1888.0,225,28,12,16,9
1952.0,255,28,12,19,1
1984.0,260,32,12,19,3
2016.0,265,32,12,19,2
2048.0,290,32,12,19,5
2080.0,295,36,12,19,0
2240.0,345,44,12,19,5
2272.0,355,44,12,19,2
2304.0,365,44,12,19,8
2400.0,400,48,12,19,7
2432.0,410,52,12,19,1
2464.0,420,52,12,19,5
2496.0,430,56,12,19,1
2528.0,440,56,12,19,1
2560.0,405,56,12,19,1
2656.0,385,60,12,19,8
2720.0,405,64,12,19,8
2752.0,415,64,12,16,8
2784.0,425,68,12,19,0
2816.0,440,68,13,19,0
2848.0,445,72,13,19,5
2880.0,455,72,13,19,8
2944.0,480,76,13,19,0
2976.0,490,76,13,19,1
3008.0,500,76,13,19,8
3040.0,520,80,13,16,0
3072.0,530,80,14,16,5
3104.0,535,80,14,16,7
3136.0,545,84,14,16,1
3168.0,570,84,14,16,8
3232.0,590,88,14,19,6
3264.0,600,88,14,19,1
3296.0,620,92,14,19,8
3328.0,630,92,14,19,1
3360.0,600,92,14,19,6
3392.0,610,96,14,19,7
3424.0,620,96,14,19,1
3456.0,635,96,14,19,3
3488.0,655,100,14,19,6
3520.0,665,100,14,19,7
3552.0,670,104,14,19,2
3584.0,695,104,14,19,4
3616.0,705,104,15,19,3
3648.0,715,108,15,19,7
3680.0,725,108,15,19,6
3744.0,705,87,15,16,9
3808.0,745,87,15,19,4
3840.0,755,91,15,19,4
3872.0,765,91,15,19,0
3904.0,785,95,15,19,0
3936.0,800,95,15,19,8
4000.0,825,99,15,19,7
4032.0,840,99,15,19,4
4064.0,860,99,15,19,0
4096.0,865,103,15,19,3
4128.0,885,103,15,19,6
4160.0,900,103,15,19,3
4192.0,915,107,15,19,3
4224.0,925,107,15,19,7
4256.0,945,111,15,19,3
4288.0,955,111,15,19,0
4320.0,975,111,15,19,0
4352.0,990,115,15,19,4
4384.0,1000,115,15,19,4
4416.0,1020,115,15,19,1
4448.0,1035,119,15,19,0
4480.0,1050,119,15,19,0
4576.0,1090,123,15,19,8
4608.0,1110,127,15,16,5
4640.0,1115,127,15,16,8
4672.0,1140,127,15,19,7
4704.0,1155,131,15,19,1
4736.0,1165,131,15,19,4
4768.0,1175,131,15,19,6
4800.0,1200,135,15,19,3
4896.0,1245,139,15,19,7
4928.0,1255,139,15,19,4
4960.0,1265,143,15,19,5
5024.0,1310,143,15,16,8
5088.0,1335,147,15,19,0
5184.0,1375,151,15,19,3
5216.0,1395,151,15,19,2
5248.0,1405,155,15,19,0
5344.0,1455,159,15,19,0
5376.0,1460,159,15,19,8
5408.0,1480,163,15,16,0
5440.0,1495,163,15,16,5
5536.0,1385,167,15,19,0
5568.0,1390,167,15,19,8
5632.0,1415,171,15,19,8
5728.0,1450,175,15,19,1
5760.0,1475,179,15,19,5
5792.0,1485,179,15,19,1
5824.0,1490,179,15,19,4
5856.0,1500,183,15,19,1
5888.0,1480,183,15,19,6
5920.0,1485,183,15,19,3
5952.0,1495,187,15,19,3
6048.0,1540,191,15,19,6
6080.0,1550,191,15,19,1
6112.0,1560,195,15,19,2
6144.0,1580,195,16,19,6
6176.0,1595,195,16,19,1
6208.0,1600,199,16,19,1
6240.0,1570,199,16,19,8
6304.0,1600,203,16,19,1
6336.0,1560,203,16,19,8
6368.0,1580,207,16,16,3
6464.0,1620,211,16,19,0
6560.0,1665,215,17,19,8
6592.0,1680,215,17,19,6
6624.0,1700,215,17,19,3
6656.0,1720,219,17,19,0
6688.0,1725,219,17,19,6
6720.0,1750,223,17,19,3
6752.0,1765,223,18,19,1
6784.0,1785,223,18,19,0
6816.0,1790,227,18,19,7
6848.0,1810,227,18,19,4
7008.0,1900,235,18,19,7
7040.0,1915,235,18,19,3
7072.0,1920,239,18,19,5
7168.0,1985,243,18,19,2
7200.0,1995,243,18,19,0
7296.0,2050,247,18,19,3
7328.0,2065,247,18,19,8
7392.0,2110,251,18,19,4
7424.0,2120,255,18,19,8
7456.0,2140,255,18,16,0
7488.0,2155,255,18,16,2
7520.0,2070,259,18,16,8
7584.0,2105,259,18,19,0
7616.0,2120,263,18,19,7
7648.0,2135,263,18,19,0
7680.0,2150,263,18,19,5
7712.0,2170,267,18,19,4
7744.0,2180,267,18,19,1
7776.0,2200,271,18,19,4
7808.0,2215,271,18,19,7
7840.0,2235,271,18,19,3
7872.0,2250,275,18,19,1
7904.0,2265,275,18,19,6
7936.0,2280,275,18,19,6
7968.0,2300,279,18,19,6
8000.0,2315,279,18,19,8
8032.0,2335,279,18,19,8
8160.0,2395,287,18,19,8
8192.0,2405,287,18,16,5
8224.0,2425,291,18,16,4
8256.0,2445,291,18,16,1
8288.0,2460,291,18,16,1
8320.0,2475,295,18,16,4
8416.0,2525,299,18,19,7
8448.0,2535,299,18,19,5
8480.0,2550,303,18,19,7
8512.0,2575,303,18,19,0
8544.0,2590,303,18,19,2
8576.0,2605,307,18,19,0
8608.0,2610,307,18,19,1
8640.0,2635,307,18,19,5
8672.0,2650,311,18,19,0
8704.0,2670,311,18,19,8
8736.0,2675,311,18,19,1
8768.0,2700,315,18,19,3
8800.0,2720,315,18,19,5
8832.0,2730,319,18,19,8
8896.0,2770,319,18,19,1
8928.0,2780,323,18,19,5
8960.0,2795,323,18,19,4
8992.0,2815,323,18,19,1
9024.0,2835,327,18,19,2
9056.0,2845,327,18,19,5
9088.0,2860,327,18,19,6
9120.0,2880,331,18,19,5
9152.0,2900,331,18,19,1
9184.0,2905,335,18,19,3
9216.0,2920,335,18,19,6
9248.0,2945,335,18,19,0
9280.0,2965,339,18,19,2
9312.0,2970,339,18,19,3
9344.0,2990,339,18,19,4
9376.0,3010,343,18,19,8
9408.0,3025,343,18,16,8
9472.0,3050,347,18,19,0
9504.0,3075,347,18,19,8
9536.0,3090,351,18,19,7
9568.0,3100,351,18,19,1
9600.0,3115,351,18,19,3
9632.0,3145,355,18,19,0
9664.0,3155,355,18,19,8
9728.0,3175,359,18,19,4
9824.0,3235,363,18,19,5
9856.0,3245,363,18,19,2
9888.0,3275,367,18,19,0
9920.0,3275,367,18,19,0
9952.0,3295,367,18,19,8
9984.0,3305,371,18,16,6
10144.0,3400,375,18,19,4
10176.0,3410,379,18,19,4
10208.0,3425,379,18,19,3
10240.0,3440,383,18,19,3
10272.0,3460,383,18,19,7
10304.0,3470,383,18,19,8
10336.0,3485,387,18,19,8
10400.0,3525,387,18,19,2
10432.0,3535,391,18,19,1
10464.0,3550,391,18,19,8
10496.0,3575,391,18,16,1
10528.0,3590,395,18,16,0
10560.0,3600,395,18,16,4
10592.0,3620,399,18,16,4
10624.0,3640,399,18,16,3
10656.0,3655,399,18,16,3
10688.0,3660,403,18,16,5
10720.0,3685,403,18,16,7
10752.0,3705,403,18,16,7
10816.0,3725,407,18,16,8
10848.0,3745,407,18,16,9
10912.0,3780,411,18,19,4
10944.0,3795,415,18,19,0
10976.0,3805,415,18,19,0
11008.0,3825,415,18,19,8
11040.0,3835,419,18,19,6
11072.0,3795,394,18,19,1
11104.0,3815,394,18,19,2
11136.0,3835,394,18,19,8
11200.0,3865,398,18,19,2
11232.0,3870,398,18,19,3
11264.0,3895,398,18,19,6
11296.0,3905,398,18,19,2
11328.0,3925,402,18,19,6
11360.0,3935,402,18,19,0
11392.0,3955,402,18,19,7
11424.0,3970,406,18,19,5
11456.0,3990,406,18,19,4
11488.0,4000,406,18,19,0
11584.0,4045,410,18,19,7
11616.0,4065,414,18,19,4
11648.0,4075,414,18,19,3
11680.0,4085,414,18,19,8
11712.0,4115,418,18,16,5
11744.0,4130,418,18,16,6
11776.0,4135,418,18,16,1
11808.0,4145,422,18,16,1
11872.0,4190,422,18,16,9
11936.0,4205,426,18,19,5
11968.0,4220,426,18,19,1
12000.0,4250,430,18,19,3
12032.0,4260,430,18,19,4
12064.0,4280,430,18,19,3
12096.0,4285,434,18,19,0
12128.0,4320,434,18,19,4
12160.0,4320,434,18,19,2
12224.0,4350,438,18,16,8
12256.0,4375,438,18,19,1
12288.0,4390,442,18,19,7
12320.0,4405,442,18,19,1
12352.0,4420,442,18,19,5
12384.0,4430,446,18,19,3
12416.0,4450,446,18,19,0
12448.0,4470,446,18,19,3
12512.0,4500,450,18,16,9
12576.0,4130,454,18,19,7
12608.0,4145,454,18,19,7
12640.0,4155,454,18,19,3
12672.0,4165,458,18,19,3
12704.0,4185,458,18,19,7
12768.0,4215,462,18,16,1
12800.0,4220,462,18,16,3
12864.0,4255,466,18,16,2
12896.0,4275,466,18,16,0
12928.0,4280,466,18,16,3
12960.0,4300,470,18,16,5
12992.0,4330,470,18,16,1
13024.0,4330,470,18,16,4
13056.0,4340,474,18,16,6
13088.0,4350,474,18,16,1
13120.0,4385,474,18,16,8
13152.0,4390,478,18,16,3
13184.0,4400,478,18,16,1
13248.0,4440,482,18,16,0
13280.0,4445,482,18,16,0
13312.0,4465,482,18,16,5
13344.0,4470,486,18,16,7
13376.0,4495,486,18,16,6
13408.0,4500,486,18,16,7
13440.0,4525,490,18,16,6
