Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,3
32.0,50,0,12,16,8
64.0,50,0,12,16,4
128.0,60,0,12,16,0
160.0,75,0,12,16,0
192.0,110,0,12,16,1
224.0,110,0,12,16,2
256.0,130,0,12,16,1
288.0,145,0,12,16,5
320.0,170,0,12,16,0
384.0,200,0,12,16,7
416.0,215,0,12,16,5
480.0,240,0,12,16,8
512.0,260,0,12,16,3
544.0,205,0,12,16,8
608.0,230,0,12,19,8
640.0,245,0,12,16,2
672.0,260,0,12,16,1
704.0,285,0,12,16,0
768.0,300,0,12,19,0
800.0,325,0,12,19,8
864.0,345,0,12,19,7
896.0,365,0,12,19,2
928.0,385,0,12,19,5
960.0,400,0,12,19,1
992.0,405,0,12,19,4
1056.0,445,0,12,19,4
1088.0,455,0,12,19,1
1120.0,465,0,12,19,6
1152.0,480,8,12,19,2
1184.0,500,8,12,19,3
1216.0,510,12,12,19,4
1248.0,525,16,12,19,4
1280.0,530,16,12,19,3
1312.0,555,20,12,19,1
1344.0,565,24,12,19,5
1376.0,575,24,12,19,6
1408.0,585,28,12,19,8
1440.0,605,32,12,16,3
1472.0,540,32,12,16,8
1536.0,560,40,12,22,7
1568.0,580,44,12,22,4
1600.0,585,48,12,22,5
1632.0,600,48,12,22,0
1664.0,610,52,12,22,8
1696.0,625,56,12,22,1
1728.0,640,56,12,22,3
1760.0,645,60,12,22,5
1792.0,660,64,12,22,7
1824.0,675,68,12,22,3
1856.0,685,72,12,22,3
1888.0,695,72,12,22,2
1920.0,710,76,12,22,6
1952.0,725,80,12,22,6
1984.0,730,80,12,22,8
2016.0,740,84,12,19,2
2048.0,665,88,12,19,1
2080.0,670,92,12,19,3
2112.0,675,96,12,19,2
2144.0,685,104,12,19,4
2176.0,705,108,12,19,5
2208.0,710,112,12,19,8
2272.0,730,120,12,22,4
2304.0,745,124,12,22,6
2336.0,755,128,12,22,1
2368.0,760,132,12,22,4
2400.0,765,136,12,22,0
2432.0,790,144,12,22,0
2464.0,795,148,12,22,3
2496.0,795,156,12,22,7
2528.0,800,160,12,22,6
2560.0,830,164,12,22,2
2592.0,830,172,12,22,7
2624.0,835,176,12,22,6
2656.0,845,180,12,22,0
2688.0,865,188,12,22,1
2720.0,865,192,12,22,5
2784.0,880,204,12,19,5
2816.0,745,208,12,19,5
2848.0,745,216,12,19,2
2880.0,760,220,12,19,4
2912.0,765,224,12,19,3
2944.0,775,232,12,19,1
2976.0,785,236,12,19,7
3008.0,790,240,12,19,7
3072.0,810,252,12,19,3
3104.0,815,256,12,19,7
3136.0,820,264,12,19,2
3168.0,830,268,12,19,5
3200.0,845,276,12,19,2
3232.0,845,280,12,19,0
3264.0,850,284,12,19,8
3296.0,860,292,12,19,4
3360.0,875,296,12,19,4
3424.0,900,308,12,19,1
3456.0,905,312,12,19,3
3488.0,910,320,12,19,8
3552.0,930,332,12,22,3
