Episode,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
1,525,0,13440,Timeout,False
2,185,1,13440,Timeout,True
3,185,1,13440,Timeout,False
4,75,0,13440,Timeout,False
5,185,1,13440,Timeout,True
6,35,0,13440,Timeout,False
7,185,1,13440,Timeout,False
8,75,0,13440,Timeout,True
9,115,0,13440,Timeout,True
10,225,0,13440,Timeout,False
11,75,0,13440,Timeout,False
12,335,2,13440,Timeout,True
13,335,2,13440,Timeout,True
14,75,0,13440,Timeout,False
15,335,0,13440,Timeout,False
16,335,0,13440,Timeout,False
17,335,2,13440,Timeout,True
18,635,0,13440,Timeout,True
19,335,0,13440,Timeout,False
20,835,4,13440,Timeout,False
21,335,2,13440,Timeout,True
22,35,0,13440,Timeout,False
23,185,1,13440,Timeout,True
24,35,0,13440,Timeout,False
25,635,4,13440,Timeout,True
26,185,0,13440,Timeout,True
27,-4,0,13440,Timeout,False
28,185,1,13440,Timeout,True
29,35,0,13440,Timeout,False
30,485,0,13440,Timeout,False
31,335,2,13440,Timeout,True
32,35,0,13440,Timeout,True
33,335,0,13440,Timeout,False
34,185,1,13440,Timeout,False
35,635,0,13440,Timeout,False
36,35,0,13440,Timeout,False
37,185,0,13440,Timeout,False
38,35,0,13440,Timeout,True
39,185,1,13440,Timeout,True
40,35,0,13440,Timeout,True
41,1285,5,13312,Target_Reached,True
42,-4,0,13440,Timeout,False
43,75,0,13440,Timeout,False
44,335,2,13440,Timeout,True
45,115,0,13440,Timeout,False
46,115,0,13440,Timeout,False
47,485,0,13440,Timeout,False
48,-4,0,13440,Timeout,False
49,-4,0,13440,Timeout,False
50,265,1,13440,Timeout,False
51,35,0,13440,Timeout,False
52,155,0,13440,Timeout,True
53,185,0,13440,Timeout,False
54,565,3,13440,Timeout,True
55,185,1,13440,Timeout,True
56,265,1,13440,Timeout,True
57,-4,0,13440,Timeout,True
58,485,3,13440,Timeout,True
59,185,1,13440,Timeout,True
60,185,0,13440,Timeout,False
61,-4,0,13440,Timeout,False
62,-4,0,13440,Timeout,False
63,225,0,13440,Timeout,True
64,-4,0,13440,Timeout,False
65,35,0,13440,Timeout,False
66,335,0,13440,Timeout,False
67,115,0,13440,Timeout,True
68,35,0,13440,Timeout,True
69,185,1,13440,Timeout,False
70,35,0,13440,Timeout,False
71,75,0,13440,Timeout,False
72,415,2,13440,Timeout,True
73,1286,5,12544,Target_Reached,True
74,185,1,13440,Timeout,True
75,185,0,13440,Timeout,False
76,-4,0,13440,Timeout,False
77,345,0,13440,Timeout,True
78,265,1,13440,Timeout,True
79,185,0,13440,Timeout,False
80,-4,0,13440,Timeout,False
81,35,0,13440,Timeout,False
82,335,0,13440,Timeout,False
83,335,2,13440,Timeout,True
84,335,2,13440,Timeout,False
85,265,1,13440,Timeout,True
86,185,0,13440,Timeout,False
87,335,0,13440,Timeout,True
88,35,0,13440,Timeout,True
89,335,0,13440,Timeout,True
90,1286,5,11040,Target_Reached,True
91,35,0,13440,Timeout,False
92,35,0,13440,Timeout,True
93,185,0,13440,Timeout,True
94,635,4,13440,Timeout,True
95,185,1,13440,Timeout,True
96,185,0,13440,Timeout,False
97,485,0,13440,Timeout,False
98,35,0,13440,Timeout,False
99,335,2,13440,Timeout,False
100,335,0,13440,Timeout,True
101,185,1,13440,Timeout,True
102,335,2,13440,Timeout,True
103,375,1,13440,Timeout,True
104,335,2,13440,Timeout,True
105,485,3,13440,Timeout,True
106,-4,0,13440,Timeout,False
107,35,0,13440,Timeout,False
108,1286,5,11456,Target_Reached,False
109,35,0,13440,Timeout,True
110,-4,0,13440,Timeout,False
111,185,1,13440,Timeout,False
112,35,0,13440,Timeout,True
113,335,2,13440,Timeout,True
114,35,0,13440,Timeout,False
115,485,3,13440,Timeout,True
116,35,0,13440,Timeout,False
117,1285,5,13408,Target_Reached,True
118,185,1,13440,Timeout,True
119,-4,0,13440,Timeout,False
120,335,2,13440,Timeout,False
121,35,0,13440,Timeout,False
122,335,2,13440,Timeout,True
123,485,0,13440,Timeout,False
124,185,1,13440,Timeout,True
125,185,1,13440,Timeout,True
126,75,0,13440,Timeout,False
127,35,0,13440,Timeout,False
128,35,0,13440,Timeout,True
129,265,1,13440,Timeout,True
130,565,0,13440,Timeout,True
131,185,1,13440,Timeout,True
132,485,3,13440,Timeout,True
133,35,0,13440,Timeout,True
134,195,0,13440,Timeout,False
135,265,1,13440,Timeout,True
136,415,2,13440,Timeout,True
137,185,0,13440,Timeout,True
138,485,3,13440,Timeout,True
139,35,0,13440,Timeout,False
140,185,0,13440,Timeout,True
141,115,0,13440,Timeout,True
142,185,0,13440,Timeout,True
143,675,3,13440,Timeout,True
144,185,0,13440,Timeout,False
145,35,0,13440,Timeout,True
146,35,0,13440,Timeout,True
147,35,0,13440,Timeout,True
148,35,0,13440,Timeout,True
149,-4,0,13440,Timeout,False
150,675,4,13440,Timeout,True
151,485,0,13440,Timeout,True
152,335,2,13440,Timeout,False
153,185,1,13440,Timeout,False
154,75,0,13440,Timeout,True
155,35,0,13440,Timeout,False
156,35,0,13440,Timeout,False
157,185,0,13440,Timeout,False
158,35,0,13440,Timeout,True
159,-4,0,13440,Timeout,False
160,335,0,13440,Timeout,False
161,185,1,13440,Timeout,True
162,1286,5,12544,Target_Reached,True
163,335,2,13440,Timeout,True
164,335,2,13440,Timeout,True
165,35,0,13440,Timeout,True
166,35,0,13440,Timeout,False
167,-4,0,13440,Timeout,False
168,35,0,13440,Timeout,False
169,335,1,13440,Timeout,False
170,-4,0,13440,Timeout,False
171,185,1,13440,Timeout,False
172,485,0,13440,Timeout,True
173,35,0,13440,Timeout,True
174,485,3,13440,Timeout,True
175,185,1,13440,Timeout,True
176,35,0,13440,Timeout,True
177,185,1,13440,Timeout,True
178,185,1,13440,Timeout,False
179,185,1,13440,Timeout,True
180,35,0,13440,Timeout,True
181,185,0,13440,Timeout,False
182,335,2,13440,Timeout,True
183,35,0,13440,Timeout,False
184,35,0,13440,Timeout,False
185,35,0,13440,Timeout,False
186,35,0,13440,Timeout,False
187,35,0,13440,Timeout,False
188,115,0,13440,Timeout,False
189,185,1,13440,Timeout,True
190,35,0,13440,Timeout,True
191,635,4,13440,Timeout,True
192,35,0,13440,Timeout,True
193,185,0,13440,Timeout,False
194,185,0,13440,Timeout,True
195,1285,5,13248,Target_Reached,True
196,485,3,13440,Timeout,True
197,485,3,13440,Timeout,True
198,185,1,13440,Timeout,False
199,185,1,13440,Timeout,True
200,185,0,13440,Timeout,True
