Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
0.0,50,0,12,16,0,20
16.0,50,0,12,16,0,4
32.0,50,0,12,16,0,5
48.0,50,0,12,16,0,31
64.0,50,0,12,16,0,25
80.0,50,0,12,16,0,3
96.0,50,0,12,16,0,18
112.0,50,0,12,16,0,2
128.0,55,0,12,16,0,3
144.0,60,0,12,16,0,5
160.0,80,0,12,16,0,21
176.0,95,0,12,16,0,32
192.0,100,0,12,16,0,12
208.0,105,0,12,16,0,12
224.0,110,0,12,16,0,12
240.0,115,0,12,16,0,12
256.0,115,0,12,16,0,12
272.0,130,0,12,16,0,12
288.0,145,0,12,16,0,12
304.0,155,0,12,16,0,45
320.0,165,0,12,16,0,8
336.0,170,0,12,16,0,45
352.0,170,0,12,16,0,3
368.0,175,0,12,16,0,33
384.0,185,0,12,16,0,22
400.0,205,0,12,16,0,25
416.0,210,0,12,16,0,35
432.0,220,0,12,16,0,29
448.0,230,0,12,16,0,37
464.0,230,0,12,16,0,26
480.0,240,0,12,16,0,1
496.0,140,0,12,16,0,10
512.0,145,0,12,16,0,27
528.0,160,0,12,16,0,25
544.0,170,0,12,16,0,11
560.0,205,0,12,16,0,39
576.0,210,0,12,16,0,29
592.0,215,0,12,16,0,29
608.0,220,0,12,16,0,27
624.0,220,0,12,16,0,45
640.0,235,0,12,16,0,14
656.0,245,0,12,16,0,6
672.0,255,0,12,16,0,43
688.0,260,0,12,16,0,19
704.0,265,0,12,16,0,45
720.0,270,0,12,16,0,32
736.0,275,0,12,16,0,38
752.0,285,0,12,16,0,43
768.0,295,0,12,16,0,45
784.0,300,0,12,16,0,9
800.0,320,0,12,16,0,41
816.0,320,0,12,16,0,34
832.0,320,0,12,16,0,33
848.0,330,0,12,16,0,10
864.0,340,0,12,16,0,23
880.0,340,0,12,16,0,38
896.0,355,0,12,16,0,16
912.0,365,0,12,16,0,7
928.0,250,0,12,16,0,35
944.0,250,0,12,16,0,29
960.0,255,0,12,16,0,44
976.0,265,0,12,16,0,3
992.0,270,0,12,16,0,6
1008.0,280,0,12,16,0,12
1024.0,290,0,12,16,0,12
1040.0,295,0,12,16,0,12
1056.0,305,0,12,16,0,12
1072.0,310,0,12,16,0,12
1088.0,315,0,12,16,0,12
1104.0,325,0,12,16,0,12
1120.0,330,0,12,16,0,36
1136.0,340,0,12,16,0,4
1152.0,350,0,12,16,0,18
1168.0,355,0,12,16,0,43
1184.0,365,0,12,16,0,3
1200.0,365,0,12,16,0,28
1216.0,370,0,12,16,0,18
1232.0,385,0,12,16,0,39
1248.0,385,0,12,16,0,30
1264.0,400,0,12,16,0,35
1280.0,410,0,12,16,0,27
1296.0,415,0,12,16,0,19
1312.0,420,0,12,16,0,32
1328.0,425,0,12,16,0,17
1344.0,435,0,12,16,0,27
1360.0,435,0,12,16,0,12
1376.0,450,0,12,16,0,12
1392.0,460,0,12,16,0,12
1408.0,460,0,12,16,0,12
1424.0,465,0,12,16,0,12
1440.0,475,0,12,16,0,12
1456.0,485,0,12,16,0,12
1472.0,490,0,12,16,0,43
1488.0,490,0,12,16,0,21
1504.0,510,0,12,16,0,3
1520.0,515,0,12,16,0,20
1536.0,515,0,12,16,0,11
1552.0,530,0,12,16,0,40
1568.0,535,0,12,16,0,25
1584.0,545,0,12,16,0,5
1600.0,545,0,12,16,0,27
1616.0,545,0,12,16,0,33
1632.0,570,0,12,16,0,21
1648.0,575,0,12,16,0,13
1664.0,585,0,12,16,0,13
1680.0,585,0,12,16,0,13
1696.0,595,0,12,16,0,13
1712.0,600,0,12,16,0,13
1728.0,600,0,12,16,0,13
1744.0,620,0,12,16,0,13
1760.0,635,0,12,16,0,20
1776.0,635,0,12,16,0,37
1792.0,640,0,12,16,0,27
1808.0,640,0,12,16,0,26
1824.0,650,0,12,16,0,8
1840.0,655,0,12,16,0,10
1856.0,660,0,12,16,0,9
1872.0,685,0,12,16,0,26
1888.0,690,0,12,16,0,27
1904.0,690,0,12,16,0,29
1920.0,695,0,12,16,0,18
1936.0,700,0,12,16,0,29
1952.0,705,0,12,16,0,31
1968.0,715,0,12,16,0,40
1984.0,730,0,12,16,0,32
2000.0,740,0,12,16,0,44
2016.0,745,0,12,16,0,42
2032.0,745,0,12,16,0,29
2048.0,750,0,12,16,0,40
2064.0,765,0,12,16,0,19
2080.0,770,0,12,16,0,16
2096.0,775,0,12,16,0,10
2112.0,795,0,12,16,0,8
2128.0,795,0,12,16,0,9
2144.0,800,0,12,16,0,25
2160.0,800,0,12,16,0,26
2176.0,815,0,12,16,0,27
2192.0,825,0,12,16,0,43
2208.0,825,0,12,16,0,30
2224.0,835,0,12,16,0,32
2240.0,850,0,12,16,0,30
2256.0,850,0,12,16,0,37
2272.0,855,0,12,16,0,36
2288.0,865,0,12,16,0,11
2304.0,880,0,12,16,0,7
2320.0,805,0,12,16,0,8
2336.0,805,0,12,16,0,10
2352.0,820,0,12,16,0,15
2368.0,835,0,12,16,0,36
2384.0,835,0,12,16,0,15
2400.0,835,0,12,16,0,19
2416.0,855,0,12,16,0,40
2432.0,860,0,12,16,0,4
2448.0,860,0,12,16,0,12
2464.0,765,0,12,16,0,32
2480.0,785,0,12,16,0,7
2496.0,765,0,12,16,0,19
2512.0,770,0,12,16,0,3
2528.0,770,0,12,16,0,10
2544.0,790,0,12,16,0,33
