Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,7
160.0,80,0,12,16,2
192.0,110,0,12,16,6
224.0,110,0,12,16,2
256.0,35,0,12,16,7
288.0,50,0,12,16,8
320.0,65,0,12,16,5
352.0,65,0,12,16,4
384.0,95,0,12,16,6
416.0,115,0,12,16,2
448.0,20,0,12,16,7
480.0,30,0,12,16,5
512.0,50,0,12,16,0
544.0,65,0,12,16,5
576.0,75,0,12,16,7
608.0,90,0,12,16,5
640.0,100,0,12,16,5
736.0,140,0,12,16,1
768.0,150,0,12,16,2
800.0,175,0,12,16,5
832.0,30,0,12,16,5
928.0,75,0,12,16,0
960.0,75,0,12,16,0
992.0,85,0,12,16,4
1088.0,125,0,12,16,7
1120.0,130,0,12,16,6
1152.0,155,0,12,16,0
1184.0,165,0,12,16,6
1216.0,170,0,12,16,3
1248.0,190,0,12,16,8
1280.0,200,0,12,16,9
1344.0,225,0,12,16,6
1376.0,240,0,12,16,3
1408.0,250,0,12,16,8
1440.0,255,0,12,16,2
1472.0,170,0,12,16,1
1504.0,180,0,12,16,3
1536.0,190,0,12,16,5
1568.0,50,0,12,16,1
1600.0,55,0,12,16,4
1632.0,65,0,12,16,2
1664.0,75,0,12,16,0
1696.0,85,0,12,16,7
1728.0,95,0,12,16,1
1760.0,100,0,12,16,6
1792.0,115,0,12,16,6
1824.0,120,0,12,16,6
1856.0,130,0,12,16,1
1888.0,140,0,12,16,1
1920.0,100,0,12,16,6
1952.0,105,0,12,16,6
1984.0,115,0,12,16,5
2016.0,125,0,12,16,7
2048.0,135,0,12,16,7
2080.0,140,0,12,16,4
2112.0,160,0,12,16,6
2144.0,160,0,12,16,2
2176.0,170,0,13,16,6
2208.0,180,0,13,16,6
2240.0,195,0,13,16,4
2400.0,240,0,13,16,0
2432.0,255,0,13,16,1
2464.0,265,0,13,16,1
2496.0,225,0,13,16,1
2528.0,180,0,13,16,1
2560.0,150,0,13,16,3
2592.0,155,0,13,16,7
2624.0,165,0,13,16,0
2656.0,180,0,13,16,0
2688.0,195,0,13,16,7
2720.0,195,0,13,16,0
2752.0,205,0,14,16,0
2784.0,220,0,14,16,7
2816.0,235,0,14,16,6
2848.0,240,0,14,16,0
2880.0,250,0,14,16,4
2912.0,270,0,14,16,6
2944.0,280,0,14,16,4
2976.0,290,0,14,16,4
3008.0,300,0,15,16,7
3040.0,320,0,15,16,5
3072.0,325,0,15,16,6
3104.0,340,0,15,16,6
3136.0,345,0,15,16,6
3168.0,370,0,15,16,3
3200.0,300,0,15,16,6
3232.0,320,0,15,19,5
3264.0,320,0,15,19,0
3296.0,350,0,16,19,0
3328.0,355,0,16,19,7
3360.0,370,0,16,19,4
3392.0,380,0,16,19,4
3488.0,425,0,16,19,6
3520.0,450,0,16,19,4
3616.0,480,0,16,19,1
3648.0,510,0,16,19,4
3680.0,515,0,16,19,1
3712.0,475,0,16,19,0
3744.0,490,0,16,19,1
3776.0,465,0,16,19,1
3808.0,425,4,16,19,4
3840.0,430,4,16,19,1
3872.0,405,4,16,19,1
3904.0,375,8,16,19,1
3936.0,380,8,16,19,6
3968.0,395,8,17,19,3
4000.0,415,12,17,19,1
4032.0,435,12,17,19,3
4064.0,440,16,17,19,3
4096.0,455,16,17,19,8
4160.0,495,20,17,19,3
4192.0,505,20,17,19,7
4224.0,515,20,18,19,4
4256.0,545,24,18,19,1
4288.0,560,24,18,19,4
4320.0,570,24,18,19,1
4352.0,540,28,18,19,0
4384.0,555,28,18,19,8
4416.0,575,32,18,19,5
4448.0,585,32,18,19,8
4576.0,655,36,19,19,1
4608.0,680,40,19,19,1
4640.0,695,40,19,19,8
4672.0,710,40,19,16,3
4704.0,720,44,19,16,3
4736.0,750,44,19,16,1
4768.0,760,48,20,16,3
4864.0,825,52,20,19,7
4896.0,840,52,20,19,5
4928.0,860,52,20,19,8
4960.0,875,56,20,19,1
4992.0,900,56,20,19,6
5024.0,920,56,20,19,4
5056.0,945,60,21,19,4
5088.0,955,60,21,19,4
5120.0,985,64,21,19,1
5152.0,1000,64,21,19,0
5184.0,1025,64,21,19,4
5216.0,1040,68,21,19,4
5248.0,1060,68,21,19,1
5280.0,1090,68,21,19,5
5312.0,1100,72,22,19,5
5408.0,1175,76,22,19,0
5440.0,1190,76,22,19,8
5504.0,1240,80,22,19,0
5600.0,1300,84,22,19,1
5632.0,1325,84,22,19,1
5664.0,1350,88,22,19,3
5696.0,1370,88,22,19,7
5728.0,1385,88,22,19,1
5760.0,1415,92,22,19,1
5792.0,1430,92,22,19,1
5824.0,1465,96,22,19,1
5856.0,1470,96,22,19,7
5888.0,1500,96,22,19,1
5920.0,1525,100,22,19,4
5952.0,1550,100,22,19,4
5984.0,1570,100,22,19,4
6016.0,1585,104,22,19,2
6048.0,1620,104,22,19,2
6080.0,1625,104,22,19,4
6176.0,1695,112,22,19,0
6208.0,1720,112,22,19,4
6304.0,1790,116,22,19,1
6336.0,1805,116,22,19,1
6368.0,1835,120,22,19,8
6400.0,1855,120,22,16,2
6432.0,1880,120,22,16,1
6464.0,1895,124,22,16,6
6496.0,1920,124,22,16,1
6528.0,1955,128,22,16,4
6624.0,2010,132,22,19,6
6656.0,2035,132,22,19,2
6688.0,2060,132,22,19,6
6848.0,2165,140,22,19,3
6880.0,2190,144,22,19,2
6912.0,2210,144,22,19,3
7008.0,2280,148,22,19,1
7040.0,2290,148,22,19,1
7072.0,2325,152,22,19,4
7104.0,2340,152,22,19,1
7136.0,2365,152,22,19,4
7168.0,2380,156,22,19,0
7200.0,2410,156,22,19,8
7264.0,2455,160,22,19,0
7296.0,2470,160,22,19,8
7328.0,2485,164,22,19,7
7360.0,2520,164,22,19,8
7424.0,2565,168,22,19,4
7520.0,2630,172,22,19,2
7552.0,2655,172,22,19,6
7648.0,2710,176,22,19,3
7680.0,2745,180,22,19,3
7712.0,2765,180,22,19,3
7744.0,2785,180,22,19,3
7776.0,2810,184,22,19,2
7808.0,2725,184,22,19,2
7840.0,2755,184,22,19,5
7872.0,2760,188,22,19,3
7968.0,2830,192,22,19,0
8000.0,2850,192,22,19,7
8032.0,2870,196,22,19,4
8064.0,2890,196,22,19,1
8096.0,2910,196,22,19,4
8128.0,2930,200,22,19,8
8160.0,2955,200,22,16,0
8192.0,2975,200,22,16,8
8224.0,2995,204,22,19,5
8320.0,3060,208,22,19,5
8352.0,3075,208,22,19,1
8384.0,3100,212,22,19,0
8416.0,3115,212,22,19,7
8448.0,3140,212,22,19,4
8480.0,3160,216,22,19,2
8512.0,3180,216,22,19,2
8544.0,3215,216,22,19,8
8608.0,3230,220,22,19,5
8640.0,3260,224,22,19,8
8672.0,3295,224,22,16,8
8736.0,3325,228,22,19,6
8768.0,3350,228,22,19,2
8800.0,3370,228,22,19,1
8832.0,3385,232,22,19,2
8928.0,3450,236,22,19,1
8960.0,3465,236,22,19,8
8992.0,3495,240,22,19,0
9024.0,3515,240,22,19,8
9088.0,3555,244,22,19,8
9120.0,3570,244,22,16,1
9152.0,3595,244,22,16,8
9184.0,3605,248,22,19,8
9248.0,3660,248,22,19,8
9280.0,3675,252,22,16,8
9312.0,3695,252,22,16,8
9344.0,3715,256,22,19,3
9376.0,3740,256,22,19,3
9408.0,3760,256,22,19,4
9440.0,3770,260,22,19,3
9472.0,3795,260,22,19,1
9504.0,3825,260,22,19,2
9536.0,3845,264,22,19,8
9600.0,3875,264,22,19,0
9632.0,3915,268,22,19,8
9664.0,3920,268,22,16,1
9696.0,3945,272,22,16,8
9728.0,3965,272,22,19,8
9760.0,3985,272,22,16,9
9824.0,4030,276,22,19,2
9856.0,4055,276,22,19,8
9888.0,4065,280,22,16,8
9952.0,4110,280,22,19,0
9984.0,4135,284,22,19,1
10016.0,4150,284,22,19,8
10048.0,4175,288,22,19,4
10080.0,4190,288,22,19,7
10176.0,4255,292,22,19,8
10240.0,4300,296,22,19,8
10272.0,4305,296,22,16,8
10304.0,4335,296,22,19,8
10368.0,4380,300,22,19,6
10400.0,4400,304,22,19,4
10432.0,4415,304,22,19,5
10464.0,4440,304,22,19,5
10496.0,4460,308,22,19,4
10528.0,4480,308,22,19,8
10560.0,4500,308,22,16,7
10592.0,4515,312,22,16,7
10624.0,4545,312,22,16,8
10688.0,4590,316,22,19,8
10720.0,4605,316,22,19,6
10752.0,4575,291,22,19,8
10816.0,4615,295,22,19,8
10976.0,4720,303,22,19,6
11008.0,4740,303,22,19,8
11040.0,4755,303,22,19,7
11072.0,4785,307,22,19,1
11104.0,4800,307,22,19,4
11136.0,4820,307,22,19,8
11200.0,4870,311,22,19,8
11232.0,4885,311,22,16,2
11296.0,4930,315,22,16,8
11360.0,4970,319,22,19,6
11392.0,4990,319,22,19,2
11424.0,5015,319,22,19,1
11456.0,5020,323,22,19,8
11488.0,5060,323,22,19,4
11520.0,5070,323,22,19,7
11552.0,5090,327,22,19,4
11584.0,5110,327,22,19,7
11616.0,5135,327,22,19,8
11680.0,5170,331,22,19,8
11712.0,5200,331,22,16,5
11744.0,5210,335,22,16,2
11776.0,5240,335,22,16,7
11808.0,5260,335,22,16,0
11904.0,5315,339,22,19,2
11936.0,5340,343,22,19,0
11968.0,5365,343,22,19,8
12000.0,5385,343,22,19,8
12032.0,5405,347,22,16,8
12064.0,5420,347,22,16,0
12096.0,5440,347,22,16,5
12128.0,5465,351,22,16,3
12224.0,5525,355,22,19,0
12256.0,5555,355,22,19,0
12288.0,5565,355,22,19,8
12352.0,5615,359,22,19,8
12384.0,5625,359,22,19,8
12448.0,5665,363,22,19,8
12544.0,5730,367,22,19,8
12576.0,5750,367,22,19,2
12608.0,5765,371,22,19,3
12672.0,5805,371,22,16,8
12704.0,5825,375,22,16,8
12768.0,5860,375,22,16,8
12800.0,5890,379,22,16,8
12832.0,5905,379,22,19,6
12864.0,5925,379,22,19,4
12896.0,5945,383,22,19,6
12928.0,5960,383,22,19,0
12960.0,5980,383,22,19,2
12992.0,5900,387,22,19,8
13024.0,5915,387,22,16,9
13056.0,5925,387,22,16,8
13152.0,5980,391,22,19,8
13184.0,5995,395,22,19,8
13248.0,6030,395,22,19,8
13312.0,6065,399,22,16,8
13376.0,6095,399,22,19,8
13408.0,6115,403,22,19,8
13440.0,6125,403,22,16,8
