Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,7
32.0,50,0,12,16,8
64.0,50,0,12,16,8
128.0,60,0,12,16,4
160.0,80,0,12,16,0
192.0,110,0,12,16,0
224.0,110,0,12,16,6
256.0,135,0,12,16,7
288.0,150,0,12,16,7
320.0,170,0,12,16,4
352.0,170,0,12,16,1
384.0,200,0,12,16,6
416.0,220,0,12,16,2
448.0,230,0,12,16,1
480.0,240,0,12,16,0
512.0,260,0,12,16,3
544.0,280,0,12,16,4
576.0,295,0,12,16,1
608.0,310,0,12,16,1
640.0,275,0,12,16,3
672.0,295,0,12,16,1
704.0,315,0,12,16,7
864.0,390,0,12,16,2
896.0,400,0,13,16,1
928.0,425,0,13,16,0
960.0,440,0,13,16,3
992.0,450,0,13,16,2
1088.0,405,0,13,16,8
1120.0,410,0,13,16,0
1152.0,435,0,13,16,6
1248.0,485,0,13,16,6
1280.0,495,0,13,16,5
1312.0,520,0,13,16,0
1344.0,535,0,13,16,8
1376.0,550,0,13,16,9
1440.0,175,0,13,16,4
1472.0,195,0,13,16,4
1504.0,210,0,13,16,3
1536.0,545,0,13,16,1
1568.0,570,0,13,16,1
1600.0,525,0,13,16,5
1632.0,540,0,13,19,6
1664.0,555,0,13,19,4
1696.0,575,0,13,19,3
1728.0,585,0,13,19,1
1760.0,590,0,13,19,0
1792.0,620,0,13,19,3
1824.0,625,0,13,19,4
1856.0,635,0,14,19,1
1888.0,650,0,14,19,2
1984.0,680,0,14,19,5
2016.0,550,0,14,19,0
2048.0,565,0,14,19,8
2080.0,565,0,14,19,0
2112.0,590,0,14,19,0
2144.0,595,0,14,19,6
2176.0,610,4,14,19,8
2240.0,635,12,14,19,6
2272.0,645,16,14,19,0
2368.0,680,28,14,19,3
2400.0,695,32,14,19,7
2432.0,710,36,14,19,4
2464.0,720,40,14,19,4
2496.0,730,44,14,19,4
2528.0,740,48,14,19,8
2560.0,760,52,14,16,0
2592.0,765,56,14,16,0
2688.0,805,68,14,19,3
2720.0,815,72,14,19,1
2752.0,825,76,14,19,4
2784.0,840,76,14,19,2
2816.0,855,80,14,19,4
2848.0,860,84,14,19,4
2880.0,880,88,14,19,2
2912.0,790,92,14,19,2
2944.0,795,96,14,19,7
3040.0,835,108,14,19,8
3072.0,835,112,14,19,4
3104.0,860,116,14,19,3
3136.0,860,120,14,19,2
3168.0,875,124,14,19,6
3200.0,885,128,14,19,7
3232.0,900,132,14,19,2
3296.0,920,140,14,16,8
3424.0,965,156,14,19,5
3456.0,965,160,14,19,4
3488.0,985,164,14,19,0
