Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,4
64.0,50,0,12,16,2
96.0,50,0,12,16,7
128.0,60,0,12,16,1
192.0,110,0,12,16,8
224.0,110,0,12,16,8
288.0,145,0,12,16,0
320.0,170,0,12,16,1
352.0,120,0,12,16,5
384.0,150,0,12,16,2
448.0,180,0,12,16,2
512.0,210,0,12,16,8
576.0,245,0,12,16,5
608.0,260,0,13,16,3
640.0,200,0,13,16,3
704.0,235,0,13,19,1
736.0,245,0,13,19,1
768.0,205,0,13,19,0
800.0,230,0,13,19,6
832.0,245,0,13,19,6
864.0,260,0,13,19,1
896.0,225,0,13,19,5
928.0,250,0,13,19,8
960.0,265,0,13,16,3
992.0,200,0,13,16,8
1056.0,235,0,14,22,1
1088.0,250,0,14,22,2
1120.0,265,0,14,22,0
1152.0,280,0,14,22,7
1184.0,300,0,14,22,4
1216.0,315,0,14,22,0
1248.0,330,4,14,22,5
1280.0,340,4,15,22,0
1312.0,370,4,15,22,4
1376.0,395,8,15,19,6
1408.0,405,8,15,19,1
1440.0,435,12,15,19,0
1472.0,450,12,15,19,1
1504.0,465,16,15,19,7
1536.0,485,16,15,19,3
1568.0,505,16,15,19,7
1600.0,520,24,15,19,0
1632.0,535,24,15,19,3
1664.0,550,28,15,19,1
1696.0,570,32,15,19,0
1728.0,595,32,15,19,1
1760.0,605,40,15,19,0
1792.0,615,40,15,19,4
1824.0,645,40,15,19,6
1856.0,660,48,15,19,0
1888.0,670,48,15,19,0
1920.0,690,48,15,19,5
1952.0,720,56,15,19,1
1984.0,730,56,15,19,5
2016.0,745,64,15,19,3
2048.0,770,64,15,19,4
2080.0,790,64,15,19,7
2112.0,795,72,15,19,7
2144.0,810,72,15,19,8
2176.0,835,76,15,16,3
2208.0,845,84,15,16,8
2240.0,860,84,15,16,8
2272.0,875,88,15,22,6
2304.0,900,96,15,22,8
2336.0,910,96,15,19,2
2368.0,820,100,15,19,1
2400.0,835,104,15,19,3
2432.0,860,104,15,19,7
2464.0,875,108,15,19,7
2496.0,890,112,15,19,5
2528.0,895,112,15,19,3
2560.0,930,120,15,19,4
2592.0,940,120,15,19,3
2656.0,965,128,15,19,6
2688.0,990,128,15,19,6
2720.0,1000,132,15,19,4
2752.0,1015,136,15,19,5
2784.0,1035,136,15,19,2
2816.0,945,140,15,19,8
2880.0,965,144,15,22,3
2912.0,970,152,15,22,6
2944.0,985,152,15,22,2
2976.0,1000,152,15,22,6
3008.0,1010,160,15,22,7
3072.0,1040,164,15,19,5
3104.0,910,168,15,19,5
3136.0,915,168,15,19,1
3168.0,935,176,15,19,5
3200.0,945,176,15,19,4
3232.0,955,176,15,19,4
3264.0,975,184,15,19,7
3296.0,990,184,15,19,2
3328.0,1000,184,15,19,5
3360.0,865,192,15,19,6
3392.0,880,192,15,19,3
3424.0,1045,200,15,19,3
3456.0,1065,200,15,19,8
3488.0,1070,200,15,19,7
3520.0,1080,208,15,19,1
3552.0,1095,208,15,19,2
3584.0,1115,208,15,19,6
3616.0,1120,216,15,19,4
3680.0,1155,220,15,19,6
3712.0,1165,224,15,19,8
3776.0,1185,232,15,22,0
3808.0,1200,232,15,22,7
3840.0,1220,232,15,22,2
3872.0,1230,240,15,22,2
3904.0,1240,240,15,22,5
3936.0,1110,244,15,22,0
3968.0,1120,244,15,22,5
4000.0,1135,244,15,22,5
4032.0,1135,248,15,22,7
4064.0,1165,248,15,22,3
4096.0,1175,248,15,22,1
4128.0,1185,252,15,22,4
4160.0,1190,252,15,22,0
4192.0,1220,252,15,22,6
4224.0,1225,256,15,22,6
4256.0,1235,256,15,22,6
4288.0,1245,260,15,22,5
4320.0,1275,260,15,22,1
4352.0,1280,260,15,22,1
4416.0,1255,264,15,19,8
4448.0,1275,264,15,16,3
4480.0,1280,268,15,16,7
4512.0,1295,268,15,16,2
4544.0,1210,272,15,16,8
4576.0,1215,272,15,16,9
4640.0,1245,276,16,22,8
4672.0,1255,276,16,22,6
4704.0,1265,276,16,22,5
4736.0,1280,280,16,22,8
4768.0,1285,280,16,19,2
4800.0,1305,284,16,19,2
4832.0,1325,284,16,19,6
4864.0,1330,284,16,19,5
4896.0,1335,288,16,19,5
4928.0,1365,288,16,19,0
4960.0,1375,288,16,19,5
4992.0,1380,292,16,19,0
5024.0,1390,292,16,19,1
5056.0,1420,296,16,19,8
5120.0,1435,296,16,22,3
5152.0,1445,300,16,22,4
5184.0,1460,300,16,22,2
5216.0,1470,300,16,22,8
5248.0,1485,304,16,19,7
5280.0,1500,308,16,19,6
5312.0,1505,312,16,19,2
5344.0,1515,312,16,19,0
5376.0,1525,316,16,19,4
5440.0,1555,320,16,19,8
5504.0,1575,328,16,22,3
5568.0,1595,332,16,19,8
5632.0,1625,340,16,19,0
5664.0,1635,344,16,19,7
5696.0,1645,344,16,19,4
5728.0,1655,348,16,19,8
5760.0,1675,352,16,16,8
5792.0,1680,352,16,22,3
