Episode,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
110,335,2,13440,Timeout,False
111,-4,0,13440,Timeout,False
112,35,0,13440,Timeout,False
113,635,4,13440,Timeout,True
114,265,0,13440,Timeout,False
115,485,3,13440,Timeout,True
116,225,1,13440,Timeout,True
117,-4,0,13440,Timeout,False
118,185,1,13440,Timeout,True
119,35,0,13440,Timeout,True
120,-4,0,13440,Timeout,False
121,35,0,13440,Timeout,False
122,335,2,13440,Timeout,False
123,35,0,13440,Timeout,False
124,35,0,13440,Timeout,False
125,35,0,13440,Timeout,True
126,35,0,13440,Timeout,True
127,265,0,13440,Timeout,True
128,265,1,13440,Timeout,False
129,75,0,13440,Timeout,False
130,35,0,13440,Timeout,False
131,265,1,13440,Timeout,True
132,485,3,13440,Timeout,True
133,-4,0,13440,Timeout,False
134,185,0,13440,Timeout,False
135,185,1,13440,Timeout,True
136,635,0,13440,Timeout,False
137,75,0,13440,Timeout,True
138,75,0,13440,Timeout,False
139,-4,0,13440,Timeout,False
140,485,3,13440,Timeout,True
141,485,3,13440,Timeout,False
142,335,2,13440,Timeout,False
143,185,1,13440,Timeout,True
144,335,2,13440,Timeout,True
145,35,0,13440,Timeout,False
146,335,2,13440,Timeout,True
147,35,0,13440,Timeout,False
148,35,0,13440,Timeout,False
149,185,0,13440,Timeout,True
150,75,0,13440,Timeout,True
151,185,1,13440,Timeout,True
152,185,1,13440,Timeout,False
153,265,1,13440,Timeout,False
154,185,1,13440,Timeout,False
155,115,0,13440,Timeout,False
156,185,1,13440,Timeout,True
157,335,2,13440,Timeout,True
158,75,0,13440,Timeout,True
159,1285,5,13312,Target_Reached,False
160,35,0,13440,Timeout,True
161,185,1,13440,Timeout,True
162,335,2,13440,Timeout,True
163,265,1,13440,Timeout,True
164,185,0,13440,Timeout,False
165,185,1,13440,Timeout,True
166,335,0,13440,Timeout,True
167,185,1,13440,Timeout,True
168,35,0,13440,Timeout,False
169,35,0,13440,Timeout,False
170,-4,0,13440,Timeout,False
171,485,3,13440,Timeout,True
172,35,0,13440,Timeout,True
173,185,1,13440,Timeout,False
174,-4,0,13440,Timeout,False
175,185,1,13440,Timeout,True
176,-4,0,13440,Timeout,False
177,75,0,13440,Timeout,False
178,485,3,13440,Timeout,True
179,335,0,13440,Timeout,True
180,35,0,13440,Timeout,False
181,-4,0,13440,Timeout,True
182,485,3,13440,Timeout,True
183,35,0,13440,Timeout,True
184,35,0,13440,Timeout,True
185,75,0,13440,Timeout,False
186,485,3,13440,Timeout,True
187,185,1,13440,Timeout,True
188,185,1,13440,Timeout,True
189,35,0,13440,Timeout,False
190,115,0,13440,Timeout,False
191,35,0,13440,Timeout,True
192,635,4,13440,Timeout,False
193,75,0,13440,Timeout,False
194,335,0,13440,Timeout,True
195,265,1,13440,Timeout,True
196,185,0,13440,Timeout,False
197,35,0,13440,Timeout,True
198,35,0,13440,Timeout,True
199,265,1,13440,Timeout,True
200,185,1,13440,Timeout,True
