Episode,Epsilon,Total_Reward,Barracks,TechLabs,Marauders,End_Loop,Reason,Is_Bottom_Right
228,0.797,200,0,0,0,20160,Done,False
229,0.796,100,0,0,0,20160,Done,False
230,0.795,200,0,0,0,20160,Done,False
231,0.794,200,0,0,0,20160,Done,False
232,0.794,200,0,0,0,20160,Done,False
233,0.793,200,0,0,0,20160,Done,False
234,0.792,200,0,0,0,20160,Done,False
235,0.791,200,0,0,0,20160,Done,False
236,0.790,100,0,0,0,20160,Done,False
237,0.790,200,0,0,0,20160,Done,False
238,0.789,200,0,0,0,20160,Done,False
239,0.788,200,0,0,0,20160,Done,False
240,0.787,100,0,0,0,20160,Done,False
241,0.787,200,0,0,0,20160,Done,False
242,0.786,200,0,0,0,20160,Done,False
243,0.785,200,0,0,0,20160,Done,False
244,0.784,50,0,0,0,20160,Done,False
245,0.783,200,0,0,0,20160,Done,False
246,0.783,100,0,0,0,20160,Done,False
247,0.782,100,0,0,0,20160,Done,False
248,0.781,100,0,0,0,20160,Done,False
249,0.780,200,0,0,0,20160,Done,False
250,0.779,200,0,0,0,16624,Done,False
251,0.779,100,0,0,0,20160,Done,False
252,0.778,200,0,0,0,20160,Done,False
253,0.777,100,0,0,0,20160,Done,False
254,0.776,200,0,0,0,20160,Done,False
255,0.776,200,0,0,0,20160,Done,False
256,0.775,100,0,0,0,20160,Done,False
257,0.774,50,0,0,0,20160,Done,False
258,0.773,200,0,0,0,20160,Done,False
259,0.772,200,0,0,0,20160,Done,False
260,0.772,400,0,0,0,20160,Done,False
261,0.771,200,0,0,0,20160,Done,False
262,0.770,100,0,0,0,20160,Done,False
263,0.769,100,0,0,0,20160,Done,False
264,0.769,100,0,0,0,20160,Done,False
265,0.768,50,0,0,0,20160,Done,False
266,0.767,200,0,0,0,20160,Done,False
267,0.766,400,0,0,0,20160,Done,False
268,0.766,100,0,0,0,20160,Done,False
269,0.765,50,0,0,0,20160,Done,False
270,0.764,200,0,0,0,20160,Done,False
271,0.763,100,0,0,0,20160,Done,False
272,0.763,0,0,0,0,20160,Done,False
273,0.762,100,0,0,0,20160,Done,False
274,0.761,200,0,0,0,20160,Done,False
275,0.760,50,0,0,0,20160,Done,False
276,0.759,100,0,0,0,20160,Done,False
277,0.759,100,0,0,0,20160,Done,False
278,0.758,200,0,0,0,20160,Done,False
279,0.757,200,0,0,0,20160,Done,False
280,0.756,200,0,0,0,20160,Done,False
281,0.756,200,0,0,0,20160,Done,False
282,0.755,200,0,0,0,20160,Done,False
283,0.754,100,0,0,0,20160,Done,False
284,0.753,200,0,0,0,20160,Done,False
285,0.753,200,0,0,0,20160,Done,False
286,0.752,200,0,0,0,20160,Done,False
287,0.751,100,0,0,0,20160,Done,False
288,0.750,100,0,0,0,20160,Done,False
289,0.750,50,0,0,0,20160,Done,False
290,0.749,0,0,0,0,20160,Done,False
291,0.748,200,0,0,0,20160,Done,False
292,0.747,200,0,0,0,20160,Done,False
293,0.747,100,0,0,0,20160,Done,False
294,0.746,50,0,0,0,20160,Done,False
295,0.745,50,0,0,0,20160,Done,False
296,0.744,200,0,0,0,20160,Done,False
297,0.744,200,0,0,0,20160,Done,False
298,0.743,200,0,0,0,20160,Done,False
299,0.742,0,0,0,0,20160,Done,False
300,0.741,200,0,0,0,20160,Done,False
301,0.741,50,0,0,0,20160,Done,False
302,0.740,200,0,0,0,20160,Done,False
303,0.739,50,0,0,0,20160,Done,False
304,0.738,200,0,0,0,20160,Done,False
305,0.738,200,0,0,0,20160,Done,False
306,0.737,200,0,0,0,20160,Done,False
307,0.736,0,0,0,0,20160,Done,False
308,0.736,200,0,0,0,20160,Done,False
309,0.735,50,0,0,0,20160,Done,False
310,0.734,50,0,0,0,20160,Done,False
311,0.733,200,0,0,0,20160,Done,False
312,0.733,100,0,0,0,20160,Done,False
313,0.732,50,0,0,0,20160,Done,False
314,0.731,200,0,0,0,20160,Done,False
315,0.730,200,0,0,0,20160,Done,False
316,0.730,100,0,0,0,20160,Done,False
317,0.729,100,0,0,0,20160,Done,False
318,0.728,100,0,0,0,20160,Done,False
319,0.727,100,0,0,0,20160,Done,False
320,0.727,100,0,0,0,20160,Done,False
321,0.726,50,0,0,0,20160,Done,False
322,0.725,100,0,0,0,20160,Done,False
323,0.725,100,0,0,0,20160,Done,False
324,0.724,200,0,0,0,20160,Done,False
325,0.723,200,0,0,0,20160,Done,False
326,0.722,200,0,0,0,20160,Done,False
327,0.722,0,0,0,0,20160,Done,False
328,0.721,200,0,0,0,20160,Done,False
329,0.720,200,0,0,0,20160,Done,False
330,0.720,200,0,0,0,20160,Done,False
331,0.719,200,0,0,0,20160,Done,False
332,0.718,200,0,0,0,20160,Done,False
333,0.717,50,0,0,0,20160,Done,False
334,0.717,200,0,0,0,20160,Done,False
335,0.716,200,0,0,0,20160,Done,False
336,0.715,200,0,0,0,20160,Done,False
337,0.715,0,0,0,0,20160,Done,False
338,0.714,200,0,0,0,20160,Done,False
339,0.713,200,0,0,0,20160,Done,False
340,0.712,100,0,0,0,20160,Done,False
341,0.712,50,0,0,0,20160,Done,False
342,0.711,100,0,0,0,20160,Done,False
343,0.710,200,0,0,0,20160,Done,False
344,0.710,200,0,0,0,20160,Done,False
345,0.709,200,0,0,0,20160,Done,False
346,0.708,0,0,0,0,20160,Done,False
347,0.707,200,0,0,0,20160,Done,False
348,0.707,100,0,0,0,20160,Done,False
349,0.706,200,0,0,0,20160,Done,False
350,0.705,200,0,0,0,20160,Done,False
351,0.705,100,0,0,0,20160,Done,False
352,0.704,200,0,0,0,20160,Done,False
353,0.703,200,0,0,0,20160,Done,False
354,0.702,100,0,0,0,20160,Done,False
355,0.702,200,0,0,0,20160,Done,False
356,0.701,0,0,0,0,20160,Done,False
357,0.700,200,0,0,0,20160,Done,False
358,0.700,50,0,0,0,20160,Done,False
359,0.699,100,0,0,0,20160,Done,False
360,0.698,50,0,0,0,20160,Done,False
361,0.698,100,0,0,0,20160,Done,False
362,0.697,0,0,0,0,20160,Done,False
363,0.696,50,0,0,0,20160,Done,False
364,0.695,200,0,0,0,20160,Done,False
365,0.695,200,0,0,0,20160,Done,False
366,0.694,200,0,0,0,20160,Done,False
367,0.693,0,0,0,0,20160,Done,False
368,0.693,200,0,0,0,20160,Done,False
369,0.692,200,0,0,0,20160,Done,False
370,0.691,200,0,0,0,20160,Done,False
371,0.691,200,0,0,0,20160,Done,False
372,0.690,400,0,0,0,20160,Done,False
373,0.689,1050,0,0,0,20160,Done,False
374,0.689,100,0,0,0,20160,Done,False
375,0.688,200,0,0,0,20160,Done,False
376,0.687,200,0,0,0,20160,Done,False
377,0.686,100,0,0,0,20160,Done,False
378,0.686,200,0,0,0,20160,Done,False
379,0.685,100,0,0,0,20160,Done,False
380,0.684,200,0,0,0,20160,Done,False
381,0.684,100,0,0,0,20160,Done,False
382,0.683,200,0,0,0,20160,Done,False
383,0.682,50,0,0,0,20160,Done,False
384,0.682,100,0,0,0,20160,Done,False
385,0.681,50,0,0,0,20160,Done,False
386,0.680,100,0,0,0,20160,Done,False
387,0.680,200,0,0,0,20160,Done,False
388,0.679,100,0,0,0,20160,Done,False
389,0.678,200,0,0,0,20160,Done,False
390,0.678,50,0,0,0,20160,Done,False
391,0.677,50,0,0,0,20160,Done,False
392,0.676,200,0,0,0,20160,Done,False
393,0.676,200,0,0,0,20160,Done,False
394,0.675,100,0,0,0,20160,Done,False
395,0.674,200,0,0,0,20160,Done,False
396,0.674,50,0,0,0,20160,Done,False
397,0.673,200,0,0,0,20160,Done,False
398,0.672,200,0,0,0,20160,Done,False
399,0.672,200,0,0,0,20160,Done,False
400,0.671,100,0,0,0,20160,Done,False
401,0.670,200,0,0,0,20160,Done,False
402,0.670,200,0,0,0,20160,Done,False
403,0.669,100,0,0,0,20160,Done,False
404,0.668,50,0,0,0,20160,Done,False
405,0.668,100,0,0,0,20160,Done,False
406,0.667,200,0,0,0,20160,Done,False
407,0.666,100,0,0,0,20160,Done,False
408,0.666,100,0,0,0,20160,Done,False
409,0.665,200,0,0,0,20160,Done,False
410,0.664,50,0,0,0,20160,Done,False
411,0.664,200,0,0,0,20160,Done,False
412,0.663,100,0,0,0,20160,Done,False
413,0.662,100,0,0,0,20160,Done,False
414,0.662,100,0,0,0,20160,Done,False
415,0.661,100,0,0,0,20160,Done,False
416,0.660,100,0,0,0,20160,Done,False
417,0.660,100,0,0,0,20160,Done,False
418,0.659,200,0,0,0,20160,Done,False
419,0.658,100,0,0,0,20160,Done,False
420,0.658,50,0,0,0,20160,Done,False
421,0.657,100,0,0,0,20160,Done,False
422,0.656,100,0,0,0,20160,Done,False
423,0.656,0,0,0,0,20160,Done,False
424,0.655,50,0,0,0,20160,Done,False
425,0.654,50,0,0,0,20160,Done,False
426,0.654,100,0,0,0,20160,Done,False
427,0.653,100,0,0,0,20160,Done,False
428,0.652,200,0,0,0,20160,Done,False
429,0.652,0,0,0,0,20160,Done,False
430,0.651,50,0,0,0,20160,Done,False
431,0.650,0,0,0,0,20160,Done,False
432,0.650,200,0,0,0,20160,Done,False
433,0.649,50,0,0,0,20160,Done,False
434,0.648,100,0,0,0,20160,Done,False
435,0.648,100,0,0,0,20160,Done,False
436,0.647,400,0,0,0,20160,Done,False
437,0.646,200,0,0,0,20160,Done,False
438,0.646,50,0,0,0,20160,Done,False
439,0.645,100,0,0,0,20160,Done,False
440,0.645,100,0,0,0,20160,Done,False
441,0.644,100,0,0,0,20160,Done,False
442,0.643,150,0,0,0,20160,Done,False
443,0.643,200,0,0,0,20160,Done,False
444,0.642,50,0,0,0,20160,Done,False
445,0.641,100,0,0,0,20160,Done,False
446,0.641,100,0,0,0,20160,Done,False
447,0.640,50,0,0,0,20160,Done,False
448,0.639,100,0,0,0,20160,Done,False
449,0.639,200,0,0,0,20160,Done,False
450,0.638,100,0,0,0,20160,Done,False
451,0.637,200,0,0,0,20160,Done,False
452,0.637,100,0,0,0,20160,Done,False
453,0.636,50,0,0,0,20160,Done,False
454,0.636,0,0,0,0,20160,Done,False
455,0.635,100,0,0,0,20160,Done,False
456,0.634,100,0,0,0,20160,Done,False
457,0.634,200,0,0,0,20160,Done,False
458,0.633,50,0,0,0,20160,Done,False
459,0.632,50,0,0,0,20160,Done,False
460,0.632,100,0,0,0,20160,Done,False
461,0.631,100,0,0,0,20160,Done,False
462,0.631,100,0,0,0,20160,Done,False
463,0.630,100,0,0,0,20160,Done,False
464,0.629,200,0,0,0,20160,Done,False
465,0.629,100,0,0,0,20160,Done,False
466,0.628,0,0,0,0,20160,Done,False
467,0.627,100,0,0,0,20160,Done,False
468,0.627,100,0,0,0,20160,Done,False
469,0.626,100,0,0,0,20160,Done,False
470,0.625,100,0,0,0,20160,Done,False
471,0.625,100,0,0,0,20160,Done,False
472,0.624,200,0,0,0,20160,Done,False
473,0.624,200,0,0,0,20160,Done,False
474,0.623,0,0,0,0,20160,Done,False
475,0.622,0,0,0,0,20160,Done,False
476,0.622,100,0,0,0,20160,Done,False
477,0.621,100,0,0,0,20160,Done,False
478,0.620,50,0,0,0,20160,Done,False
479,0.620,0,0,0,0,20160,Done,False
480,0.619,200,0,0,0,20160,Done,False
481,0.619,200,0,0,0,20160,Done,False
482,0.618,100,0,0,0,20160,Done,False
483,0.617,100,0,0,0,20160,Done,False
484,0.617,100,0,0,0,20160,Done,False
485,0.616,200,0,0,0,20160,Done,False
486,0.616,100,0,0,0,20160,Done,False
487,0.615,100,0,0,0,20160,Done,False
488,0.614,200,0,0,0,20160,Done,False
489,0.614,100,0,0,0,20160,Done,False
490,0.613,100,0,0,0,20160,Done,False
491,0.612,200,0,0,0,20160,Done,False
492,0.612,200,0,0,0,20160,Done,False
493,0.611,200,0,0,0,20160,Done,False
494,0.611,50,0,0,0,20160,Done,False
495,0.610,50,0,0,0,20160,Done,False
496,0.609,200,0,0,0,20160,Done,False
497,0.609,50,0,0,0,20160,Done,False
498,0.608,100,0,0,0,20160,Done,False
499,0.608,0,0,0,0,20160,Done,False
500,0.607,100,0,0,0,20160,Done,False
501,0.606,100,0,0,0,20160,Done,False
502,0.606,100,0,0,0,20160,Done,False
503,0.605,100,0,0,0,20160,Done,False
504,0.605,200,0,0,0,20160,Done,False
505,0.604,200,0,0,0,20160,Done,False
506,0.603,0,0,0,0,20160,Done,False
507,0.603,100,0,0,0,20160,Done,False
508,0.602,200,0,0,0,20160,Done,False
509,0.602,200,0,0,0,20160,Done,False
510,0.601,50,0,0,0,20160,Done,False
511,0.600,200,0,0,0,20160,Done,False
512,0.600,100,0,0,0,20160,Done,False
513,0.599,0,0,0,0,20160,Done,False
514,0.599,100,0,0,0,20160,Done,False
515,0.598,100,0,0,0,20160,Done,False
516,0.597,50,0,0,0,20160,Done,False
517,0.597,100,0,0,0,20160,Done,False
518,0.596,100,0,0,0,20160,Done,False
519,0.596,200,0,0,0,20160,Done,False
520,0.595,50,0,0,0,20160,Done,False
521,0.594,100,0,0,0,20160,Done,False
522,0.594,100,0,0,0,20160,Done,False
523,0.593,50,0,0,0,20160,Done,False
524,0.593,100,0,0,0,20160,Done,False
525,0.592,100,0,0,0,20160,Done,False
526,0.591,100,0,0,0,20160,Done,False
527,0.591,50,0,0,0,20160,Done,False
528,0.590,200,0,0,0,20160,Done,False
529,0.590,200,0,0,0,20160,Done,False
530,0.589,100,0,0,0,20160,Done,False
531,0.588,50,0,0,0,20160,Done,False
532,0.588,200,0,0,0,20160,Done,False
533,0.587,100,0,0,0,20160,Done,False
534,0.587,100,0,0,0,20160,Done,False
535,0.586,100,0,0,0,20160,Done,False
536,0.586,100,0,0,0,20160,Done,False
537,0.585,200,0,0,0,20160,Done,False
538,0.584,200,0,0,0,20160,Done,False
539,0.584,200,0,0,0,20160,Done,False
540,0.583,100,0,0,0,20160,Done,False
541,0.583,100,0,0,0,20160,Done,False
542,0.582,100,0,0,0,20160,Done,False
543,0.581,50,0,0,0,20160,Done,False
544,0.581,200,0,0,0,20160,Done,False
545,0.580,200,0,0,0,20160,Done,False
546,0.580,100,0,0,0,20160,Done,False
547,0.579,200,0,0,0,20160,Done,False
548,0.579,200,0,0,0,20160,Done,False
549,0.578,100,0,0,0,20160,Done,False
550,0.577,200,0,0,0,20160,Done,False
551,0.577,100,0,0,0,20160,Done,False
552,0.576,100,0,0,0,20160,Done,False
553,0.576,0,0,0,0,20160,Done,False
554,0.575,150,0,0,0,20160,Done,False
555,0.574,200,0,0,0,20160,Done,False
556,0.574,200,0,0,0,20160,Done,False
557,0.573,50,0,0,0,20160,Done,False
558,0.573,50,0,0,0,20160,Done,False
559,0.572,200,0,0,0,20160,Done,False
560,0.572,100,0,0,0,20160,Done,False
561,0.571,200,0,0,0,20160,Done,False
562,0.570,100,0,0,0,20160,Done,False
563,0.570,50,0,0,0,20160,Done,False
564,0.569,100,0,0,0,20160,Done,False
565,0.569,100,0,0,0,20160,Done,False
566,0.568,50,0,0,0,20160,Done,False
567,0.568,50,0,0,0,20160,Done,False
568,0.567,100,0,0,0,20160,Done,False
569,0.566,50,0,0,0,20160,Done,False
570,0.566,100,0,0,0,20160,Done,False
571,0.565,50,0,0,0,20160,Done,False
572,0.565,50,0,0,0,20160,Done,False
573,0.564,100,0,0,0,20160,Done,False
574,0.564,100,0,0,0,20160,Done,False
575,0.563,100,0,0,0,20160,Done,False
576,0.563,0,0,0,0,20160,Done,False
577,0.562,200,0,0,0,20160,Done,False
578,0.561,50,0,0,0,20160,Done,False
579,0.561,150,0,0,0,20160,Done,False
580,0.560,100,0,0,0,20160,Done,False
581,0.560,0,0,0,0,20160,Done,False
582,0.559,200,0,0,0,20160,Done,False
583,0.559,100,0,0,0,20160,Done,False
584,0.558,200,0,0,0,20160,Done,False
585,0.558,100,0,0,0,20160,Done,False
586,0.557,50,0,0,0,20160,Done,False
587,0.556,50,0,0,0,20160,Done,False
588,0.556,50,0,0,0,20160,Done,False
589,0.555,100,0,0,0,20160,Done,False
590,0.555,200,0,0,0,20160,Done,False
591,0.554,50,0,0,0,20160,Done,False
592,0.554,0,0,0,0,20160,Done,False
593,0.553,100,0,0,0,20160,Done,False
594,0.553,150,0,0,0,20160,Done,False
595,0.552,100,0,0,0,20160,Done,False
596,0.551,100,0,0,0,20160,Done,False
597,0.551,200,0,0,0,20160,Done,False
598,0.550,100,0,0,0,20160,Done,False
599,0.550,200,0,0,0,20160,Done,False
600,0.549,200,0,0,0,20160,Done,False
601,0.549,100,0,0,0,20160,Done,False
602,0.548,100,0,0,0,20160,Done,False
603,0.548,50,0,0,0,20160,Done,False
604,0.547,100,0,0,0,20160,Done,False
605,0.546,50,0,0,0,20160,Done,False
606,0.546,0,0,0,0,20160,Done,False
607,0.545,100,0,0,0,20160,Done,False
608,0.545,200,0,0,0,20160,Done,False
609,0.544,50,0,0,0,20160,Done,False
610,0.544,100,0,0,0,20160,Done,False
611,0.543,50,0,0,0,20160,Done,False
612,0.543,100,0,0,0,20160,Done,False
613,0.542,100,0,0,0,20160,Done,False
614,0.542,200,0,0,0,20160,Done,False
615,0.541,200,0,0,0,20160,Done,False
616,0.540,0,0,0,0,20160,Done,False
617,0.540,100,0,0,0,20160,Done,False
618,0.539,100,0,0,0,20160,Done,False
619,0.539,100,0,0,0,20160,Done,False
620,0.538,100,0,0,0,20160,Done,False
621,0.538,100,0,0,0,20160,Done,False
622,0.537,150,0,0,0,20160,Done,False
623,0.537,0,0,0,0,20160,Done,False
624,0.536,50,0,0,0,20160,Done,False
625,0.536,50,0,0,0,20160,Done,False
626,0.535,100,0,0,0,20160,Done,False
627,0.535,100,0,0,0,20160,Done,False
628,0.534,100,0,0,0,20160,Done,False
629,0.533,100,0,0,0,20160,Done,False
630,0.533,100,0,0,0,20160,Done,False
631,0.532,200,0,0,0,20160,Done,False
