Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,0
32.0,50,0,12,16,8
128.0,60,0,12,16,3
256.0,130,0,12,16,4
512.0,260,0,12,16,1
576.0,295,0,12,16,2
608.0,310,0,12,16,4
800.0,410,0,12,16,6
864.0,435,0,12,16,3
896.0,380,0,12,16,7
992.0,420,0,12,19,0
1088.0,470,0,12,19,4
1312.0,575,0,12,19,0
1696.0,750,12,12,19,8
1792.0,790,16,12,19,7
1824.0,810,20,12,19,3
1856.0,825,20,12,19,0
1888.0,835,20,12,19,0
1920.0,855,24,12,19,0
1952.0,870,24,12,19,4
1984.0,880,24,12,19,0
2016.0,890,28,12,19,2
2048.0,925,28,12,19,0
2080.0,925,28,12,19,0
2112.0,940,32,12,19,0
2144.0,950,32,12,19,0
2176.0,980,36,12,19,5
2208.0,985,36,12,19,1
2240.0,1000,36,12,19,8
2304.0,1035,40,12,19,0
2336.0,1045,40,12,19,3
2368.0,1055,44,12,19,4
2400.0,1070,44,12,19,0
2432.0,1095,44,12,19,0
2464.0,1105,48,12,19,8
2496.0,1115,48,12,16,0
2528.0,1125,52,12,16,0
2560.0,1160,52,12,16,0
2592.0,1165,52,12,16,0
2624.0,1175,56,12,16,0
2656.0,1190,56,12,16,0
2688.0,1215,56,12,16,0
2720.0,1220,60,12,16,3
2784.0,1165,60,12,19,0
2816.0,1195,64,12,19,0
2848.0,1195,64,12,19,0
2880.0,1215,68,12,19,6
2912.0,1215,68,12,19,2
2944.0,1245,68,12,19,0
2976.0,1250,72,12,19,1
3008.0,1265,72,12,19,0
3040.0,1270,72,12,19,0
3072.0,1295,76,12,19,0
3104.0,1300,76,12,19,0
3136.0,1320,76,12,19,0
3168.0,1330,80,12,19,0
3200.0,1350,80,12,19,0
3232.0,1355,84,12,19,3
3264.0,1370,84,12,19,0
3296.0,1385,84,12,19,4
3328.0,1400,88,12,19,4
3360.0,1415,88,12,19,0
3392.0,1420,92,12,19,8
3456.0,1455,96,12,22,0
3488.0,1465,100,12,22,0
3520.0,1475,104,12,22,5
3552.0,1500,108,12,22,0
3584.0,1510,112,12,22,3
3616.0,1515,112,12,22,0
3680.0,1550,120,12,19,0
3712.0,1560,120,12,19,0
3776.0,1585,128,12,19,8
3808.0,1605,128,12,16,0
3840.0,1615,132,12,16,2
3872.0,1520,136,12,16,6
3904.0,1535,140,12,16,0
3936.0,1550,144,12,16,0
3968.0,1565,144,12,16,0
4000.0,1570,148,12,16,0
4032.0,1580,152,12,16,0
4064.0,1600,152,12,16,0
4096.0,1610,156,12,16,0
4128.0,1620,160,12,16,0
4160.0,1625,160,12,16,0
4192.0,1650,164,12,16,7
4256.0,1665,172,12,19,5
4288.0,1680,176,12,19,0
4320.0,1695,176,12,19,0
4352.0,1705,180,12,19,0
4384.0,1715,184,12,19,0
4416.0,1725,184,12,19,0
4448.0,1745,188,12,19,0
4480.0,1755,192,12,19,0
4512.0,1765,192,12,19,3
4544.0,1775,196,12,19,0
4576.0,1790,200,12,19,0
4608.0,1800,204,12,19,0
4640.0,1810,208,12,19,1
4672.0,1830,208,12,19,1
4704.0,1785,212,12,19,5
4736.0,1800,216,12,19,0
4768.0,1805,216,12,19,4
4832.0,1840,224,12,19,4
4864.0,1845,224,12,19,0
4896.0,1855,228,12,19,0
