Episode,Epsilon,Total_Reward,Barracks,TechLabs,Marauders,End_Loop,Reason,Is_Bottom_Right
73,0.930,100,0,0,0,20160,Done,False
74,0.930,100,0,0,0,20160,Done,False
75,0.929,100,0,0,0,20160,Done,False
76,0.928,50,0,0,0,20160,Done,False
77,0.927,0,0,0,0,20160,Done,False
78,0.926,50,0,0,0,20160,Done,False
79,0.925,100,0,0,0,20160,Done,False
80,0.924,200,0,0,0,20160,Done,False
81,0.923,100,0,0,0,20160,Done,False
82,0.922,0,0,0,0,20160,Done,False
83,0.921,0,0,0,0,20160,Done,False
84,0.920,50,0,0,0,20160,Done,False
85,0.919,0,0,0,0,20160,Done,False
86,0.918,50,0,0,0,20160,Done,False
87,0.918,0,0,0,0,20160,Done,False
88,0.917,50,0,0,0,20160,Done,False
89,0.916,200,0,0,0,20160,Done,False
90,0.915,0,0,0,0,20160,Done,False
91,0.914,50,0,0,0,20160,Done,False
92,0.913,200,0,0,0,20160,Done,False
93,0.912,100,0,0,0,20160,Done,False
94,0.911,100,0,0,0,20160,Done,False
95,0.910,100,0,0,0,20160,Done,False
96,0.909,100,0,0,0,20160,Done,False
97,0.908,50,0,0,0,20160,Done,False
98,0.908,50,0,0,0,20160,Done,False
99,0.907,100,0,0,0,20160,Done,False
100,0.906,100,0,0,0,20160,Done,False
101,0.905,0,0,0,0,20160,Done,False
102,0.904,100,0,0,0,20160,Done,False
103,0.903,0,0,0,0,20160,Done,False
104,0.902,0,0,0,0,20160,Done,False
105,0.901,0,0,0,0,20160,Done,False
106,0.900,0,0,0,0,20160,Done,False
107,0.899,0,0,0,0,20160,Done,False
108,0.898,50,0,0,0,20160,Done,False
109,0.898,50,0,0,0,20160,Done,False
110,0.897,100,0,0,0,20160,Done,False
111,0.896,50,0,0,0,20160,Done,False
112,0.895,0,0,0,0,20160,Done,False
113,0.894,0,0,0,0,20160,Done,False
114,0.893,100,0,0,0,20160,Done,False
115,0.892,50,0,0,0,20160,Done,False
116,0.891,100,0,0,0,20160,Done,False
117,0.890,100,0,0,0,20160,Done,False
118,0.890,50,0,0,0,20160,Done,False
119,0.889,200,0,0,0,20160,Done,False
120,0.888,0,0,0,0,20160,Done,False
121,0.887,100,0,0,0,20160,Done,False
122,0.886,0,0,0,0,20160,Done,False
123,0.885,200,0,0,0,20160,Done,False
124,0.884,50,0,0,0,20160,Done,False
125,0.883,0,0,0,0,20160,Done,False
126,0.882,150,0,0,0,20160,Done,False
127,0.882,50,0,0,0,20160,Done,False
128,0.881,50,0,0,0,20160,Done,False
129,0.880,50,0,0,0,20160,Done,False
130,0.879,100,0,0,0,20160,Done,False
131,0.878,100,0,0,0,20160,Done,False
132,0.877,100,0,0,0,20160,Done,False
133,0.876,50,0,0,0,20160,Done,False
134,0.875,100,0,0,0,20160,Done,False
135,0.875,100,0,0,0,20160,Done,False
136,0.874,200,0,0,0,20160,Done,False
137,0.873,100,0,0,0,20160,Done,False
138,0.872,50,0,0,0,20160,Done,False
139,0.871,100,0,0,0,20160,Done,False
140,0.870,0,0,0,0,20160,Done,False
141,0.869,0,0,0,0,20160,Done,False
142,0.868,0,0,0,0,20160,Done,False
143,0.868,0,0,0,0,20160,Done,False
144,0.867,0,0,0,0,20160,Done,False
145,0.866,0,0,0,0,20160,Done,False
146,0.865,100,0,0,0,20160,Done,False
147,0.864,200,0,0,0,20160,Done,False
148,0.863,0,0,0,0,20160,Done,False
149,0.862,100,0,0,0,20160,Done,False
150,0.862,0,0,0,0,20160,Done,False
151,0.861,0,0,0,0,20160,Done,False
152,0.860,100,0,0,0,20160,Done,False
153,0.859,50,0,0,0,20160,Done,False
154,0.858,200,0,0,0,20160,Done,False
155,0.857,0,0,0,0,20160,Done,False
156,0.856,100,0,0,0,20160,Done,False
157,0.855,100,0,0,0,20160,Done,False
158,0.855,0,0,0,0,20160,Done,False
159,0.854,0,0,0,0,20160,Done,False
160,0.853,100,0,0,0,20160,Done,False
161,0.852,100,0,0,0,20160,Done,False
162,0.851,50,0,0,0,20160,Done,False
163,0.850,100,0,0,0,20160,Done,False
164,0.850,200,0,0,0,20160,Done,False
165,0.849,100,0,0,0,20160,Done,False
166,0.848,100,0,0,0,20160,Done,False
