Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,2
32.0,50,0,12,16,3
64.0,50,0,12,16,3
96.0,50,0,12,16,6
128.0,60,0,12,16,1
160.0,80,0,12,16,2
192.0,110,0,12,16,3
224.0,35,0,12,16,2
256.0,60,0,12,19,7
288.0,75,0,12,19,8
320.0,90,0,12,19,1
352.0,90,0,12,19,8
384.0,120,0,12,16,8
480.0,155,0,12,19,3
512.0,175,0,12,19,0
544.0,190,0,12,19,7
576.0,205,0,12,19,1
608.0,220,0,12,19,8
672.0,250,0,12,19,0
704.0,270,0,12,19,3
736.0,275,0,12,19,2
768.0,185,0,12,19,7
800.0,210,0,12,19,1
832.0,220,4,12,19,2
864.0,230,4,12,19,4
896.0,240,8,12,19,8
928.0,265,8,12,19,1
960.0,270,8,12,19,5
992.0,280,12,12,19,2
1024.0,200,12,12,19,5
1056.0,220,12,12,19,5
1088.0,220,16,12,19,5
1120.0,225,16,12,19,7
1152.0,250,20,12,19,3
1184.0,265,20,12,19,6
1216.0,265,20,12,19,7
1248.0,285,24,12,19,0
1344.0,320,28,12,19,6
1376.0,335,28,12,19,4
1408.0,345,32,12,19,7
1440.0,355,32,12,19,7
1472.0,370,32,12,19,1
1504.0,380,36,12,19,4
1536.0,390,36,12,19,5
1568.0,265,36,12,19,2
1600.0,315,40,12,19,1
1632.0,325,40,12,19,2
1664.0,335,40,12,19,7
1696.0,355,44,12,19,0
1728.0,360,44,12,19,6
1760.0,365,48,12,19,2
1792.0,390,48,12,19,0
1824.0,395,48,12,19,8
1888.0,415,52,12,19,4
1920.0,430,52,12,19,8
1952.0,435,56,12,16,0
1984.0,440,56,12,16,7
2016.0,460,60,12,16,6
2048.0,470,60,12,16,7
2080.0,475,60,12,16,8
2112.0,500,64,12,19,1
2144.0,500,64,12,19,0
2208.0,520,68,12,16,9
2272.0,540,72,12,19,7
2304.0,550,72,12,19,0
2336.0,575,72,12,19,0
2368.0,580,76,12,19,7
2400.0,585,76,12,19,8
2464.0,615,80,12,19,6
2496.0,620,80,12,19,6
2528.0,625,84,12,19,8
2560.0,655,84,12,16,7
2592.0,655,84,12,16,6
2624.0,660,88,12,16,0
2656.0,680,88,12,16,7
2688.0,695,88,12,16,6
2720.0,695,92,12,16,0
2752.0,700,92,12,16,4
2784.0,720,96,12,16,7
2816.0,735,96,12,16,5
2848.0,735,96,12,16,2
2880.0,655,100,12,16,1
2912.0,665,100,12,16,4
2944.0,670,100,12,16,3
2976.0,685,104,12,16,5
3008.0,540,104,12,16,7
3040.0,550,104,12,16,6
3072.0,555,108,12,16,5
3104.0,565,108,12,16,4
3136.0,570,112,12,16,4
3168.0,580,112,12,16,5
3200.0,595,112,12,16,7
3232.0,600,116,12,16,7
3264.0,600,116,12,16,3
3296.0,615,116,12,16,4
3328.0,625,120,12,16,7
3360.0,630,120,12,16,5
3392.0,630,124,12,16,6
3424.0,650,124,12,16,8
3488.0,660,128,12,19,6
3520.0,670,128,12,19,7
3552.0,680,128,12,19,6
3584.0,685,132,12,19,5
3616.0,690,132,12,19,0
3648.0,705,136,12,19,6
3680.0,710,136,12,19,2
3712.0,715,136,12,19,4
3744.0,730,140,12,19,2
3776.0,735,140,12,19,2
3808.0,740,140,12,19,5
3840.0,600,144,12,19,8
3872.0,610,144,12,19,8
3904.0,615,148,12,16,9
3936.0,625,148,12,16,8
3968.0,635,148,12,16,1
4000.0,640,152,12,16,5
4032.0,645,152,12,16,6
4128.0,670,156,12,19,6
4160.0,630,131,12,19,1
4192.0,640,131,12,19,1
4224.0,595,135,12,19,7
4256.0,600,135,12,19,0
4288.0,620,135,12,19,1
4352.0,625,139,12,16,9
4416.0,650,143,12,19,4
4448.0,650,143,12,19,2
4480.0,660,143,13,19,3
4512.0,670,147,13,19,0
4544.0,680,147,13,19,5
4576.0,680,147,13,19,4
4608.0,695,151,13,19,6
4640.0,710,151,13,19,0
4672.0,715,151,13,19,3
4704.0,720,155,13,19,7
4736.0,735,155,13,19,5
4768.0,745,155,13,19,8
4800.0,750,159,13,19,2
4832.0,665,159,13,19,2
4864.0,665,159,13,19,3
4896.0,670,163,13,19,3
4928.0,685,163,13,19,2
4960.0,695,163,13,19,0
4992.0,695,167,13,19,6
5024.0,705,167,13,19,2
5056.0,720,167,13,19,6
5120.0,725,171,13,16,9
5184.0,350,171,13,19,5
5216.0,355,171,13,19,5
5248.0,360,171,13,19,5
5280.0,370,171,13,19,4
5312.0,380,171,13,19,7
5344.0,385,171,13,19,1
5376.0,395,171,13,19,7
5408.0,400,171,13,19,0
5440.0,410,171,13,19,1
5472.0,370,171,13,19,4
5504.0,375,171,13,19,7
5536.0,380,171,13,19,8
5568.0,395,171,13,16,4
5600.0,400,171,13,16,3
5632.0,405,171,13,16,0
5664.0,420,171,13,16,5
5696.0,425,171,13,16,7
5728.0,430,171,14,16,8
5760.0,440,171,14,16,8
5824.0,460,171,14,19,0
5856.0,465,171,14,19,1
5888.0,475,171,14,19,7
5920.0,495,171,14,19,6
5952.0,495,171,14,19,1
5984.0,450,171,14,19,5
6016.0,465,171,14,19,8
6048.0,480,171,14,19,7
6080.0,480,171,14,19,1
6112.0,490,171,14,19,4
6144.0,505,171,14,19,0
6208.0,520,171,14,16,6
6240.0,525,171,15,16,3
6272.0,540,171,15,16,5
6304.0,395,171,15,16,3
6336.0,485,171,15,16,4
6368.0,495,171,15,16,1
6400.0,505,171,15,16,7
6432.0,515,171,15,16,7
6464.0,530,171,15,16,1
6528.0,545,171,15,16,5
6560.0,555,171,15,16,1
6592.0,565,171,15,16,7
6624.0,580,171,15,16,3
6656.0,590,171,15,16,1
6688.0,600,171,15,16,3
6720.0,605,171,15,16,4
6752.0,630,171,15,16,2
6816.0,640,171,15,16,5
6880.0,590,171,15,16,4
6912.0,605,171,15,16,8
6976.0,625,171,15,19,1
7008.0,630,171,15,19,4
7040.0,645,171,15,19,1
7072.0,600,171,15,19,5
7104.0,615,171,15,19,1
7136.0,625,171,15,19,4
7168.0,635,171,15,19,8
7200.0,645,171,15,16,0
7232.0,660,171,15,16,0
7264.0,665,171,15,16,5
7296.0,675,171,15,16,2
7328.0,685,171,16,16,7
7360.0,700,171,16,16,3
7392.0,705,171,16,16,5
7424.0,715,171,16,16,7
7456.0,735,171,16,16,4
7488.0,745,171,16,16,1
7520.0,755,171,16,16,0
7552.0,760,171,16,16,4
7584.0,780,171,16,16,1
7616.0,795,171,16,16,7
7680.0,815,171,16,16,4
7712.0,825,171,16,16,7
7744.0,740,146,16,16,6
7808.0,760,146,16,16,1
7840.0,775,146,16,16,3
7872.0,785,146,16,16,2
7904.0,795,146,16,16,7
7936.0,815,146,16,16,6
8000.0,835,146,16,16,6
8032.0,840,146,16,16,2
8064.0,865,146,16,16,4
8128.0,880,146,16,16,0
8160.0,890,146,16,16,1
8192.0,910,146,16,16,1
8224.0,920,146,16,16,1
8256.0,925,146,16,16,0
8288.0,940,146,16,16,6
8320.0,960,146,16,16,3
8352.0,965,146,16,16,7
8384.0,975,146,16,16,8
8416.0,995,146,16,19,6
8448.0,955,121,16,19,5
8480.0,965,121,16,19,8
8512.0,970,121,16,16,1
8544.0,995,121,16,16,8
8576.0,995,121,16,16,0
8608.0,1010,121,16,16,0
8640.0,1015,121,16,16,7
8672.0,1040,121,16,16,7
8736.0,955,96,16,16,3
8768.0,970,96,16,16,7
8800.0,985,96,16,16,1
8832.0,990,96,16,16,6
8864.0,1000,96,16,16,0
8896.0,1020,96,16,16,0
8928.0,1035,96,16,16,4
8960.0,1035,96,16,16,5
8992.0,1050,96,16,16,7
9024.0,1070,96,16,16,3
9056.0,1080,96,16,16,4
9088.0,1085,96,16,16,4
9120.0,1095,96,16,16,5
9152.0,1115,96,16,16,7
9184.0,1125,96,16,16,7
9216.0,1030,71,16,16,2
9248.0,1055,71,16,16,2
9280.0,955,71,16,16,6
9344.0,985,71,16,16,0
9376.0,1000,71,16,16,0
9408.0,1010,71,16,16,7
9440.0,920,46,16,16,4
9472.0,930,46,16,16,2
9504.0,945,46,16,16,3
9536.0,955,46,16,16,2
9568.0,965,46,16,16,2
9600.0,980,46,16,16,3
9632.0,995,46,16,16,8
9664.0,1005,46,16,16,8
9696.0,1010,46,16,19,5
9728.0,1030,46,16,19,7
9760.0,1040,46,16,19,6
9792.0,1055,46,16,19,7
9824.0,1055,46,16,19,3
9856.0,1080,46,16,19,0
9888.0,1090,46,16,19,8
9952.0,1105,46,16,19,6
9984.0,1120,46,16,19,6
10016.0,1135,46,16,19,2
10048.0,1145,46,16,19,0
10080.0,1160,46,16,19,5
10144.0,1180,46,16,16,8
10176.0,1195,46,16,16,0
10208.0,1210,46,16,16,0
10240.0,1220,46,16,16,0
10304.0,1240,46,16,16,6
10336.0,1255,46,16,16,8
10368.0,1265,46,16,19,2
10432.0,1295,46,16,16,2
10464.0,1200,46,16,16,6
10496.0,1205,46,16,16,0
10528.0,1215,46,16,16,3
10560.0,1235,46,16,16,2
10592.0,1240,46,16,16,3
10624.0,1175,46,16,16,5
10656.0,1185,46,16,16,4
10688.0,1200,46,16,19,4
