Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,2
32.0,50,0,12,16,5
64.0,50,0,12,16,3
96.0,50,0,12,16,8
128.0,60,0,12,16,6
160.0,75,0,12,16,6
192.0,110,0,12,16,6
224.0,110,0,12,16,3
256.0,60,0,12,16,1
288.0,70,0,12,16,1
320.0,40,0,12,19,7
352.0,40,0,12,19,4
384.0,70,0,12,19,2
416.0,85,0,12,19,0
448.0,95,0,12,19,3
480.0,105,0,12,19,7
512.0,125,0,12,19,6
544.0,140,0,12,19,0
576.0,155,0,13,19,7
608.0,170,0,13,19,2
640.0,80,0,13,19,3
672.0,95,0,13,19,2
704.0,115,0,13,19,6
736.0,125,0,13,19,2
832.0,65,0,13,19,4
864.0,85,0,13,19,2
896.0,95,4,13,19,7
928.0,110,4,13,19,4
960.0,120,4,13,19,5
992.0,135,8,13,19,7
1024.0,150,8,13,19,3
1056.0,165,12,13,19,1
1088.0,175,12,13,19,7
1120.0,190,12,13,19,0
1152.0,200,16,13,19,3
1248.0,245,20,13,19,2
1280.0,155,20,13,19,8
1344.0,185,24,13,19,4
1376.0,195,24,13,19,2
1472.0,230,28,13,19,6
1536.0,260,32,13,16,8
1568.0,270,32,13,16,2
1600.0,175,36,13,16,3
1632.0,195,36,13,16,4
1696.0,215,40,13,16,9
1760.0,245,44,13,19,4
1792.0,255,44,13,19,2
1824.0,265,44,13,19,6
1856.0,280,48,13,19,1
1888.0,295,48,13,19,7
1984.0,325,52,13,19,2
2016.0,340,56,13,19,2
2048.0,355,56,13,19,5
2080.0,210,56,13,19,7
2112.0,230,60,13,19,5
2144.0,235,60,13,19,8
2208.0,255,64,13,19,8
2240.0,270,64,13,19,1
2272.0,280,68,13,19,0
2304.0,285,68,13,19,2
2336.0,305,68,13,19,8
2400.0,320,72,13,19,4
2432.0,335,76,13,19,1
2464.0,345,76,13,19,5
2496.0,360,76,13,19,6
2528.0,360,80,13,19,1
2560.0,380,80,13,19,1
2592.0,335,80,13,19,7
2624.0,350,84,13,19,2
2656.0,360,84,13,19,2
2688.0,370,84,13,19,0
2720.0,380,88,13,19,7
2752.0,390,88,13,19,2
2784.0,400,92,13,19,5
2816.0,415,92,13,19,4
2848.0,420,92,14,19,5
2880.0,435,96,14,19,3
2912.0,440,96,14,19,7
2944.0,455,96,14,19,6
3040.0,495,104,14,19,1
3072.0,500,104,14,19,2
3104.0,515,104,14,19,4
3136.0,525,108,14,19,1
3232.0,570,112,14,19,6
3264.0,575,112,14,19,5
3296.0,585,116,14,19,2
3328.0,605,116,14,19,1
3360.0,620,116,14,19,8
3392.0,625,120,14,16,0
3488.0,665,124,14,19,7
3520.0,675,124,14,19,6
3552.0,635,103,14,19,0
3584.0,655,103,14,19,6
3616.0,660,103,14,19,0
3648.0,670,107,14,19,4
3680.0,680,107,14,19,7
3712.0,700,107,14,19,4
3744.0,710,111,14,19,8
3776.0,725,111,14,19,6
3808.0,735,115,14,19,0
3840.0,745,115,14,19,0
3872.0,765,115,14,19,8
3936.0,785,119,14,19,3
3968.0,795,119,14,19,3
4000.0,810,123,14,19,8
4032.0,820,123,14,16,7
4128.0,860,127,14,19,2
4160.0,865,131,14,19,3
4192.0,880,131,14,19,7
4224.0,890,131,14,19,5
4256.0,905,135,14,19,1
4288.0,915,135,14,19,1
4320.0,880,135,14,19,1
4352.0,845,139,14,19,8
4416.0,870,143,14,19,1
4448.0,835,143,14,19,1
4480.0,795,143,14,19,0
4512.0,800,147,14,19,6
4544.0,815,147,14,19,6
4576.0,830,147,15,19,4
4608.0,840,151,15,19,3
