Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,7
32.0,50,0,12,16,4
64.0,50,0,12,16,5
96.0,50,0,12,16,3
128.0,60,0,12,16,0
160.0,75,0,12,16,4
192.0,110,0,12,16,7
224.0,110,0,12,16,3
256.0,60,0,12,16,8
288.0,70,0,12,16,5
320.0,90,0,12,19,4
416.0,135,0,12,19,4
448.0,145,0,12,19,0
480.0,155,0,12,19,1
512.0,170,0,12,19,6
544.0,190,0,12,19,2
576.0,205,0,12,19,5
608.0,215,0,12,19,2
640.0,130,0,12,19,2
736.0,165,0,12,19,8
800.0,200,0,12,19,8
832.0,210,0,12,16,7
864.0,225,0,12,16,3
896.0,235,4,12,16,2
928.0,150,4,12,16,1
960.0,165,8,12,16,7
1024.0,190,8,12,16,8
1056.0,210,12,12,16,9
1120.0,225,12,12,19,3
1152.0,245,16,12,19,1
1184.0,265,16,12,19,6
1216.0,270,20,12,19,5
1312.0,315,24,12,19,1
1344.0,325,24,12,19,2
1376.0,340,24,12,19,5
1472.0,220,32,12,19,3
1504.0,240,32,12,19,1
1536.0,255,32,12,19,8
1568.0,265,36,12,19,7
1600.0,270,36,12,19,1
1664.0,300,40,12,16,8
1728.0,325,44,12,19,3
1760.0,330,44,12,19,7
1792.0,345,44,12,19,3
1888.0,375,48,12,19,7
1920.0,400,52,12,19,2
1952.0,410,52,12,19,7
2048.0,450,56,12,19,7
2080.0,455,60,12,19,8
2144.0,470,60,12,16,9
2208.0,505,64,12,19,7
2240.0,515,64,12,19,7
2272.0,525,68,12,19,7
2304.0,535,68,12,19,7
2336.0,550,72,12,19,7
2368.0,560,72,12,19,4
2400.0,575,72,12,19,4
2496.0,610,76,12,19,0
2528.0,620,80,12,19,0
2560.0,640,80,12,19,7
2592.0,645,84,12,19,4
2624.0,655,84,12,19,6
2656.0,620,59,12,19,2
2752.0,655,63,12,19,2
2784.0,570,67,12,19,7
2816.0,580,67,12,19,8
2848.0,585,71,12,19,3
2880.0,600,71,12,19,1
2912.0,610,71,12,19,2
2944.0,620,75,12,19,1
3040.0,660,79,12,19,4
3072.0,660,79,12,19,0
3104.0,670,83,12,19,2
3136.0,680,83,12,19,1
3168.0,700,83,12,19,0
3200.0,700,87,12,19,3
3232.0,720,87,12,19,1
3264.0,725,87,12,19,5
3296.0,740,91,12,19,6
3328.0,745,91,12,19,6
3360.0,765,91,12,19,2
3392.0,770,95,12,19,1
3424.0,785,95,12,19,0
3456.0,785,99,12,19,1
3488.0,755,99,12,19,3
3520.0,765,99,12,19,5
3552.0,775,103,12,19,2
3584.0,785,103,12,19,2
3616.0,690,103,12,19,2
3648.0,705,107,12,19,2
3680.0,710,107,12,19,0
3712.0,720,111,12,19,7
3744.0,730,111,13,19,6
3776.0,745,111,13,19,2
3808.0,750,115,13,19,2
3840.0,755,115,13,19,4
3872.0,775,115,13,19,2
3904.0,790,119,13,19,1
3936.0,790,119,13,19,2
3968.0,800,123,13,19,3
4000.0,815,123,13,19,2
4032.0,830,123,13,19,2
4064.0,835,127,13,19,5
4096.0,840,127,13,19,8
4160.0,870,131,13,19,3
4192.0,880,131,13,19,5
4224.0,885,135,13,19,2
4256.0,900,135,13,19,7
4288.0,915,135,13,19,6
4320.0,920,139,13,19,3
4352.0,935,139,13,19,8
4384.0,940,139,13,16,5
4448.0,815,143,13,16,8
4480.0,825,147,13,16,8
4512.0,830,147,13,19,4
4544.0,845,147,13,19,3
4576.0,850,151,13,19,7
4608.0,865,151,13,19,8
4672.0,885,155,13,19,3
4704.0,890,155,13,19,7
4736.0,900,155,13,19,0
4768.0,905,159,13,19,7
4800.0,920,159,13,19,7
4896.0,950,163,13,19,2
4928.0,955,167,13,19,6
4960.0,965,167,13,19,1
4992.0,975,167,13,19,0
5024.0,990,171,13,19,7
5056.0,995,171,13,19,7
5088.0,1000,175,13,19,7
5120.0,1010,175,13,19,2
5152.0,1030,175,13,19,7
5184.0,1030,179,13,19,7
5216.0,1040,179,13,19,7
5248.0,1050,179,13,19,7
5280.0,1065,183,13,19,1
5312.0,1070,183,13,19,7
5344.0,1075,187,13,19,4
5376.0,1090,187,13,19,7
5408.0,1100,187,13,19,3
5440.0,1110,191,13,19,1
5472.0,1115,191,13,19,1
5536.0,1090,195,13,16,8
5568.0,1095,195,13,16,7
5600.0,1105,199,13,16,2
5632.0,1110,199,13,16,7
5664.0,1125,199,13,16,7
5696.0,1135,203,13,16,3
5728.0,1140,203,13,16,0
5760.0,1155,203,14,16,7
5792.0,1165,207,14,16,3
5824.0,1170,207,14,16,0
5856.0,1180,211,14,16,7
5888.0,1195,211,14,16,7
5920.0,1210,211,14,16,0
5952.0,1210,215,14,16,7
5984.0,1225,215,14,16,7
6016.0,1240,215,14,16,7
6048.0,1250,219,14,16,5
6144.0,1285,223,14,19,7
6176.0,1290,223,14,19,0
6208.0,1295,227,14,19,1
6240.0,1315,227,14,19,3
6336.0,1345,231,14,19,7
6368.0,1355,231,14,19,8
6400.0,1370,235,14,19,4
6432.0,1375,235,14,19,7
6464.0,1385,239,14,19,6
6496.0,1395,239,14,19,7
6528.0,1415,239,14,19,0
6560.0,1420,243,14,19,6
6592.0,1425,243,14,19,8
6656.0,1455,247,14,19,6
