Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,3
32.0,50,0,12,16,3
64.0,50,0,12,16,3
96.0,50,0,12,16,3
128.0,60,0,12,16,3
224.0,110,0,12,16,0
256.0,135,0,12,16,3
288.0,75,0,12,16,3
320.0,90,0,12,19,2
352.0,90,0,12,19,6
384.0,120,0,12,19,2
416.0,35,0,12,19,2
448.0,40,0,12,19,3
480.0,50,0,12,19,2
512.0,70,0,12,19,5
544.0,85,0,12,19,2
576.0,95,0,12,19,5
608.0,110,0,12,19,0
640.0,125,0,12,19,0
672.0,135,0,12,19,4
704.0,155,0,12,19,7
736.0,160,0,12,19,7
768.0,170,0,12,19,2
800.0,90,0,12,19,5
832.0,100,0,12,19,2
864.0,10,0,12,19,0
896.0,10,4,12,19,2
928.0,35,4,12,19,2
960.0,40,4,12,19,2
992.0,50,8,12,19,8
1024.0,60,8,12,19,2
1056.0,80,8,12,19,0
1152.0,105,12,12,19,8
1216.0,125,16,12,19,2
1248.0,145,16,12,19,2
1280.0,145,20,12,19,1
1312.0,160,20,12,19,6
1344.0,175,24,12,19,6
1376.0,185,24,12,19,2
1408.0,190,24,12,19,0
1440.0,205,28,12,19,2
1536.0,230,32,12,19,4
1568.0,255,32,12,19,5
1600.0,105,32,12,19,2
1632.0,110,36,12,19,7
1664.0,120,36,12,19,7
1696.0,140,40,12,19,7
1728.0,140,40,12,19,7
1760.0,145,40,12,19,7
1792.0,165,44,12,19,4
1824.0,175,44,12,19,6
1920.0,205,48,12,19,6
1952.0,210,48,12,19,3
1984.0,210,52,12,19,2
2016.0,225,52,12,19,7
2048.0,240,56,12,19,7
2080.0,245,56,12,19,4
2112.0,260,56,12,19,1
2144.0,260,60,12,19,0
2176.0,275,60,12,19,1
2208.0,230,60,12,19,7
2240.0,245,64,12,19,7
2272.0,250,64,12,19,7
2304.0,260,64,12,19,1
2336.0,275,68,12,19,7
2368.0,280,68,12,19,7
2400.0,290,72,12,19,7
2432.0,310,72,12,19,2
2464.0,310,72,13,19,7
2496.0,315,76,13,19,7
2592.0,350,80,13,19,1
2624.0,355,80,13,19,7
2656.0,375,80,13,19,7
2688.0,385,84,13,19,7
2720.0,390,84,13,19,3
2752.0,400,88,13,19,8
2784.0,415,88,13,16,7
2816.0,425,88,13,16,7
2848.0,430,92,13,16,7
2880.0,450,92,13,16,7
2912.0,460,92,13,16,3
2944.0,470,96,13,16,6
2976.0,480,96,13,16,0
3008.0,490,96,13,16,5
3040.0,350,100,13,16,7
3072.0,350,100,13,16,7
3104.0,360,104,13,16,7
3136.0,370,104,13,16,6
3232.0,405,108,13,19,1
3264.0,405,108,13,19,3
3296.0,425,112,13,19,1
3328.0,425,112,13,19,7
3360.0,440,112,13,19,8
3424.0,460,116,13,19,6
3456.0,460,120,13,19,7
3488.0,475,120,13,19,7
3520.0,485,120,13,19,6
3552.0,495,124,13,19,7
3584.0,500,124,13,19,7
3616.0,510,124,13,19,7
3648.0,520,128,13,19,2
3680.0,530,128,13,19,7
3712.0,535,128,13,19,7
3808.0,565,136,13,19,4
3840.0,575,136,13,19,4
3872.0,585,136,13,19,0
3904.0,595,140,13,19,7
3936.0,600,140,13,19,7
3968.0,610,140,13,19,5
4000.0,620,144,13,19,6
4032.0,630,144,13,19,3
4064.0,645,144,13,19,6
4096.0,645,148,13,19,7
4128.0,655,148,13,19,7
4160.0,670,152,13,19,3
4192.0,680,152,13,19,7
4224.0,685,152,13,19,6
4256.0,695,156,13,19,7
4288.0,710,156,13,19,2
4320.0,715,156,13,19,7
4352.0,720,160,13,19,2
4384.0,735,160,13,19,7
4416.0,750,160,13,19,7
4448.0,750,164,13,19,7
4480.0,760,164,13,19,2
4512.0,770,168,13,19,7
4544.0,785,168,13,19,3
4576.0,785,168,13,19,1
4608.0,805,172,13,19,7
4640.0,810,172,13,19,8
4672.0,820,172,13,19,5
4704.0,825,176,13,19,7
4736.0,840,176,13,19,6
4832.0,860,180,13,19,7
4864.0,875,184,13,19,7
4896.0,885,184,13,19,5
4928.0,895,184,13,19,7
4960.0,895,188,13,19,7
4992.0,910,188,13,19,6
5024.0,925,188,13,19,7
5056.0,930,192,13,19,7
5152.0,960,196,13,19,7
5184.0,965,196,13,19,7
5216.0,970,200,13,19,7
5248.0,990,200,13,19,7
5280.0,995,200,13,19,6
5312.0,1000,204,13,19,3
5344.0,1005,204,13,19,6
5376.0,1025,204,13,19,3
5408.0,1030,208,13,19,7
5440.0,1040,208,13,19,7
5472.0,1045,208,13,19,0
5504.0,1060,212,13,19,7
