Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,8
32.0,50,0,12,16,3
64.0,50,0,12,16,6
96.0,50,0,12,16,6
128.0,60,0,12,16,7
160.0,75,0,12,16,3
192.0,30,0,12,16,2
224.0,30,0,12,19,5
256.0,50,0,12,19,7
288.0,60,0,12,19,8
320.0,85,0,12,19,8
384.0,115,0,12,19,3
416.0,125,0,12,19,6
448.0,140,0,12,19,3
480.0,150,0,12,19,5
512.0,170,0,12,19,8
544.0,185,0,12,16,7
576.0,200,0,12,16,2
608.0,215,0,12,16,1
640.0,230,0,12,16,8
704.0,265,0,12,19,7
736.0,270,0,12,19,7
768.0,285,0,12,19,1
800.0,255,4,12,19,1
832.0,220,4,12,19,8
896.0,250,8,12,19,5
928.0,265,8,12,19,3
960.0,280,8,12,19,0
992.0,290,12,12,19,0
1024.0,315,12,12,19,8
1088.0,340,16,13,19,1
1120.0,350,16,13,19,8
1152.0,370,20,13,19,7
1184.0,385,20,13,19,2
1216.0,405,20,13,19,1
1280.0,430,24,13,19,4
1312.0,455,28,14,19,3
1344.0,470,28,14,19,1
1376.0,485,28,14,19,0
1408.0,495,32,14,19,7
1440.0,520,32,14,19,8
1472.0,535,32,14,19,7
1504.0,550,36,14,19,1
1536.0,515,36,14,19,7
1568.0,545,40,14,19,8
1600.0,550,40,14,16,8
1632.0,575,40,14,16,1
1664.0,580,44,14,16,5
1728.0,630,44,14,19,1
1824.0,680,48,15,19,5
1856.0,695,52,15,19,7
1888.0,710,52,15,19,7
1920.0,730,56,15,19,4
1952.0,745,56,15,19,0
1984.0,760,56,15,19,0
2016.0,780,60,15,19,0
2048.0,810,64,15,19,6
2080.0,810,64,15,19,1
2112.0,835,68,15,19,5
2144.0,850,72,15,19,3
2208.0,885,76,15,19,3
2240.0,905,80,15,19,3
2272.0,920,84,15,19,5
2304.0,945,88,15,19,7
2336.0,960,88,15,19,1
2368.0,970,92,15,19,7
2432.0,1015,100,15,19,5
2464.0,1030,100,15,19,8
2528.0,1060,108,15,19,4
2560.0,1095,108,15,19,8
2592.0,1100,112,15,16,1
2624.0,1110,116,15,16,2
2656.0,1135,120,15,16,0
2688.0,1160,124,15,16,4
2720.0,1165,124,15,16,0
2752.0,1180,128,15,16,8
2816.0,1230,132,15,19,4
2880.0,1260,140,15,19,6
2912.0,1270,140,15,19,4
2944.0,1295,144,15,19,3
2976.0,1305,148,15,19,6
3008.0,1335,152,15,19,5
3040.0,1340,156,15,19,0
3104.0,1375,160,15,19,0
3136.0,1405,164,15,19,5
3168.0,1415,164,15,19,3
3232.0,1445,172,15,19,5
3264.0,1470,172,15,19,5
3296.0,1485,176,15,19,6
3328.0,1510,180,15,19,7
3360.0,1520,184,15,19,5
3392.0,1540,188,15,19,6
3424.0,1565,188,15,19,0
3456.0,1575,192,15,19,0
3488.0,1585,196,15,19,5
3520.0,1610,196,15,19,4
3552.0,1635,200,15,19,8
3584.0,1645,204,15,19,5
3616.0,1655,204,15,19,0
3648.0,1685,208,15,19,7
3680.0,1700,212,15,19,4
3712.0,1710,216,15,19,2
3776.0,1755,220,15,19,1
3808.0,1770,224,15,19,0
3840.0,1785,228,15,19,5
3872.0,1800,228,15,19,8
3936.0,1840,236,15,19,1
3968.0,1860,236,15,19,5
4032.0,1890,244,15,19,0
4064.0,1910,248,15,19,4
4096.0,1930,252,15,19,1
4128.0,1940,252,15,19,7
4160.0,1960,256,15,19,3
4192.0,1985,260,15,19,1
4224.0,1995,260,15,19,8
4288.0,2035,268,15,19,3
4320.0,2055,268,15,19,5
4352.0,2065,272,15,19,1
4384.0,2085,276,15,19,8
4416.0,2110,280,15,16,6
4448.0,2125,284,15,16,5
4480.0,2140,284,15,16,0
4512.0,2160,288,15,16,4
4544.0,2175,292,15,16,1
4576.0,2190,292,15,16,0
4608.0,2205,296,15,16,7
4640.0,2230,300,15,16,7
4672.0,2250,300,15,16,5
4704.0,2260,304,15,16,7
4736.0,2280,308,15,16,3
4768.0,2220,312,15,16,0
4800.0,2235,316,15,19,0
4832.0,2255,316,15,19,7
4864.0,2270,320,15,19,4
4896.0,2285,324,15,19,6
4928.0,2300,324,15,19,3
4960.0,2325,328,15,19,8
5056.0,2370,336,15,19,3
5088.0,2385,340,15,19,8
5120.0,2395,344,15,16,6
5152.0,2415,348,15,16,5
5184.0,2440,348,15,16,8
5248.0,2460,356,15,22,2
5312.0,2400,360,15,19,4
5344.0,2405,364,15,19,5
5376.0,2420,368,15,19,5
5408.0,2445,372,15,19,8
5440.0,2460,376,15,22,0
5472.0,2465,384,15,22,7
5504.0,2485,388,15,22,2
5536.0,2405,388,15,22,2
5568.0,2410,396,15,22,3
5600.0,2425,400,15,22,7
5632.0,2435,404,15,22,1
5664.0,2455,408,15,22,7
5696.0,2465,412,15,22,7
5728.0,2480,416,15,22,2
5760.0,2495,420,15,22,2
5792.0,2510,424,15,22,6
5824.0,2520,432,15,22,0
5856.0,2525,436,15,22,8
5888.0,2545,440,15,19,4
5920.0,2565,444,15,19,2
5952.0,2575,448,15,19,2
5984.0,2580,452,15,19,8
6080.0,2630,464,15,19,8
6112.0,2630,468,15,19,2
6144.0,2660,472,15,19,1
6176.0,2670,480,15,19,2
6208.0,2675,484,15,19,5
6240.0,2530,488,15,19,4
6272.0,2565,492,15,19,7
6304.0,2570,496,15,19,2
6336.0,2575,500,15,19,0
6368.0,2585,504,15,19,7
6432.0,2610,512,15,19,0
6464.0,2625,516,15,19,7
6496.0,2630,520,15,19,7
6528.0,2655,528,15,19,3
6560.0,2660,532,15,19,0
6592.0,2670,536,15,19,5
6624.0,2535,540,15,19,4
6688.0,2560,548,15,19,3
6720.0,2560,552,15,19,0
6752.0,2575,556,15,19,1
6784.0,2585,560,15,19,1
6816.0,2550,564,15,19,8
