Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,1
32.0,50,0,12,16,7
64.0,50,0,12,16,8
128.0,60,0,12,16,0
160.0,80,0,12,16,1
224.0,60,0,12,16,8
288.0,95,0,12,16,4
320.0,120,0,12,16,7
352.0,120,0,12,16,5
384.0,150,0,12,16,5
416.0,165,0,12,16,2
448.0,80,0,13,16,1
512.0,100,0,13,16,3
544.0,110,0,13,16,1
640.0,150,0,13,16,8
672.0,165,0,13,16,8
704.0,190,0,13,16,8
736.0,200,0,13,16,9
768.0,205,0,13,16,9
832.0,250,0,13,16,7
864.0,260,0,13,16,2
992.0,315,0,13,16,3
1024.0,265,0,13,16,2
1088.0,295,0,13,19,3
1120.0,300,0,13,19,8
1184.0,330,0,13,19,3
1216.0,350,0,13,19,1
1248.0,360,0,13,19,7
1344.0,405,0,13,19,0
1408.0,425,0,13,19,4
1504.0,470,0,13,19,0
1536.0,485,0,13,19,2
1632.0,425,4,13,19,2
1664.0,440,4,13,19,0
1696.0,460,8,13,19,4
1728.0,470,8,13,19,2
1760.0,475,8,13,19,0
1888.0,530,16,13,19,1
1920.0,550,16,13,19,4
2048.0,610,24,13,19,6
2240.0,685,36,13,19,4
2272.0,695,36,13,19,0
2400.0,745,48,13,19,0
2496.0,790,60,13,19,0
2560.0,815,64,13,19,3
2944.0,970,100,13,19,3
3136.0,1050,116,13,19,3
3264.0,1100,128,13,19,2
3296.0,1115,132,13,19,4
3424.0,1165,144,13,19,8
3520.0,1190,156,13,19,2
3584.0,1230,164,13,19,0
3616.0,1235,168,13,19,8
3648.0,1245,172,13,19,8
3680.0,1255,176,13,19,4
3712.0,1275,180,13,19,2
3744.0,1280,184,13,19,4
3776.0,1285,188,13,19,2
3808.0,1310,192,13,19,1
3840.0,1320,196,13,19,5
3872.0,1325,200,13,19,2
3904.0,1340,204,13,19,1
3936.0,1355,204,13,19,0
3968.0,1365,208,13,19,0
4000.0,1375,212,13,19,0
4032.0,1390,216,13,19,0
4064.0,1400,220,13,19,0
4096.0,1415,224,13,19,2
4128.0,1420,228,13,19,0
4160.0,1430,232,13,19,6
4192.0,1450,236,13,19,7
4224.0,1460,240,13,19,0
4288.0,1480,248,13,19,0
4320.0,1500,252,13,19,5
4352.0,1355,256,13,19,2
