Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,4
96.0,50,0,12,16,4
128.0,60,0,12,16,7
160.0,80,0,12,16,8
192.0,110,0,12,16,8
224.0,110,0,12,16,8
288.0,150,0,12,16,8
320.0,170,0,12,16,8
352.0,170,0,12,16,7
416.0,220,0,12,16,8
448.0,230,0,12,16,9
512.0,260,0,12,16,8
544.0,280,0,12,16,8
576.0,295,0,12,16,5
608.0,310,0,12,16,8
640.0,325,0,12,16,8
672.0,345,0,12,16,5
704.0,365,0,12,16,8
736.0,370,0,12,16,8
768.0,385,0,12,16,2
800.0,310,0,12,16,2
832.0,320,0,12,16,8
864.0,335,0,12,16,8
928.0,365,0,12,16,8
960.0,380,0,12,16,3
992.0,315,0,12,16,5
1024.0,330,0,12,16,8
1088.0,365,0,12,16,2
1120.0,270,0,12,16,8
1152.0,290,0,12,16,8
1184.0,310,0,12,16,8
1216.0,315,0,12,16,8
1280.0,340,0,12,16,8
1312.0,360,0,12,16,5
1344.0,375,0,12,16,6
1376.0,385,0,12,16,8
1408.0,400,0,12,19,6
1440.0,415,0,12,19,2
1472.0,330,0,12,19,6
1504.0,340,0,12,19,6
1536.0,350,0,12,19,6
1568.0,375,0,12,19,0
1600.0,375,0,12,19,6
1632.0,385,0,12,19,6
1664.0,400,0,12,19,6
1696.0,420,0,12,19,6
1728.0,425,0,12,19,6
1760.0,430,0,12,19,3
1792.0,460,0,12,19,2
1824.0,365,0,12,19,6
1856.0,370,0,12,19,6
1888.0,385,0,12,19,6
1920.0,410,0,12,19,7
1952.0,415,0,12,19,7
1984.0,415,4,12,19,2
2016.0,435,4,12,19,7
2048.0,460,4,12,19,4
2080.0,460,8,12,19,4
2112.0,480,8,12,19,4
2144.0,480,8,12,19,4
2176.0,500,12,12,19,0
2208.0,505,12,12,19,3
2240.0,525,16,12,19,3
2272.0,535,16,12,19,3
2304.0,545,16,12,19,3
2400.0,585,20,12,19,3
2432.0,605,24,12,19,3
2464.0,610,24,12,19,3
2496.0,620,28,12,19,5
2560.0,500,28,12,16,8
2624.0,515,32,12,19,5
2656.0,540,32,12,19,5
2688.0,545,36,12,19,5
2720.0,555,36,12,19,0
2752.0,565,40,12,19,5
2784.0,585,40,12,19,4
2816.0,595,40,12,19,5
2848.0,600,44,12,19,5
2880.0,625,44,12,19,5
2912.0,635,44,12,19,3
2944.0,640,48,12,19,2
2976.0,660,48,12,19,1
3008.0,670,48,12,19,3
3040.0,685,52,12,19,1
3072.0,685,52,12,19,2
3104.0,705,56,12,19,2
3136.0,715,56,12,19,2
3168.0,730,56,12,19,7
3200.0,745,60,12,19,8
3232.0,760,60,12,16,8
3264.0,765,60,12,16,8
3296.0,780,64,12,19,0
3328.0,790,64,12,19,7
3360.0,810,68,12,19,8
3392.0,810,68,12,16,8
3424.0,835,68,12,16,3
3456.0,835,72,12,16,8
3488.0,855,72,12,19,3
3520.0,870,72,12,19,4
3552.0,880,76,12,19,6
3584.0,890,76,12,19,4
3616.0,900,80,12,19,1
3648.0,920,80,12,19,6
3680.0,925,80,12,19,4
3712.0,935,84,12,19,4
3744.0,960,84,12,19,0
3776.0,965,84,12,19,0
3872.0,1005,92,12,19,1
3904.0,1015,92,12,19,5
3936.0,1020,92,12,19,0
3968.0,1040,96,12,19,6
4000.0,1050,96,12,19,3
4032.0,1060,96,12,19,8
4064.0,1080,100,12,16,8
4096.0,1085,100,12,16,0
4128.0,1100,104,12,16,4
4160.0,1110,104,12,16,8
4192.0,1130,104,12,16,8
4224.0,1130,108,12,19,8
4256.0,1145,108,12,16,8
4288.0,1170,108,12,16,8
4320.0,1175,112,12,19,6
4352.0,1180,112,12,19,8
4384.0,1195,112,12,16,9
4448.0,1225,116,12,19,2
4480.0,1230,120,12,19,2
