Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,16,0,2
32.0,50,0,12,16,0,29
48.0,50,0,12,16,0,24
64.0,50,0,12,16,0,35
80.0,50,0,12,16,0,40
96.0,50,0,12,16,0,34
112.0,50,0,12,16,0,27
128.0,55,0,12,16,0,40
144.0,60,0,12,16,0,39
160.0,80,0,12,16,0,41
176.0,95,0,12,16,0,4
192.0,100,0,12,16,0,3
208.0,105,0,12,16,0,35
224.0,110,0,12,16,0,40
240.0,115,0,12,16,0,21
256.0,115,0,12,16,0,33
272.0,130,0,12,16,0,9
288.0,145,0,12,16,0,37
304.0,155,0,12,16,0,30
320.0,165,0,12,16,0,30
336.0,170,0,12,16,0,36
352.0,170,0,12,16,0,16
368.0,175,0,12,16,0,27
384.0,185,0,12,16,0,4
400.0,205,0,12,16,0,38
416.0,210,0,12,16,0,41
432.0,220,0,12,16,0,8
448.0,230,0,12,16,0,23
464.0,230,0,12,16,0,31
480.0,240,0,12,16,0,19
496.0,245,0,12,16,0,17
512.0,250,0,12,16,0,1
528.0,265,0,12,16,0,1
544.0,275,0,12,16,0,1
560.0,285,0,12,16,0,1
576.0,290,0,12,16,0,1
592.0,300,0,12,16,0,1
608.0,305,0,12,16,0,1
624.0,305,0,12,16,0,7
640.0,320,0,12,16,0,7
656.0,330,0,12,16,0,7
672.0,340,0,12,16,0,7
688.0,345,0,12,16,0,7
704.0,355,0,12,16,0,7
720.0,360,0,12,16,0,7
736.0,365,0,12,16,0,41
752.0,375,0,12,16,0,33
768.0,385,0,12,16,0,5
784.0,390,0,12,16,0,22
800.0,415,0,12,16,0,21
816.0,415,0,12,16,0,27
832.0,415,0,12,16,0,4
848.0,425,0,12,16,0,10
864.0,435,0,12,16,0,31
880.0,435,0,12,16,0,11
896.0,455,0,12,16,0,11
912.0,465,0,12,16,0,11
928.0,475,0,12,16,0,11
944.0,475,0,12,16,0,11
960.0,480,0,12,16,0,11
976.0,490,0,12,16,0,11
992.0,495,0,12,16,0,41
1008.0,510,0,12,16,0,25
1024.0,520,0,12,16,0,1
1040.0,525,0,12,16,0,1
1056.0,535,0,12,16,0,1
1072.0,540,0,12,16,0,1
1088.0,545,0,12,16,0,1
1104.0,560,0,12,16,0,1
1120.0,565,0,12,16,0,1
1136.0,575,0,12,16,0,41
1152.0,585,0,12,16,0,36
1168.0,590,0,12,16,0,12
1184.0,600,0,12,16,0,12
1200.0,600,0,12,16,0,12
1216.0,610,0,12,16,0,12
1232.0,620,0,12,16,0,12
1248.0,625,0,12,16,0,12
1264.0,640,0,12,16,0,12
1280.0,650,0,12,16,0,10
1296.0,655,0,12,16,0,3
1312.0,665,0,12,16,0,13
1328.0,670,0,12,16,0,13
1344.0,680,0,12,16,0,13
1360.0,680,0,12,16,0,13
1376.0,700,0,12,16,0,13
1392.0,710,0,12,16,0,13
1408.0,710,0,12,16,0,13
1424.0,720,0,12,16,0,24
1440.0,725,0,12,16,0,10
1456.0,735,0,12,16,0,30
1472.0,740,0,12,16,0,39
1488.0,745,0,12,16,0,6
1504.0,765,0,12,16,0,6
1520.0,775,0,12,16,0,6
1536.0,775,0,12,16,0,6
1552.0,785,0,12,16,0,6
1568.0,790,0,12,16,0,6
1584.0,800,0,12,16,0,6
1600.0,805,0,12,16,0,1
1616.0,805,0,12,16,0,1
1632.0,835,0,12,16,0,1
1648.0,835,0,12,16,0,1
1664.0,840,0,12,16,0,1
1680.0,845,0,12,16,0,1
1696.0,855,0,12,16,0,1
1712.0,865,0,12,16,0,24
1728.0,870,0,12,16,0,32
1744.0,890,0,12,16,0,37
1760.0,900,0,12,16,0,4
1776.0,900,0,12,16,0,10
1792.0,905,0,12,16,0,41
1808.0,910,0,12,16,0,32
1824.0,925,0,12,16,0,27
1840.0,930,0,12,16,0,30
1856.0,930,0,12,16,0,41
1872.0,955,0,12,16,0,14
1888.0,960,0,12,16,0,20
1904.0,960,0,12,16,0,12
1920.0,970,0,12,16,0,12
1936.0,980,0,12,16,0,12
1952.0,985,0,12,16,0,12
1968.0,990,0,12,16,0,12
1984.0,1005,0,12,16,0,12
2000.0,1015,0,12,16,0,12
2016.0,1015,0,12,16,0,3
2032.0,1030,0,12,16,0,24
2048.0,1035,0,12,16,0,2
2064.0,1045,0,12,16,0,2
2080.0,1050,0,12,16,0,2
2096.0,1050,0,12,16,0,2
2112.0,1075,0,12,16,0,2
2128.0,1080,0,12,16,0,2
2144.0,1085,0,12,16,0,2
2160.0,1090,0,12,16,0,36
2176.0,1100,0,12,16,0,21
2192.0,1110,0,12,16,0,2
2208.0,1110,0,12,16,0,2
2224.0,1115,0,12,16,0,2
2240.0,1145,0,12,16,0,2
2256.0,1145,0,12,16,0,2
2272.0,1145,0,12,16,0,2
2288.0,1155,0,12,16,0,2
2304.0,1170,0,12,16,0,30
2320.0,1170,0,12,16,0,25
2336.0,1170,0,12,16,0,39
2352.0,1195,0,12,16,0,41
2368.0,1205,0,12,16,0,8
2384.0,1205,0,12,16,0,25
2400.0,1205,0,12,16,0,41
2416.0,1225,0,12,16,0,28
2432.0,1230,0,12,16,0,8
2448.0,1240,0,12,16,0,10
2464.0,1245,0,12,16,0,41
2480.0,1260,0,12,16,0,32
2496.0,1265,0,12,16,0,38
2512.0,1270,0,12,16,0,34
2528.0,1270,0,12,16,0,2
2544.0,1295,0,12,16,0,2
2560.0,1300,0,12,16,0,2
2576.0,1300,0,12,16,0,2
2592.0,1315,0,12,16,0,2
2608.0,1320,0,12,16,0,2
2624.0,1330,0,12,16,0,2
2640.0,1330,0,12,16,0,16
2656.0,1335,0,12,16,0,21
2672.0,1360,0,12,16,0,41
2688.0,1360,0,12,16,0,37
2704.0,1360,0,12,16,0,41
2720.0,1375,0,12,16,0,33
2736.0,1385,0,12,16,0,23
2752.0,1395,0,12,16,0,28
2768.0,1400,0,12,16,0,5
2784.0,1415,0,12,16,0,5
2800.0,1415,0,12,16,0,31
2816.0,1420,0,12,16,0,2
2832.0,1440,0,12,16,0,2
2848.0,1445,0,12,16,0,2
2864.0,1450,0,12,16,0,2
2880.0,1455,0,12,16,0,2
2896.0,1460,0,12,16,0,2
2912.0,1475,0,12,16,0,2
2928.0,1475,0,12,16,0,4
2944.0,1485,0,12,16,0,22
2960.0,1505,0,12,16,0,15
2976.0,1510,0,12,16,0,28
2992.0,1515,0,12,16,0,8
3008.0,1515,0,12,16,0,36
3024.0,1530,0,12,16,0,33
3040.0,1535,0,12,16,0,27
3056.0,1540,0,12,16,0,31
3072.0,1560,0,12,16,0,26
3088.0,1570,0,12,16,0,20
3104.0,1575,0,12,16,0,41
3120.0,1575,0,12,16,0,21
3136.0,1575,0,12,16,0,41
3152.0,1595,0,12,16,0,5
3168.0,1605,0,12,16,0,41
3184.0,1610,0,12,16,0,23
3200.0,1630,0,12,16,0,16
3216.0,1635,0,12,16,0,28
3232.0,1635,0,12,16,0,41
3248.0,1635,0,12,16,0,13
3264.0,1650,0,12,16,0,13
3280.0,1660,0,12,16,0,13
3296.0,1665,0,12,16,0,13
3312.0,1680,0,12,16,0,13
3328.0,1690,0,12,16,0,13
3344.0,1695,0,12,16,0,13
3360.0,1695,0,12,16,0,15
3376.0,1710,0,12,16,0,15
3392.0,1715,0,12,16,0,20
3408.0,1725,0,12,16,0,6
3424.0,1735,0,12,16,0,6
3440.0,1745,0,12,16,0,6
3456.0,1750,0,12,16,0,6
3472.0,1765,0,12,16,0,6
3488.0,1765,0,12,16,0,6
3504.0,1775,0,12,16,0,6
3520.0,1780,0,12,16,0,7
3536.0,1790,0,12,16,0,7
3552.0,1795,0,12,16,0,7
3568.0,1805,0,12,16,0,7
3584.0,1820,0,12,16,0,7
3600.0,1825,0,12,16,0,7
3616.0,1830,0,12,16,0,7
3632.0,1840,0,12,16,0,11
3648.0,1840,0,12,16,0,11
3664.0,1850,0,12,16,0,11
3680.0,1870,0,12,16,0,11
3696.0,1875,0,12,16,0,11
3712.0,1880,0,12,16,0,11
3728.0,1885,0,12,16,0,11
3744.0,1895,0,12,16,0,41
3760.0,1900,0,12,16,0,31
3776.0,1900,0,12,16,0,20
3792.0,1920,0,12,16,0,1
3808.0,1935,0,12,16,0,1
3824.0,1935,0,12,16,0,1
3840.0,1945,0,12,16,0,1
3856.0,1955,0,12,16,0,1
3872.0,1960,0,12,16,0,1
3888.0,1965,0,12,16,0,1
3904.0,1980,0,12,16,0,27
3920.0,1985,0,12,16,0,28
3936.0,1995,0,12,16,0,11
3952.0,2005,0,12,16,0,11
3968.0,2005,0,12,16,0,11
3984.0,2015,0,12,16,0,11
4000.0,2025,0,12,16,0,11
4016.0,2035,0,12,16,0,11
4032.0,2040,0,12,16,0,11
4048.0,2050,0,12,16,0,9
4064.0,2060,0,12,16,0,19
4080.0,2065,0,12,16,0,25
4096.0,2075,0,12,16,0,24
4112.0,2085,0,12,16,0,31
4128.0,2090,0,12,16,0,25
4144.0,2095,0,12,16,0,15
4160.0,2110,0,12,16,0,26
4176.0,2115,0,12,16,0,14
4192.0,2125,0,12,16,0,18
4208.0,2135,0,12,16,0,41
4224.0,2140,0,12,16,0,8
4240.0,2145,0,12,16,0,23
4256.0,2155,0,12,16,0,7
4272.0,2160,0,12,16,0,7
4288.0,2175,0,12,16,0,7
4304.0,2180,0,12,16,0,7
4320.0,2190,0,12,16,0,7
4336.0,2200,0,12,16,0,7
4352.0,2205,0,12,16,0,7
4368.0,2205,0,12,16,0,12
4384.0,2220,0,12,16,0,12
4400.0,2235,0,12,16,0,12
4416.0,2240,0,12,16,0,12
4432.0,2240,0,12,16,0,12
4448.0,2255,0,12,16,0,12
4464.0,2260,0,12,16,0,12
4480.0,2270,0,12,16,0,41
4496.0,2275,0,12,16,0,17
4512.0,2285,0,12,16,0,2
4528.0,2300,0,12,16,0,2
4544.0,2305,0,12,16,0,2
4560.0,2305,0,12,16,0,2
4576.0,2315,0,12,16,0,2
4592.0,2325,0,12,16,0,2
4608.0,2335,0,12,16,0,2
4624.0,2340,0,12,16,0,41
4640.0,2345,0,12,16,0,22
4656.0,2365,0,12,16,0,2
4672.0,2365,0,12,16,0,2
4688.0,2375,0,12,16,0,2
4704.0,2380,0,12,16,0,2
4720.0,2395,0,12,16,0,2
4736.0,2400,0,12,16,0,2
4752.0,2400,0,12,16,0,2
4768.0,2420,0,12,16,0,22
4784.0,2425,0,12,16,0,36
4800.0,2430,0,12,16,0,27
4816.0,2445,0,12,16,0,24
4832.0,2445,0,12,16,0,24
4848.0,2455,0,12,16,0,9
4864.0,2465,0,12,16,0,4
4880.0,2465,0,12,16,0,31
4896.0,2485,0,12,16,0,10
4912.0,2490,0,12,16,0,12
4928.0,2500,0,12,16,0,12
4944.0,2505,0,12,16,0,12
4960.0,2510,0,12,16,0,12
4976.0,2525,0,12,16,0,12
4992.0,2525,0,12,16,0,12
5008.0,2530,0,12,16,0,12
5024.0,2555,0,12,16,0,30
5040.0,2555,0,12,16,0,27
5056.0,2565,0,12,16,0,4
5072.0,2565,0,12,16,0,3
5088.0,2580,0,12,16,0,33
5104.0,2580,0,12,16,0,7
5120.0,2590,0,12,16,0,7
5136.0,2605,0,12,16,0,7
5152.0,2610,0,12,16,0,7
5168.0,2620,0,12,16,0,7
5184.0,2630,0,12,16,0,7
5200.0,2635,0,12,16,0,7
5216.0,2640,0,12,16,0,11
5232.0,2650,0,12,16,0,11
5248.0,2660,0,12,16,0,11
5264.0,2665,0,12,16,0,11
5280.0,2675,0,12,16,0,11
5296.0,2685,0,12,16,0,11
5312.0,2690,0,12,16,0,11
5328.0,2705,0,12,16,0,29
5344.0,2710,0,12,16,0,31
5360.0,2710,0,12,16,0,18
5376.0,2725,0,12,16,0,9
5392.0,2730,0,12,16,0,31
5408.0,2740,0,12,16,0,2
5424.0,2750,0,12,16,0,2
5440.0,2760,0,12,16,0,2
5456.0,2770,0,12,16,0,2
5472.0,2770,0,12,16,0,2
5488.0,2770,0,12,16,0,2
5504.0,2790,0,12,16,0,2
5520.0,2800,0,12,16,0,22
5536.0,2805,0,12,16,0,3
5552.0,2820,0,12,16,0,13
5568.0,2830,0,12,16,0,13
5584.0,2830,0,12,16,0,13
5600.0,2830,0,12,16,0,13
5616.0,2845,0,12,16,0,13
5632.0,2850,0,12,16,0,13
5648.0,2865,0,12,16,0,13
5664.0,2870,0,12,16,0,29
5680.0,2880,0,12,16,0,33
5696.0,2890,0,12,16,0,8
5712.0,2890,0,12,16,0,28
5728.0,2895,0,12,16,0,5
5744.0,2910,0,12,16,0,9
5760.0,2920,0,12,16,0,14
5776.0,2930,0,12,16,0,20
5792.0,2935,0,12,16,0,6
5808.0,2945,0,12,16,0,6
5824.0,2950,0,12,16,0,6
5840.0,2960,0,12,16,0,6
5856.0,2965,0,12,16,0,6
5872.0,2975,0,12,16,0,6
5888.0,2985,0,12,16,0,6
5904.0,2990,0,12,16,0,30
5920.0,3000,0,12,16,0,22
5936.0,3010,0,12,16,0,12
5952.0,3020,0,12,16,0,12
5968.0,3020,0,12,16,0,12
5984.0,3035,0,12,16,0,12
6000.0,3040,0,12,16,0,12
6016.0,3045,0,12,16,0,12
