Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
32.0,50,0,12,16,4
64.0,50,0,12,16,1
128.0,60,0,12,16,8
160.0,80,0,12,16,8
192.0,110,0,12,16,4
224.0,110,0,12,16,7
256.0,130,0,12,16,2
288.0,145,0,12,16,8
352.0,170,0,12,16,2
384.0,200,0,12,16,2
416.0,215,0,12,16,7
448.0,230,0,12,16,3
480.0,160,0,12,19,3
512.0,180,0,12,19,4
544.0,200,0,12,19,8
576.0,215,0,12,16,4
608.0,225,0,12,16,0
672.0,255,0,12,19,6
704.0,275,0,12,19,2
736.0,180,0,12,19,3
800.0,220,0,12,19,0
864.0,240,0,12,19,1
896.0,260,0,12,19,5
928.0,275,0,12,19,4
960.0,290,0,12,19,5
992.0,295,0,12,19,4
1024.0,315,0,12,19,5
1056.0,330,4,12,19,8
1120.0,345,8,12,19,4
1152.0,360,12,12,19,4
1184.0,380,12,12,19,4
1216.0,390,16,12,19,3
1248.0,400,20,12,19,3
1280.0,405,24,12,19,1
1312.0,430,28,12,19,5
1344.0,440,28,12,19,8
1376.0,445,32,12,16,8
1440.0,475,36,12,19,2
1472.0,385,40,12,19,4
1504.0,390,44,12,19,0
1536.0,405,44,12,19,0
1568.0,415,48,12,19,6
1600.0,415,52,12,19,8
1632.0,435,56,12,19,8
1664.0,440,60,12,19,7
1696.0,455,60,12,19,5
1728.0,315,64,12,19,4
1760.0,330,68,12,19,5
1792.0,335,68,12,19,0
1824.0,350,72,12,19,4
1856.0,355,76,12,19,5
1888.0,375,76,12,19,6
1920.0,375,80,12,19,8
1984.0,400,88,12,19,8
2016.0,415,92,12,16,3
2048.0,505,92,12,16,4
2080.0,510,96,12,16,8
2112.0,525,100,12,16,8
2144.0,535,100,12,16,0
2176.0,545,104,12,16,2
2208.0,450,108,12,16,6
2240.0,470,108,12,16,6
2272.0,480,112,12,16,3
2304.0,485,116,12,16,1
2336.0,500,120,12,16,7
2368.0,510,124,12,16,7
2400.0,520,124,12,16,5
2432.0,530,128,12,16,4
2464.0,540,132,12,16,1
2528.0,560,136,12,19,3
2560.0,575,140,12,19,4
2592.0,590,140,12,19,3
2656.0,610,148,12,19,7
2688.0,620,152,12,19,4
2720.0,630,156,12,19,4
2784.0,650,160,12,19,4
2816.0,665,164,12,19,4
2848.0,670,164,12,19,4
2880.0,685,168,12,19,8
2976.0,720,176,12,19,5
3008.0,575,180,12,19,6
3040.0,585,184,12,19,8
3072.0,605,188,12,22,4
3104.0,610,188,12,22,2
3136.0,615,192,12,22,8
3168.0,630,196,12,19,3
3200.0,645,196,12,19,7
3232.0,645,200,12,19,6
3264.0,655,204,12,19,3
