Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,4
64.0,50,0,12,16,8
96.0,50,0,12,16,5
128.0,60,0,12,16,0
160.0,75,0,12,16,4
192.0,110,0,12,16,1
224.0,110,0,12,16,4
256.0,135,0,12,16,6
288.0,150,0,12,16,0
320.0,170,0,12,16,7
352.0,170,0,12,16,5
384.0,200,0,12,16,4
416.0,220,0,12,16,8
480.0,240,0,12,16,4
512.0,260,0,12,16,7
544.0,280,0,12,16,1
576.0,295,0,12,16,2
608.0,310,0,12,16,3
704.0,285,0,12,19,2
736.0,190,0,12,19,2
768.0,205,0,12,19,6
800.0,240,0,12,19,2
896.0,270,0,12,19,1
928.0,290,0,12,19,2
960.0,295,0,12,19,8
1056.0,345,0,12,19,6
1088.0,355,0,12,19,6
1120.0,370,0,12,19,5
1152.0,390,0,12,19,6
1184.0,405,0,12,19,4
1216.0,415,0,12,19,8
1280.0,440,0,12,19,1
1312.0,455,4,12,19,0
1344.0,475,4,12,19,7
1376.0,485,4,12,19,6
1408.0,505,8,12,19,7
1440.0,510,8,12,19,0
1472.0,525,8,12,19,5
1504.0,540,12,12,19,5
1536.0,555,12,12,19,3
1568.0,570,16,12,19,8
1600.0,575,16,12,19,3
1632.0,590,16,12,19,3
1664.0,605,20,12,19,5
1696.0,620,20,12,19,5
1728.0,635,20,12,19,1
1792.0,665,24,12,16,9
1856.0,685,28,12,19,8
1920.0,720,32,12,19,8
1952.0,725,32,12,16,8
1984.0,735,32,12,19,0
2016.0,750,36,12,19,0
2048.0,775,36,12,19,7
2080.0,775,36,12,19,0
2112.0,800,40,12,19,7
2144.0,800,40,12,19,8
2208.0,830,44,12,19,0
2240.0,850,44,12,19,0
2272.0,860,48,12,19,2
2304.0,870,48,12,19,7
2336.0,890,48,12,19,7
2368.0,900,52,12,19,1
2400.0,915,52,12,19,6
2432.0,930,52,12,19,0
2528.0,965,56,12,19,1
2560.0,935,60,12,19,7
2592.0,945,60,12,19,6
2624.0,955,64,12,19,8
2656.0,980,64,12,16,7
2688.0,985,64,12,16,5
2720.0,1000,68,12,16,4
2752.0,1010,68,12,16,0
2784.0,1030,68,12,16,2
2816.0,935,72,13,16,7
2848.0,945,72,13,16,0
2880.0,965,72,13,16,0
2912.0,975,76,13,16,1
3008.0,1015,80,13,19,7
3040.0,1030,80,13,19,0
3072.0,1035,84,13,19,8
3136.0,1065,84,13,19,6
3168.0,1085,88,13,19,0
3264.0,1115,92,13,19,3
3296.0,1135,92,13,19,1
3328.0,1145,96,13,19,6
3360.0,1165,96,13,19,8
3392.0,1175,96,13,19,7
3424.0,1195,100,13,19,1
3456.0,1145,100,13,19,7
3488.0,1165,100,13,19,4
3520.0,1185,104,13,19,4
3552.0,1195,104,13,19,6
3584.0,1200,104,13,19,4
3616.0,1220,108,13,19,2
3648.0,1140,108,13,19,1
3680.0,1140,112,13,19,4
3712.0,1150,112,14,19,6
3744.0,1175,112,14,19,1
3776.0,1135,116,14,19,7
3808.0,1135,116,14,19,4
3840.0,1150,116,14,19,8
3904.0,1185,120,14,19,3
3936.0,1190,120,14,19,5
3968.0,1065,124,14,19,3
4000.0,1080,124,14,19,8
4096.0,1110,128,15,19,8
4192.0,1150,132,15,19,6
4224.0,1160,136,15,19,8
4288.0,1195,136,15,19,0
4384.0,1230,144,15,19,5
4416.0,1250,144,15,19,4
4448.0,1255,144,15,19,1
4480.0,1265,148,15,19,2
4512.0,1290,148,15,19,7
4544.0,1300,148,15,19,1
4576.0,1305,152,15,19,2
4608.0,1320,152,15,19,4
4640.0,1345,152,15,19,4
4672.0,1350,156,15,19,4
4704.0,1360,156,15,19,7
4736.0,1380,160,15,19,8
4768.0,1395,160,15,16,6
4800.0,1400,160,15,16,2
4832.0,1425,164,15,16,1
4864.0,1430,164,15,16,7
4896.0,1450,164,15,16,0
4960.0,1475,168,15,16,9
5024.0,1500,172,15,19,4
5120.0,1535,176,15,19,2
5152.0,1555,176,15,19,3
5184.0,1565,180,15,19,6
5216.0,1580,180,15,19,0
5248.0,1595,180,15,19,2
5280.0,1615,184,15,19,6
5312.0,1620,184,15,19,4
5344.0,1630,184,15,19,6
5376.0,1605,163,15,19,0
5472.0,1635,167,15,19,1
5504.0,1655,167,15,19,1
5536.0,1615,171,15,19,6
5568.0,1625,171,15,19,0
5600.0,1645,171,15,19,4
5632.0,1655,175,15,19,4
5664.0,1665,175,15,19,6
5696.0,1680,175,15,19,5
5728.0,1695,179,15,19,7
5760.0,1710,179,15,19,1
5792.0,1725,183,16,19,3
5888.0,1760,187,16,19,7
5920.0,1785,187,16,19,1
5952.0,1790,187,16,19,2
5984.0,1800,191,16,19,4
6080.0,1845,195,16,19,2
6112.0,1860,195,16,19,8
6144.0,1885,199,16,16,8
6176.0,1900,199,16,19,7
6208.0,1900,199,16,19,6
6240.0,1920,203,16,19,1
6336.0,1965,207,16,19,5
6368.0,1990,207,16,19,4
6400.0,2000,207,16,19,1
6432.0,2010,211,16,19,8
6464.0,2030,211,16,16,8
6560.0,2070,215,16,19,7
6592.0,2090,219,16,19,5
6688.0,2140,223,16,19,2
6720.0,2040,223,16,19,8
6752.0,2055,223,16,19,7
6784.0,2065,227,16,19,2
6816.0,2090,227,16,19,8
6848.0,2090,231,16,16,9
6912.0,1725,231,16,19,6
6944.0,1735,235,16,19,4
6976.0,1745,235,16,19,4
7008.0,1765,235,16,19,2
7040.0,1770,239,16,19,3
7072.0,1780,239,16,19,4
7136.0,1815,243,16,16,4
7168.0,1825,243,16,16,3
7200.0,1755,247,16,16,2
7232.0,1745,247,16,16,6
7264.0,1760,247,16,16,7
7296.0,1770,251,16,16,5
7328.0,1725,251,16,16,4
7360.0,1750,251,16,16,6
7392.0,1755,255,16,16,1
7424.0,1770,255,16,16,3
7456.0,1785,255,16,16,7
7520.0,1810,259,16,16,3
7552.0,1820,263,16,16,5
7584.0,1830,263,16,16,5
7616.0,1845,263,16,16,2
7648.0,1755,267,16,16,8
7680.0,1770,267,16,16,2
7712.0,1775,267,16,16,2
7744.0,1795,271,16,16,4
7776.0,1810,271,16,16,3
7808.0,1820,271,16,16,1
7840.0,1825,275,16,16,7
7872.0,1840,275,16,16,7
7904.0,1855,279,16,16,1
7936.0,1865,279,16,16,5
7968.0,1875,279,16,16,4
8000.0,1900,283,16,16,8
8064.0,1915,283,16,19,6
8096.0,1920,287,16,19,0
8128.0,1945,287,16,19,5
8160.0,1945,287,16,19,0
8224.0,1975,291,16,16,3
8256.0,1915,295,16,16,3
8288.0,1920,295,16,16,5
8320.0,1935,295,16,16,8
8352.0,1945,299,16,19,1
8384.0,1955,299,16,19,4
8416.0,1960,299,16,19,4
8448.0,1980,303,16,19,3
8480.0,1985,303,16,19,5
8512.0,1995,303,16,19,7
8544.0,2015,307,16,19,8
8608.0,2035,311,16,19,7
8640.0,1935,286,16,19,1
8672.0,1955,286,16,19,7
8704.0,1960,290,16,19,8
8736.0,1975,290,16,16,1
8800.0,1995,294,16,19,5
8832.0,2005,294,16,19,7
8864.0,2025,294,16,19,8
8896.0,2030,298,16,19,4
8928.0,2035,298,16,19,3
8960.0,2045,302,16,19,6
8992.0,2065,302,16,19,4
9024.0,2070,306,16,19,6
9056.0,2080,310,16,19,8
9088.0,2095,310,16,19,5
9120.0,2110,310,16,19,8
9152.0,2110,318,16,16,7
9184.0,2120,318,16,16,0
9216.0,2135,318,16,16,2
9248.0,2050,326,16,16,7
9280.0,2050,326,16,16,5
9312.0,2025,330,16,16,2
9376.0,2040,334,16,19,2
9408.0,2100,338,16,19,1
