Episode,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
1,185,0,13440,Timeout,False
2,185,1,13440,Timeout,False
3,335,2,13440,Timeout,True
4,635,0,13440,Timeout,False
5,115,0,13440,Timeout,True
6,185,1,13440,Timeout,True
7,35,0,13440,Timeout,False
8,35,0,13440,Timeout,True
9,-4,0,13440,Timeout,False
10,415,2,13440,Timeout,True
11,335,0,13440,Timeout,True
12,35,0,13440,Timeout,False
13,115,0,13440,Timeout,True
14,-4,0,13440,Timeout,False
15,335,0,13440,Timeout,False
16,485,3,13440,Timeout,True
17,35,0,13440,Timeout,True
18,155,0,13440,Timeout,False
19,335,0,13440,Timeout,False
20,35,0,13440,Timeout,False
21,485,0,13440,Timeout,False
22,35,0,13440,Timeout,True
23,185,0,13440,Timeout,False
24,185,1,13440,Timeout,True
25,75,0,13440,Timeout,False
26,35,0,13440,Timeout,True
27,335,2,13440,Timeout,True
28,335,2,13440,Timeout,True
29,-4,0,13440,Timeout,False
30,335,2,13440,Timeout,True
31,485,3,13440,Timeout,True
32,35,0,13440,Timeout,False
33,35,0,13440,Timeout,True
34,485,0,13440,Timeout,True
35,335,0,13440,Timeout,False
36,375,0,13440,Timeout,True
37,265,0,13440,Timeout,False
38,35,0,13440,Timeout,False
39,75,0,13440,Timeout,False
40,35,0,13440,Timeout,True
41,35,0,13440,Timeout,True
42,35,0,13440,Timeout,False
43,335,0,13440,Timeout,True
44,115,0,13440,Timeout,False
45,185,0,13440,Timeout,False
46,185,1,13440,Timeout,True
47,305,1,13440,Timeout,True
48,115,0,13440,Timeout,False
49,75,0,13440,Timeout,False
50,185,1,13440,Timeout,True
51,265,0,13440,Timeout,True
52,265,1,13440,Timeout,True
53,35,0,13440,Timeout,False
54,185,1,13440,Timeout,True
55,35,0,13440,Timeout,False
56,-4,0,13440,Timeout,False
57,35,0,13440,Timeout,True
58,185,1,13440,Timeout,True
59,675,0,13440,Timeout,False
60,35,0,13440,Timeout,False
61,35,0,13440,Timeout,False
62,415,0,13440,Timeout,True
63,375,0,13440,Timeout,True
64,185,1,13440,Timeout,True
65,225,1,13440,Timeout,False
66,225,0,13440,Timeout,False
67,335,2,13440,Timeout,True
68,675,4,13440,Timeout,True
69,-4,0,13440,Timeout,False
70,185,1,13440,Timeout,False
71,75,0,13440,Timeout,False
72,335,0,13440,Timeout,False
73,35,0,13440,Timeout,False
