Episode,Total_Reward,Marauders,End_Loop,Reason,Is_Bottom_Right
1,335,0,13440,Timeout,False
2,185,1,13440,Timeout,False
3,415,0,13440,Timeout,True
4,75,0,13440,Timeout,False
5,375,2,13440,Timeout,True
6,485,0,13440,Timeout,False
7,1136,5,10048,Target_Reached,False
8,185,0,13440,Timeout,False
9,185,0,13440,Timeout,False
10,185,1,13440,Timeout,False
11,75,0,13440,Timeout,True
12,185,1,13440,Timeout,True
13,185,0,13440,Timeout,False
14,185,0,13440,Timeout,False
15,35,0,13440,Timeout,True
16,-4,0,13440,Timeout,False
17,35,0,13440,Timeout,False
18,335,2,13440,Timeout,True
19,335,0,13440,Timeout,True
20,185,0,13440,Timeout,False
21,185,0,13440,Timeout,True
22,35,0,13440,Timeout,False
23,35,0,13440,Timeout,True
24,75,0,13440,Timeout,False
25,10,0,13440,Timeout,True
26,-4,0,13440,Timeout,False
27,185,1,13440,Timeout,True
28,485,3,13440,Timeout,True
29,35,0,13440,Timeout,False
30,35,0,13440,Timeout,True
31,35,0,13440,Timeout,False
32,335,2,13440,Timeout,True
33,115,0,13440,Timeout,True
34,185,0,13440,Timeout,True
35,185,1,13440,Timeout,False
36,115,0,13440,Timeout,True
37,185,1,13440,Timeout,True
38,485,0,13440,Timeout,True
39,35,0,13440,Timeout,True
40,35,0,13440,Timeout,False
41,225,1,13440,Timeout,True
42,35,0,13440,Timeout,False
43,35,0,13440,Timeout,False
44,35,0,13440,Timeout,True
45,75,0,13440,Timeout,False
46,35,0,13440,Timeout,False
47,185,0,13440,Timeout,True
48,485,0,13440,Timeout,True
49,185,1,13440,Timeout,True
50,35,0,13440,Timeout,True
51,715,4,13440,Timeout,True
52,565,3,13440,Timeout,False
53,185,0,13440,Timeout,False
54,35,0,13440,Timeout,True
55,185,1,13440,Timeout,True
56,675,0,13440,Timeout,True
57,35,0,13440,Timeout,True
58,75,0,13440,Timeout,False
59,635,4,13440,Timeout,True
60,35,0,13440,Timeout,False
61,35,0,13440,Timeout,True
62,1286,5,11360,Target_Reached,False
63,35,0,13440,Timeout,True
64,335,0,13440,Timeout,False
65,335,2,13440,Timeout,True
66,35,0,13440,Timeout,False
67,1286,5,10528,Target_Reached,True
68,335,0,13440,Timeout,True
69,115,0,13440,Timeout,False
70,35,0,13440,Timeout,False
71,-4,0,13440,Timeout,False
72,185,0,13440,Timeout,False
73,75,0,13440,Timeout,False
74,35,0,13440,Timeout,True
75,335,0,13440,Timeout,False
76,-4,0,13440,Timeout,False
77,-4,0,13440,Timeout,True
78,35,0,13440,Timeout,True
79,35,0,13440,Timeout,True
80,35,0,13440,Timeout,True
81,35,0,13440,Timeout,True
82,185,0,13440,Timeout,True
83,-4,0,13440,Timeout,False
84,-4,0,13440,Timeout,False
85,335,0,13440,Timeout,True
86,35,0,13440,Timeout,False
87,185,0,13440,Timeout,False
88,1287,5,8800,Target_Reached,True
89,35,0,13440,Timeout,False
90,35,0,13440,Timeout,True
91,35,0,13440,Timeout,True
92,75,0,13440,Timeout,True
93,35,0,13440,Timeout,True
94,1286,5,10784,Target_Reached,True
95,35,0,13440,Timeout,False
96,-4,0,13440,Timeout,False
97,265,1,13440,Timeout,True
98,635,0,13440,Timeout,True
99,35,0,13440,Timeout,True
100,35,0,13440,Timeout,True
101,35,0,13440,Timeout,False
102,35,0,13440,Timeout,False
103,-4,0,13440,Timeout,False
104,485,3,13440,Timeout,True
105,185,0,13440,Timeout,True
106,115,0,13440,Timeout,False
107,35,0,13440,Timeout,True
108,-4,0,13440,Timeout,False
109,185,0,13440,Timeout,False
110,75,0,13440,Timeout,True
111,1286,5,9696,Target_Reached,True
112,185,1,13440,Timeout,False
113,185,1,13440,Timeout,True
114,-4,0,13440,Timeout,False
115,50,0,13440,Timeout,True
116,485,3,13440,Timeout,True
117,-4,0,13440,Timeout,False
118,185,1,13440,Timeout,True
119,1286,5,12448,Target_Reached,False
120,185,0,13440,Timeout,True
121,185,1,13440,Timeout,False
122,-4,0,13440,Timeout,False
123,185,0,13440,Timeout,True
124,35,0,13440,Timeout,False
125,-4,0,13440,Timeout,False
126,35,0,13440,Timeout,True
127,-4,0,13440,Timeout,True
128,185,0,13440,Timeout,False
129,185,1,13440,Timeout,True
130,-4,0,13440,Timeout,True
131,-4,0,13440,Timeout,False
132,335,0,13440,Timeout,True
133,35,0,13440,Timeout,True
134,1286,5,9888,Target_Reached,True
135,-4,0,13440,Timeout,False
136,635,0,13440,Timeout,True
137,-4,0,13440,Timeout,False
138,-4,0,13440,Timeout,True
139,35,0,13440,Timeout,False
140,-4,0,13440,Timeout,False
141,-4,0,13440,Timeout,False
142,-4,0,13440,Timeout,True
143,35,0,13440,Timeout,True
144,-4,0,13440,Timeout,False
145,35,0,13440,Timeout,False
146,35,0,13440,Timeout,True
147,185,1,13440,Timeout,False
148,35,0,13440,Timeout,False
149,335,2,13440,Timeout,True
150,35,0,13440,Timeout,False
151,35,0,13440,Timeout,False
152,185,1,13440,Timeout,False
153,35,0,13440,Timeout,True
154,35,0,13440,Timeout,True
155,485,3,13440,Timeout,True
156,415,1,13440,Timeout,True
157,-4,0,13440,Timeout,True
158,185,1,13440,Timeout,False
159,-4,0,13440,Timeout,True
160,-4,0,13440,Timeout,False
161,75,0,13440,Timeout,False
162,35,0,13440,Timeout,True
163,35,0,13440,Timeout,False
164,-4,0,13440,Timeout,True
165,-4,0,13440,Timeout,True
166,35,0,13440,Timeout,False
167,635,4,13440,Timeout,True
168,35,0,13440,Timeout,False
169,50,0,13440,Timeout,True
170,35,0,13440,Timeout,True
171,-4,0,13440,Timeout,False
172,185,0,13440,Timeout,True
173,185,0,13440,Timeout,True
174,35,0,13440,Timeout,False
175,-4,0,13440,Timeout,False
176,-4,0,13440,Timeout,False
177,35,0,13440,Timeout,True
178,50,0,13440,Timeout,False
179,35,0,13440,Timeout,True
180,155,0,13440,Timeout,True
181,35,0,13440,Timeout,False
182,185,0,13440,Timeout,False
183,335,2,13440,Timeout,True
184,185,0,13440,Timeout,True
185,-4,0,13440,Timeout,False
186,35,0,13440,Timeout,False
187,35,0,13440,Timeout,False
188,35,0,13440,Timeout,True
189,35,0,13440,Timeout,False
190,485,3,13440,Timeout,True
191,185,1,13440,Timeout,False
192,185,1,13440,Timeout,True
193,35,0,13440,Timeout,True
194,35,0,13440,Timeout,False
195,35,0,13440,Timeout,False
196,-4,0,13440,Timeout,False
197,485,3,13440,Timeout,True
198,485,4,13440,Timeout,False
199,35,0,13440,Timeout,False
200,-4,0,13440,Timeout,True
