Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,3
32.0,50,0,12,16,1
64.0,50,0,12,16,0
96.0,50,0,12,16,3
128.0,60,0,12,16,0
160.0,75,0,12,16,2
192.0,110,0,12,16,0
288.0,150,0,12,16,5
320.0,170,0,12,16,1
352.0,170,0,12,16,8
384.0,200,0,12,16,0
448.0,230,0,12,16,8
480.0,240,0,12,16,9
544.0,280,0,12,16,3
576.0,295,0,12,16,5
608.0,310,0,12,16,8
640.0,325,0,12,16,8
704.0,365,0,12,16,0
736.0,370,0,12,16,7
768.0,385,0,12,16,6
800.0,420,0,12,16,1
832.0,425,0,12,16,2
864.0,440,0,12,16,8
896.0,455,0,12,16,6
928.0,475,0,12,16,7
960.0,490,0,12,16,2
992.0,395,0,12,16,8
1024.0,420,0,12,16,9
1088.0,450,0,12,16,8
1184.0,495,0,12,16,1
1216.0,510,0,12,16,3
1248.0,520,0,12,16,0
1344.0,575,0,12,16,6
1376.0,580,0,12,16,0
1408.0,600,0,12,16,7
1440.0,615,0,12,16,8
1472.0,630,0,12,16,7
1504.0,640,0,12,16,3
1536.0,585,0,12,19,4
1568.0,600,0,12,19,6
1600.0,605,0,12,19,7
1632.0,620,0,12,19,8
1760.0,670,0,12,19,0
1792.0,695,0,12,19,2
1824.0,605,0,12,19,6
1920.0,650,0,12,19,5
1952.0,610,0,12,19,1
1984.0,615,0,12,19,6
2080.0,660,0,12,19,5
2112.0,675,0,12,19,8
2144.0,685,0,12,16,5
2176.0,550,0,12,16,1
2208.0,555,0,12,16,0
2240.0,570,0,12,16,5
2272.0,580,0,12,16,4
2304.0,585,0,12,16,0
2336.0,605,0,12,16,0
2368.0,615,0,12,16,2
2400.0,525,0,12,16,1
2432.0,540,0,12,16,7
2464.0,550,0,12,16,4
2496.0,560,0,12,16,3
2528.0,565,0,12,16,4
2560.0,590,0,12,16,2
2592.0,490,0,12,16,1
2624.0,500,0,12,16,0
2656.0,520,0,12,16,6
2688.0,525,0,12,16,3
2720.0,530,0,12,16,5
2752.0,545,0,12,16,7
2784.0,555,0,12,16,7
2816.0,565,0,12,16,6
2848.0,570,0,12,16,7
2880.0,585,0,12,16,6
2912.0,590,0,12,16,5
2944.0,600,0,12,16,6
2976.0,615,0,12,16,0
3008.0,620,0,12,16,1
3040.0,635,0,12,16,6
3072.0,640,0,12,16,3
3168.0,675,0,12,19,5
3200.0,680,0,12,19,0
3232.0,690,0,12,19,6
3328.0,715,0,12,19,8
3360.0,730,0,12,16,8
3392.0,740,0,12,19,4
3424.0,750,0,12,19,8
3488.0,770,0,12,19,2
3520.0,675,0,12,19,3
3552.0,685,0,12,19,0
3584.0,695,0,12,19,7
3616.0,700,0,12,19,5
3648.0,710,0,12,19,2
3680.0,620,0,12,19,1
3712.0,625,0,12,19,1
3872.0,620,0,12,19,2
3904.0,630,0,12,19,7
3936.0,630,0,12,19,1
3968.0,645,0,12,19,8
4000.0,655,0,13,16,5
4032.0,660,0,13,16,6
4064.0,665,0,13,16,5
4096.0,680,0,13,16,1
4128.0,690,0,13,16,3
4160.0,690,0,13,16,0
4192.0,710,0,13,16,7
4224.0,715,0,13,16,6
4256.0,725,0,13,16,0
4288.0,730,0,13,16,4
4320.0,745,0,13,16,8
4352.0,755,0,13,19,3
4384.0,760,0,13,19,4
4416.0,780,0,13,19,5
4448.0,780,0,13,19,5
4480.0,790,0,13,19,5
4576.0,815,0,13,19,0
4608.0,830,0,13,19,4
4640.0,840,0,13,19,4
4672.0,850,0,13,19,5
4704.0,855,0,13,19,4
4736.0,875,0,13,19,2
4768.0,780,0,13,19,8
4800.0,780,0,13,16,9
4864.0,505,0,13,19,1
4896.0,510,0,13,19,7
4928.0,515,0,13,19,7
4960.0,530,0,13,19,0
5024.0,545,0,13,16,1
5088.0,510,0,13,16,1
5120.0,470,0,13,16,4
5152.0,475,0,13,16,5
5184.0,480,0,13,16,8
5216.0,490,0,13,16,0
5248.0,505,0,13,16,0
5280.0,510,0,13,16,7
5344.0,525,0,14,16,3
5376.0,540,0,14,16,7
5408.0,540,0,14,16,1
5440.0,555,0,14,16,2
5472.0,560,0,14,16,4
5504.0,575,0,14,16,0
5536.0,580,0,14,16,7
5568.0,590,0,15,16,1
5600.0,605,0,15,16,5
5632.0,610,0,15,16,6
5664.0,615,0,15,16,3
5696.0,625,0,15,16,6
5728.0,640,0,15,16,8
5792.0,660,0,15,19,8
5824.0,675,0,15,19,5
5856.0,690,0,15,19,7
5888.0,695,0,15,19,4
5920.0,705,0,15,19,8
5984.0,730,0,15,19,1
6048.0,755,0,15,16,4
6080.0,765,0,15,16,0
6112.0,770,0,15,16,6
6144.0,785,0,15,16,5
6176.0,795,0,15,16,4
6208.0,805,0,15,16,8
6240.0,810,0,15,16,8
6272.0,830,0,15,19,5
6304.0,835,0,15,19,2
6336.0,845,0,15,19,7
6368.0,865,0,15,19,2
6400.0,870,0,15,19,6
6432.0,880,0,15,19,4
6464.0,895,0,15,19,5
6496.0,905,0,15,19,5
6528.0,910,0,15,19,7
6560.0,920,0,15,19,8
6592.0,940,0,15,16,5
6624.0,805,0,15,16,8
6656.0,805,0,15,16,3
6688.0,825,0,15,16,7
6720.0,830,0,15,16,6
6752.0,845,0,15,16,4
6784.0,850,0,15,16,4
6816.0,870,0,15,16,7
6848.0,870,0,15,16,7
6880.0,890,0,15,16,0
6912.0,900,0,15,16,6
6944.0,910,0,15,16,2
6976.0,920,0,15,16,2
7008.0,930,0,15,16,1
7040.0,940,0,15,16,6
7072.0,950,0,15,16,3
7104.0,965,0,15,16,7
7136.0,975,0,15,16,6
7168.0,985,0,15,16,5
7232.0,1010,0,15,16,5
7264.0,1020,0,15,16,5
7296.0,1030,0,15,16,1
7328.0,1035,0,15,16,4
7360.0,1050,0,15,16,1
7392.0,1015,0,15,16,1
7424.0,970,0,15,16,2
7456.0,985,0,15,16,1
7488.0,950,0,15,16,2
7520.0,955,0,15,16,8
7584.0,975,0,15,19,7
7616.0,990,0,15,19,4
7712.0,1020,0,16,16,1
7744.0,1035,0,16,16,6
7776.0,1040,0,16,16,7
7808.0,1060,0,16,16,6
7840.0,1060,0,16,16,4
7872.0,1075,0,16,16,0
7904.0,1085,0,17,16,3
7936.0,1100,0,17,16,0
7968.0,1100,0,17,16,1
8000.0,1120,0,17,16,4
8032.0,1125,0,17,16,1
8064.0,1140,0,17,16,1
8160.0,1165,0,17,16,0
