Game_Loop,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,2
32.0,50,0,12,16,4
64.0,50,0,12,16,7
96.0,50,0,12,16,6
128.0,60,0,12,16,0
160.0,80,0,12,16,8
192.0,110,0,12,16,8
224.0,110,0,12,16,4
256.0,130,0,12,16,0
288.0,145,0,12,16,8
320.0,170,0,12,16,8
352.0,170,0,12,16,1
384.0,200,0,12,16,8
448.0,230,0,12,16,0
480.0,240,0,12,16,3
512.0,260,0,12,16,5
576.0,295,0,12,16,5
608.0,310,0,12,16,8
640.0,325,0,12,16,8
704.0,365,0,12,16,5
736.0,370,0,12,16,7
768.0,385,0,12,16,6
800.0,410,0,12,16,0
832.0,425,0,12,16,8
864.0,435,0,12,16,3
896.0,380,0,12,19,6
928.0,400,0,12,19,7
960.0,410,0,12,19,1
992.0,420,0,12,19,5
1024.0,445,0,12,19,5
1056.0,460,0,12,19,0
1088.0,470,0,12,19,1
1120.0,480,0,12,19,7
1152.0,500,0,12,19,0
1184.0,515,0,12,19,7
1216.0,530,0,12,19,4
1248.0,550,0,12,19,1
1280.0,555,0,12,19,3
1312.0,575,0,12,19,2
1344.0,490,0,12,19,4
1376.0,600,0,12,19,7
1408.0,610,0,12,19,4
1440.0,615,0,12,19,7
1472.0,630,4,12,19,2
1504.0,640,8,12,19,6
1536.0,655,8,12,19,8
1600.0,685,16,12,19,6
1632.0,695,16,12,19,0
1664.0,710,20,12,19,2
1696.0,625,20,12,19,3
1760.0,650,24,12,19,0
1792.0,665,24,12,19,8
1856.0,695,28,12,19,7
1888.0,705,28,12,19,5
1920.0,725,32,12,19,8
1952.0,730,32,12,16,8
1984.0,750,32,12,16,8
2016.0,755,36,12,16,7
2048.0,780,36,12,16,3
2080.0,710,36,12,16,1
2112.0,730,40,12,16,5
2144.0,740,40,12,16,3
2272.0,785,48,12,19,3
2304.0,800,48,12,19,3
2336.0,810,48,12,19,3
2368.0,830,52,12,19,1
2400.0,830,52,12,19,8
2464.0,865,56,12,22,2
2496.0,875,56,12,22,6
2560.0,905,60,12,19,0
2592.0,910,60,12,19,6
2624.0,920,64,12,19,4
2656.0,935,64,12,19,7
2688.0,950,68,12,19,8
2720.0,950,72,12,22,0
2752.0,965,76,12,22,0
2784.0,975,80,12,22,0
2816.0,990,84,12,22,1
2848.0,1000,88,12,22,2
2880.0,1015,96,12,22,2
2912.0,1015,100,12,22,2
2944.0,1030,104,12,22,4
2976.0,1050,108,12,22,3
3008.0,1055,112,12,22,2
3040.0,1060,116,12,22,0
3072.0,1080,120,12,22,5
3104.0,940,124,12,22,1
3136.0,945,128,12,22,4
3168.0,955,132,12,22,7
3200.0,970,136,12,22,1
3232.0,975,144,12,22,7
3264.0,980,148,12,22,7
3328.0,1005,156,12,19,1
3360.0,1015,160,12,19,4
3392.0,1030,164,12,19,3
3424.0,1035,168,12,19,4
3488.0,1055,176,12,19,7
3520.0,1070,180,12,19,3
3552.0,1070,184,12,19,2
3584.0,1080,192,12,19,8
3616.0,1095,196,12,19,8
3648.0,1105,200,12,16,9
3712.0,715,208,12,22,3
3744.0,730,212,12,22,1
3776.0,735,216,12,22,6
3840.0,750,224,12,19,6
3872.0,765,228,12,19,2
3904.0,770,232,12,19,1
3968.0,785,244,12,19,5
4000.0,800,248,12,19,6
4032.0,800,252,12,19,0
4064.0,810,256,12,19,5
4096.0,670,260,12,19,8
4128.0,680,264,12,19,8
4160.0,685,268,12,16,9
4224.0,300,276,12,22,6
4256.0,310,280,12,22,3
4288.0,320,288,12,22,4
4320.0,725,292,12,22,2
4352.0,735,296,12,22,3
4384.0,745,300,12,22,4
4448.0,755,308,12,19,3
4480.0,770,312,12,19,7
