Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,45
32.0,50,0,12,0,0,14
48.0,50,0,12,0,0,50
64.0,50,0,12,0,0,45
80.0,50,0,12,0,0,45
96.0,50,0,12,0,0,50
112.0,50,0,12,0,0,50
128.0,55,0,12,0,0,50
144.0,60,0,12,0,0,44
160.0,80,0,12,0,0,44
176.0,95,0,12,0,0,50
192.0,105,0,12,0,0,44
208.0,105,0,12,0,0,44
224.0,110,0,12,0,0,47
240.0,115,0,12,0,0,48
256.0,115,0,12,0,0,47
272.0,130,0,12,0,0,48
288.0,145,0,12,0,0,46
304.0,155,0,12,0,0,46
320.0,165,0,12,0,0,48
336.0,170,0,12,0,0,46
352.0,170,0,12,0,0,48
368.0,175,0,12,0,0,47
384.0,180,0,12,0,0,46
400.0,200,0,12,0,0,48
416.0,210,0,12,0,0,47
432.0,220,0,12,0,0,50
448.0,225,0,12,0,0,45
464.0,180,0,12,0,0,14
480.0,190,0,12,0,0,45
496.0,195,0,12,0,0,14
512.0,200,0,12,0,0,1
528.0,115,0,12,0,0,14
544.0,125,0,12,0,0,44
560.0,135,0,12,0,0,45
576.0,135,0,12,0,0,50
592.0,145,0,12,0,0,44
608.0,150,0,12,0,0,50
624.0,150,0,12,0,0,48
640.0,155,0,12,0,0,44
656.0,175,0,12,0,0,48
672.0,185,0,12,0,0,50
688.0,195,0,12,0,0,44
704.0,200,0,12,0,0,50
720.0,200,0,13,0,0,46
736.0,205,0,13,0,0,44
752.0,215,0,13,0,0,48
768.0,220,0,13,0,0,48
784.0,230,0,13,0,0,45
800.0,255,0,13,0,0,48
816.0,255,0,13,0,0,50
832.0,255,0,13,0,0,2
848.0,260,0,13,0,0,50
864.0,270,0,13,0,0,2
880.0,275,0,13,0,0,50
896.0,290,0,13,0,0,14
912.0,305,0,13,0,0,14
928.0,315,0,13,0,0,45
944.0,315,0,13,0,0,45
960.0,320,0,13,0,0,44
976.0,275,0,13,0,0,14
992.0,280,0,13,0,0,45
1008.0,295,0,13,0,0,45
1024.0,260,0,13,0,0,14
1040.0,265,0,13,0,0,45
1056.0,275,0,13,0,0,45
1072.0,280,0,13,0,0,50
1088.0,285,0,13,0,0,44
1104.0,290,0,13,0,0,45
1120.0,300,0,13,0,0,50
1136.0,315,0,13,0,0,44
1152.0,325,0,13,0,0,41
1168.0,330,0,13,0,0,2
1184.0,340,0,13,0,0,45
1200.0,340,0,13,0,0,14
1216.0,355,0,13,0,0,2
1232.0,210,0,14,0,0,1
1248.0,210,0,14,0,0,14
1264.0,225,0,14,0,0,2
1280.0,235,0,14,0,1,44
1296.0,165,0,14,0,1,11
1312.0,175,0,14,0,1,44
1328.0,185,0,14,0,1,44
1344.0,190,0,14,0,1,14
1360.0,195,0,14,0,1,16
1376.0,215,0,14,0,1,50
1392.0,220,0,14,0,1,14
1408.0,220,0,14,0,1,11
1424.0,230,0,14,0,1,1
1440.0,240,0,14,0,1,16
1456.0,250,0,14,0,1,14
1472.0,255,0,14,0,1,2
1488.0,265,0,14,0,1,2
