Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,50
32.0,50,0,12,0,0,42
48.0,50,0,12,0,0,47
64.0,50,0,12,0,0,47
80.0,50,0,12,0,0,42
96.0,50,0,12,0,0,47
112.0,50,0,12,0,0,50
128.0,55,0,12,0,0,45
144.0,60,0,12,0,0,47
160.0,80,0,12,0,0,50
176.0,95,0,12,0,0,11
192.0,25,0,12,0,0,44
208.0,30,0,12,0,0,46
224.0,35,0,12,0,0,46
240.0,40,0,12,0,0,41
256.0,40,0,12,0,0,46
272.0,55,0,12,0,0,47
288.0,65,0,12,0,0,47
304.0,75,0,12,0,0,16
320.0,85,0,12,0,0,11
336.0,90,0,12,0,0,11
352.0,90,0,12,0,0,41
368.0,95,0,12,0,0,48
384.0,100,0,12,0,0,41
400.0,120,0,12,0,0,47
416.0,125,0,12,0,0,14
432.0,135,0,12,0,0,46
448.0,145,0,12,0,0,42
464.0,145,0,12,0,0,44
480.0,155,0,12,0,0,41
496.0,155,0,12,0,0,46
512.0,160,0,12,0,0,48
528.0,170,0,12,0,0,50
544.0,180,0,12,0,0,16
560.0,190,0,12,0,0,2
576.0,195,0,12,0,0,14
592.0,200,0,12,0,0,1
608.0,205,0,12,0,0,1
624.0,205,0,12,0,0,48
640.0,225,0,12,0,0,14
656.0,230,0,12,0,0,44
672.0,240,0,12,0,0,2
688.0,245,0,12,0,0,11
704.0,250,0,12,0,0,41
720.0,255,0,12,0,0,41
736.0,260,0,12,0,0,1
752.0,275,0,12,0,0,50
768.0,280,0,12,0,0,41
784.0,285,0,12,0,0,11
800.0,305,0,12,0,0,16
816.0,305,0,12,0,0,42
832.0,305,0,12,0,0,45
848.0,320,0,12,0,0,44
864.0,330,0,12,0,0,48
880.0,330,0,12,0,0,16
896.0,345,0,12,0,0,48
912.0,350,0,12,0,0,1
928.0,360,0,12,0,0,42
944.0,360,4,12,0,0,11
960.0,370,4,12,0,0,2
976.0,380,4,12,0,0,16
992.0,385,4,12,0,0,41
1008.0,390,4,12,0,0,11
1024.0,395,4,12,0,0,44
1040.0,400,8,12,0,0,14
1056.0,415,8,12,0,0,41
1072.0,420,8,12,0,0,48
1088.0,425,12,12,0,0,47
1104.0,435,12,12,0,0,42
1120.0,335,16,12,0,0,1
1136.0,445,16,12,0,0,41
1152.0,450,16,12,0,0,46
1168.0,465,16,12,0,0,48
1184.0,470,16,12,0,0,14
1200.0,470,16,12,0,0,46
1216.0,475,20,12,0,0,41
1232.0,480,20,12,0,0,44
1248.0,490,20,12,0,0,47
1264.0,500,20,12,0,0,50
1280.0,515,20,12,0,0,11
1296.0,520,24,12,0,0,2
1312.0,520,24,12,0,0,50
1328.0,530,24,12,0,0,46
1344.0,535,24,12,0,0,50
1360.0,540,24,12,0,0,11
1376.0,560,24,12,0,0,48
1392.0,565,28,12,0,0,47
1408.0,570,28,12,0,0,2
1424.0,575,28,12,0,0,47
1440.0,575,28,12,0,0,50
1456.0,585,28,12,0,0,18
1472.0,595,32,12,0,0,14
1488.0,605,32,12,0,0,41
1504.0,615,32,12,0,0,1
1520.0,520,32,12,0,0,1
1536.0,525,32,12,0,0,48
1552.0,530,32,12,0,0,42
1568.0,535,36,12,0,0,48
1584.0,450,36,12,0,0,1
1600.0,450,36,12,0,0,46
1616.0,455,36,12,0,0,44
1632.0,470,36,12,0,0,47
1648.0,475,40,12,0,0,50
1664.0,480,40,12,0,0,14
1680.0,480,40,12,0,0,50
1696.0,495,40,12,0,0,11
1712.0,500,40,12,0,0,18
1728.0,505,40,12,0,0,16
1744.0,515,44,12,0,0,18
1760.0,520,44,12,0,0,44
1776.0,525,44,12,0,0,41
1792.0,425,44,12,0,0,1
1808.0,430,44,12,0,0,2
1824.0,440,48,12,0,0,2
1840.0,445,48,12,0,0,2
1856.0,450,48,12,0,0,47
1872.0,460,48,12,0,0,44
1888.0,465,48,12,0,0,50
1904.0,475,48,12,0,0,2
1920.0,475,52,12,0,0,1
1936.0,480,52,12,0,0,41
1952.0,485,52,12,0,0,2
1968.0,490,52,12,0,0,41
1984.0,500,52,12,0,0,47
2000.0,505,56,12,0,0,18
2016.0,515,56,12,0,0,2
2032.0,520,56,12,0,0,14
2048.0,470,56,12,0,0,1
2064.0,480,56,12,0,0,11
2080.0,480,56,12,0,0,47
2096.0,485,60,12,0,0,47
2112.0,550,60,12,0,0,1
2128.0,505,60,12,0,0,2
2144.0,510,60,12,0,0,34
2160.0,515,60,12,0,0,48
2176.0,520,64,12,0,0,34
2192.0,525,64,12,0,0,44
2208.0,680,64,12,0,0,41
2224.0,685,64,12,0,0,50
2240.0,695,64,12,0,0,11
2256.0,705,64,12,0,0,45
2272.0,705,68,12,0,0,44
2288.0,710,68,12,0,0,11
2304.0,720,68,12,0,0,47
2320.0,725,68,12,0,0,18
2336.0,730,68,12,0,0,42
2352.0,730,72,12,0,0,50
2368.0,740,72,12,0,0,34
2384.0,750,72,12,0,0,47
2400.0,750,72,12,0,0,46
2416.0,760,72,12,0,0,2
2432.0,775,72,12,0,0,46
2448.0,775,76,12,0,0,16
2464.0,780,76,12,0,0,16
2480.0,785,76,12,0,0,45
2496.0,795,76,12,0,0,47
2512.0,800,76,12,0,0,42
2528.0,800,80,12,0,0,11
2544.0,820,80,12,0,0,1
2560.0,820,80,12,0,0,11
2576.0,825,80,12,0,0,16
2592.0,680,80,12,0,0,2
2608.0,685,80,12,0,0,46
2624.0,695,84,12,0,1,46
2640.0,705,84,12,0,1,46
2656.0,705,84,12,0,1,47
2672.0,720,84,12,0,1,14
2688.0,720,84,12,0,1,42
2704.0,630,88,12,0,1,1
2720.0,630,88,12,0,1,44
2736.0,635,88,12,0,1,16
2752.0,650,88,12,0,1,42
2768.0,655,88,12,0,1,44
2784.0,665,88,12,0,1,41
2800.0,665,92,12,0,1,1
2816.0,680,92,12,0,1,47
2832.0,680,92,12,0,1,34
2848.0,690,92,12,0,1,50
2864.0,695,92,12,0,1,44
2880.0,700,96,12,0,1,11
2896.0,705,96,12,0,1,47
2912.0,715,96,12,0,1,46
2928.0,720,96,12,0,1,42
2944.0,730,96,12,0,1,11
2960.0,735,96,12,0,1,16
2976.0,740,100,12,0,1,34
2992.0,745,100,12,0,1,34
3008.0,750,100,12,0,1,34
