Episode,Timestamp,Reward,PolicyLoss,ValueLoss,Loss,Entropy
583,2026-03-29 06:37:47,63.88,4.7683720083568915e-08,10.974357604980469,5.437756538391113,9.884435653686523
584,2026-03-29 06:37:53,60.08,4.7683720083568915e-08,10.164422988891602,5.032990455627441,9.844164848327637
585,2026-03-29 06:38:00,64.17,-3.1789145538141383e-08,12.165825843811035,6.033988952636719,9.784823417663574
586,2026-03-29 06:38:07,64.71,-1.2715658215256553e-07,12.865201950073242,6.383666515350342,9.786845207214355
587,2026-03-29 06:38:13,66.14,-1.1126201115985168e-07,13.210660934448242,6.556374549865723,9.791177749633789
588,2026-03-29 06:38:20,69.33,7.947286206899662e-08,14.757054328918457,7.32974100112915,9.757245063781738
589,2026-03-29 06:38:32,64.1,1.1126201115985168e-07,15.736705780029297,7.819667339324951,9.737081527709961
590,2026-03-29 06:38:38,63.37,-2.2252402231970336e-07,15.533147811889648,7.717931747436523,9.728386878967285
591,2026-03-29 06:38:48,63.99,1.5894572413799324e-07,15.303834915161133,7.6035356521606445,9.676369667053223
592,2026-03-29 06:38:55,70.3,3.1789145538141383e-08,16.24123764038086,8.07249927520752,9.623889923095703
593,2026-03-29 06:39:02,68.54,-7.947286206899662e-08,15.354856491088867,7.62919282913208,9.647109985351562
594,2026-03-29 06:39:08,69.79,-1.5894572769070692e-08,15.211942672729492,7.558043956756592,9.585487365722656
595,2026-03-29 06:39:15,61.84,4.7683720083568915e-08,15.314033508300781,7.608953952789307,9.612537384033203
596,2026-03-29 06:39:21,69.54,-9.536744016713783e-08,15.342649459838867,7.623356819152832,9.593611717224121
597,2026-03-29 06:39:28,62.68,-0.0,15.951345443725586,7.927640914916992,9.606366157531738
598,2026-03-29 06:39:34,65.96,-4.7683720083568915e-08,15.981755256652832,7.942878246307373,9.599912643432617
599,2026-03-29 06:39:41,72.1,-7.947286206899662e-08,14.33564281463623,7.11989688873291,9.584908485412598
600,2026-03-29 06:39:48,66.05,-1.5894572769070692e-08,13.233744621276855,6.568943500518799,9.585790634155273
601,2026-03-29 06:39:57,71.87,1.4305115314527939e-07,12.943543434143066,6.423867225646973,9.580906867980957
602,2026-03-29 06:40:04,62.86,-3.1789145538141383e-08,11.318769454956055,5.611083507537842,9.660212516784668
603,2026-03-29 06:40:11,66.78,6.357829107628277e-08,12.259461402893066,6.0820698738098145,9.532140731811523
604,2026-03-29 06:40:17,50.09,-3.973643103449831e-08,12.017349243164062,5.960834503173828,9.56801700592041
605,2026-03-29 06:40:24,68.85,-3.1789145538141383e-08,12.086255073547363,5.994847774505615,9.655975341796875
606,2026-03-29 06:40:30,64.63,-0.0,11.767229080200195,5.835856914520264,9.551541328430176
607,2026-03-29 06:40:37,70.33,-1.4305115314527939e-07,12.45156478881836,6.177967548370361,9.562983512878418
608,2026-03-29 06:40:44,63.5,-1.5894572769070692e-08,10.700207710266113,5.302398681640625,9.541034698486328
609,2026-03-29 06:40:51,47.83,-3.1789145538141383e-08,12.247142791748047,6.0760602951049805,9.502182960510254
610,2026-03-29 06:40:57,67.02,-7.947286206899662e-08,12.251993179321289,6.0783562660217285,9.528037071228027
611,2026-03-29 06:41:07,63.17,4.7683720083568915e-08,11.608830451965332,5.756275653839111,9.627884864807129
612,2026-03-29 06:41:14,66.76,-1.5894572769070692e-08,12.230213165283203,6.067310333251953,9.5592041015625
613,2026-03-29 06:41:20,64.65,-1.5894572413799324e-07,11.806750297546387,5.8548808097839355,9.698856353759766
614,2026-03-29 06:41:27,61.97,-0.0,12.868658065795898,6.3865132331848145,9.563133239746094
615,2026-03-29 06:41:33,60.0,-1.1126201115985168e-07,11.608384132385254,5.755614280700684,9.715531349182129
616,2026-03-29 06:41:40,63.0,-3.1789145538141383e-08,11.853414535522461,5.878289699554443,9.683557510375977
617,2026-03-29 06:41:47,64.22,-1.2715658215256553e-07,12.119586944580078,6.0114827156066895,9.662168502807617
618,2026-03-29 06:41:53,61.28,9.536744016713783e-08,11.480396270751953,5.692005157470703,9.638611793518066
619,2026-03-29 06:42:00,61.75,3.814697606685513e-07,12.932591438293457,6.417673587799072,9.724523544311523
620,2026-03-29 06:42:07,58.15,-1.5894572413799324e-07,11.389643669128418,5.646152973175049,9.733809471130371
621,2026-03-29 06:42:17,62.94,-4.7683720083568915e-08,12.154914855957031,6.028975009918213,9.696474075317383
622,2026-03-29 06:42:23,63.21,-1.5894572413799324e-07,12.008940696716309,5.955709457397461,9.752169609069824
623,2026-03-29 06:42:30,66.85,4.76837158203125e-07,12.788789749145508,6.345995903015137,9.679924964904785
624,2026-03-29 06:42:37,66.28,1.5894572769070692e-08,12.489660263061523,6.196430206298828,9.67997932434082
625,2026-03-29 06:42:44,59.56,-7.947286206899662e-08,12.063736915588379,5.9830403327941895,9.765630722045898
626,2026-03-29 06:42:50,64.56,-6.357829107628277e-08,11.169530868530273,5.536324501037598,9.688172340393066
627,2026-03-29 06:42:57,70.27,6.357829107628277e-08,13.522038459777832,6.712953090667725,9.613198280334473
628,2026-03-29 06:43:03,68.13,1.5894572769070692e-08,12.406251907348633,6.154995918273926,9.626026153564453
629,2026-03-29 06:43:10,62.23,1.5894572769070692e-08,13.630640983581543,6.767091274261475,9.645861625671387
630,2026-03-29 06:43:16,65.3,-1.2715658215256553e-07,13.322239875793457,6.612736701965332,9.676641464233398
631,2026-03-29 06:43:53,66.03,-2.2252402231970336e-07,13.778192520141602,6.840597629547119,9.69973373413086
632,2026-03-29 06:44:00,59.52,-3.1789145538141383e-08,12.690627098083496,6.296614170074463,9.739893913269043
633,2026-03-29 06:44:06,64.59,-1.2715658215256553e-07,14.128774642944336,7.0159525871276855,9.686960220336914
634,2026-03-29 06:44:13,69.11,6.357829107628277e-08,13.528094291687012,6.715513706207275,9.706648826599121
635,2026-03-29 06:44:20,62.43,-0.0,14.43808364868164,7.170287609100342,9.75084114074707
636,2026-03-29 06:44:26,64.79,1.5894572413799324e-07,12.4511079788208,6.176968574523926,9.717082023620605
637,2026-03-29 06:44:33,63.06,1.1126201115985168e-07,12.845616340637207,6.374048233032227,9.751972198486328
638,2026-03-29 06:44:39,64.67,-2.066294513269895e-07,14.851526260375977,7.3770928382873535,9.73405933380127
639,2026-03-29 06:44:46,63.36,3.1789145538141383e-08,12.535834312438965,6.219342231750488,9.715002059936523
640,2026-03-29 06:44:53,67.64,6.357829107628277e-08,11.616925239562988,5.759725093841553,9.7474946975708
641,2026-03-29 06:45:03,69.1,-4.7683720083568915e-08,12.005481719970703,5.954098224639893,9.728567123413086
642,2026-03-29 06:45:09,65.66,9.536744016713783e-08,13.035157203674316,6.468901634216309,9.735376358032227
643,2026-03-29 06:45:16,63.03,-0.0,11.912352561950684,5.907461643218994,9.742899894714355
644,2026-03-29 06:45:23,64.93,1.748402951307071e-07,11.88487720489502,5.893683910369873,9.75091552734375
645,2026-03-29 06:45:29,65.15,-4.7683720083568915e-08,12.829444885253906,6.3658294677734375,9.778615951538086
646,2026-03-29 06:45:36,56.75,8.742014756535355e-08,11.948184967041016,5.925378799438477,9.742769241333008
647,2026-03-29 06:45:43,64.28,-0.0,13.436676025390625,6.669326305389404,9.802316665649414
648,2026-03-29 06:45:49,66.05,-1.5894572413799324e-07,13.541214942932129,6.721948146820068,9.731889724731445
649,2026-03-29 06:45:56,66.25,-4.7683720083568915e-08,13.717408180236816,6.809487342834473,9.843347549438477
650,2026-03-29 06:46:03,65.46,9.536744016713783e-08,12.939152717590332,6.4206671714782715,9.781853675842285
651,2026-03-29 06:46:12,58.83,9.536744016713783e-08,14.2482271194458,7.074688911437988,9.884944915771484
652,2026-03-29 06:46:19,66.34,3.1789145538141383e-08,13.369973182678223,6.635740280151367,9.849234580993652
653,2026-03-29 06:46:26,61.83,1.4305115314527939e-07,12.924689292907715,6.412301063537598,10.008679389953613
654,2026-03-29 06:46:32,52.8,6.357829107628277e-08,13.275684356689453,6.5882248878479,9.923453330993652
655,2026-03-29 06:46:39,66.04,-4.7683720083568915e-08,13.218574523925781,6.559556484222412,9.946189880371094
656,2026-03-29 06:46:46,64.73,-2.5431316430513107e-07,12.480493545532227,6.19048547744751,9.952194213867188
657,2026-03-29 06:46:52,60.73,4.7683720083568915e-08,11.724767684936523,5.812316417694092,10.013446807861328
658,2026-03-29 06:46:59,52.72,-0.0,11.552887916564941,5.726219654083252,10.044846534729004
659,2026-03-29 06:47:05,61.82,7.947286206899662e-08,10.920252799987793,5.409783363342285,10.068581581115723
660,2026-03-29 06:47:12,57.62,-7.947286384535346e-09,9.98993968963623,4.944289207458496,10.136123657226562
661,2026-03-29 06:47:22,54.32,1.2715658215256553e-07,10.115708351135254,5.0067877769470215,10.213324546813965
662,2026-03-29 06:47:28,46.88,-9.536744016713783e-08,12.267241477966309,6.08132791519165,10.458576202392578
663,2026-03-29 06:47:35,55.84,-3.973643103449831e-08,9.537134170532227,4.716822147369385,10.348981857299805
664,2026-03-29 06:47:42,52.78,1.2715658215256553e-07,8.481947898864746,4.190531253814697,10.088536262512207
665,2026-03-29 06:47:48,44.24,3.1789145538141383e-08,11.751015663146973,5.822271347045898,10.647326469421387
666,2026-03-29 06:47:55,40.8,-1.2715658215256553e-07,9.373591423034668,4.6331329345703125,10.73255729675293
667,2026-03-29 06:48:02,37.03,4.7683720083568915e-08,10.775322914123535,5.334782123565674,10.575892448425293
668,2026-03-29 06:48:08,34.32,-2.5431316430513107e-07,9.602344512939453,4.746603012084961,10.913797378540039
669,2026-03-29 06:48:15,33.62,-1.2318294295710075e-07,7.492607593536377,3.6899185180664062,11.277023315429688
670,2026-03-29 06:48:22,35.45,1.1126201115985168e-07,8.98509407043457,4.438725471496582,10.764294624328613
671,2026-03-29 06:48:34,37.2,-1.2715658215256553e-07,6.115392208099365,3.0014259815216064,11.253985404968262
672,2026-03-29 06:48:40,28.74,-1.2715658215256553e-07,5.4966278076171875,2.6924450397491455,11.173742294311523
673,2026-03-29 06:48:47,43.81,1.1126201115985168e-07,4.030740737915039,1.9613271951675415,10.808631896972656
674,2026-03-29 06:48:54,39.04,-6.357829107628277e-08,7.228649139404297,3.559750556945801,10.914795875549316
675,2026-03-29 06:49:01,38.45,6.357829107628277e-08,7.23690128326416,3.563042402267456,11.081645011901855
676,2026-03-29 06:49:08,41.7,-0.0,9.379012107849121,4.636450290679932,10.611141204833984
677,2026-03-29 06:49:15,30.04,1.4305115314527939e-07,3.6163487434387207,1.751514196395874,11.332052230834961
678,2026-03-29 06:49:22,29.71,-7.947286206899662e-08,5.030986785888672,2.4586994647979736,11.358803749084473
679,2026-03-29 06:49:29,28.23,7.947286206899662e-08,5.1135053634643555,2.5007147789001465,11.20759391784668
680,2026-03-29 06:49:36,32.67,7.947286384535346e-09,4.608283519744873,2.24817156791687,11.194048881530762
681,2026-03-29 06:49:49,12.94,-7.947286206899662e-08,5.519045352935791,2.7009642124176025,11.711675643920898
682,2026-03-29 06:49:55,38.11,-1.5894572769070692e-08,5.346305847167969,2.6183793544769287,10.954721450805664
683,2026-03-29 06:50:02,25.0,-1.2715658215256553e-07,5.799654960632324,2.8473494052886963,10.495579719543457
684,2026-03-29 06:50:09,27.68,3.1789145538141383e-08,5.28841495513916,2.5926029682159424,10.320903778076172
685,2026-03-29 06:50:15,9.17,-1.1126201115985168e-07,4.1857099533081055,2.0362608432769775,11.31883430480957
686,2026-03-29 06:50:22,39.8,-1.1722247705847622e-07,5.581741809844971,2.7384557723999023,10.483036041259766
687,2026-03-29 06:50:28,48.39,-3.1789145538141383e-08,5.713074684143066,2.804544687271118,10.398548126220703
688,2026-03-29 06:50:35,32.7,6.357829107628277e-08,2.652193069458008,1.2726683616638184,10.685667991638184
689,2026-03-29 06:50:42,36.82,7.947286206899662e-08,4.580160140991211,2.2369704246520996,10.621941566467285
690,2026-03-29 06:50:48,42.24,-1.1920930020892229e-08,5.973904132843018,2.9338769912719727,10.615032196044922
691,2026-03-29 06:51:00,44.17,2.2848448111290054e-07,6.326766490936279,3.1115055084228516,10.375618934631348
692,2026-03-29 06:51:07,49.54,1.748402951307071e-07,5.562413692474365,2.730780839920044,10.085244178771973
693,2026-03-29 06:51:13,41.85,1.1722247705847622e-07,6.269796848297119,3.082253932952881,10.528882026672363
694,2026-03-29 06:51:20,36.77,1.1126201115985168e-07,4.313715934753418,2.1053056716918945,10.310476303100586
695,2026-03-29 06:51:26,56.43,-0.0,8.015509605407715,3.958672285079956,9.816502571105957
696,2026-03-29 06:51:33,49.12,-7.947286206899662e-08,5.826014995574951,2.8625869750976562,10.08411693572998
697,2026-03-29 06:51:40,58.26,-2.5431316430513107e-07,8.60030746459961,4.2512335777282715,9.783979415893555
698,2026-03-29 06:51:46,50.32,-6.357829107628277e-08,7.211175918579102,3.555612087249756,9.995156288146973
699,2026-03-29 06:51:53,56.38,1.1126201115985168e-07,6.727808952331543,3.313876152038574,10.005683898925781
700,2026-03-29 06:52:00,52.14,-3.1789145538141383e-08,6.830025672912598,3.3660547733306885,9.791619300842285
701,2026-03-29 06:52:19,56.31,7.947286384535346e-09,6.663222789764404,3.28269624710083,9.783025741577148
702,2026-03-29 06:52:26,52.25,-1.5894572769070692e-08,5.701702117919922,2.8018040657043457,9.80940055847168
703,2026-03-29 06:52:33,56.11,1.1126201115985168e-07,7.223865032196045,3.563702344894409,9.646051406860352
704,2026-03-29 06:52:40,57.92,1.2715658215256553e-07,7.286233901977539,3.595106840133667,9.602075576782227
705,2026-03-29 06:52:46,68.06,9.536744016713783e-08,10.301003456115723,5.102930068969727,9.514289855957031
706,2026-03-29 06:52:53,63.17,1.5894572413799324e-07,9.252050399780273,4.578219413757324,9.561192512512207
707,2026-03-29 06:52:59,61.74,1.5894572413799324e-07,8.918922424316406,4.411914348602295,9.509380340576172
708,2026-03-29 06:53:06,60.77,4.7683720083568915e-08,9.234297752380371,4.569752216339111,9.479339599609375
709,2026-03-29 06:53:13,64.28,-0.0,9.640398979187012,4.77286434173584,9.467007637023926
710,2026-03-29 06:53:19,60.2,-7.947286206899662e-08,9.127005577087402,4.516263961791992,9.447721481323242
711,2026-03-29 06:53:31,61.07,1.1126201115985168e-07,10.59272575378418,5.249366760253906,9.399259567260742
712,2026-03-29 06:53:37,64.2,1.5894572769070692e-08,11.004488945007324,5.455367565155029,9.375394821166992
713,2026-03-29 06:53:44,60.65,7.947286206899662e-08,9.728584289550781,4.817470550537109,9.364303588867188
714,2026-03-29 06:53:52,60.93,-4.7683720083568915e-08,12.084342956542969,5.995445251464844,9.34521198272705
715,2026-03-29 06:53:59,67.38,2.5431316430513107e-07,12.605522155761719,6.256270885467529,9.298108100891113
716,2026-03-29 06:54:07,69.04,-6.357829107628277e-08,13.413763046264648,6.660520076751709,9.272299766540527
717,2026-03-29 06:54:14,71.55,4.7683720083568915e-08,14.513574600219727,7.210373401641846,9.282812118530273
718,2026-03-29 06:54:22,70.02,4.7683720083568915e-08,15.650775909423828,7.778913974761963,9.29483699798584
719,2026-03-29 06:54:29,64.52,9.536744016713783e-08,19.930356979370117,9.918736457824707,9.288445472717285
720,2026-03-29 06:54:36,68.31,6.357829107628277e-08,17.915937423706055,8.911416053771973,9.31054973602295
721,2026-03-29 06:54:50,66.02,-7.947286206899662e-08,19.27292251586914,9.58984661102295,9.322854995727539
722,2026-03-29 06:54:58,67.41,-6.357829107628277e-08,19.87027359008789,9.888471603393555,9.332969665527344
723,2026-03-29 06:55:06,70.64,1.5894572413799324e-07,18.697935104370117,9.302324295043945,9.328672409057617
724,2026-03-29 06:55:15,72.97,-7.947286206899662e-08,18.165515899658203,9.036050796508789,9.341477394104004
725,2026-03-29 06:55:22,67.71,-0.0,19.476394653320312,9.691536903381348,9.332115173339844
726,2026-03-29 06:55:38,66.78,-1.9073488033427566e-07,18.80733871459961,9.356916427612305,9.35062313079834
727,2026-03-29 06:55:46,71.86,-3.1789145538141383e-08,17.622854232788086,8.764774322509766,9.330509185791016
728,2026-03-29 06:55:53,65.05,-9.536744016713783e-08,18.284950256347656,9.095816612243652,9.33173942565918
729,2026-03-29 06:56:01,70.37,7.947286206899662e-08,17.441787719726562,8.674275398254395,9.323700904846191
730,2026-03-29 06:56:09,71.07,-9.536744016713783e-08,16.641115188598633,8.273963928222656,9.318801879882812
731,2026-03-29 06:56:24,68.48,3.1789145538141383e-08,15.751886367797852,7.829337120056152,9.321179389953613
732,2026-03-29 06:56:31,67.75,-6.357829107628277e-08,14.927186965942383,7.417009353637695,9.316791534423828
733,2026-03-29 06:56:38,69.79,2.8610230629055877e-07,13.798604011535645,6.852657318115234,9.329009056091309
734,2026-03-29 06:56:46,72.0,-1.1126201115985168e-07,14.911450386047363,7.409137725830078,9.31751823425293
735,2026-03-29 06:56:53,70.28,7.947286206899662e-08,13.334450721740723,6.620545387268066,9.335994720458984
736,2026-03-29 06:57:00,71.32,1.5894572769070692e-08,12.915790557861328,6.411259651184082,9.327099800109863
737,2026-03-29 06:57:07,70.93,1.748402951307071e-07,13.189630508422852,6.548064231872559,9.350234985351562
738,2026-03-29 06:57:15,66.97,-0.0,13.728181838989258,6.817312717437744,9.3556489944458
739,2026-03-29 06:57:21,68.81,1.5894572413799324e-07,12.17430305480957,6.0404229164123535,9.345678329467773
740,2026-03-29 06:57:29,73.74,1.1126201115985168e-07,14.663034439086914,7.284818649291992,9.339750289916992
741,2026-03-29 06:57:42,65.78,-9.536744016713783e-08,14.835182189941406,7.370838165283203,9.350556373596191
742,2026-03-29 06:57:49,72.37,3.1789145538141383e-08,13.780723571777344,6.843557834625244,9.360767364501953
743,2026-03-29 06:57:59,67.24,-2.066294513269895e-07,14.498924255371094,7.202727794647217,9.34691333770752
744,2026-03-29 06:58:07,70.15,-6.357829107628277e-08,15.274537086486816,7.590482711791992,9.357168197631836
745,2026-03-29 06:58:14,67.4,-2.8610230629055877e-07,15.457242965698242,7.681833267211914,9.357550621032715
746,2026-03-29 06:58:22,69.5,4.7683720083568915e-08,14.980844497680664,7.443603038787842,9.363819122314453
747,2026-03-29 06:58:29,71.84,3.1789145538141383e-08,14.303693771362305,7.105045318603516,9.360265731811523
748,2026-03-29 06:58:37,69.0,6.357829107628277e-08,14.145456314086914,7.025905132293701,9.364593505859375
749,2026-03-29 06:58:45,66.21,-9.536744016713783e-08,14.551533699035645,7.228778839111328,9.397649765014648
750,2026-03-29 06:58:52,69.71,-9.536744016713783e-08,15.274263381958008,7.590075492858887,9.411258697509766
751,2026-03-29 06:59:07,67.29,-9.536744016713783e-08,14.423500061035156,7.16511344909668,9.32728099822998
752,2026-03-29 06:59:14,70.09,-1.1126201115985168e-07,15.58837604522705,7.747960567474365,9.245529174804688
753,2026-03-29 06:59:21,67.1,1.5894572769070692e-08,12.704767227172852,6.305473804473877,9.381963729858398
754,2026-03-29 06:59:28,66.72,3.6557517546498275e-07,13.306999206542969,6.606601715087891,9.379694938659668
755,2026-03-29 06:59:36,69.77,6.357829107628277e-08,13.397920608520508,6.651847839355469,9.422518730163574
756,2026-03-29 06:59:43,68.31,6.357829107628277e-08,13.338875770568848,6.622315406799316,9.42452621459961
757,2026-03-29 06:59:51,63.25,6.357829107628277e-08,13.80124568939209,6.853301048278809,9.46435260772705
758,2026-03-29 06:59:59,69.38,-1.9073488033427566e-07,12.829976081848145,6.367887496948242,9.420132637023926
759,2026-03-29 07:00:07,62.07,1.2715658215256553e-07,18.51080894470215,9.208174705505371,9.445877075195312
760,2026-03-29 07:00:15,69.36,-9.536744016713783e-08,13.109867095947266,6.507692813873291,9.448122024536133
761,2026-03-29 07:00:29,65.88,2.066294513269895e-07,13.189701080322266,6.547615051269531,9.447142601013184
762,2026-03-29 07:00:38,66.58,-3.1789145538141383e-08,12.884934425354004,6.395308017730713,9.431792259216309
763,2026-03-29 07:00:46,65.75,1.5894572769070692e-08,12.427474021911621,6.166726589202881,9.402070045471191
764,2026-03-29 07:00:54,68.92,-3.1789145538141383e-08,13.50405502319336,6.705476760864258,9.310133934020996
765,2026-03-29 07:01:01,62.13,4.7683720083568915e-08,12.663254737854004,6.2851057052612305,9.30435562133789
766,2026-03-29 07:01:08,68.07,-1.9073488033427566e-07,13.910374641418457,6.90903902053833,9.229653358459473
767,2026-03-29 07:01:15,55.1,-2.7020774950869964e-07,14.946033477783203,7.426562309265137,9.290757179260254
768,2026-03-29 07:01:22,64.3,6.357829107628277e-08,13.500049591064453,6.704073429107666,9.190285682678223
769,2026-03-29 07:01:29,58.18,-7.947286206899662e-08,13.484773635864258,6.696372032165527,9.202917098999023
770,2026-03-29 07:01:35,63.53,9.536744016713783e-08,13.208488464355469,6.558474063873291,9.154004096984863
771,2026-03-29 07:02:04,45.39,1.1126201115985168e-07,15.392657279968262,7.649789333343506,9.307822227478027
772,2026-03-29 07:02:12,56.25,-2.9404958468148834e-07,12.200401306152344,6.054145336151123,9.210988998413086
773,2026-03-29 07:02:21,60.33,7.152557657263969e-08,11.756866455078125,5.832387447357178,9.20919418334961
774,2026-03-29 07:02:30,62.3,-1.1126201115985168e-07,11.798054695129395,5.85291862487793,9.22170352935791
775,2026-03-29 07:02:38,51.08,-7.947286206899662e-08,13.465963363647461,6.6863555908203125,9.325199127197266
776,2026-03-29 07:02:45,64.69,1.1126201115985168e-07,10.782449722290039,5.344971656799316,9.25060749053955
777,2026-03-29 07:02:53,51.77,2.066294513269895e-07,11.83386516571045,5.869836807250977,9.419127464294434
778,2026-03-29 07:03:01,66.65,-9.536744016713783e-08,10.951711654663086,5.429445743560791,9.282041549682617
779,2026-03-29 07:03:08,59.46,1.1126201115985168e-07,10.757007598876953,5.331458568572998,9.409040451049805
780,2026-03-29 07:03:15,64.62,-7.947286206899662e-08,11.171733856201172,5.538779258728027,9.417553901672363
781,2026-03-29 07:03:27,59.76,-7.947286206899662e-08,10.359000205993652,5.132070541381836,9.485915184020996
782,2026-03-29 07:03:34,68.53,1.5894572769070692e-08,11.102621078491211,5.503982067108154,9.465703010559082
783,2026-03-29 07:03:42,61.31,3.1789145538141383e-08,10.465723037719727,5.185176849365234,9.536909103393555
784,2026-03-29 07:03:49,66.02,-1.2715658215256553e-07,10.817724227905273,5.3612565994262695,9.52110481262207
785,2026-03-29 07:03:56,58.93,-1.1126201115985168e-07,10.743699073791504,5.323941230773926,9.581706047058105
786,2026-03-29 07:04:04,63.6,1.9868215872520523e-07,10.450542449951172,5.177403450012207,9.57354736328125
787,2026-03-29 07:04:11,65.37,-6.357829107628277e-08,11.209282875061035,5.556581020355225,9.612093925476074
788,2026-03-29 07:04:18,65.2,1.5894572413799324e-07,11.546250343322754,5.725028038024902,9.61945915222168
789,2026-03-29 07:04:25,68.02,-6.357829107628277e-08,13.148072242736816,6.525847911834717,9.637596130371094
790,2026-03-29 07:04:32,64.29,-1.1126201115985168e-07,13.341720581054688,6.622684001922607,9.635215759277344
791,2026-03-29 07:04:44,68.52,-1.2715658215256553e-07,14.082425117492676,6.992497444152832,9.743061065673828
792,2026-03-29 07:04:51,67.97,-0.0,12.507184028625488,6.204602241516113,9.797943115234375
793,2026-03-29 07:04:58,67.65,-1.2715658215256553e-07,14.168416023254395,7.035070419311523,9.827486038208008
794,2026-03-29 07:05:06,61.86,-0.0,16.557449340820312,8.229323387145996,9.880218505859375
795,2026-03-29 07:05:13,66.98,-1.2715658215256553e-07,15.215426445007324,7.558237552642822,9.89511489868164
796,2026-03-29 07:05:20,68.29,-3.178914482759865e-07,15.089029312133789,7.4949188232421875,9.919110298156738
797,2026-03-29 07:05:27,65.95,6.357829107628277e-08,14.237736701965332,7.069116592407227,9.950347900390625
798,2026-03-29 07:05:35,67.8,-2.5431316430513107e-07,16.27283477783203,8.086503982543945,9.982600212097168
799,2026-03-29 07:05:43,62.58,2.8610230629055877e-07,13.330423355102539,6.61513090133667,10.016253471374512
800,2026-03-29 07:05:51,63.42,6.357829107628277e-08,13.637044906616211,6.768231391906738,10.058172225952148
801,2026-03-29 07:06:04,61.86,-1.1126201115985168e-07,14.321043968200684,7.109949111938477,10.114557266235352
802,2026-03-29 07:06:11,67.43,1.5894572769070692e-08,13.579313278198242,6.738945484161377,10.142254829406738
803,2026-03-29 07:06:18,64.17,3.3378603347955504e-07,13.535676956176758,6.716792583465576,10.209299087524414
804,2026-03-29 07:06:26,65.14,6.357829107628277e-08,13.144553184509277,6.520954608917236,10.264361381530762
805,2026-03-29 07:06:34,67.88,-1.748402951307071e-07,13.11662483215332,6.506816864013672,10.299150466918945
806,2026-03-29 07:06:41,67.47,3.1789145538141383e-08,12.248042106628418,6.072439193725586,10.316407203674316
807,2026-03-29 07:06:47,64.01,1.4305115314527939e-07,12.629227638244629,6.263140678405762,10.294635772705078
808,2026-03-29 07:06:54,61.6,-1.5894572769070692e-08,12.343086242675781,6.120172023773193,10.274188995361328
809,2026-03-29 07:07:03,62.66,-7.947286206899662e-08,12.30798053741455,6.103067874908447,10.184500694274902
810,2026-03-29 07:07:11,66.5,-1.1126201115985168e-07,11.061495780944824,5.480074405670166,10.13465404510498
811,2026-03-29 07:07:24,64.02,-9.536744016713783e-08,12.075518608093262,5.9875807762146,10.035669326782227
812,2026-03-29 07:07:32,66.4,-1.4305115314527939e-07,12.01982307434082,5.960073947906494,9.967474937438965
813,2026-03-29 07:07:38,60.98,6.357829107628277e-08,10.649042129516602,5.275310039520264,9.842230796813965
814,2026-03-29 07:07:45,63.46,-3.1789145538141383e-08,12.41455364227295,6.158368110656738,9.781784057617188
815,2026-03-29 07:07:54,61.39,-2.066294513269895e-07,11.51938247680664,5.710852146148682,9.767799377441406
816,2026-03-29 07:08:02,57.94,6.357829107628277e-08,11.036262512207031,5.469880104064941,9.650184631347656
817,2026-03-29 07:08:11,50.14,1.9073488033427566e-07,11.891161918640137,5.897126197814941,9.690969467163086
818,2026-03-29 07:08:18,65.63,-3.1789145538141383e-08,12.474584579467773,6.1898298263549805,9.492494583129883
819,2026-03-29 07:08:25,49.99,2.384185791015625e-07,12.676795959472656,6.2901434898376465,9.650943756103516
820,2026-03-29 07:08:33,55.46,7.947286206899662e-08,13.030562400817871,6.467443943023682,9.567427635192871
821,2026-03-29 07:08:46,46.38,-4.7683720083568915e-08,13.452462196350098,6.678141117095947,9.61802864074707
822,2026-03-29 07:08:59,61.96,9.536744016713783e-08,10.552390098571777,5.228949546813965,9.449055671691895
823,2026-03-29 07:09:06,53.42,7.947286384535346e-09,11.184887886047363,5.544995307922363,9.489703178405762
824,2026-03-29 07:09:12,46.26,4.7683720083568915e-08,10.659914016723633,5.281743049621582,9.64280891418457
825,2026-03-29 07:09:20,46.33,3.1789145538141383e-08,9.849316596984863,4.875993728637695,9.73292350769043
826,2026-03-29 07:09:28,49.64,7.152557657263969e-08,11.25489616394043,5.578857421875,9.718173027038574
827,2026-03-29 07:09:36,59.13,1.5894572769070692e-08,9.402141571044922,4.653589248657227,9.496323585510254
828,2026-03-29 07:09:44,63.4,1.5894572769070692e-08,9.83653736114502,4.87100076675415,9.453554153442383
829,2026-03-29 07:09:51,49.8,7.947286206899662e-08,8.11397647857666,4.008782863616943,9.641100883483887
830,2026-03-29 07:09:59,55.09,7.947286206899662e-08,8.759244918823242,4.331383228302002,9.647860527038574
831,2026-03-29 07:10:11,56.87,-1.4305115314527939e-07,8.740802764892578,4.322175025939941,9.64529800415039
832,2026-03-29 07:10:18,57.23,1.1126201115985168e-07,7.7091965675354,3.8064489364624023,9.629865646362305
833,2026-03-29 07:10:25,62.09,3.1789145538141383e-08,8.752554893493652,4.3286027908325195,9.534924507141113
834,2026-03-29 07:10:32,48.43,1.5894572769070692e-08,7.315960884094238,3.6091084480285645,9.774407386779785
835,2026-03-29 07:10:39,49.15,-7.152557657263969e-08,9.899410247802734,4.899888038635254,9.963370323181152
836,2026-03-29 07:10:47,61.44,-7.947286206899662e-08,12.111620903015137,6.007583141326904,9.645493507385254
