Episode,Timestamp,Reward,PolicyLoss,ValueLoss,Loss,Entropy
154,23:33:37,25.51,6.087282713451714e-07,36.33491516113281,18.04140853881836,12.604984283447266
155,23:33:39,36.83,1.1089235840699985e-07,79.54447174072266,39.6490478515625,12.318718910217285
156,23:33:41,28.32,2.167441692790817e-07,44.53702163696289,22.14263343811035,12.587753295898438
157,23:33:44,23.88,4.0769575093690946e-07,72.2359619140625,36.00480651855469,11.31734848022461
158,23:33:47,26.47,-1.7103941729601502e-07,71.58037567138672,35.67037582397461,11.981256484985352
159,23:33:49,27.78,6.03655507802614e-07,14.247802734375,6.997437000274658,12.646484375
160,23:33:52,15.54,-3.32677103642709e-08,58.106727600097656,28.928895950317383,12.44676399230957
161,23:34:01,20.75,-3.019968630724179e-07,62.527069091796875,31.14347267150879,12.006202697753906
162,23:34:02,37.85,-9.731370198551303e-08,51.68770217895508,25.717639923095703,12.621102333068848
163,23:34:04,48.85,4.4151590827823384e-08,116.66948699951172,58.21883773803711,11.590490341186523
164,23:34:05,41.04,-3.8146970382513246e-07,71.29237365722656,35.5307502746582,11.543525695800781
165,23:34:06,18.33,-1.3623919414840202e-07,39.90945053100586,19.829301834106445,12.542346954345703
166,23:34:07,29.66,-6.65354207285418e-08,28.51154899597168,14.138936996459961,11.683761596679688
167,23:34:08,42.24,1.9868215517249155e-08,76.34861755371094,38.05763626098633,11.667320251464844
168,23:34:10,43.95,-8.830318165564677e-08,67.71223449707031,33.74044418334961,11.567234992980957
169,23:34:11,17.82,-1.1402627819734334e-07,46.6004753112793,23.181638717651367,11.859973907470703
170,23:34:12,57.94,-1.4901161193847656e-07,69.96575927734375,34.85678482055664,12.609597206115723
171,23:34:24,47.83,-3.892548150474795e-08,176.73660278320312,88.24542236328125,12.287586212158203
172,23:34:25,31.7,4.674874176657795e-08,13.81873607635498,6.79208517074585,11.728279113769531
173,23:34:26,36.12,1.6362059795937967e-07,82.94119262695312,41.35185241699219,11.874210357666016
174,23:34:27,45.5,1.1003935185271985e-07,55.922489166259766,27.84750747680664,11.373788833618164
175,23:34:28,24.59,-1.8339891028062993e-07,57.76449966430664,28.75921058654785,12.303998947143555
176,23:34:30,53.33,3.558486127985816e-08,56.00894546508789,27.880887985229492,12.358564376831055
177,23:34:31,26.99,1.8874804652568855e-07,43.81529235839844,21.786693572998047,12.095181465148926
178,23:34:32,26.74,-1.751646721004363e-07,81.42504119873047,40.59126281738281,12.125650405883789
179,23:34:33,3.45,-5.108969389766571e-07,109.91830444335938,54.84182357788086,11.733009338378906
180,23:34:34,26.9,-3.317128118851542e-07,46.22295379638672,22.98284149169922,12.863445281982422
181,23:34:42,25.4,3.0729506761417724e-07,39.402225494384766,19.582096099853516,11.901634216308594
182,23:34:44,36.51,-9.894370833762878e-08,23.933475494384766,11.847431182861328,11.930672645568848
183,23:34:45,30.32,-5.418604231977042e-08,13.846940994262695,6.794997215270996,12.84731674194336
184,23:34:47,37.88,-1.2174565711120522e-07,120.6143569946289,60.191715240478516,11.546177864074707
185,23:34:53,119.63,-4.938670628007458e-08,128.11190795898438,63.93669128417969,11.926450729370117
186,23:34:55,28.62,-1.0086939994380373e-07,68.27721405029297,34.02082443237305,11.778289794921875
187,23:34:57,45.37,1.27724248955019e-08,46.7832145690918,23.272260665893555,11.934743881225586
188,23:34:59,40.86,2.6009300313489803e-07,58.299400329589844,29.027664184570312,12.203534126281738
189,23:35:01,32.02,-2.4267606590910873e-07,44.803001403808594,22.28800392150879,11.34960651397705
190,23:35:03,28.13,-1.748402951307071e-07,51.01958084106445,25.400484085083008,10.930727005004883
191,23:35:11,39.88,-2.90248721057651e-07,110.61736297607422,55.18478775024414,12.389236450195312
192,23:35:12,8.47,-2.649095449669403e-07,73.55746459960938,36.658023834228516,12.07071304321289
193,23:35:14,47.11,-1.0038677089596604e-07,51.88140106201172,25.815793991088867,12.490713119506836
194,23:35:16,36.53,1.1353265882974029e-08,27.18938446044922,13.475732803344727,11.895930290222168
195,23:35:18,47.33,2.47955313170678e-07,48.19879150390625,23.967069625854492,13.232561111450195
196,23:35:19,37.11,-2.200787037054397e-07,48.40182876586914,24.09065055847168,11.026386260986328
197,23:35:22,41.29,-1.69782936154661e-07,53.10938262939453,26.446630477905273,10.806052207946777
198,23:35:23,38.74,-2.0173879988760746e-07,34.67761993408203,17.225065231323242,11.374406814575195
199,23:35:25,25.57,-5.960464477539063e-08,28.02383041381836,13.900236129760742,11.167951583862305
200,23:35:27,28.84,-2.7912417976949655e-07,26.1041316986084,12.936640739440918,11.542494773864746
201,23:35:34,25.72,-1.7117231720931159e-07,63.70182418823242,31.727018356323242,12.389381408691406
202,23:35:36,42.36,-2.980232238769531e-07,24.929500579833984,12.358017921447754,10.673190116882324
203,23:35:37,28.3,-4.541306282135338e-07,38.567657470703125,19.16786003112793,11.59689998626709
204,23:35:38,16.42,-2.9518491828639526e-07,44.0330810546875,21.903173446655273,11.336762428283691
205,23:35:40,18.35,2.332355677481246e-07,83.32855987548828,41.54267501831055,12.160634994506836
206,23:35:41,38.41,1.1920928955078125e-07,95.9625473022461,47.86495590209961,11.63193416595459
207,23:35:42,17.89,3.5244485729890584e-07,55.9848518371582,27.87997055053711,11.245555877685547
208,23:35:44,38.89,1.907348590179936e-08,32.2638053894043,16.006622314453125,12.528003692626953
209,23:35:46,15.02,3.2924469905992737e-07,45.95972442626953,22.867088317871094,11.277449607849121
210,23:35:48,46.45,-1.9659076144762366e-07,60.83053207397461,30.30632209777832,10.894481658935547
211,23:36:03,118.06,8.29281958658612e-08,198.03916931152344,98.89704132080078,12.254283905029297
212,23:36:04,25.42,-6.978104494237414e-08,36.60350036621094,18.17306900024414,12.868143081665039
213,23:36:06,38.36,-0.0,56.479576110839844,28.126863479614258,11.292367935180664
214,23:36:07,15.45,4.7683712978141557e-07,73.36585235595703,36.56834030151367,11.458538055419922
215,23:36:08,28.85,-2.2138868871479644e-07,23.95237922668457,11.856671333312988,11.9517822265625
216,23:36:10,-3.03,-6.291601266639191e-07,207.7229766845703,103.73776245117188,12.37228775024414
217,23:36:11,36.26,1.557019260189918e-07,33.802974700927734,16.781818389892578,11.966876983642578
218,23:36:13,53.08,-2.0540677780900296e-07,35.258235931396484,17.50347328186035,12.564504623413086
219,23:36:14,36.62,3.973643103449831e-08,18.691795349121094,9.229460716247559,11.643730163574219
220,23:36:16,44.5,9.963761016251738e-08,73.9755859375,36.865665435791016,12.212770462036133
221,23:36:24,25.53,-5.282607844492304e-07,48.88218307495117,24.32965660095215,11.143481254577637
222,23:36:26,36.1,-2.9919195299044077e-07,20.193944931030273,9.985888481140137,11.108356475830078
223,23:36:30,95.38,1.5191272950687562e-07,163.1678009033203,81.46736145019531,11.653789520263672
224,23:36:32,36.97,-1.6194469765196118e-07,32.50759506225586,16.12735939025879,12.643797874450684
225,23:36:33,40.48,-6.152737341835746e-08,47.35364532470703,23.558467864990234,11.835521697998047
226,23:36:38,98.39,2.709302009407111e-07,82.44892883300781,41.10114288330078,12.332262992858887
227,23:36:40,17.32,-1.48349343476184e-07,64.38856506347656,32.07706069946289,11.722015380859375
228,23:36:41,19.29,5.960464477539063e-08,51.469482421875,25.612268447875977,12.24721908569336
229,23:36:43,24.45,1.6282243109344563e-07,49.464378356933594,24.615970611572266,11.621830940246582
230,23:36:44,19.55,4.334883385581634e-08,68.08109283447266,33.90871047973633,13.183612823486328
231,23:36:52,15.63,-2.2732933757652063e-07,69.91738891601562,34.8380126953125,12.068066596984863
232,23:36:54,48.78,1.557019260189918e-07,143.2471923828125,71.50089263916016,12.270353317260742
233,23:36:55,26.56,8.477105239990124e-08,37.2516975402832,18.51099967956543,11.484977722167969
234,23:36:57,26.24,-3.178914482759865e-07,26.245784759521484,13.010163307189941,11.27293586730957
235,23:36:58,47.86,2.384185791015625e-07,58.193416595458984,28.96622657775879,13.048185348510742
236,23:37:00,48.07,-2.2168745772432885e-07,49.8405876159668,24.791074752807617,12.921957015991211
237,23:37:02,46.94,3.5244485729890584e-07,77.74099731445312,38.747344970703125,12.315288543701172
238,23:37:03,33.16,2.9279473778842657e-07,59.86624526977539,29.817602157592773,11.552108764648438
239,23:37:05,45.89,-2.934382621333498e-07,123.28228759765625,61.52529525756836,11.584794998168945
240,23:37:06,36.2,-1.1920928955078125e-07,49.94326400756836,24.83824920654297,13.338207244873047
241,23:37:14,50.6,1.2174565711120522e-07,136.92298889160156,68.34449768066406,11.699433326721191
242,23:37:15,46.91,-3.467906708465307e-07,105.88409423828125,52.82902145385742,11.302497863769531
243,23:37:17,45.73,1.0086939994380373e-07,52.38959503173828,26.07634162902832,11.845674514770508
244,23:37:18,30.8,1.2715658215256553e-07,67.09765625,33.42947006225586,11.935964584350586
245,23:37:20,18.71,-3.405979782655777e-07,46.09922790527344,22.92999267578125,11.962112426757812
246,23:37:22,56.64,1.036602537141107e-08,46.423179626464844,23.09388542175293,11.770394325256348
247,23:37:23,49.24,-1.1677644806695753e-07,162.1364288330078,80.94795227050781,12.026368141174316
248,23:37:25,31.94,-1.0704507502623528e-07,26.8010196685791,13.272886276245117,12.76235580444336
249,23:37:26,26.78,1.48349343476184e-07,81.35643768310547,40.560951232910156,11.726812362670898
250,23:37:27,48.85,-7.78509630094959e-08,108.81913757324219,54.293277740478516,11.629188537597656
251,23:37:39,27.96,1.6954210479980247e-07,75.26547241210938,37.50981903076172,12.29177188873291
252,23:37:41,47.33,-1.3871625981209945e-07,158.28802490234375,79.03007507324219,11.393392562866211
253,23:37:42,38.07,2.280525563946867e-07,23.34937858581543,11.554478645324707,12.021103858947754
254,23:37:43,27.41,4.6520696628249425e-08,65.02803802490234,32.398067474365234,11.595048904418945
255,23:37:45,27.25,-7.947286206899662e-08,69.74983978271484,34.75259780883789,12.23204517364502
256,23:37:46,27.27,9.082612706379223e-08,43.28589630126953,21.525835037231445,11.71129322052002
257,23:37:48,45.4,-2.137545891400805e-07,93.03980255126953,46.40239334106445,11.750774383544922
258,23:37:49,26.94,3.9542592844554747e-07,61.55757141113281,30.648481369018555,13.030357360839844
259,23:37:50,45.07,3.178914482759865e-07,38.56232452392578,19.16875648498535,11.240499496459961
260,23:37:51,5.93,-2.0934314193254977e-07,119.17540740966797,59.45625686645508,13.144779205322266
261,23:37:59,44.2,1.407060352676126e-07,22.867040634155273,11.305731773376465,12.778812408447266
262,23:38:01,33.81,-4.048617370244756e-07,47.01435852050781,23.39131736755371,11.586233139038086
263,23:38:04,53.62,-2.4159749045793433e-07,49.46226501464844,24.605209350585938,12.592411041259766
264,23:38:05,31.45,1.3546510047035554e-07,29.513076782226562,14.626849174499512,12.968948364257812
265,23:38:07,35.77,4.498463823665588e-08,74.48808288574219,37.1268424987793,11.720046997070312
266,23:38:09,35.28,-3.365909435615322e-07,44.1220703125,21.942920684814453,11.811531066894531
267,23:38:10,17.48,5.233578548313744e-08,49.75838088989258,24.759157180786133,12.003328323364258
268,23:38:12,16.8,3.3595347304071765e-07,66.1084976196289,32.92420196533203,13.004517555236816
269,23:38:13,44.22,1.6194469765196118e-07,30.49640655517578,15.119946479797363,12.825725555419922
270,23:38:15,44.11,-8.081985747310227e-09,42.364261627197266,21.066835403442383,11.529463768005371
271,23:38:23,25.92,-1.658564059425771e-07,47.64712905883789,23.696264266967773,12.730037689208984
272,23:38:25,37.71,4.95910626341356e-07,38.458003997802734,19.112648010253906,11.635334014892578
273,23:38:26,48.0,-3.973643103449831e-08,101.39257049560547,50.57969284057617,11.65933895111084
274,23:38:28,8.68,-2.709302115988521e-08,105.52154541015625,52.62664794921875,13.41229248046875
275,23:38:29,25.01,-3.7930227847482456e-08,36.67665481567383,18.222171783447266,11.615478515625
276,23:38:31,16.43,4.103017374745832e-07,55.8808708190918,27.814411163330078,12.602361679077148
277,23:38:32,28.32,-1.1353265705338345e-07,61.199424743652344,30.481971740722656,11.774030685424805
278,23:38:34,61.31,-2.073205074282214e-08,62.153560638427734,30.956178665161133,12.060249328613281
279,23:38:35,19.84,4.5299529460862686e-07,55.97103500366211,27.850629806518555,13.488752365112305
280,23:38:37,44.55,-5.298190686175985e-08,28.851600646972656,14.30677318572998,11.902719497680664
281,23:38:44,26.32,8.292820297128856e-08,34.36537170410156,17.066293716430664,11.639120101928711
282,23:38:46,26.81,4.1868628386509954e-07,38.447021484375,19.09560775756836,12.790238380432129
283,23:38:47,25.46,2.883201375425415e-07,32.54701232910156,16.141643524169922,13.186206817626953
284,23:38:49,24.55,2.3312038877065788e-07,43.609004974365234,21.683460235595703,12.10416316986084
285,23:38:50,45.24,-1.021793991640152e-07,36.70951843261719,18.234619140625,12.014080047607422
286,23:38:53,56.51,-2.678126520549995e-07,45.280029296875,22.516056060791016,12.395879745483398
287,23:38:54,26.99,-3.0344182277985965e-07,35.12092590332031,17.429733276367188,13.072885513305664
288,23:38:56,26.27,2.83403210232791e-07,27.2860107421875,13.517050743103027,12.595439910888672
289,23:38:58,46.99,-3.814697180359872e-08,105.15689849853516,52.46164321899414,11.680501937866211
290,23:38:59,47.37,-1.9462740752373975e-08,113.38802337646484,56.56389617919922,13.011676788330078
291,23:39:27,-1.05,2.384185791015625e-07,187.43032836914062,93.59097290039062,12.419380187988281
