Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,11
32.0,50,0,12,0,0,45
48.0,50,0,12,0,0,44
64.0,50,0,12,0,0,45
80.0,50,0,12,0,0,44
96.0,50,0,12,0,0,14
112.0,50,0,12,0,0,45
128.0,55,0,12,0,0,45
144.0,60,0,12,0,0,45
160.0,80,0,12,0,0,45
176.0,95,0,12,0,0,45
192.0,105,0,12,0,0,44
208.0,105,0,12,0,0,45
224.0,110,0,12,0,0,45
240.0,115,0,12,0,0,41
256.0,115,0,12,0,0,45
272.0,130,0,12,0,0,1
288.0,45,0,12,0,0,11
304.0,55,0,12,0,0,45
320.0,60,0,12,0,0,45
336.0,65,0,12,0,0,45
352.0,65,0,12,0,0,45
368.0,70,0,12,0,0,45
384.0,75,0,12,0,0,11
400.0,95,0,12,0,0,45
416.0,105,0,12,0,0,45
432.0,115,0,12,0,0,44
448.0,120,0,12,0,0,45
464.0,120,0,12,0,0,45
480.0,130,0,12,0,0,11
496.0,60,0,12,0,0,45
512.0,65,0,12,0,0,45
528.0,75,0,12,0,0,11
544.0,85,0,12,0,0,45
560.0,95,0,12,0,0,45
576.0,95,0,12,0,0,14
592.0,105,0,12,0,0,45
608.0,110,0,12,0,0,14
624.0,110,0,12,0,0,44
640.0,115,0,12,0,0,45
656.0,135,0,12,0,0,11
672.0,140,0,12,0,0,1
688.0,50,0,12,0,0,45
704.0,55,0,12,0,0,45
720.0,55,0,12,0,0,45
736.0,60,0,12,0,0,42
752.0,70,0,12,0,0,44
768.0,75,0,12,0,0,45
784.0,85,0,12,0,0,42
800.0,100,0,12,0,0,45
816.0,100,0,12,0,0,42
832.0,100,0,12,0,0,45
848.0,105,0,12,0,0,45
864.0,110,0,12,0,0,45
880.0,110,0,12,0,0,11
896.0,125,0,12,0,0,42
912.0,135,0,12,0,0,45
928.0,140,0,12,0,0,45
944.0,140,0,12,0,0,45
960.0,145,0,12,0,0,45
976.0,150,0,12,0,0,45
992.0,150,0,12,0,0,45
1008.0,155,0,12,0,0,45
1024.0,170,0,12,0,0,1
1040.0,75,0,12,0,0,45
1056.0,80,0,12,0,0,45
1072.0,85,0,12,0,0,42
1088.0,90,4,12,0,0,45
1104.0,90,4,12,0,0,45
1120.0,95,8,12,0,0,14
1136.0,105,8,12,0,0,14
1152.0,115,8,12,0,0,45
1168.0,120,8,12,0,0,45
1184.0,125,12,12,0,0,14
1200.0,125,12,12,0,0,44
1216.0,135,12,12,0,0,45
1232.0,135,16,12,0,0,42
1248.0,135,16,12,0,0,45
1264.0,145,16,12,0,0,45
1280.0,155,16,12,0,0,41
1296.0,160,20,12,0,0,11
1312.0,160,20,12,0,0,45
1328.0,20,24,12,0,0,2
1344.0,20,24,12,0,0,42
