Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,44
32.0,50,0,12,0,0,45
48.0,50,0,12,0,0,45
64.0,50,0,12,0,0,45
80.0,50,0,12,0,0,45
96.0,50,0,12,0,0,45
112.0,50,0,12,0,0,41
128.0,55,0,12,0,0,45
144.0,60,0,12,0,0,11
160.0,80,0,12,0,0,1
176.0,95,0,12,0,0,45
192.0,100,0,12,0,0,45
208.0,105,0,12,0,0,45
224.0,110,0,12,0,0,45
240.0,115,0,12,0,0,45
256.0,115,0,12,0,0,45
272.0,130,0,12,0,0,45
288.0,145,0,12,0,0,45
304.0,155,0,12,0,0,45
320.0,165,0,12,0,0,1
336.0,70,0,12,0,0,45
352.0,70,0,12,0,0,45
368.0,75,0,12,0,0,45
384.0,80,0,12,0,0,45
400.0,100,0,12,0,0,45
416.0,105,0,12,0,0,45
432.0,115,0,12,0,0,45
448.0,125,0,12,0,0,45
464.0,125,0,12,0,0,45
480.0,135,0,12,0,0,45
496.0,135,0,12,0,0,45
512.0,140,0,12,0,0,45
528.0,155,0,12,0,0,45
544.0,165,0,12,0,0,45
560.0,175,0,12,0,0,45
576.0,180,0,12,0,0,45
592.0,185,0,12,0,0,45
608.0,190,0,12,0,0,45
624.0,190,0,12,0,0,45
640.0,205,0,12,0,0,41
656.0,215,0,12,0,0,45
672.0,175,0,12,0,0,14
688.0,180,0,12,0,0,2
704.0,185,0,12,0,0,45
720.0,190,0,12,0,0,1
736.0,195,0,12,0,0,11
752.0,205,0,12,0,0,45
768.0,215,0,12,0,0,45
784.0,220,0,12,0,0,45
800.0,240,0,12,0,0,45
816.0,240,0,12,0,0,45
832.0,240,0,12,0,0,45
848.0,250,0,12,0,0,45
864.0,260,0,12,0,0,45
880.0,260,0,12,0,0,45
896.0,275,0,12,0,0,45
912.0,285,0,12,0,0,45
928.0,295,0,12,0,0,45
944.0,295,0,13,0,0,45
960.0,300,0,13,0,0,45
976.0,310,0,13,0,0,45
992.0,315,0,13,0,0,45
1008.0,325,0,13,0,0,45
1024.0,335,0,13,0,0,45
1040.0,340,0,13,0,0,11
1056.0,275,0,13,0,0,1
1072.0,280,0,13,0,0,45
1088.0,290,0,13,0,0,45
1104.0,300,0,13,0,0,45
1120.0,305,0,13,0,0,45
1136.0,315,0,13,0,0,45
1152.0,325,0,13,0,0,45
1168.0,330,0,13,0,0,45
1184.0,340,0,13,0,0,45
1200.0,345,0,13,0,0,45
1216.0,350,0,13,0,0,45
1232.0,360,0,13,0,0,2
1248.0,215,0,13,0,0,45
1264.0,230,0,13,0,0,45
1280.0,240,0,13,0,0,45
1296.0,245,0,13,0,0,42
1312.0,255,0,13,0,0,41
1328.0,255,0,13,0,0,45
1344.0,265,0,13,0,0,45
1360.0,265,0,13,0,0,45
1376.0,285,0,13,0,0,45
1392.0,245,0,13,0,0,14
1408.0,250,0,13,0,0,45
1424.0,255,0,13,0,0,45
1440.0,260,0,13,0,0,45
1456.0,265,0,13,0,0,45
1472.0,270,0,13,0,0,45
1488.0,275,0,13,0,0,45
1504.0,295,0,13,0,0,45
1520.0,305,0,13,0,0,42
1536.0,305,0,13,0,0,45
1552.0,215,0,13,0,0,1
1568.0,215,0,13,0,0,45
1584.0,220,0,13,0,0,45
1600.0,225,0,13,0,0,45
1616.0,225,0,13,0,0,45
1632.0,255,0,13,0,0,45
1648.0,255,0,13,0,0,45
1664.0,260,0,14,0,1,45
1680.0,265,4,14,0,1,45
1696.0,265,4,14,0,1,45
1712.0,225,4,14,0,1,14
1728.0,225,4,14,0,1,45
1744.0,250,4,14,0,1,45
1760.0,260,4,14,0,1,45
1776.0,260,8,14,0,1,45
1792.0,270,8,14,0,1,2
1808.0,125,8,14,0,1,45
1824.0,125,8,14,0,1,45
1840.0,130,8,14,0,1,45
1856.0,135,8,14,0,1,45
1872.0,160,8,14,0,2,14
1888.0,165,8,14,0,2,2
1904.0,15,8,14,0,2,1
1920.0,30,8,14,0,2,45
1936.0,30,8,14,0,2,45
1952.0,30,8,14,0,3,45
1968.0,35,8,14,0,3,45
1984.0,50,8,15,0,3,45
2000.0,60,8,15,0,3,45
2016.0,60,8,15,0,3,45
2032.0,75,8,15,0,3,45
2048.0,80,8,15,0,3,45
2064.0,80,8,15,0,3,45
2080.0,85,8,15,0,3,45
2096.0,90,8,15,0,3,45
2112.0,110,8,15,0,3,45
2128.0,115,8,15,0,3,45
2144.0,115,8,15,0,3,45
2160.0,130,8,15,0,3,45
2176.0,135,8,15,0,3,16
2192.0,140,8,15,0,3,45
2208.0,140,8,15,0,3,45
2224.0,155,8,15,0,3,45
2240.0,165,8,15,0,3,34
2256.0,165,8,15,0,3,45
2272.0,165,8,15,0,3,45
2288.0,190,8,15,0,3,45
2304.0,195,8,15,0,3,45
2320.0,195,8,15,0,3,45
2336.0,200,8,15,0,3,45
2352.0,210,8,15,0,3,45
2368.0,220,8,15,0,3,45
2384.0,220,8,15,0,3,45
2400.0,230,8,15,0,3,45
2416.0,250,8,15,0,3,45
2432.0,250,8,15,0,3,45
2448.0,250,8,15,0,3,45
2464.0,265,8,15,0,3,41
2480.0,270,8,15,0,3,14
2496.0,275,8,15,0,3,14
2512.0,285,8,15,0,3,45
2528.0,295,8,15,0,3,45
2544.0,305,8,15,0,3,41
2560.0,305,8,15,0,3,45
2576.0,310,8,15,0,3,45
2592.0,320,8,15,0,3,42
2608.0,325,8,15,0,3,45
2624.0,335,8,15,0,3,45
2640.0,340,8,15,0,3,45
2656.0,350,8,15,0,3,45
2672.0,360,8,15,0,3,45
2688.0,360,8,15,0,3,45
2704.0,370,8,15,0,3,45
2720.0,380,12,15,0,3,45
2736.0,385,12,15,0,3,45
2752.0,390,12,15,0,3,41
2768.0,400,12,15,0,3,45
2784.0,410,12,15,0,3,45
2800.0,410,12,15,0,3,45
2816.0,425,16,15,0,3,45
2832.0,440,16,15,0,3,45
2848.0,440,16,15,0,3,45
2864.0,440,16,15,0,3,44
2880.0,450,16,15,0,3,45
2896.0,460,20,15,0,3,42
2912.0,465,20,15,0,3,41
2928.0,425,20,15,0,3,14
2944.0,445,20,15,0,3,45
2960.0,450,20,15,0,3,45
2976.0,455,24,15,0,3,45
2992.0,455,24,15,0,3,45
3008.0,460,24,15,0,3,45
3024.0,475,24,15,0,3,45
3040.0,480,24,15,0,3,45
3056.0,495,24,15,0,3,45
3072.0,505,28,15,0,3,42
3088.0,515,28,15,0,3,34
3104.0,515,28,15,0,3,14
3120.0,520,28,15,0,3,45
3136.0,525,28,15,0,3,16
3152.0,540,32,15,0,3,45
3168.0,550,32,15,0,3,45
3184.0,560,32,15,0,3,45
3200.0,570,32,16,0,3,45
3216.0,575,32,16,0,3,45
3232.0,575,32,16,0,3,1
3248.0,485,36,16,0,3,11
3264.0,495,36,16,0,3,45
3280.0,500,36,16,0,3,45
3296.0,515,36,16,0,3,16
3312.0,525,36,16,0,3,45
3328.0,530,40,16,0,3,45
3344.0,490,40,16,0,3,45
3360.0,495,40,16,0,3,45
3376.0,505,40,16,0,3,45
3392.0,510,40,16,0,3,45
3408.0,525,40,16,0,3,45
3424.0,540,44,16,0,3,16
3440.0,490,44,16,0,3,45
3456.0,505,44,16,0,3,45
3472.0,515,44,16,0,3,45
3488.0,520,44,16,0,3,45
3504.0,520,48,16,0,3,45
3520.0,525,48,16,0,3,45
3536.0,550,48,16,0,3,45
3552.0,505,48,16,0,3,14
3568.0,510,48,16,0,3,45
3584.0,525,48,16,0,3,41
3600.0,530,52,16,0,3,34
3616.0,435,52,16,0,3,1
3632.0,445,52,16,0,3,45
3648.0,455,52,16,0,3,42
3664.0,465,52,16,0,3,45
3680.0,475,56,16,0,3,11
3696.0,485,56,16,0,3,45
3712.0,490,56,16,0,3,45
3728.0,500,56,16,0,3,45
3744.0,505,56,16,0,3,45
3760.0,510,56,16,0,3,45
3776.0,520,60,16,0,3,45
3792.0,540,60,16,0,3,45
3808.0,545,60,16,0,3,11
3824.0,550,60,17,0,3,45
3840.0,555,60,17,0,3,45
3856.0,570,64,17,0,3,45
3872.0,570,64,17,0,3,45
3888.0,580,64,17,0,3,45
3904.0,600,64,17,0,3,45
3920.0,605,64,17,0,3,45
3936.0,615,64,17,0,3,11
3952.0,625,68,17,0,3,34
3968.0,630,68,17,0,3,45
3984.0,635,68,17,0,3,16
4000.0,650,68,17,0,3,45
4016.0,660,68,17,0,3,45
4032.0,620,72,17,0,3,14
4048.0,620,72,17,0,3,44
4064.0,630,72,17,0,3,44
4080.0,645,72,17,0,3,45
4096.0,645,72,17,0,3,44
4112.0,665,72,17,0,3,45
4128.0,670,76,17,0,3,42
4144.0,680,76,17,0,3,45
4160.0,690,76,17,0,3,45
4176.0,695,76,17,0,3,45
4192.0,705,76,17,0,3,45
4208.0,720,80,17,0,3,42
4224.0,725,80,17,0,3,42
4240.0,730,80,17,0,3,45
4256.0,750,80,17,0,3,45
4272.0,755,80,17,0,3,45
4288.0,765,80,17,0,3,45
4304.0,770,84,18,0,3,45
4320.0,790,84,18,0,3,45
4336.0,795,84,18,0,3,45
4352.0,800,84,18,0,3,45
4368.0,810,84,18,0,3,45
4384.0,820,88,18,0,3,45
4400.0,835,88,18,0,3,45
4416.0,840,88,18,0,3,45
4432.0,845,88,18,0,3,42
4448.0,810,88,18,0,3,14
4464.0,815,88,18,0,3,45
4480.0,825,92,18,0,3,16
4496.0,790,92,18,0,3,45
4512.0,800,92,18,0,3,45
4528.0,815,92,18,0,3,45
4544.0,820,92,18,0,3,45
4560.0,825,96,18,0,3,45
4576.0,840,96,18,0,3,45
4592.0,850,96,18,0,3,45
4608.0,850,96,18,0,3,45
4624.0,875,96,18,0,3,16
4640.0,830,96,18,0,3,45
4656.0,840,100,18,0,3,45
4672.0,850,100,18,0,3,42
4688.0,860,100,18,0,3,45
4704.0,860,100,18,0,3,45
4720.0,880,100,19,0,3,45
4736.0,845,104,19,0,3,14
4752.0,845,104,19,0,3,45
4768.0,860,104,19,0,3,45
4784.0,870,104,19,0,3,45
4800.0,875,104,19,0,3,45
4816.0,885,104,19,0,3,45
4832.0,895,108,19,0,3,45
4848.0,905,108,19,0,3,45
4864.0,920,108,19,0,3,45
4880.0,925,108,19,0,0,11
4896.0,950,108,19,0,0,14
4912.0,955,112,19,0,0,45
4928.0,955,112,19,0,3,45
4944.0,975,112,19,0,3,44
4960.0,980,112,19,0,3,11
4976.0,985,112,19,0,3,45
4992.0,1005,112,19,0,3,45
5008.0,1015,116,20,0,3,45
5024.0,1030,116,20,0,0,41
5040.0,1035,116,20,0,0,45
5056.0,1050,116,20,0,0,45
5072.0,1055,116,20,0,3,45
5088.0,1060,120,20,0,3,41
5104.0,1080,120,20,0,3,45
5120.0,1085,120,20,0,3,45
5136.0,1095,120,20,0,3,45
5152.0,1110,120,20,0,3,45
5168.0,1070,120,20,0,3,14
5184.0,1080,124,20,0,3,45
5200.0,1090,124,20,0,3,41
5216.0,1050,124,20,0,3,14
5232.0,1070,124,20,0,3,45
5248.0,1075,124,20,0,3,45
5264.0,1085,128,20,0,3,45
5280.0,1100,128,20,0,3,45
5296.0,1105,128,20,0,3,45
5312.0,1125,128,20,0,3,45
5328.0,1135,128,20,0,3,42
5344.0,1150,128,20,0,3,45
5360.0,1155,132,20,0,3,45
5376.0,1170,132,20,0,3,45
5392.0,1185,132,20,0,3,34
5408.0,1190,132,20,0,3,45
5424.0,1210,132,20,0,3,45
5440.0,1220,136,21,0,3,42
5456.0,1230,136,21,0,3,45
5472.0,1245,136,21,0,3,45
5488.0,1255,136,21,0,3,45
5504.0,1215,136,21,0,3,14
5520.0,1230,136,21,0,3,45
5536.0,1240,140,21,0,3,11
5552.0,1255,140,21,0,3,45
5568.0,1265,140,21,0,3,45
5584.0,1275,140,21,0,3,45
5600.0,1295,140,21,0,3,45
5616.0,1305,144,21,0,3,45
5632.0,1315,144,21,0,3,45
5648.0,1330,144,21,0,3,45
5664.0,1340,144,21,0,3,45
5680.0,1350,144,21,0,3,45
5696.0,1360,144,22,0,3,45
5712.0,1385,148,22,0,3,16
5728.0,1340,148,22,0,3,45
5744.0,1350,148,22,0,3,45
5760.0,1370,148,22,0,3,14
5776.0,1380,148,22,0,3,45
5792.0,1385,152,22,0,3,45
5808.0,1400,152,22,0,3,45
5824.0,1415,152,22,0,3,45
5840.0,1430,152,22,0,3,11
5856.0,1445,152,22,0,3,45
5872.0,1460,152,22,0,3,41
5888.0,1465,156,22,0,3,16
5904.0,1425,156,22,0,3,44
5920.0,1440,156,22,0,3,45
5936.0,1445,156,22,0,3,34
5952.0,1455,156,22,0,3,45
5968.0,1480,160,23,0,3,45
5984.0,1485,160,23,0,3,45
6000.0,1500,160,23,0,3,45
6016.0,1510,160,23,0,3,45
6032.0,1520,160,23,0,3,42
6048.0,1485,160,23,0,3,14
6064.0,1495,164,23,0,3,45
6080.0,1515,164,23,0,3,45
6096.0,1525,164,23,0,3,45
6112.0,1535,164,23,0,3,16
6128.0,1550,164,23,0,3,45
6144.0,1565,168,23,0,3,45
6160.0,1570,168,23,0,3,45
6176.0,1590,168,23,0,3,45
6192.0,1555,168,23,0,3,45
6208.0,1560,168,23,0,3,45
6224.0,1585,168,23,0,3,41
6240.0,1595,172,23,0,3,45
6256.0,1600,172,23,0,3,45
6272.0,1620,172,23,0,3,16
6288.0,1635,172,23,0,3,45
6304.0,1640,172,23,0,3,45
6320.0,1610,176,24,0,3,45
6336.0,1625,176,24,0,3,45
6352.0,1630,176,24,0,3,45
6368.0,1655,176,24,0,3,45
6384.0,1660,176,24,0,3,41
6400.0,1675,176,24,0,3,45
6416.0,1690,180,24,0,3,45
6432.0,1700,180,24,0,3,45
6448.0,1720,180,24,0,3,45
6464.0,1730,180,24,0,3,45
6480.0,1740,180,24,0,3,45
6496.0,1755,184,24,0,3,45
6512.0,1775,184,24,0,3,45
6528.0,1780,184,24,0,3,45
6544.0,1805,184,24,0,3,45
6560.0,1815,184,24,0,3,45
6576.0,1820,184,24,0,3,45
6592.0,1840,188,24,0,3,45
6608.0,1855,188,24,0,3,45
6624.0,1860,188,24,0,3,41
6640.0,1880,188,24,0,3,41
6656.0,1895,188,24,0,3,45
6672.0,1900,192,24,0,3,44
6688.0,1915,192,24,0,3,41
