Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
558,掠奪者任務,0.061,-2820,13440,0,1
559,掠奪者任務,0.061,-2820,13440,0,1
560,掠奪者任務,0.061,-2730,13440,0,4
561,掠奪者任務,0.060,-2850,13440,0,0
562,掠奪者任務,0.060,-2790,13440,0,2
563,掠奪者任務,0.060,-2730,13440,0,4
564,掠奪者任務,0.059,-2760,13440,0,3
565,掠奪者任務,0.059,-2820,13440,0,1
566,掠奪者任務,0.059,-2790,13440,0,2
567,掠奪者任務,0.059,-2620,13440,0,1
568,掠奪者任務,0.058,-2760,13440,0,3
569,掠奪者任務,0.058,-2820,13440,0,1
570,掠奪者任務,0.058,-3000,13440,0,0
571,掠奪者任務,0.057,-2790,13440,0,2
572,掠奪者任務,0.057,-3000,13440,0,0
573,掠奪者任務,0.057,-2760,13440,0,3
574,掠奪者任務,0.057,-3000,13440,0,0
575,掠奪者任務,0.056,-2850,13440,0,0
576,掠奪者任務,0.056,-2790,13440,0,2
577,掠奪者任務,0.056,-2820,13440,0,1
578,掠奪者任務,0.055,-2790,13440,0,2
579,掠奪者任務,0.055,-2820,13440,0,1
580,掠奪者任務,0.055,-2730,13440,0,4
581,掠奪者任務,0.055,-2850,13440,0,0
582,掠奪者任務,0.054,-2850,13440,0,0
583,掠奪者任務,0.054,-2850,13440,0,0
584,掠奪者任務,0.054,-2820,13440,0,1
585,掠奪者任務,0.054,-2790,13440,0,2
586,掠奪者任務,0.053,-2790,13440,0,2
587,掠奪者任務,0.053,-2850,13440,0,0
588,掠奪者任務,0.053,-2850,13440,0,0
589,掠奪者任務,0.052,-2850,13440,0,0
590,掠奪者任務,0.052,-2850,13440,0,0
591,掠奪者任務,0.052,-2820,13440,0,1
592,掠奪者任務,0.052,-2850,13440,0,0
593,掠奪者任務,0.051,-2590,13440,0,2
594,掠奪者任務,0.051,-2760,13440,0,3
595,掠奪者任務,0.051,-2790,13440,0,2
596,掠奪者任務,0.051,-2820,13440,0,1
597,掠奪者任務,0.050,-2790,13440,0,2
598,掠奪者任務,0.050,-2760,13440,0,3
599,掠奪者任務,0.050,-2790,13440,0,2
600,掠奪者任務,0.050,-2760,13440,0,3
601,掠奪者任務,0.049,-2730,13440,0,4
602,掠奪者任務,0.049,-2850,13440,0,0
603,掠奪者任務,0.049,-2850,13440,0,0
604,掠奪者任務,0.049,-2850,13440,0,0
605,掠奪者任務,0.048,-2820,13440,0,1
606,掠奪者任務,0.048,-2820,13440,0,1
607,掠奪者任務,0.048,-2820,13440,0,1
608,掠奪者任務,0.048,-2790,13440,0,2
609,掠奪者任務,0.047,-2790,13440,0,2
610,掠奪者任務,0.047,-2790,13440,0,2
611,掠奪者任務,0.047,-2820,13440,0,1
612,掠奪者任務,0.047,-2850,13440,0,0
613,掠奪者任務,0.047,-2850,13440,0,0
614,掠奪者任務,0.046,-2820,13440,0,1
615,掠奪者任務,0.046,-2790,13440,0,2
616,掠奪者任務,0.046,-2850,13440,0,0
617,掠奪者任務,0.046,-2760,13440,0,3
618,掠奪者任務,0.045,-2820,13440,0,1
619,掠奪者任務,0.045,-2820,13440,0,1
620,掠奪者任務,0.045,-2850,13440,0,0
621,掠奪者任務,0.045,-2850,13440,0,0
622,掠奪者任務,0.044,-2850,13440,0,0
623,掠奪者任務,0.044,-2850,13440,0,0
624,掠奪者任務,0.044,-3000,13440,0,0
625,掠奪者任務,0.044,-2790,13440,0,2
626,掠奪者任務,0.044,-2790,13440,0,2
627,掠奪者任務,0.043,-2850,13440,0,0
628,掠奪者任務,0.043,-2850,13440,0,0
629,掠奪者任務,0.043,-2790,13440,0,2
630,掠奪者任務,0.043,-2820,13440,0,1
631,掠奪者任務,0.043,-2790,13440,0,2
632,掠奪者任務,0.042,-2850,13440,0,0
633,掠奪者任務,0.042,-2760,13440,0,3
634,掠奪者任務,0.042,-2760,13440,0,3
635,掠奪者任務,0.042,-2820,13440,0,1
636,掠奪者任務,0.041,-2820,13440,0,1
637,掠奪者任務,0.041,-2850,13440,0,0
638,掠奪者任務,0.041,-2790,13440,0,2
639,掠奪者任務,0.041,-3000,13440,0,0
640,掠奪者任務,0.041,-2850,13440,0,0
641,掠奪者任務,0.040,-3000,13440,0,0
642,掠奪者任務,0.040,-2820,13440,0,1
643,掠奪者任務,0.040,-2820,13440,0,1
644,掠奪者任務,0.040,-2850,13440,0,0
645,掠奪者任務,0.040,-2850,13440,0,0
646,掠奪者任務,0.039,-2850,13440,0,0
647,掠奪者任務,0.039,-2850,13440,0,0
648,掠奪者任務,0.039,-2820,13440,0,1
649,掠奪者任務,0.039,-2850,13440,0,0
650,掠奪者任務,0.039,-2850,13440,0,0
651,掠奪者任務,0.038,-3000,13440,0,0
652,掠奪者任務,0.038,-3000,13440,0,0
653,掠奪者任務,0.038,-2850,13440,0,0
654,掠奪者任務,0.038,-2850,13440,0,0
655,掠奪者任務,0.038,-3000,13440,0,0
656,掠奪者任務,0.038,-2850,13440,0,0
657,掠奪者任務,0.037,-2850,13440,0,0
658,掠奪者任務,0.037,-3000,13440,0,0
659,掠奪者任務,0.037,-2850,13440,0,0
660,掠奪者任務,0.037,-2850,13440,0,0
661,掠奪者任務,0.037,-3000,13440,0,0
662,掠奪者任務,0.036,-3000,13440,0,0
663,掠奪者任務,0.036,-2820,13440,0,0
664,掠奪者任務,0.036,-2850,13440,0,0
665,掠奪者任務,0.036,-3000,13440,0,0
666,掠奪者任務,0.036,-2820,13440,0,1
667,掠奪者任務,0.035,-3000,13440,0,0
668,掠奪者任務,0.035,-2850,13440,0,0
669,掠奪者任務,0.035,-3000,13440,0,0
670,掠奪者任務,0.035,-2850,13440,0,0
671,掠奪者任務,0.035,-2850,13440,0,0
672,掠奪者任務,0.035,-2850,13440,0,0
673,掠奪者任務,0.034,-2850,13440,0,0
674,掠奪者任務,0.034,-2850,13440,0,0
675,掠奪者任務,0.034,-2850,13440,0,0
676,掠奪者任務,0.034,-2850,13440,0,0
677,掠奪者任務,0.034,-2850,13440,0,0
678,掠奪者任務,0.034,-3000,13440,0,0
679,掠奪者任務,0.033,-2850,13440,0,0
680,掠奪者任務,0.033,-2850,13440,0,0
681,掠奪者任務,0.033,-2850,13440,0,0
682,掠奪者任務,0.033,-2850,13440,0,0
683,掠奪者任務,0.033,-2850,13440,0,0
684,掠奪者任務,0.033,-2850,13440,0,0
685,掠奪者任務,0.032,-2850,13440,0,0
686,掠奪者任務,0.032,-2850,13440,0,0
687,掠奪者任務,0.032,-2850,13440,0,0
688,掠奪者任務,0.032,-2850,13440,0,0
689,掠奪者任務,0.032,-3000,13440,0,0
690,掠奪者任務,0.032,-3000,13440,0,0
691,掠奪者任務,0.031,-3000,13440,0,0
692,掠奪者任務,0.031,-2850,13440,0,0
693,掠奪者任務,0.031,-3000,13440,0,0
694,掠奪者任務,0.031,-2850,13440,0,0
695,掠奪者任務,0.031,-2850,13440,0,0
696,掠奪者任務,0.031,-2820,13440,0,1
697,掠奪者任務,0.031,-3000,13440,0,0
698,掠奪者任務,0.030,-2850,13440,0,0
699,掠奪者任務,0.030,-2820,13440,0,1
700,掠奪者任務,0.030,-3000,13440,0,0
701,掠奪者任務,0.030,-3000,13440,0,0
702,掠奪者任務,0.030,-2850,13440,0,0
703,掠奪者任務,0.030,-3000,13440,0,0
704,掠奪者任務,0.029,-2820,13440,0,1
705,掠奪者任務,0.029,-2850,13440,0,0
706,掠奪者任務,0.029,-2850,13440,0,0
707,掠奪者任務,0.029,-2850,13440,0,0
708,掠奪者任務,0.029,-2760,13440,0,3
709,掠奪者任務,0.029,-3000,13440,0,0
710,掠奪者任務,0.029,-2850,13440,0,0
711,掠奪者任務,0.028,-2850,13440,0,0
712,掠奪者任務,0.028,-2850,13440,0,0
713,掠奪者任務,0.028,-3000,13440,0,0
714,掠奪者任務,0.028,-3000,13440,0,0
715,掠奪者任務,0.028,-2730,13440,0,4
716,掠奪者任務,0.028,-2760,13440,0,3
717,掠奪者任務,0.028,-2610,13440,0,8
718,掠奪者任務,0.027,-3000,13440,0,0
719,掠奪者任務,0.027,-2790,13440,0,2
720,掠奪者任務,0.027,-2460,13440,0,13
721,掠奪者任務,0.027,-2760,13440,0,3
722,掠奪者任務,0.027,-2850,13440,0,0
723,掠奪者任務,0.027,-3000,13440,0,0
724,掠奪者任務,0.027,-2610,13440,0,8
725,掠奪者任務,0.027,-2700,13440,0,5
726,掠奪者任務,0.026,-2760,13440,0,3
727,掠奪者任務,0.026,-2640,13440,0,7
728,掠奪者任務,0.026,-3000,13440,0,0
729,掠奪者任務,0.026,-2580,13440,0,9
730,掠奪者任務,0.026,-2730,13440,0,3
731,掠奪者任務,0.026,-2730,13440,0,4
732,掠奪者任務,0.026,-3000,13440,0,0
733,掠奪者任務,0.025,-2400,13440,0,15
734,掠奪者任務,0.025,-2700,13440,0,5
735,掠奪者任務,0.025,-2850,13440,0,0
736,掠奪者任務,0.025,-2850,13440,0,0
737,掠奪者任務,0.025,-2730,13440,0,4
738,掠奪者任務,0.025,-2700,13440,0,5
739,掠奪者任務,0.025,-3000,13440,0,0
740,掠奪者任務,0.025,-3000,13440,0,0
741,掠奪者任務,0.024,-2730,13440,0,4
742,掠奪者任務,0.024,-2850,13440,0,0
743,掠奪者任務,0.024,-3000,13440,0,0
744,掠奪者任務,0.024,-2850,13440,0,0
745,掠奪者任務,0.024,-2640,13440,0,7
746,掠奪者任務,0.024,-2580,13440,0,9
747,掠奪者任務,0.024,-2640,13440,0,7
748,掠奪者任務,0.024,-2670,13440,0,6
749,掠奪者任務,0.024,-2760,13440,0,3
750,掠奪者任務,0.023,-2640,13440,0,7
751,掠奪者任務,0.023,-2730,13440,0,4
752,掠奪者任務,0.023,-3000,13440,0,0
753,掠奪者任務,0.023,-3000,13440,0,0
754,掠奪者任務,0.023,-2580,13440,0,9
755,掠奪者任務,0.023,-2550,13440,0,10
756,掠奪者任務,0.023,-3000,13440,0,0
757,掠奪者任務,0.023,-3000,13440,0,0
758,掠奪者任務,0.022,-3000,13440,0,0
