Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
0.0,50,0,12,16,0,41
16.0,50,0,12,16,0,18
32.0,50,0,12,16,0,47
48.0,50,0,12,16,0,42
64.0,50,0,12,16,0,47
80.0,50,0,12,16,0,34
96.0,50,0,12,16,0,41
112.0,50,0,12,16,0,11
128.0,55,0,12,16,0,14
144.0,60,0,12,16,0,11
160.0,80,0,12,16,0,14
176.0,95,0,12,16,0,18
192.0,105,0,12,16,0,2
208.0,105,0,12,16,0,16
224.0,110,0,12,16,0,2
240.0,115,0,12,16,0,41
256.0,115,0,12,16,0,34
272.0,130,0,12,16,0,42
288.0,145,0,12,16,0,16
304.0,155,0,12,16,0,16
320.0,165,0,12,16,0,2
336.0,170,0,12,16,0,2
352.0,170,0,12,16,0,2
368.0,175,0,12,16,0,2
384.0,180,0,12,16,0,2
400.0,200,0,12,16,0,2
416.0,210,0,12,16,0,2
432.0,220,0,12,16,0,42
448.0,225,0,12,16,0,47
464.0,230,0,12,16,0,47
480.0,240,0,12,16,0,1
496.0,245,0,12,16,0,2
512.0,250,0,12,16,0,2
528.0,265,0,12,16,0,2
544.0,275,0,12,16,0,2
560.0,285,0,12,16,0,2
576.0,285,0,12,16,0,2
592.0,300,0,12,16,0,2
608.0,305,0,12,16,0,14
624.0,305,0,12,16,0,11
640.0,310,0,12,16,0,14
656.0,255,0,12,16,0,14
672.0,265,0,12,16,0,11
688.0,275,0,12,16,0,14
704.0,280,0,12,16,0,11
720.0,280,0,12,16,0,6
736.0,285,0,12,16,0,11
752.0,295,0,12,16,0,16
768.0,300,0,12,16,0,1
784.0,210,0,12,16,0,1
800.0,235,0,12,16,0,16
816.0,235,0,12,16,0,11
832.0,235,0,12,16,0,34
848.0,240,0,12,16,0,1
864.0,245,0,12,16,0,2
880.0,250,0,12,16,0,2
896.0,265,0,12,16,0,2
912.0,280,0,12,16,0,2
928.0,290,0,12,16,0,2
944.0,290,0,12,16,0,2
960.0,295,0,12,16,0,2
976.0,300,0,12,16,0,34
992.0,305,0,12,16,0,1
1008.0,315,0,12,16,0,18
1024.0,330,0,12,16,0,18
1040.0,335,0,12,16,0,18
1056.0,345,0,12,16,0,34
1072.0,350,0,12,16,0,42
1088.0,355,0,12,16,0,1
1104.0,360,0,12,16,0,47
1120.0,370,0,12,16,0,16
1136.0,380,0,12,16,0,16
1152.0,390,0,12,16,0,2
1168.0,395,0,12,16,0,2
1184.0,400,0,12,16,0,2
1200.0,400,0,12,16,0,2
1216.0,415,0,12,16,0,2
1232.0,420,0,12,16,0,2
1248.0,420,4,12,16,0,2
1264.0,435,4,12,16,0,34
1280.0,440,4,12,16,0,14
1296.0,445,4,12,16,0,42
1312.0,455,4,12,16,0,14
1328.0,465,4,12,16,0,11
1344.0,470,4,12,16,0,1
1360.0,370,8,12,16,0,14
1376.0,375,8,12,16,0,16
1392.0,385,8,12,16,0,6
1408.0,385,8,12,16,0,34
1424.0,400,8,12,16,0,41
1440.0,405,8,12,16,0,1
1456.0,410,12,12,16,0,42
1472.0,315,12,12,16,0,6
1488.0,315,12,12,16,0,6
1504.0,320,12,12,16,0,14
1520.0,330,12,12,16,0,18
1536.0,335,12,12,16,0,11
1552.0,340,16,12,16,0,14
1568.0,345,16,12,16,0,34
1584.0,355,16,12,16,0,1
1600.0,355,16,12,16,0,16
1616.0,255,16,12,16,0,2
1632.0,270,16,12,16,0,2
1648.0,270,20,12,16,0,2
1664.0,270,20,12,16,0,2
1680.0,275,20,12,16,0,2
1696.0,280,20,12,16,0,2
1712.0,290,20,12,16,0,2
1728.0,295,20,12,16,0,6
1744.0,305,24,12,16,0,47
1760.0,305,24,12,16,0,41
1776.0,305,24,12,16,0,1
1792.0,210,24,12,16,0,42
1808.0,210,24,12,16,0,34
1824.0,220,24,12,16,0,6
1840.0,230,28,12,16,0,2
1856.0,85,28,12,16,0,6
1872.0,90,28,12,16,0,47
1888.0,90,28,12,16,0,16
1904.0,90,28,12,16,0,6
1920.0,95,32,12,16,0,14
1936.0,110,32,12,16,0,6
1952.0,115,32,12,16,0,6
1968.0,120,32,12,16,0,14
1984.0,125,32,12,16,0,41
2000.0,125,32,12,16,0,1
2016.0,125,36,12,16,0,14
2032.0,125,36,12,16,0,6
2048.0,135,36,12,16,0,41
2064.0,150,36,12,16,0,42
2080.0,150,36,12,16,0,18
2096.0,155,36,12,16,0,34
2112.0,160,40,12,16,0,14
2128.0,160,40,12,16,0,47
2144.0,165,40,12,16,0,2
2160.0,170,40,12,16,0,18
2176.0,35,40,12,16,0,11
2192.0,35,40,12,16,0,42
2208.0,35,44,12,16,0,14
2224.0,45,44,12,16,0,41
2240.0,50,44,12,16,0,16
2256.0,50,44,12,16,0,16
2272.0,55,44,12,16,0,34
2288.0,60,44,12,16,0,47
2304.0,70,48,12,16,0,6
2320.0,70,48,12,16,0,14
2336.0,70,48,12,16,0,16
2352.0,80,48,12,16,0,34
2368.0,90,48,12,16,0,11
2384.0,90,48,12,16,0,2
2400.0,90,52,12,16,0,11
2416.0,105,52,12,16,0,16
2432.0,105,52,12,16,0,2
2448.0,110,52,12,16,0,16
2464.0,115,52,12,16,0,11
2480.0,120,52,12,16,0,14
2496.0,125,56,12,16,0,11
2512.0,125,56,12,16,0,18
2528.0,125,56,12,16,0,42
2544.0,140,56,12,16,0,18
2560.0,145,56,12,16,0,1
2576.0,145,56,12,16,0,47
2592.0,150,60,12,16,0,2
2608.0,5,60,12,16,0,18
2624.0,10,60,12,16,0,47
2640.0,10,60,12,16,0,18
2656.0,20,60,12,16,0,6
2672.0,30,64,12,16,0,34
2688.0,35,64,12,16,0,18
2704.0,35,64,12,16,0,41
2720.0,40,64,12,16,0,14
2736.0,40,64,12,16,0,14
2752.0,45,64,12,16,0,42
2768.0,50,68,12,16,0,1
2784.0,60,68,12,16,0,14
2800.0,70,68,12,16,0,47
2816.0,70,68,12,16,0,2
2832.0,70,68,12,16,0,2
2848.0,75,68,12,16,0,47
2864.0,80,72,12,16,0,42
2880.0,85,72,12,16,0,47
2896.0,90,72,12,16,0,16
2912.0,100,72,12,16,0,6
2928.0,105,72,12,16,0,11
2944.0,105,72,12,16,0,41
2960.0,35,76,12,16,0,1
2976.0,40,76,12,16,0,2
2992.0,40,76,12,16,0,47
3008.0,45,76,12,16,0,16
3024.0,60,76,12,16,0,47
3040.0,65,76,12,16,0,11
3056.0,65,80,12,16,0,47
3072.0,70,80,12,16,0,11
3088.0,75,80,12,16,0,6
3104.0,80,80,12,16,0,18
3120.0,80,80,12,16,0,1
3136.0,80,80,12,16,0,41
3152.0,95,84,12,16,0,16
3168.0,105,84,12,16,0,42
3184.0,105,84,12,16,0,1
3200.0,5,84,12,16,0,6
3216.0,15,84,12,16,0,2
3232.0,15,84,12,16,0,16
3248.0,15,88,12,16,0,41
3264.0,25,88,12,16,0,1
3280.0,35,88,12,16,0,42
3296.0,40,88,12,16,0,6
3312.0,45,88,12,16,0,42
3328.0,50,88,12,16,0,11
3344.0,50,92,12,16,0,6
3360.0,50,92,12,16,0,11
3376.0,55,92,12,16,0,34
3392.0,65,92,12,16,0,34
3408.0,20,67,12,16,0,47
3424.0,30,71,12,16,0,11
3440.0,30,71,12,16,0,14
3456.0,35,71,12,16,0,16
3472.0,35,71,12,16,0,18
3488.0,40,71,12,16,0,6
3504.0,45,71,12,16,0,2
3520.0,50,75,12,16,0,1
3536.0,60,75,12,16,0,1
3552.0,65,79,12,16,0,41
3568.0,65,79,12,16,0,14
3584.0,75,79,12,16,0,1
3600.0,75,79,12,16,0,18
3616.0,80,83,12,16,0,11
3632.0,90,87,12,16,0,6
3648.0,90,87,12,16,0,14
3664.0,95,87,12,16,0,42
3680.0,100,87,12,16,0,16
3696.0,110,87,12,16,0,42
3712.0,110,91,12,16,0,42
3728.0,110,95,12,16,0,34
3744.0,120,95,12,16,0,42
3760.0,125,95,12,16,0,6
3776.0,125,95,12,16,0,18
3792.0,140,95,12,16,0,11
3808.0,140,103,12,16,0,11
3824.0,145,103,12,16,0,6
3840.0,150,103,12,16,0,14
3856.0,160,103,12,16,0,1
3872.0,165,103,12,16,0,2
3888.0,175,103,12,16,0,18
3904.0,175,111,12,16,0,47
3920.0,180,111,12,16,0,6
3936.0,185,111,12,16,0,41
3952.0,195,111,12,16,0,14
3968.0,200,111,12,16,0,6
3984.0,205,115,12,16,0,11
4000.0,220,119,12,16,0,18
4016.0,220,119,12,16,0,16
