Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
0.0,50,0,12,16,0,2
16.0,50,0,12,16,0,11
32.0,50,0,12,16,0,42
48.0,50,0,12,16,0,16
64.0,50,0,12,16,0,18
80.0,50,0,12,16,0,6
96.0,50,0,12,16,0,14
112.0,50,0,12,16,0,18
128.0,55,0,12,16,0,2
144.0,60,0,12,16,0,14
160.0,80,0,12,16,0,1
176.0,95,0,12,16,0,47
192.0,100,0,12,16,0,14
208.0,105,0,12,16,0,1
224.0,110,0,12,16,0,1
240.0,15,0,12,16,0,16
256.0,15,0,12,16,0,2
272.0,30,0,12,16,0,14
288.0,40,0,12,16,0,41
304.0,50,0,12,16,0,18
320.0,60,0,12,16,0,16
336.0,65,0,12,16,0,41
352.0,65,0,12,16,0,41
368.0,70,0,12,16,0,2
384.0,75,0,12,16,0,6
400.0,95,0,12,16,0,41
416.0,100,0,12,16,0,11
432.0,110,0,12,16,0,14
448.0,45,0,12,16,0,18
464.0,45,0,12,16,0,6
480.0,55,0,12,16,0,18
496.0,55,0,12,16,0,41
512.0,60,0,12,16,0,16
528.0,75,0,12,16,0,1
544.0,85,0,12,16,0,34
560.0,90,0,12,16,0,14
576.0,95,0,12,16,0,2
592.0,100,0,12,16,0,42
608.0,105,0,12,16,0,41
624.0,105,0,12,16,0,34
640.0,120,0,12,16,0,1
656.0,30,0,12,16,0,1
672.0,35,0,12,16,0,6
688.0,40,0,12,16,0,41
704.0,140,0,12,16,0,2
720.0,145,0,12,16,0,47
736.0,150,0,12,16,0,47
752.0,160,0,12,16,0,2
768.0,170,0,12,16,0,2
784.0,175,0,12,16,0,41
800.0,35,0,12,16,0,18
816.0,35,0,12,16,0,41
832.0,185,0,12,16,0,18
848.0,195,0,12,16,0,1
864.0,105,0,12,16,0,34
880.0,105,0,12,16,0,11
896.0,120,0,12,16,0,34
912.0,125,0,12,16,0,16
928.0,130,0,12,16,0,34
944.0,130,0,12,16,0,6
960.0,135,0,12,16,0,2
976.0,145,0,12,16,0,2
992.0,150,0,12,16,0,18
1008.0,160,0,12,16,0,18
1024.0,165,0,12,16,0,42
1040.0,170,0,12,16,0,41
1056.0,175,0,12,16,0,34
1072.0,180,0,12,16,0,2
1088.0,35,0,12,16,0,18
1104.0,45,0,12,16,0,16
1120.0,45,0,12,16,0,1
1136.0,55,0,12,16,0,6
1152.0,65,0,12,16,0,34
1168.0,70,0,12,16,0,11
1184.0,75,0,12,16,0,41
1200.0,75,0,12,16,0,34
1216.0,80,0,12,16,0,41
1232.0,90,0,12,16,0,18
1248.0,90,0,12,16,0,11
1264.0,105,0,12,16,0,41
1280.0,115,0,12,16,0,18
1296.0,115,0,12,16,0,42
1312.0,120,0,12,16,0,18
1328.0,125,0,12,16,0,1
1344.0,130,0,12,16,0,2
1360.0,135,0,12,16,0,6
1376.0,150,0,12,16,0,18
1392.0,160,0,12,16,0,14
1408.0,160,0,12,16,0,41
1424.0,160,4,12,16,0,34
1440.0,160,4,12,16,0,41
1456.0,170,4,12,16,0,47
1472.0,175,4,12,16,0,14
1488.0,180,4,12,16,0,42
1504.0,200,4,12,16,0,11
1520.0,205,8,12,16,0,41
1536.0,205,8,12,16,0,6
1552.0,205,8,12,16,0,14
1568.0,210,8,12,16,0,47
1584.0,225,8,12,16,0,14
1600.0,175,12,12,16,0,11
1616.0,175,12,12,16,0,14
1632.0,200,12,12,16,0,14
1648.0,200,12,12,16,0,2
1664.0,200,12,12,16,0,41
1680.0,200,12,12,16,0,47
1696.0,215,16,12,16,0,18
1712.0,220,16,12,16,0,41
1728.0,220,16,12,16,0,16
1744.0,240,16,12,16,0,16
1760.0,245,16,12,16,0,18
1776.0,245,20,12,16,0,6
1792.0,245,20,12,16,0,18
1808.0,250,20,12,16,0,2
1824.0,260,20,12,16,0,2
1840.0,115,20,12,16,0,2
1856.0,115,20,13,16,0,41
1872.0,285,24,13,16,0,18
1888.0,290,24,13,16,0,14
1904.0,295,24,13,16,0,1
1920.0,295,24,13,16,0,6
1936.0,200,24,13,16,0,16
1952.0,205,28,13,16,0,11
1968.0,210,28,13,16,0,1
1984.0,215,28,13,16,0,34
2000.0,225,28,13,16,0,2
2016.0,240,28,13,16,0,6
2032.0,245,28,13,16,0,47
2048.0,245,32,13,16,0,6
2064.0,255,32,13,16,0,34
2080.0,255,32,13,16,0,41
2096.0,255,32,13,16,0,16
2112.0,280,32,13,16,0,47
2128.0,280,36,13,16,0,41
2144.0,285,36,13,16,0,47
2160.0,290,36,13,16,0,34
2176.0,295,36,13,16,0,1
2192.0,300,36,13,16,0,14
2208.0,200,36,13,16,0,47
2224.0,210,40,13,16,0,42
2240.0,230,40,13,16,0,34
2256.0,230,40,13,16,0,47
2272.0,230,40,13,16,0,2
2288.0,235,40,13,16,0,6
2304.0,245,44,13,16,0,6
2320.0,250,44,13,16,0,14
2336.0,250,44,13,16,0,14
2352.0,215,44,13,16,0,34
2368.0,225,44,13,16,0,47
2384.0,225,44,13,16,0,11
2400.0,225,48,13,16,0,2
2416.0,235,48,13,16,0,6
2432.0,245,48,13,16,0,42
2448.0,245,48,13,16,0,14
2464.0,255,48,13,16,0,1
2480.0,165,52,13,16,0,42
2496.0,170,52,13,16,0,47
2512.0,170,52,13,16,0,1
2528.0,170,52,13,16,0,6
2544.0,190,52,13,16,0,2
2560.0,145,52,13,16,0,34
2576.0,145,56,13,16,0,16
2592.0,155,56,13,16,0,2
2608.0,160,56,14,16,0,16
2624.0,15,56,14,16,0,41
2640.0,170,56,14,16,0,34
2656.0,170,60,14,16,0,34
2672.0,140,35,14,16,0,6
2688.0,140,35,14,16,0,42
2704.0,140,35,14,16,0,41
2720.0,150,35,14,16,0,41
2736.0,155,35,14,16,0,6
2752.0,165,39,14,16,0,14
2768.0,165,39,14,16,0,42
2784.0,185,39,14,16,0,42
2800.0,185,39,14,16,0,1
2816.0,190,39,14,16,0,18
2832.0,200,43,14,16,0,34
2848.0,210,43,14,16,0,1
2864.0,110,43,14,16,0,14
2880.0,110,43,14,16,0,41
2896.0,220,43,14,16,0,14
2912.0,235,43,14,16,0,11
2928.0,235,47,14,16,0,16
2944.0,240,47,14,16,0,11
2960.0,255,47,14,16,0,2
2976.0,260,47,14,16,0,14
2992.0,265,47,14,16,0,41
3008.0,265,51,14,16,0,41
3024.0,280,51,14,16,0,2
3040.0,135,51,14,16,0,11
3056.0,140,51,14,16,0,6
3072.0,150,51,14,16,0,2
3088.0,155,51,14,16,0,11
3104.0,165,55,14,16,0,16
3120.0,165,55,14,16,0,18
3136.0,165,55,14,16,0,18
3152.0,185,55,14,16,0,11
3168.0,190,55,14,16,0,41
3184.0,190,59,14,16,0,18
3200.0,205,59,14,16,0,16
3216.0,215,59,14,16,0,1
3232.0,215,59,14,16,0,41
3248.0,115,59,14,16,0,1
3264.0,130,59,14,16,0,11
3280.0,140,63,14,16,0,11
3296.0,140,63,14,16,0,14
3312.0,145,63,14,16,0,6
3328.0,155,63,14,16,0,47
3344.0,160,63,14,16,0,6
3360.0,160,67,14,16,0,14
3376.0,170,67,14,16,0,16
3392.0,175,67,14,16,0,11
3408.0,185,67,14,16,0,2
3424.0,185,67,14,16,0,1
3440.0,95,67,14,16,0,11
3456.0,95,71,14,16,0,14
3472.0,105,71,14,16,0,18
3488.0,110,71,14,16,0,11
3504.0,120,71,14,16,0,6
3520.0,120,71,14,16,0,47
3536.0,120,75,14,16,0,41
3552.0,125,75,14,16,0,18
3568.0,135,75,14,16,0,34
3584.0,145,75,14,16,0,1
3600.0,50,75,14,16,0,2
3616.0,50,75,14,16,0,34
3632.0,55,79,14,16,0,1
3648.0,55,79,14,16,0,16
3664.0,55,79,14,16,0,34
3680.0,70,79,14,16,0,47
3696.0,75,79,14,16,0,2
3712.0,80,83,14,16,0,41
3728.0,85,83,14,16,0,16
3744.0,85,83,14,16,0,18
3760.0,90,83,14,16,0,14
3776.0,90,83,14,16,0,16
3792.0,95,83,14,16,0,2
3808.0,110,87,14,16,0,34
3824.0,110,87,14,16,0,42
3840.0,115,87,14,16,0,47
3856.0,120,87,14,16,0,42
3872.0,125,87,14,16,0,1
3888.0,125,91,14,16,0,2
3904.0,130,91,14,16,0,1
3920.0,135,91,14,16,0,14
3936.0,145,91,14,16,0,16
3952.0,150,91,14,16,0,18
3968.0,150,91,14,16,0,14
3984.0,155,95,14,16,0,14
4000.0,165,95,14,16,0,18
4016.0,165,95,14,16,0,18
4032.0,165,95,14,16,0,34
4048.0,175,95,14,16,0,42
4064.0,180,99,14,16,0,16
4080.0,135,99,14,16,0,42
4096.0,135,99,14,16,0,2
4112.0,150,99,14,16,0,18
4128.0,150,99,14,16,0,16
4144.0,100,99,14,16,0,47
4160.0,105,103,14,16,0,6
4176.0,110,103,14,16,0,18
4192.0,115,103,14,16,0,14
4208.0,120,103,14,16,0,18
4224.0,125,103,14,16,0,42
4240.0,130,107,14,16,0,47
4256.0,135,107,14,16,0,18
4272.0,135,107,14,16,0,18
4288.0,45,82,14,16,0,47
4304.0,45,82,14,16,0,14
