Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
94,掠奪者任務,0.393,-2790,13440,0,2
95,掠奪者任務,0.389,-2850,13440,0,0
96,掠奪者任務,0.385,-2550,13440,0,9
97,掠奪者任務,0.381,4470,11952,5,4
98,掠奪者任務,0.377,-2820,13440,0,1
99,掠奪者任務,0.373,-2470,13440,0,6
100,掠奪者任務,0.370,-2090,13440,0,2
101,掠奪者任務,0.366,-2700,13440,0,5
102,掠奪者任務,0.362,-3000,12704,0,0
103,掠奪者任務,0.359,-2520,13440,0,11
104,掠奪者任務,0.355,-2560,13440,0,0
105,掠奪者任務,0.352,-2440,13440,0,5
106,掠奪者任務,0.348,-2790,13440,0,2
107,掠奪者任務,0.345,-2820,13440,0,1
108,掠奪者任務,0.341,-2610,13440,0,8
109,掠奪者任務,0.338,-2560,13440,0,3
110,掠奪者任務,0.334,-2790,13440,0,2
111,掠奪者任務,0.331,-2730,13440,0,4
112,掠奪者任務,0.328,-2530,13440,0,4
113,掠奪者任務,0.324,-2580,13440,0,9
114,掠奪者任務,0.321,-2580,13440,0,9
115,掠奪者任務,0.318,-2640,13440,0,7
116,掠奪者任務,0.315,-2730,13440,0,4
117,掠奪者任務,0.312,-2670,13440,0,6
118,掠奪者任務,0.309,-2730,13440,0,2
119,掠奪者任務,0.305,-2470,13440,0,5
120,掠奪者任務,0.302,-2060,13440,1,2
121,掠奪者任務,0.299,-2730,13440,0,4
122,掠奪者任務,0.296,-2730,13440,0,2
123,掠奪者任務,0.293,-2820,13440,0,0
124,掠奪者任務,0.290,-2820,13440,0,0
125,掠奪者任務,0.288,-2760,13440,0,1
126,掠奪者任務,0.285,-2760,13440,0,3
127,掠奪者任務,0.282,-2790,13440,0,1
128,掠奪者任務,0.279,-2490,13440,0,12
129,掠奪者任務,0.276,-2850,13440,0,0
130,掠奪者任務,0.273,-3000,11536,0,0
131,掠奪者任務,0.271,-2670,13440,0,6
132,掠奪者任務,0.268,-2670,13440,0,6
133,掠奪者任務,0.265,-2640,13440,0,5
134,掠奪者任務,0.263,-2670,13440,0,3
135,掠奪者任務,0.260,-2790,13440,0,0
136,掠奪者任務,0.257,-2760,13440,0,0
137,掠奪者任務,0.255,-2790,13440,0,1
138,掠奪者任務,0.252,-2730,13440,0,4
139,掠奪者任務,0.250,-2670,13440,0,6
140,掠奪者任務,0.247,-2700,13440,0,4
141,掠奪者任務,0.245,-2640,13440,0,7
142,掠奪者任務,0.242,-2790,13440,0,1
143,掠奪者任務,0.240,-2700,13440,0,5
144,掠奪者任務,0.238,-2790,13440,0,1
145,掠奪者任務,0.235,-2590,13440,0,2
146,掠奪者任務,0.233,-3000,11712,0,0
147,掠奪者任務,0.231,-2820,13440,0,0
148,掠奪者任務,0.228,-3000,13296,0,0
149,掠奪者任務,0.226,-3000,11296,0,0
150,掠奪者任務,0.224,-2730,13440,0,2
151,掠奪者任務,0.221,-2640,13440,0,7
152,掠奪者任務,0.219,-2820,13440,0,0
153,掠奪者任務,0.217,-2820,13440,0,0
154,掠奪者任務,0.215,-2790,13440,0,2
155,掠奪者任務,0.213,-2610,13440,0,0
156,掠奪者任務,0.211,-2670,13440,0,5
157,掠奪者任務,0.208,-2730,13440,0,4
158,掠奪者任務,0.206,-2790,13440,0,0
159,掠奪者任務,0.204,-2610,13440,0,8
160,掠奪者任務,0.202,-2820,13440,0,0
161,掠奪者任務,0.200,-2730,13440,0,3
162,掠奪者任務,0.198,-2820,13440,0,1
163,掠奪者任務,0.196,-2790,13440,0,0
164,掠奪者任務,0.194,-2790,13440,0,2
165,掠奪者任務,0.192,-2670,13440,0,6
166,掠奪者任務,0.190,-2790,13440,0,0
167,掠奪者任務,0.189,-2790,13440,0,1
168,掠奪者任務,0.187,-2850,13440,0,0
169,掠奪者任務,0.185,-3000,12512,0,0
170,掠奪者任務,0.183,-2820,13440,0,0
171,掠奪者任務,0.181,-2850,13440,0,0
172,掠奪者任務,0.179,-2700,13440,0,5
173,掠奪者任務,0.178,-2820,13440,0,1
174,掠奪者任務,0.176,-2760,13440,0,0
175,掠奪者任務,0.174,-2790,13440,0,1
176,掠奪者任務,0.172,-2730,13440,0,4
177,掠奪者任務,0.171,-2850,13440,0,0
178,掠奪者任務,0.169,-2700,13440,0,3
179,掠奪者任務,0.167,-2820,13440,0,1
180,掠奪者任務,0.165,-2820,13440,0,0
181,掠奪者任務,0.164,-2820,13440,0,0
182,掠奪者任務,0.162,-3000,13440,0,0
183,掠奪者任務,0.161,-2820,13440,0,1
184,掠奪者任務,0.159,-2790,13440,0,1
185,掠奪者任務,0.157,-2730,13440,0,0
186,掠奪者任務,0.156,-2760,13440,0,0
187,掠奪者任務,0.154,-2820,13440,0,0
188,掠奪者任務,0.153,-2820,13440,0,1
189,掠奪者任務,0.151,-3000,11968,0,0
190,掠奪者任務,0.150,-2790,13440,0,1
191,掠奪者任務,0.148,-2850,13440,0,0
192,掠奪者任務,0.147,-2850,13440,0,0
193,掠奪者任務,0.145,-2850,13440,0,0
194,掠奪者任務,0.144,-2620,13440,0,1
195,掠奪者任務,0.142,-3000,13168,0,0
196,掠奪者任務,0.141,-2820,13440,0,0
197,掠奪者任務,0.139,-2730,13440,0,2
198,掠奪者任務,0.138,-2820,13440,0,0
199,掠奪者任務,0.137,-2820,13440,0,1
200,掠奪者任務,0.135,-2850,13440,0,0
201,掠奪者任務,0.134,-2850,13440,0,0
202,掠奪者任務,0.133,-2790,13440,0,0
203,掠奪者任務,0.131,-2790,13440,0,2
204,掠奪者任務,0.130,-3000,12144,0,0
205,掠奪者任務,0.129,-3000,13280,0,0
206,掠奪者任務,0.127,-2850,13440,0,0
207,掠奪者任務,0.126,-2820,13440,0,0
208,掠奪者任務,0.125,-3000,11248,0,0
209,掠奪者任務,0.124,-2820,13440,0,0
210,掠奪者任務,0.122,-2730,13440,0,2
211,掠奪者任務,0.121,-3000,13440,0,0
212,掠奪者任務,0.120,-2730,13440,0,0
213,掠奪者任務,0.119,-2760,13440,0,1
214,掠奪者任務,0.118,-2850,13440,0,0
215,掠奪者任務,0.116,-2820,13440,0,1
216,掠奪者任務,0.115,-2760,13440,0,0
217,掠奪者任務,0.114,-2820,13440,0,0
218,掠奪者任務,0.113,-2820,13440,0,0
219,掠奪者任務,0.112,-3000,11472,0,0
220,掠奪者任務,0.111,-2820,13440,0,0
221,掠奪者任務,0.110,-3000,12672,0,0
222,掠奪者任務,0.108,-2760,13440,0,0
223,掠奪者任務,0.107,-3000,11968,0,0
224,掠奪者任務,0.106,-2790,13440,0,2
225,掠奪者任務,0.105,-3000,11744,0,0
226,掠奪者任務,0.104,-2730,13440,0,1
227,掠奪者任務,0.103,-3000,11376,0,0
228,掠奪者任務,0.102,-2850,13440,0,0
229,掠奪者任務,0.101,-2820,13440,0,0
230,掠奪者任務,0.100,-2820,13440,0,0
231,掠奪者任務,0.099,-2850,13440,0,0
232,掠奪者任務,0.098,-3000,11696,0,0
233,掠奪者任務,0.097,-3000,13440,0,0
234,掠奪者任務,0.096,-3000,13440,0,0
235,掠奪者任務,0.095,-3000,10576,0,0
236,掠奪者任務,0.094,-2820,12848,0,0
237,掠奪者任務,0.093,-2850,13440,0,0
238,掠奪者任務,0.092,-3000,13440,0,0
239,掠奪者任務,0.091,-2820,13440,0,1
240,掠奪者任務,0.091,-3000,12192,0,0
241,掠奪者任務,0.090,-2850,13440,0,0
242,掠奪者任務,0.089,-3000,11408,0,0
243,掠奪者任務,0.088,-3000,13152,0,0
244,掠奪者任務,0.087,-2820,13440,0,1
245,掠奪者任務,0.086,-2820,13440,0,0
246,掠奪者任務,0.085,-3000,12096,0,0
247,掠奪者任務,0.084,-3000,12208,0,0
248,掠奪者任務,0.084,-2760,13440,0,3
249,掠奪者任務,0.083,-3000,11312,0,0
250,掠奪者任務,0.082,-2790,13440,0,1
251,掠奪者任務,0.081,-3000,13264,0,0
252,掠奪者任務,0.080,-3000,13440,0,0
253,掠奪者任務,0.079,-3000,12336,0,0
254,掠奪者任務,0.079,-3000,11520,0,0
255,掠奪者任務,0.078,-3000,12192,0,0
256,掠奪者任務,0.077,-3000,12496,0,0
257,掠奪者任務,0.076,-2820,13440,0,0
258,掠奪者任務,0.076,-3000,11584,0,0
259,掠奪者任務,0.075,-2850,13440,0,0
260,掠奪者任務,0.074,-2820,13440,0,0
261,掠奪者任務,0.073,-2850,13440,0,0
262,掠奪者任務,0.073,-2850,13440,0,0
263,掠奪者任務,0.072,-2850,13440,0,0
264,掠奪者任務,0.071,-2700,13440,0,0
265,掠奪者任務,0.070,-2760,13440,0,0
266,掠奪者任務,0.070,-2850,13440,0,0
267,掠奪者任務,0.069,-2850,13440,0,0
268,掠奪者任務,0.068,-2850,13440,0,0
269,掠奪者任務,0.068,-2820,13440,0,1
270,掠奪者任務,0.067,-3000,11856,0,0
271,掠奪者任務,0.066,-2850,13440,0,0
272,掠奪者任務,0.066,-2850,12624,0,0
273,掠奪者任務,0.065,-3000,13440,0,0
274,掠奪者任務,0.064,-2820,13440,0,0
275,掠奪者任務,0.064,-2790,13440,0,0
276,掠奪者任務,0.063,-2850,13440,0,0
277,掠奪者任務,0.062,-3000,12000,0,0
278,掠奪者任務,0.062,-2790,13440,0,0
279,掠奪者任務,0.061,-3000,12912,0,0
280,掠奪者任務,0.061,-2850,13232,0,0
281,掠奪者任務,0.060,-2850,13440,0,0
282,掠奪者任務,0.059,-2820,13440,0,0
283,掠奪者任務,0.059,-3000,12784,0,0
284,掠奪者任務,0.058,-2850,12640,0,0
285,掠奪者任務,0.058,-2790,13440,0,0
286,掠奪者任務,0.057,-3000,11872,0,0
287,掠奪者任務,0.056,-3000,11760,0,0
288,掠奪者任務,0.056,-3000,11184,0,0
289,掠奪者任務,0.055,-3000,11552,0,0
290,掠奪者任務,0.055,-2820,13440,0,1
291,掠奪者任務,0.054,-3000,12624,0,0
292,掠奪者任務,0.054,-3000,12480,0,0
293,掠奪者任務,0.053,-3000,11616,0,0
294,掠奪者任務,0.053,-2790,13440,0,0
295,掠奪者任務,0.052,-3000,13440,0,0
296,掠奪者任務,0.052,-3000,11312,0,0
297,掠奪者任務,0.051,-2850,13440,0,0
298,掠奪者任務,0.051,-2850,13440,0,0
299,掠奪者任務,0.050,-3000,13440,0,0
300,掠奪者任務,0.050,-3000,13440,0,0
301,掠奪者任務,0.049,-3000,13440,0,0
302,掠奪者任務,0.049,-3000,12160,0,0
303,掠奪者任務,0.048,-2760,13440,0,0
304,掠奪者任務,0.048,-2850,13440,0,0
305,掠奪者任務,0.047,-3000,11392,0,0
306,掠奪者任務,0.047,-2850,13376,0,0
307,掠奪者任務,0.046,-2820,13440,0,1
308,掠奪者任務,0.046,-2850,13440,0,0
309,掠奪者任務,0.045,-2820,13440,0,0
310,掠奪者任務,0.045,-3000,12064,0,0
311,掠奪者任務,0.044,-2850,13440,0,0
312,掠奪者任務,0.044,-3000,11088,0,0
313,掠奪者任務,0.043,-3000,11216,0,0
314,掠奪者任務,0.043,-3000,13152,0,0
315,掠奪者任務,0.043,-2820,13440,0,0
316,掠奪者任務,0.042,-2820,13440,0,0
317,掠奪者任務,0.042,-2850,13440,0,0
318,掠奪者任務,0.041,-3000,13440,0,0
319,掠奪者任務,0.041,-2850,13216,0,0
320,掠奪者任務,0.041,-3000,13440,0,0
321,掠奪者任務,0.040,-3000,10656,0,0
322,掠奪者任務,0.040,-3000,11008,0,0
323,掠奪者任務,0.039,-3000,13440,0,0
324,掠奪者任務,0.039,-3000,11520,0,0
325,掠奪者任務,0.039,-3000,13440,0,0
326,掠奪者任務,0.038,-2790,13440,0,0
327,掠奪者任務,0.038,-3000,13440,0,0
328,掠奪者任務,0.037,-2790,13440,0,0
329,掠奪者任務,0.037,-2790,13440,0,0
330,掠奪者任務,0.037,-3000,11408,0,0
331,掠奪者任務,0.036,-2850,13168,0,0
332,掠奪者任務,0.036,-3000,12944,0,0
333,掠奪者任務,0.036,-2850,13440,0,0
334,掠奪者任務,0.035,-2850,13440,0,0
335,掠奪者任務,0.035,-3000,12272,0,0
336,掠奪者任務,0.034,-2850,13440,0,0
337,掠奪者任務,0.034,-3000,4929,0,0
