Time,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
0.0,50,0,12,16,0,34
16.0,50,0,12,16,0,18
32.0,50,0,12,16,0,2
48.0,50,0,12,16,0,18
64.0,50,0,12,16,0,11
80.0,50,0,12,16,0,2
96.0,50,0,12,16,0,18
112.0,55,0,12,16,0,18
128.0,60,0,12,16,0,2
144.0,75,0,12,16,0,11
160.0,5,0,12,16,0,11
176.0,15,0,12,16,0,2
192.0,30,0,12,16,0,11
208.0,30,0,12,19,0,18
224.0,30,0,12,19,0,11
240.0,35,0,12,19,0,18
256.0,55,0,12,19,0,2
272.0,60,0,12,19,0,11
288.0,70,0,12,19,0,11
304.0,80,0,12,19,0,11
320.0,85,0,12,19,0,34
336.0,85,0,12,19,0,18
352.0,85,0,12,19,0,2
368.0,105,0,12,19,0,18
384.0,115,0,12,19,0,18
400.0,115,0,12,19,0,18
416.0,130,0,12,19,0,18
432.0,140,0,12,19,0,2
448.0,140,0,12,19,0,18
464.0,140,0,12,19,0,11
480.0,150,0,12,19,0,2
496.0,165,0,12,19,0,2
512.0,170,0,12,19,0,34
528.0,175,0,12,19,0,2
544.0,185,0,12,19,0,11
560.0,195,0,12,19,0,11
576.0,200,0,12,19,0,11
592.0,205,0,12,19,0,18
608.0,215,0,12,19,0,11
624.0,220,0,12,19,0,18
640.0,230,0,12,19,0,2
656.0,230,0,12,19,0,11
672.0,245,0,12,19,0,18
688.0,260,0,12,19,0,11
704.0,265,0,12,19,0,2
720.0,265,0,12,19,0,34
736.0,270,0,12,19,0,34
752.0,280,0,12,19,0,11
768.0,285,4,12,19,0,2
784.0,290,4,12,19,0,34
800.0,310,4,12,19,0,2
816.0,320,4,12,19,0,2
832.0,320,4,12,19,0,2
848.0,325,4,12,19,0,18
864.0,335,8,12,19,0,18
880.0,335,8,12,19,0,18
896.0,340,8,12,19,0,11
912.0,360,8,12,19,0,18
928.0,365,8,12,19,0,18
944.0,375,12,12,19,0,2
960.0,380,12,12,19,0,18
976.0,385,12,12,19,0,34
992.0,390,12,12,19,0,11
1008.0,390,12,12,19,0,11
1024.0,405,12,12,19,0,34
1040.0,420,16,12,19,0,2
1056.0,425,16,12,19,0,34
1072.0,435,16,12,19,0,18
1088.0,440,16,12,19,0,2
1104.0,440,16,12,19,0,18
1120.0,445,20,12,19,0,11
1136.0,460,20,12,19,0,2
1152.0,465,20,12,19,0,2
1168.0,475,20,12,19,0,2
1184.0,485,20,12,19,0,34
1200.0,490,20,12,19,0,34
1216.0,495,24,12,19,0,18
1232.0,505,24,12,19,0,11
1248.0,515,24,12,19,0,11
1264.0,515,24,12,19,0,11
1280.0,520,24,12,19,0,2
1296.0,535,28,12,19,0,2
1312.0,540,28,12,19,0,18
1328.0,550,28,12,19,0,34
1344.0,560,28,12,19,0,34
1360.0,565,28,12,19,0,18
1376.0,570,32,12,19,0,34
1392.0,570,32,12,19,0,2
1408.0,585,32,12,19,0,2
1424.0,590,32,12,19,0,18
1440.0,600,32,12,19,0,2
1456.0,615,32,12,19,0,11
1472.0,620,36,12,19,0,18
1488.0,625,36,12,19,0,34
1504.0,630,36,12,19,0,2
1520.0,630,36,12,19,0,2
1536.0,640,36,12,19,0,11
1552.0,645,40,12,19,0,11
1568.0,670,40,12,19,0,2
1584.0,675,40,12,19,0,34
1600.0,675,40,12,19,0,34
1616.0,685,40,12,19,0,11
1632.0,685,40,12,19,0,34
1648.0,685,44,12,19,0,34
1664.0,700,44,12,19,0,34
1680.0,720,44,12,19,0,34
1696.0,725,44,12,19,0,34
1712.0,730,44,12,19,0,11
1728.0,735,48,12,19,0,18
1744.0,740,48,12,19,0,11
1760.0,740,48,12,19,0,2
1776.0,745,48,12,19,0,11
1792.0,770,48,12,19,0,11
1808.0,780,48,12,19,0,18
1824.0,780,52,12,19,0,18
1840.0,790,52,12,19,0,34
1856.0,790,52,12,19,0,18
1872.0,795,52,12,19,0,2
1888.0,805,52,12,19,0,34
1904.0,815,56,12,19,0,34
1920.0,830,56,12,19,0,34
1936.0,835,56,12,19,0,34
1952.0,840,56,12,19,0,18
1968.0,845,56,12,19,0,18
1984.0,845,56,12,19,0,2
2000.0,865,60,12,19,0,11
2016.0,865,60,12,19,0,2
2032.0,870,60,12,19,0,34
2048.0,890,60,12,19,0,2
2064.0,895,60,12,19,0,11
2080.0,895,64,12,19,0,2
2096.0,900,64,12,19,0,34
2112.0,920,64,12,19,0,34
2128.0,920,64,12,19,0,34
2144.0,920,64,12,19,0,2
2160.0,935,64,12,19,0,11
2176.0,940,68,12,19,0,2
2192.0,950,68,12,19,0,34
2208.0,950,68,12,19,0,11
2224.0,970,68,12,19,0,34
2240.0,975,68,12,19,0,11
2256.0,975,72,12,19,0,2
2272.0,985,72,12,19,0,34
2288.0,995,72,12,19,0,18
2304.0,995,72,12,19,0,18
2320.0,1010,72,12,19,0,2
2336.0,1020,72,12,19,0,2
2352.0,1025,76,12,19,0,34
2368.0,1030,76,12,19,0,2
2384.0,1035,76,12,19,0,2
2400.0,1045,76,12,19,0,11
2416.0,1050,76,12,19,0,34
2432.0,1070,80,12,19,0,18
2448.0,1075,80,12,19,0,34
2464.0,1075,80,12,19,0,2
2480.0,1080,80,12,19,0,34
2496.0,1090,80,12,19,0,34
2512.0,1095,80,12,19,0,11
2528.0,1100,84,12,19,0,18
2544.0,1120,84,12,19,0,18
2560.0,1125,84,12,19,0,11
2576.0,1130,84,12,19,0,2
2592.0,1130,84,12,19,0,2
2608.0,1145,88,12,19,0,18
2624.0,1145,88,12,19,0,34
2640.0,1150,88,12,19,0,18
2656.0,1170,88,12,19,0,2
2672.0,1175,88,12,19,0,2
2688.0,1180,88,12,19,0,11
2704.0,1190,92,12,19,0,34
2720.0,1190,92,12,19,0,18
2736.0,1200,92,12,19,0,34
