Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,1
32.0,50,0,12,16,8
96.0,50,0,12,16,1
128.0,10,0,12,16,5
160.0,30,0,12,16,1
192.0,60,0,12,16,2
224.0,60,0,12,16,3
256.0,80,0,12,16,6
288.0,95,0,12,16,7
320.0,120,0,12,16,2
352.0,120,0,12,16,6
384.0,150,0,13,16,6
416.0,165,0,13,16,0
448.0,180,0,13,16,4
480.0,190,0,13,16,7
512.0,210,0,13,16,2
544.0,230,0,13,16,6
576.0,245,0,13,16,4
640.0,280,0,13,16,2
672.0,200,0,13,16,7
704.0,215,0,13,16,7
736.0,225,0,13,16,2
768.0,140,0,13,16,8
832.0,180,0,13,16,3
864.0,215,0,13,16,3
960.0,270,0,13,16,7
992.0,280,0,13,16,2
1024.0,300,0,13,16,6
1056.0,320,0,13,16,2
1088.0,335,0,13,16,8
1152.0,365,0,13,16,0
1184.0,390,0,13,16,7
1216.0,400,0,13,16,4
1280.0,425,0,13,19,2
1312.0,450,0,13,19,2
1376.0,480,0,13,19,4
1408.0,495,0,13,19,3
1440.0,520,0,13,19,7
1504.0,550,0,13,19,4
1536.0,555,0,13,19,7
1568.0,585,0,13,19,4
1600.0,590,0,13,19,2
1632.0,610,0,13,19,0
1664.0,620,0,13,19,6
1728.0,665,0,13,19,1
1792.0,690,0,13,19,6
1824.0,715,0,13,19,2
1856.0,725,4,13,19,3
1888.0,735,4,13,19,4
1920.0,765,4,13,19,4
1952.0,780,8,13,19,3
2016.0,800,8,13,19,3
2048.0,840,12,13,19,7
2080.0,840,12,13,19,8
2112.0,855,16,13,16,6
2144.0,865,16,13,16,0
2176.0,900,16,13,16,2
2208.0,910,20,13,16,6
2240.0,920,20,13,16,8
2304.0,965,24,13,19,1
2336.0,975,24,13,19,2
2368.0,985,24,13,19,3
2400.0,1000,28,13,19,8
2432.0,1025,28,13,16,8
2496.0,1050,32,13,19,3
2560.0,1095,36,13,19,2
2592.0,1110,36,13,19,1
2656.0,1130,40,13,19,0
2688.0,1165,40,13,19,0
2720.0,1170,44,13,19,5
2752.0,1180,44,13,19,4
2784.0,1190,44,13,19,5
2848.0,1085,48,13,19,4
2880.0,1095,48,13,19,7
2912.0,1105,52,13,19,6
2944.0,1135,52,13,19,8
2976.0,1140,56,13,19,4
3008.0,1155,56,13,19,5
3040.0,1165,56,13,19,8
3072.0,1195,60,13,19,8
3136.0,1220,60,13,19,1
3168.0,1230,64,13,19,8
3200.0,1255,64,13,16,0
3232.0,1265,68,13,16,1
3264.0,1225,68,13,16,2
3296.0,1245,68,13,16,0
3328.0,1260,72,13,16,8
3392.0,1285,72,13,19,4
3424.0,1310,76,13,19,7
3456.0,1325,76,13,19,5
3488.0,1335,80,13,19,7
3520.0,1340,80,14,19,3
3552.0,1375,80,14,19,2
3584.0,1385,84,14,19,3
3616.0,1395,84,14,19,8
3648.0,1410,84,14,16,3
3680.0,1355,88,14,16,5
3712.0,1365,88,14,16,1
3744.0,1380,88,14,16,4
3776.0,1400,92,14,16,1
3840.0,1380,96,14,19,2
3872.0,1390,96,14,19,1
3904.0,1410,96,14,19,4
3936.0,1425,100,14,19,8
4000.0,1460,100,14,22,8
4032.0,1465,104,14,22,1
4064.0,1430,104,15,22,1
4096.0,1405,108,15,22,7
4128.0,1420,108,15,22,2
4160.0,1425,108,15,22,7
4192.0,1450,112,15,22,3
4224.0,1460,112,15,22,0
4256.0,1480,112,15,22,5
4288.0,1340,120,15,22,2
4320.0,1415,120,16,22,1
4352.0,1425,128,16,22,5
4384.0,1435,128,16,22,7
4416.0,1450,128,16,22,1
4480.0,1485,136,16,19,6
4512.0,1500,136,16,19,2
4544.0,1520,144,16,19,3
4576.0,1535,144,16,19,7
4608.0,1550,148,17,19,4
4640.0,1570,152,17,19,7
4704.0,1605,160,17,19,7
4736.0,1615,160,17,19,4
4800.0,1650,168,17,19,3
4832.0,1670,168,17,19,6
4864.0,1690,172,17,19,5
4896.0,1700,176,17,19,1
4928.0,1720,176,17,19,5
4960.0,1745,184,17,19,1
5024.0,1770,184,17,19,7
5088.0,1815,192,17,19,6
5120.0,1780,167,17,19,0
5152.0,1790,175,17,19,3
5184.0,1820,175,17,19,4
5216.0,1835,183,17,19,5
5248.0,1850,183,17,19,1
5280.0,1865,183,17,19,7
5312.0,1885,191,17,19,5
5344.0,1905,191,17,19,0
5408.0,1935,199,17,19,7
5472.0,1980,207,17,19,1
5504.0,1990,207,17,19,2
5536.0,2015,207,17,19,5
5600.0,2050,215,17,19,6
5632.0,2060,215,17,19,1
5664.0,2080,223,17,19,8
5696.0,2095,223,17,19,1
5728.0,2075,227,17,19,4
5792.0,2100,231,17,19,0
5824.0,2120,239,17,19,1
5856.0,2090,239,17,19,4
5888.0,2095,239,17,19,3
5920.0,2120,247,17,19,8
5984.0,2160,251,18,22,3
6016.0,2175,255,18,22,7
6048.0,2195,255,18,22,8
