Time,Minerals,Vespene,Workers,Ideal,Action
9072.0,5035,0,17,16,REASSIGN_IDLE
9088.0,5050,0,17,16,REASSIGN_IDLE
9104.0,5055,0,17,16,REASSIGN_IDLE
9120.0,5070,0,17,16,REASSIGN_IDLE
9136.0,5085,0,17,16,REASSIGN_IDLE
9152.0,5085,0,17,16,REASSIGN_IDLE
9168.0,5090,0,17,16,REASSIGN_IDLE
9184.0,5100,0,17,16,REASSIGN_IDLE
9200.0,5120,0,17,16,REASSIGN_IDLE
9216.0,5125,0,17,16,REASSIGN_IDLE
9232.0,5135,0,17,16,REASSIGN_IDLE
9248.0,5160,0,17,16,REASSIGN_IDLE
9264.0,5160,0,17,16,REASSIGN_IDLE
9280.0,5160,0,17,16,REASSIGN_IDLE
9296.0,5175,0,17,16,REASSIGN_IDLE
9312.0,5190,0,17,16,REASSIGN_IDLE
9328.0,5195,0,17,16,REASSIGN_IDLE
9344.0,5210,0,17,16,REASSIGN_IDLE
9360.0,5230,0,17,16,REASSIGN_IDLE
9376.0,5235,0,17,16,REASSIGN_IDLE
9392.0,5235,0,15,16,REASSIGN_IDLE
9408.0,5250,0,15,16,REASSIGN_IDLE
9424.0,5265,0,15,16,REASSIGN_IDLE
9440.0,5265,0,15,16,REASSIGN_IDLE
9456.0,5270,0,15,16,REASSIGN_IDLE
9472.0,5290,0,15,16,REASSIGN_IDLE
9488.0,5300,0,15,16,REASSIGN_IDLE
9504.0,5305,0,15,16,REASSIGN_IDLE
9520.0,5315,0,15,16,REASSIGN_IDLE
9536.0,5315,0,15,16,REASSIGN_IDLE
9552.0,5330,0,15,16,REASSIGN_IDLE
9568.0,5340,0,15,16,REASSIGN_IDLE
9584.0,5355,0,15,16,REASSIGN_IDLE
9600.0,5360,0,15,16,REASSIGN_IDLE
9616.0,5370,0,15,16,REASSIGN_IDLE
9632.0,5380,0,15,16,REASSIGN_IDLE
9648.0,5380,0,15,16,REASSIGN_IDLE
9664.0,5395,0,15,16,REASSIGN_IDLE
9680.0,5410,0,15,16,REASSIGN_IDLE
9696.0,5410,0,15,16,REASSIGN_IDLE
9712.0,5420,0,15,16,REASSIGN_IDLE
9728.0,5435,0,15,16,REASSIGN_IDLE
9744.0,5440,0,15,16,REASSIGN_IDLE
9760.0,5445,0,15,16,REASSIGN_IDLE
9776.0,5450,0,15,16,REASSIGN_IDLE
9792.0,5475,0,15,16,REASSIGN_IDLE
9808.0,5475,0,15,16,REASSIGN_IDLE
9824.0,5475,0,15,16,REASSIGN_IDLE
9840.0,5495,0,15,16,REASSIGN_IDLE
9856.0,5505,0,15,16,REASSIGN_IDLE
9872.0,5505,0,15,16,REASSIGN_IDLE
9888.0,5510,0,15,16,REASSIGN_IDLE
9904.0,5510,0,15,16,REASSIGN_IDLE
9920.0,5510,0,15,16,REASSIGN_IDLE
9936.0,5510,0,15,16,REASSIGN_IDLE
9952.0,5510,0,15,16,REASSIGN_IDLE
9968.0,5510,0,15,16,REASSIGN_IDLE
9984.0,5510,0,15,16,REASSIGN_IDLE
10000.0,5510,0,15,16,REASSIGN_IDLE
10016.0,5510,0,15,16,REASSIGN_IDLE
10032.0,5510,0,15,16,REASSIGN_IDLE
10048.0,5510,0,15,16,REASSIGN_IDLE
10064.0,5510,0,15,16,REASSIGN_IDLE
10080.0,5510,0,15,16,REASSIGN_IDLE
10096.0,5510,0,15,16,REASSIGN_IDLE
10112.0,5510,0,15,16,REASSIGN_IDLE
10128.0,5510,0,15,16,REASSIGN_IDLE
10144.0,5510,0,15,16,REASSIGN_IDLE
10160.0,5510,0,15,16,REASSIGN_IDLE
10176.0,5510,0,15,16,REASSIGN_IDLE
10192.0,5510,0,15,16,REASSIGN_IDLE
10208.0,5510,0,15,16,REASSIGN_IDLE
10224.0,5510,0,15,16,REASSIGN_IDLE
10240.0,5510,0,15,16,REASSIGN_IDLE
10256.0,5510,0,15,16,REASSIGN_IDLE
10272.0,5510,0,15,16,REASSIGN_IDLE
10288.0,5510,0,14,16,REASSIGN_IDLE
10304.0,5510,0,14,16,REASSIGN_IDLE
