Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,6
32.0,50,0,12,16,7
64.0,50,0,12,16,3
96.0,50,0,12,16,1
160.0,80,0,12,16,7
224.0,110,0,12,16,5
256.0,130,0,12,16,6
288.0,145,0,12,16,4
320.0,170,0,12,16,0
352.0,170,0,12,16,6
384.0,200,0,12,16,4
416.0,215,0,12,16,3
448.0,155,0,12,16,6
480.0,165,0,12,19,1
512.0,185,0,12,19,4
544.0,200,0,12,19,6
576.0,215,0,12,19,6
608.0,230,0,12,19,2
640.0,140,0,12,19,4
672.0,245,0,12,19,3
704.0,270,0,12,19,0
736.0,270,0,12,19,6
768.0,275,0,12,19,4
832.0,320,0,12,19,7
864.0,325,0,12,19,8
896.0,335,0,12,19,6
928.0,360,0,12,19,0
960.0,375,0,12,19,5
992.0,375,0,12,19,1
1024.0,395,4,12,19,5
1056.0,415,8,12,19,6
1088.0,425,8,12,19,3
1120.0,430,12,12,19,7
1152.0,445,16,12,19,5
1184.0,470,20,12,19,6
1216.0,480,20,12,19,8
1248.0,490,24,12,19,6
1280.0,505,28,12,19,3
1312.0,530,32,12,19,6
1376.0,545,36,12,19,6
1408.0,565,40,12,19,0
1440.0,580,40,12,19,6
1472.0,590,44,12,19,8
1536.0,615,52,12,19,1
1568.0,640,56,12,19,3
1600.0,640,56,12,19,6
1632.0,655,60,12,19,6
1664.0,665,64,12,19,5
1696.0,690,64,12,19,6
1728.0,705,68,12,19,7
1760.0,705,72,12,19,6
1792.0,730,72,12,19,6
1824.0,745,76,12,19,4
1856.0,755,80,12,19,6
1888.0,765,84,12,19,4
1952.0,800,88,12,19,3
1984.0,805,92,12,19,1
2016.0,820,96,12,19,5
2048.0,850,96,12,19,7
2080.0,850,100,12,19,5
2112.0,865,104,12,19,2
2144.0,875,104,12,19,3
2176.0,900,108,12,19,0
2208.0,905,112,12,19,5
2240.0,920,116,12,19,4
2272.0,935,120,12,19,0
2304.0,950,120,12,19,6
2336.0,970,124,12,19,2
2368.0,875,128,12,19,6
2400.0,885,128,12,19,1
2432.0,900,132,12,19,6
2464.0,915,136,12,19,4
2496.0,925,136,12,19,1
2528.0,880,140,12,19,6
2592.0,915,148,12,19,6
2624.0,920,152,12,19,5
2656.0,945,152,12,19,6
2688.0,950,156,12,19,8
2720.0,960,160,12,16,1
2752.0,975,160,12,16,1
2784.0,940,164,13,16,5
2816.0,955,168,13,16,0
2848.0,955,168,13,16,8
2912.0,985,176,13,19,2
2944.0,1000,180,13,19,0
2976.0,1020,184,13,19,6
3040.0,1040,188,14,19,2
3072.0,1055,192,14,19,6
3104.0,1075,192,14,19,7
3136.0,1090,196,14,19,8
3168.0,1100,200,14,16,6
3200.0,1120,200,14,16,1
3232.0,1135,204,14,16,1
3264.0,1100,208,14,16,6
3296.0,1110,212,14,16,2
3328.0,1125,216,14,16,2
3360.0,1145,216,14,16,4
3392.0,1155,220,14,16,5
3424.0,1175,224,14,16,7
3456.0,1190,224,14,16,7
3488.0,1205,228,14,16,7
3520.0,1215,232,15,16,8
3552.0,1230,232,15,16,9
3616.0,1260,240,15,19,6
3648.0,1280,244,15,19,5
