Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,2
64.0,50,0,12,16,3
96.0,50,0,12,16,6
128.0,60,0,12,16,1
160.0,75,0,12,16,2
192.0,110,0,12,16,7
224.0,110,0,12,16,6
256.0,130,0,12,16,1
288.0,145,0,12,16,2
320.0,170,0,12,16,8
352.0,170,0,12,16,2
416.0,215,0,12,16,2
448.0,230,0,12,16,8
480.0,240,0,12,16,2
512.0,160,0,12,16,2
544.0,175,0,12,16,8
608.0,205,0,12,16,0
640.0,220,0,12,16,7
672.0,230,0,12,16,0
704.0,255,0,12,16,8
768.0,275,0,12,16,0
800.0,295,0,12,16,5
832.0,305,0,12,16,2
864.0,320,0,12,16,7
896.0,340,0,12,16,8
960.0,365,0,12,16,6
992.0,380,0,12,16,2
1024.0,405,0,12,16,0
1056.0,415,0,12,16,7
1088.0,430,0,12,16,0
1120.0,440,0,12,16,4
1152.0,460,0,12,16,7
1184.0,475,0,12,16,4
1216.0,490,0,12,16,7
1248.0,510,0,12,16,5
1312.0,380,0,12,16,1
1344.0,395,0,12,16,4
1376.0,410,0,12,16,4
1408.0,415,0,12,16,2
1440.0,435,0,12,16,5
1472.0,300,0,12,16,6
1536.0,320,0,12,16,5
1568.0,340,0,12,16,0
1632.0,365,0,12,16,3
1664.0,295,0,12,16,6
1696.0,310,0,12,16,1
1760.0,335,0,12,16,0
1792.0,350,0,12,16,6
1824.0,360,0,12,16,4
1856.0,375,0,12,16,6
1888.0,385,0,12,16,2
1920.0,395,0,12,16,3
1952.0,335,0,12,16,1
1984.0,345,0,12,19,8
2080.0,375,0,12,19,5
2112.0,395,0,12,19,2
2144.0,305,0,12,19,7
2176.0,310,0,12,19,7
2208.0,310,0,12,19,7
2240.0,330,0,12,19,1
2272.0,335,0,12,19,1
2304.0,290,0,12,19,4
2336.0,300,0,12,19,4
2368.0,310,0,12,19,4
2400.0,315,0,12,19,2
2432.0,325,0,12,19,2
2464.0,340,0,12,19,7
2496.0,345,0,12,19,1
2528.0,345,4,12,19,7
2560.0,435,4,13,19,1
2592.0,445,8,13,19,7
2656.0,465,12,13,19,0
2688.0,470,16,13,19,3
2752.0,485,24,13,19,4
2784.0,495,28,13,19,6
2848.0,515,32,13,19,3
2912.0,535,40,13,19,7
2944.0,540,44,13,19,6
2976.0,500,23,13,19,1
3008.0,505,27,13,19,7
3040.0,525,31,13,19,4
3072.0,530,35,13,19,7
3104.0,540,39,13,19,3
3136.0,550,43,13,19,4
3168.0,560,47,13,19,2
3232.0,570,55,13,19,4
3296.0,590,63,13,19,8
3360.0,600,71,13,19,3
3392.0,615,75,13,19,7
3424.0,620,79,13,19,2
3456.0,620,79,13,19,0
3488.0,635,83,13,19,1
3520.0,645,87,13,19,3
3552.0,645,91,13,19,3
3584.0,655,95,13,19,7
3616.0,665,99,13,19,8
3648.0,675,103,13,19,3
3680.0,680,107,13,19,3
3712.0,685,111,13,19,2
3744.0,700,115,13,19,2
3776.0,700,119,13,19,3
3840.0,720,127,13,19,8
3872.0,730,131,13,19,5
3904.0,740,135,13,19,2
3936.0,740,139,13,19,4
3968.0,745,143,13,19,4
4032.0,770,151,13,19,6
4096.0,785,159,13,19,1
4128.0,795,163,13,19,6
4160.0,795,167,13,19,0
4192.0,800,171,13,19,2
4224.0,815,175,13,19,0
4256.0,825,179,13,19,0
4288.0,825,183,13,19,1
4320.0,830,187,13,19,2
4352.0,850,191,13,19,0
4384.0,850,195,13,19,0
4416.0,860,199,13,19,8
4480.0,880,207,13,19,5
4544.0,885,211,13,19,0
4608.0,915,219,13,19,5
4640.0,915,223,13,19,5
4672.0,920,227,13,19,1
4704.0,925,231,13,19,7
4736.0,940,235,13,19,1
4768.0,940,239,13,19,8
4832.0,965,247,13,19,1
4864.0,920,251,13,19,3
4896.0,925,255,13,19,5
4928.0,935,259,13,19,3
4960.0,940,263,13,19,2
5024.0,960,271,13,19,3
5088.0,975,279,13,19,1
5120.0,985,283,14,19,5
5152.0,985,287,14,19,3
5184.0,995,291,14,19,6
5216.0,1010,295,14,19,6
5248.0,1020,299,14,19,5
5280.0,1020,303,14,19,5
5312.0,1025,307,14,19,6
5344.0,1045,311,14,19,7
5376.0,955,290,14,19,2
5408.0,960,294,14,19,0
5440.0,975,298,14,19,5
5472.0,985,302,14,19,8
5536.0,1000,310,14,19,4
5568.0,1010,310,14,19,8
5600.0,1020,314,14,16,7
5632.0,1020,318,14,16,1
5664.0,1035,322,14,16,0
5696.0,1040,326,14,16,2
5728.0,1050,330,14,16,6
5760.0,1060,334,14,16,3
5792.0,995,338,14,16,4
5824.0,1000,342,14,16,7
5856.0,1010,346,14,16,6
5888.0,1020,350,14,16,8
5920.0,1025,354,14,16,8
5952.0,1030,358,14,22,8
5984.0,1045,362,14,19,7
6016.0,1050,366,14,19,1
6048.0,1060,370,14,19,5
6080.0,1065,374,14,19,6
6112.0,1070,378,14,19,7
6176.0,990,361,14,19,0
6208.0,995,365,14,19,2
6240.0,1005,369,14,19,0
6272.0,1010,373,14,19,2
6304.0,1020,377,14,19,3
6336.0,1020,381,14,19,6
6368.0,1040,385,14,19,5
6400.0,1040,393,14,19,0
6432.0,1050,397,14,19,6
6464.0,1060,401,14,19,2
6496.0,1065,409,14,19,1
6528.0,1075,413,14,19,2
6560.0,1080,417,14,19,8
6624.0,1100,425,14,22,5
6656.0,1105,433,14,22,7
6688.0,1110,437,14,22,8
6720.0,1120,441,14,19,0
6752.0,1130,449,14,19,3
6784.0,1140,453,14,19,4
6816.0,1140,457,14,19,2
6848.0,1050,465,14,19,8
6912.0,1060,473,14,22,5
6944.0,1065,481,14,22,5
6976.0,1080,485,14,22,4
7008.0,1085,493,14,22,6
7040.0,1085,497,14,22,6
7072.0,1090,501,14,22,8
7104.0,1100,509,14,16,2
7136.0,1105,513,14,16,1
7168.0,1110,517,14,16,8
7232.0,1125,529,14,22,4
7264.0,1130,533,14,22,2
7296.0,1135,541,14,22,7
7328.0,1140,545,14,22,3
7360.0,1150,553,14,22,3
7392.0,1160,557,14,22,8
7424.0,1160,561,14,22,2
7456.0,1165,569,14,22,4
7488.0,1175,573,14,22,5
7520.0,1180,577,14,22,1
7552.0,1190,585,14,22,4
7584.0,1190,589,14,22,7
7648.0,1205,601,14,19,4
7680.0,1210,601,14,19,3
7712.0,1215,609,14,19,3
7744.0,1230,613,14,19,0
7776.0,1230,617,14,19,8
7808.0,1240,625,14,19,5
7840.0,1245,629,14,19,1
7872.0,1250,633,14,19,0
7904.0,1260,641,14,19,8
7968.0,1270,649,14,22,0
8000.0,1275,657,14,22,5
8032.0,1285,661,14,22,0
8064.0,1285,669,14,22,6
8096.0,1290,673,14,22,6
8128.0,1305,677,14,22,6
8160.0,1310,685,14,22,6
8192.0,1310,689,14,22,7
8224.0,1325,693,14,22,0
8256.0,1325,701,14,22,0
8288.0,1330,705,14,22,0
8320.0,1340,709,14,22,7
8352.0,1350,717,14,22,2
8384.0,1355,721,14,22,2
8416.0,1360,729,14,22,5
8448.0,1360,733,14,22,1
8480.0,1370,737,14,22,8
8512.0,1375,745,14,19,0
8544.0,1385,749,14,19,6
8576.0,1385,753,14,19,0
8608.0,1395,761,14,19,5
8640.0,1405,765,14,19,0
8672.0,1405,769,14,19,7
8704.0,1410,777,14,19,4
8736.0,1430,777,14,19,1
8768.0,1430,785,14,19,5
8800.0,1430,789,14,19,1
8832.0,1440,793,14,19,0
8864.0,1450,801,14,19,3
8896.0,1450,805,14,19,6
8928.0,1455,809,14,19,6
8960.0,1465,817,14,19,5
8992.0,1325,821,14,19,3
9024.0,1325,825,14,19,8
9088.0,1340,837,14,22,2
9120.0,1350,845,14,22,0
9152.0,1355,849,14,22,3
9184.0,1355,853,14,22,8
9216.0,1370,861,14,16,5
9248.0,1375,865,14,16,7
9280.0,1375,869,14,16,4
9312.0,1385,877,14,16,8
9344.0,1400,881,14,16,8
9408.0,1400,893,14,19,8
9440.0,1405,897,14,19,5
9472.0,1420,905,14,19,3
9536.0,1425,913,14,19,1
9568.0,1435,921,14,19,7
9600.0,1445,925,14,19,4
9632.0,1445,929,14,19,4
9696.0,1465,941,14,19,6
9728.0,1470,945,14,19,7
9760.0,1375,928,14,19,7
9792.0,1280,903,14,19,6
9824.0,1285,911,14,19,0
9856.0,1290,915,14,19,3
9888.0,1295,919,14,19,6
9920.0,1305,927,14,19,4
9952.0,1310,931,14,19,0
9984.0,1320,935,14,19,5
10016.0,1320,943,14,19,1
10048.0,1330,947,14,19,2
10080.0,1335,951,14,19,3
10112.0,1345,959,14,19,7
10144.0,1345,963,14,19,2
10176.0,1360,971,14,19,2
10208.0,1360,975,14,19,8
10272.0,1370,987,14,22,4
10304.0,1385,991,14,22,5
10336.0,1385,995,14,22,4
10368.0,1390,1003,14,22,1
10400.0,1400,1007,14,22,8
10432.0,1405,1011,14,19,7
10464.0,1410,1019,14,19,2
10496.0,1420,1023,14,19,3
10560.0,1430,1035,14,19,1
10592.0,1440,1039,14,19,0
10624.0,1440,1047,14,19,2
10656.0,1450,1051,14,19,0
10688.0,1460,1055,14,19,2
10720.0,1465,1063,14,19,6
10752.0,1465,1067,14,19,7
10784.0,1380,1046,14,19,8
10848.0,1385,1054,14,22,4
10880.0,1400,1062,14,22,2
10912.0,1405,1066,14,22,6
10944.0,1405,1070,14,22,4
10976.0,1410,1078,14,22,5
11008.0,1425,1082,14,22,4
11040.0,1425,1086,14,22,8
11072.0,1430,1094,14,16,7
11104.0,1440,1098,14,16,7
11136.0,1450,1102,14,16,8
11200.0,1455,1114,14,22,3
11232.0,1460,1122,14,22,4
11264.0,1475,1126,14,22,7
11296.0,1475,1130,14,22,4
11328.0,1480,1138,14,22,2
11360.0,1490,1142,14,22,3
11392.0,1495,1146,14,22,6
11424.0,1500,1154,14,22,2
11456.0,1500,1158,14,22,6
11488.0,1520,1162,14,22,6
11520.0,1525,1170,14,22,4
11552.0,1525,1174,14,22,0
11584.0,1525,1182,14,22,6
11648.0,1545,1190,14,19,2
11680.0,1550,1198,14,19,5
11712.0,1560,1202,14,19,7
11744.0,1570,1206,14,19,5
11776.0,1570,1214,14,19,6
11808.0,1570,1218,14,19,6
11840.0,1585,1222,14,19,3
