Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,4
32.0,50,0,12,16,7
64.0,50,0,12,16,2
96.0,50,0,12,16,6
128.0,60,0,12,16,5
160.0,80,0,12,16,8
192.0,110,0,12,16,8
224.0,110,0,12,16,4
256.0,130,0,12,16,2
320.0,170,0,12,16,6
352.0,170,0,12,16,7
384.0,195,0,12,16,7
416.0,205,0,12,16,7
448.0,225,0,12,16,7
480.0,235,0,12,16,5
512.0,250,0,12,16,0
544.0,270,0,12,16,8
608.0,300,0,12,16,4
640.0,310,0,12,16,0
672.0,325,0,12,16,0
704.0,350,0,12,16,6
736.0,355,0,12,16,7
768.0,365,0,12,16,5
800.0,390,0,12,16,8
832.0,405,0,12,16,6
864.0,415,0,12,16,6
928.0,450,0,12,16,8
992.0,470,0,12,16,3
1024.0,420,0,12,16,8
1056.0,435,0,12,16,8
1120.0,450,0,12,19,4
1152.0,470,0,12,19,2
1184.0,490,0,12,19,6
1216.0,500,0,12,19,5
1248.0,515,0,12,19,7
1344.0,555,0,12,19,0
1376.0,565,0,12,19,5
1408.0,580,0,12,19,3
1440.0,595,0,12,19,4
1472.0,610,0,12,19,8
1504.0,615,0,12,19,4
1568.0,650,0,12,19,1
1600.0,655,4,12,19,5
1632.0,665,8,12,19,1
1664.0,670,8,12,19,1
1728.0,660,16,12,19,7
1760.0,660,20,12,19,7
1792.0,675,24,12,19,8
1824.0,695,24,12,19,3
1856.0,705,28,12,19,5
1888.0,710,32,12,19,7
1920.0,725,32,12,19,3
1952.0,740,36,13,19,8
2016.0,760,44,13,19,4
2048.0,785,44,13,19,7
2080.0,790,48,13,19,0
2112.0,805,52,13,19,4
2144.0,815,56,13,19,0
2208.0,845,60,13,19,5
2240.0,860,64,13,19,2
2304.0,785,68,13,19,7
2336.0,800,72,13,19,7
2368.0,810,76,13,19,7
2400.0,810,76,13,19,4
2432.0,840,80,13,19,4
2496.0,855,88,13,19,6
2528.0,855,88,13,19,6
2560.0,890,92,13,19,1
2592.0,895,96,13,19,4
2624.0,900,96,13,19,1
2688.0,890,104,13,19,3
2720.0,890,108,13,19,4
2752.0,900,108,13,19,6
2784.0,905,112,13,19,5
2816.0,780,116,13,19,2
2848.0,780,120,13,19,0
2912.0,805,124,14,19,4
2944.0,820,128,14,19,6
2976.0,830,128,14,19,1
3008.0,835,132,14,19,8
3040.0,850,136,14,16,0
3072.0,865,140,14,16,2
3104.0,875,140,14,16,5
3136.0,735,144,14,16,0
3168.0,745,148,14,16,2
3200.0,810,152,14,16,2
3232.0,820,152,14,16,4
3264.0,835,156,14,16,8
3328.0,850,160,14,19,1
3360.0,860,164,14,19,4
3392.0,875,168,14,19,3
3424.0,885,172,14,19,8
3456.0,895,172,14,16,1
3488.0,905,176,14,16,0
3520.0,920,180,14,16,6
3552.0,925,184,14,16,5
3584.0,945,184,14,16,5
3616.0,945,188,14,16,0
3648.0,960,192,14,16,3
3680.0,895,192,14,16,1
3712.0,905,196,14,16,7
3744.0,915,200,14,16,3
3776.0,925,204,14,16,6
3808.0,930,204,14,16,3
3840.0,940,208,14,16,8
3904.0,960,216,14,22,1
3936.0,965,216,14,22,3
3968.0,980,220,14,22,2
4000.0,990,224,14,22,0
