Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,1
16.0,50,0,12,16,8
32.0,50,0,12,16,3
48.0,50,0,12,16,0
64.0,50,0,12,16,1
80.0,50,0,12,16,1
96.0,0,0,12,16,0
112.0,5,0,12,16,6
128.0,10,0,12,16,2
144.0,20,0,12,16,4
160.0,30,0,12,16,4
176.0,45,0,12,16,0
192.0,60,0,12,16,3
208.0,60,0,12,16,0
224.0,60,0,12,16,6
240.0,65,0,12,16,7
256.0,80,0,12,16,6
272.0,90,0,12,16,8
288.0,95,0,12,16,6
304.0,115,0,12,16,3
336.0,45,0,12,16,3
352.0,45,0,13,19,1
368.0,60,0,13,19,5
384.0,70,0,13,19,8
416.0,85,0,13,19,1
432.0,100,0,13,19,6
448.0,100,0,13,19,6
480.0,115,0,13,19,6
496.0,120,0,13,19,6
512.0,125,0,13,19,0
528.0,130,0,13,19,7
544.0,140,0,13,19,7
560.0,160,0,13,19,2
576.0,160,0,13,19,3
592.0,175,0,13,19,6
608.0,180,0,13,19,5
624.0,180,0,13,19,2
640.0,190,0,13,19,8
672.0,205,0,13,19,4
688.0,220,0,13,19,7
704.0,230,0,13,19,3
720.0,235,0,13,19,5
736.0,235,0,13,19,4
752.0,240,0,13,19,1
768.0,250,0,13,19,1
784.0,205,0,13,19,6
800.0,215,0,13,19,8
832.0,235,0,13,19,0
848.0,240,0,13,19,2
880.0,245,0,13,19,2
896.0,160,4,13,19,5
912.0,165,4,13,19,3
944.0,175,8,13,19,1
960.0,180,12,13,19,0
976.0,190,12,13,19,1
992.0,140,16,13,19,6
1008.0,145,16,13,19,2
1024.0,155,20,13,19,3
1040.0,165,20,14,19,0
1056.0,165,24,14,19,6
1072.0,170,24,14,19,7
1088.0,180,28,14,19,1
1120.0,185,32,14,19,5
1136.0,195,32,14,19,3
1152.0,205,36,14,19,3
1168.0,210,36,14,19,6
1184.0,215,36,14,19,7
1200.0,220,40,14,19,1
1216.0,235,40,14,19,0
1232.0,235,44,14,19,6
1248.0,245,44,14,19,3
1264.0,245,48,14,19,0
1296.0,260,52,14,19,4
1312.0,270,52,15,19,1
1328.0,275,56,15,19,5
1344.0,285,56,15,19,8
1360.0,295,60,15,16,6
1392.0,305,64,15,19,3
1424.0,320,68,15,19,8
1440.0,320,68,15,16,8
1456.0,330,72,15,19,7
1472.0,340,72,15,19,5
1488.0,190,76,15,19,1
1504.0,200,76,15,19,1
1520.0,165,80,15,19,8
1536.0,170,80,15,19,3
1552.0,175,84,15,19,7
1568.0,175,84,15,19,3
1584.0,190,88,15,19,3
1600.0,190,88,15,19,7
1632.0,210,92,15,19,8
1664.0,215,96,15,19,5
1680.0,220,96,15,19,5
1696.0,225,100,15,19,5
1712.0,235,100,15,19,5
1728.0,245,104,15,19,6
1744.0,250,104,15,19,8
1760.0,260,108,15,16,8
1792.0,270,112,16,19,5
1824.0,280,116,16,19,4
1840.0,290,116,16,19,4
1856.0,295,120,16,19,6
1872.0,305,120,16,19,2
1904.0,310,124,16,19,4
1920.0,320,128,16,19,3
1936.0,325,128,16,19,4
1952.0,345,132,16,19,6
1968.0,350,132,16,19,2
2000.0,355,136,16,19,4
2032.0,370,140,16,19,0
2048.0,380,144,16,19,8
2080.0,395,148,16,19,2
2096.0,400,148,16,19,3
2112.0,405,152,16,19,5
2128.0,260,152,16,19,0
2144.0,265,156,16,19,4
2160.0,275,156,16,19,3
2176.0,285,160,16,19,1
2192.0,285,160,16,19,3
2208.0,295,160,16,19,7
2240.0,305,164,16,19,6
2256.0,310,168,16,19,1
2272.0,320,168,16,19,0
2288.0,325,172,16,19,4
2304.0,330,172,16,19,5
2320.0,330,176,16,19,1
2336.0,345,176,16,19,1
2352.0,305,180,16,19,1
2368.0,255,180,16,19,2
2384.0,260,184,16,19,4
2400.0,270,184,16,19,6
2416.0,270,188,16,19,4
2448.0,290,192,16,19,7
2464.0,300,192,16,19,1
2480.0,300,196,16,19,4
2496.0,305,196,16,19,4
2512.0,315,200,16,19,7
2528.0,315,200,16,19,2
2544.0,320,204,16,19,4
2560.0,330,204,16,19,3
2592.0,350,208,16,19,0
2608.0,355,212,17,19,5
2624.0,360,212,17,19,6
2656.0,365,216,17,19,7
2720.0,400,224,17,19,5
2736.0,400,224,17,19,7
2752.0,410,228,17,19,3
2768.0,410,228,17,19,1
2784.0,420,232,17,19,0
2800.0,420,232,17,19,4
2832.0,455,236,17,19,5
2848.0,455,240,17,19,8
2880.0,470,244,18,19,6
2896.0,470,244,18,19,4
2912.0,470,248,18,19,2
2928.0,375,248,18,19,2
2944.0,395,252,18,19,6
2960.0,405,252,18,19,1
2976.0,405,256,18,19,3
2992.0,420,256,18,19,7
3008.0,425,260,18,19,2
3040.0,435,264,18,19,4
3072.0,450,268,18,19,7
3088.0,465,268,18,19,4
3104.0,475,272,18,19,6
3120.0,475,272,18,19,8
3136.0,485,276,18,19,0
3152.0,495,276,18,19,2
3168.0,495,280,18,19,4
3200.0,520,284,18,19,5
3216.0,525,284,18,19,2
3232.0,535,288,18,19,8
3248.0,540,288,18,19,7
3264.0,550,288,18,19,1
3280.0,550,292,18,19,2
3296.0,560,292,18,19,8
3328.0,580,296,18,19,5
3344.0,590,300,18,19,4
3360.0,595,300,18,19,7
3376.0,600,304,18,19,2
3392.0,605,304,18,19,1
3408.0,610,308,18,19,0
3424.0,625,308,18,19,0
3440.0,625,312,18,19,6
3456.0,640,312,18,19,1
3488.0,605,316,18,19,2
3504.0,615,320,18,19,7
3520.0,615,320,18,19,0
3536.0,630,324,18,19,1
3568.0,630,328,18,19,2
3584.0,655,328,18,19,4
3616.0,665,332,18,19,2
3648.0,680,336,18,19,8
3664.0,685,340,18,16,6
3680.0,685,340,18,16,4
3696.0,695,344,18,16,1
3712.0,720,344,18,16,6
3728.0,720,348,19,16,0
3744.0,725,348,19,16,2
3760.0,735,352,19,16,1
3776.0,740,352,19,16,7
3808.0,750,356,19,19,3
3824.0,775,356,19,19,6
3856.0,780,360,19,19,5
3872.0,790,364,19,19,1
3888.0,795,364,19,19,3
3904.0,800,368,19,19,3
3920.0,815,368,19,19,0
3936.0,820,372,19,19,5
3952.0,830,372,19,19,7
3968.0,840,376,19,19,3
3984.0,845,376,19,19,2
4000.0,845,380,19,19,3
4016.0,870,380,19,19,1
4048.0,880,384,19,19,4
4080.0,895,388,19,19,1
4096.0,905,392,19,19,8
4128.0,915,396,19,19,8
4144.0,935,396,19,16,6
4160.0,935,400,19,16,2
4176.0,935,400,19,16,4
4192.0,945,404,19,16,8
4224.0,970,408,19,19,5
4240.0,980,408,19,19,2
4272.0,990,412,19,19,6
4288.0,995,416,19,19,4
4304.0,1000,416,19,19,0
4320.0,1005,416,19,19,3
4336.0,1030,420,19,19,6
4352.0,1040,420,19,19,8
4368.0,1040,424,19,19,4
4384.0,1045,424,19,19,0
4400.0,1050,428,19,19,5
4416.0,1065,428,19,19,3
4432.0,1070,432,19,19,2
4448.0,1085,432,19,19,2
4464.0,1095,436,19,19,2
4480.0,1100,436,19,19,7
4512.0,1105,440,19,19,1
4528.0,1120,444,19,19,0
4544.0,1125,444,19,19,6
4560.0,1135,448,19,19,8
4576.0,1150,448,19,19,6
4592.0,1150,452,19,19,4
4608.0,1165,452,19,19,0
4624.0,1170,456,19,19,8
4640.0,1175,456,19,16,8
4656.0,1185,460,19,16,4
4672.0,1190,460,19,16,3
4688.0,1195,464,19,16,1
4704.0,1210,464,19,16,8
4736.0,1230,468,19,19,2
4768.0,1235,472,19,19,8
4784.0,1250,476,19,16,2
4800.0,1160,476,19,16,7
4816.0,1160,480,19,16,3
4832.0,1175,480,19,16,5
4864.0,1190,484,19,19,4
4896.0,1205,488,19,19,1
4912.0,1210,488,19,19,0
4928.0,1215,492,19,19,7
4944.0,1225,492,19,19,1
4976.0,1240,496,19,19,7
5008.0,1265,500,19,19,0
5024.0,1265,504,19,19,3
5040.0,1270,504,19,19,2
5072.0,1290,508,19,19,0
5104.0,1300,512,19,19,8
5152.0,1325,520,19,19,0
5168.0,1335,520,19,19,2
5184.0,1335,524,19,19,3
5200.0,1355,524,19,19,6
5216.0,1360,528,19,19,1
5232.0,1370,528,19,19,0
5248.0,1375,532,19,19,0
5264.0,1380,532,19,19,2
5280.0,1385,536,19,19,0
5296.0,1390,536,19,19,3
5328.0,1415,540,19,19,7
5344.0,1420,544,19,19,8
5360.0,1430,544,19,19,6
5376.0,1435,544,19,19,6
5392.0,1445,548,19,19,6
5408.0,1445,548,19,19,6
5440.0,1470,552,19,19,5
5456.0,1475,556,19,19,0
5472.0,1485,556,19,19,6
5488.0,1485,560,19,19,3
5504.0,1495,560,19,19,3
5520.0,1500,564,19,19,0
5536.0,1505,564,19,19,3
5552.0,1520,568,19,19,5
5568.0,1530,568,19,19,6
5584.0,1540,572,19,19,5
5616.0,1550,576,19,19,2
5632.0,1555,576,19,19,8
5648.0,1560,580,19,19,2
5664.0,1575,580,19,19,4
5696.0,1585,584,19,19,2
5712.0,1595,588,19,19,2
5728.0,1605,588,19,19,0
5744.0,1605,592,19,19,0
5760.0,1615,592,19,19,2
5792.0,1635,596,19,19,4
5808.0,1640,600,19,19,3
5824.0,1655,600,19,19,2
5840.0,1660,604,19,19,5
5856.0,1660,604,19,19,5
5872.0,1670,608,19,19,8
5904.0,1685,608,19,19,6
5920.0,1690,612,19,19,4
5936.0,1705,612,19,19,0
5952.0,1715,616,19,19,6
5968.0,1715,616,19,19,1
5984.0,1730,620,19,19,7
6000.0,1735,620,19,19,0
6016.0,1740,624,19,19,4
6048.0,1750,628,19,19,0
6064.0,1760,628,19,19,1
6080.0,1780,632,19,19,8
6096.0,1785,632,19,16,1
6112.0,1785,636,19,16,0
6128.0,1790,636,19,16,8
6160.0,1805,640,19,19,6
6176.0,1810,644,19,19,0
6192.0,1835,644,19,19,2
6208.0,1845,648,19,19,6
6224.0,1845,648,19,19,0
6240.0,1845,652,19,19,8
6288.0,1865,656,19,19,2
6304.0,1875,660,19,19,0
6320.0,1895,660,19,19,5
6336.0,1900,664,19,19,5
6352.0,1900,664,19,19,2
6368.0,1910,668,19,19,7
6384.0,1920,668,19,19,5
6400.0,1925,672,19,19,4
6416.0,1930,672,19,19,2
6432.0,1940,672,19,19,6
6448.0,1955,676,19,19,3
6464.0,1955,676,19,19,0
6480.0,1960,680,19,19,6
6496.0,1970,680,19,19,4
6512.0,1970,684,19,19,5
6544.0,1995,688,19,19,7
6560.0,2000,688,19,19,6
6576.0,2015,692,19,19,7
6592.0,2025,692,19,19,7
6608.0,2025,696,19,19,0
6624.0,2035,696,19,19,0
6640.0,2040,700,19,19,0
6656.0,2045,700,19,19,0
6672.0,2050,704,19,19,4
6688.0,2055,704,19,19,8
6704.0,2075,708,19,16,8
6720.0,2080,708,19,19,6
6736.0,2090,712,19,19,2
6752.0,2095,712,19,19,8
6768.0,2100,716,19,19,6
6784.0,2110,716,19,19,7
6800.0,2115,720,19,19,4
6816.0,2125,720,19,19,6
6832.0,2135,724,19,19,5
6848.0,2140,724,19,19,6
6864.0,2150,728,19,19,4
6896.0,2150,732,19,19,3
6912.0,2175,732,19,19,1
6928.0,2175,736,19,19,5
6960.0,2200,736,18,19,6
6976.0,2210,740,18,19,3
6992.0,2210,740,18,19,7
7008.0,2215,744,18,19,0
7024.0,2225,744,18,19,1
7040.0,2230,748,18,19,3
7056.0,2235,748,18,19,3
7072.0,2240,752,18,19,8
7120.0,2270,756,18,19,2
7136.0,2280,760,18,19,3
7168.0,2290,764,18,19,0
7184.0,2305,764,18,19,2
7200.0,2310,768,18,19,5
7216.0,2325,768,18,19,4
7232.0,2325,772,18,19,1
7264.0,2335,776,18,19,1
7280.0,2290,776,18,19,5
7296.0,2300,780,18,19,8
7328.0,2325,784,18,19,5
7344.0,2330,784,18,19,3
7360.0,2340,788,18,19,2
7376.0,2345,788,18,19,3
7392.0,2350,792,18,19,4
7408.0,2355,792,18,19,0
7424.0,2365,796,18,19,3
7440.0,2370,796,18,19,3
7456.0,2380,800,18,19,4
7488.0,2390,800,18,19,8
7520.0,2415,804,18,19,5
7536.0,2415,808,19,19,4
7552.0,2425,808,19,19,1
7568.0,2440,812,19,19,4
7584.0,2445,812,19,19,5
7600.0,2450,816,19,19,8
