Time,Minerals,Vespene,Workers,Ideal,Action_ID,Marauders_Produced
4448.0,1110,291,20,19,7,0
4464.0,1110,291,20,19,7,0
4480.0,1115,291,20,19,7,0
4496.0,1130,295,20,19,7,0
4512.0,1145,295,20,19,7,0
4528.0,1150,295,20,19,7,0
4544.0,1155,299,20,19,7,0
4560.0,1175,299,20,19,7,0
4576.0,1085,274,20,19,7,0
4592.0,985,253,20,19,7,0
4608.0,900,228,20,19,7,0
4624.0,820,207,20,19,7,0
4640.0,720,182,20,19,7,0
4656.0,725,182,20,19,7,0
4672.0,750,186,20,19,7,0
4688.0,755,186,20,19,7,0
4704.0,760,186,20,19,7,0
4720.0,770,190,20,19,7,0
4736.0,785,190,20,19,7,0
4752.0,795,190,20,19,7,0
4768.0,800,194,20,19,7,0
4784.0,815,194,20,19,7,0
4800.0,825,198,20,19,7,0
4816.0,835,198,20,19,7,0
4832.0,845,198,20,19,7,0
4848.0,855,202,20,19,7,0
4864.0,865,202,20,19,7,0
4880.0,880,202,20,19,7,0
4896.0,885,206,20,19,7,0
4912.0,895,206,20,19,7,0
4928.0,905,206,20,19,7,0
4944.0,920,210,20,19,7,0
4960.0,930,210,20,19,7,0
4976.0,935,214,20,19,7,0
4992.0,950,214,20,19,7,0
5008.0,955,214,20,19,7,0
5024.0,965,218,20,19,7,0
5040.0,980,218,20,19,7,0
5056.0,890,193,20,19,7,0
5072.0,895,197,20,19,7,0
5088.0,905,197,20,19,7,0
5104.0,920,197,20,19,7,0
5120.0,930,201,20,19,7,0
5136.0,935,201,20,19,7,0
5152.0,945,205,20,19,7,0
5168.0,965,205,20,19,7,0
5184.0,970,205,20,19,7,0
5200.0,975,209,20,19,7,0
5216.0,990,209,20,19,7,0
5232.0,1000,209,20,19,7,0
5248.0,1005,213,20,19,7,0
5264.0,1015,213,20,19,7,0
5280.0,1030,213,20,19,7,0
5296.0,1040,217,20,19,7,0
5312.0,1045,217,20,19,7,0
5328.0,1065,221,20,19,7,0
5344.0,1070,221,20,19,7,0
5360.0,1075,221,20,19,7,0
5376.0,1085,225,20,19,7,0
5392.0,1105,225,20,19,7,0
5408.0,1110,225,20,19,7,0
5424.0,1120,229,20,19,7,0
5440.0,1140,229,20,19,7,0
5456.0,1140,229,20,19,7,0
5472.0,1150,233,20,19,7,0
5488.0,1165,233,20,19,7,0
5504.0,1170,237,20,19,7,0
5520.0,1180,237,20,19,7,0
5536.0,1105,212,20,19,7,0
5552.0,1110,216,20,19,7,0
5568.0,1115,216,20,19,7,0
5584.0,1115,216,20,19,7,0
5600.0,1135,220,20,19,7,0
5616.0,1140,220,20,19,7,0
5632.0,1145,220,20,19,7,0
5648.0,1170,224,20,19,7,0
5664.0,1180,224,20,19,7,0
5680.0,1185,228,20,19,7,0
5696.0,1190,228,20,19,7,0
5712.0,1200,228,20,19,7,0
5728.0,1210,232,20,19,7,0
5744.0,1225,232,20,19,7,0
5760.0,1240,232,20,19,7,0
5776.0,1245,236,20,19,7,0
5792.0,1260,236,20,19,7,0
5808.0,1265,236,20,19,7,0
5824.0,1275,240,20,19,7,0
5840.0,1280,240,20,19,7,0
5856.0,1290,244,20,19,7,0
5872.0,1310,244,20,19,7,0
5888.0,1315,244,20,19,7,0
5904.0,1320,248,20,19,7,0
5920.0,1340,248,20,19,7,0
5936.0,1350,248,20,19,7,0
5952.0,1355,252,20,19,7,0
5968.0,1360,252,20,19,7,0
5984.0,1380,252,20,19,7,0
6000.0,1385,256,20,19,7,1
6016.0,1290,231,20,19,7,1
6032.0,1310,235,20,19,7,1
6048.0,1325,235,20,19,7,1
6064.0,1330,235,20,19,7,1
6080.0,1340,239,20,19,7,1
6096.0,1345,239,20,19,7,1
6112.0,1360,239,20,19,7,1
6128.0,1360,243,20,19,7,1
6144.0,1375,243,20,19,7,1
6160.0,1400,243,20,19,7,1
6176.0,1400,247,20,19,7,1
6192.0,1415,247,20,19,7,1
6208.0,1415,251,20,19,7,1
6224.0,1425,251,20,19,7,1
6240.0,1435,251,20,19,7,1
6256.0,1450,255,20,19,7,1
6272.0,1460,255,20,19,7,1
6288.0,1475,255,20,19,7,1
6304.0,1490,259,20,19,7,1
6320.0,1490,259,20,19,7,1
6336.0,1490,259,20,19,7,1
6352.0,1500,263,20,19,7,1
6368.0,1525,263,20,19,7,1
6384.0,1530,267,20,19,7,1
6400.0,1535,267,20,19,7,1
6416.0,1560,267,20,19,7,1
6432.0,1565,271,20,19,7,1
6448.0,1565,271,20,19,7,1
6464.0,1580,271,20,19,7,1
6480.0,1590,275,20,19,7,1
6496.0,1600,275,20,19,7,1
6512.0,1610,275,20,19,7,1
6528.0,1625,279,20,19,7,1
6544.0,1635,279,20,19,7,1
6560.0,1640,283,20,19,7,1
6576.0,1650,283,20,19,7,1
6592.0,1665,283,20,19,7,1
6608.0,1665,287,20,19,7,1
6624.0,1685,287,20,19,7,1
6640.0,1695,287,20,19,7,1
6656.0,1700,291,20,19,7,1
6672.0,1715,291,20,19,7,1
6688.0,1730,291,20,19,7,1
6704.0,1735,295,20,19,7,1
6720.0,1740,295,20,19,7,1
6736.0,1750,299,20,19,7,1
6752.0,1765,299,20,19,7,1
6768.0,1775,299,20,19,7,1
6784.0,1785,303,20,19,7,1
6800.0,1805,303,20,19,7,1
6816.0,1810,303,20,19,7,1
6832.0,1810,307,20,19,7,1
6848.0,1825,307,20,19,7,1
6864.0,1835,307,20,19,7,1
6880.0,1850,311,20,19,7,1
6896.0,1850,311,20,19,7,1
6912.0,1870,315,20,19,7,1
6928.0,1880,315,20,19,7,1
6944.0,1885,315,20,19,7,1
6960.0,1900,319,20,19,7,2
6976.0,1905,319,20,19,7,2
6992.0,1915,319,20,19,7,2
7008.0,1925,323,20,19,7,2
7024.0,1940,323,20,19,7,2
7040.0,1945,323,20,19,7,2
7056.0,1960,327,20,19,7,2
7072.0,1970,327,20,19,7,2
7088.0,1980,331,20,19,7,2
7104.0,1985,331,20,19,7,2
7120.0,1995,331,20,19,7,2
7136.0,2010,335,20,19,7,2
7152.0,2015,335,20,19,7,2
7168.0,2025,335,20,19,7,2
7184.0,2050,339,20,19,7,2
7200.0,2050,339,20,19,7,2
7216.0,2055,339,20,19,7,2
7232.0,2070,343,20,19,7,2
7248.0,2075,343,20,19,7,2
7264.0,2085,347,20,19,7,2
7280.0,2100,347,20,19,7,2
7296.0,2115,347,20,19,7,2
7312.0,2125,351,20,19,7,2
7328.0,2125,351,20,19,7,2
7344.0,2145,351,20,19,7,2
7360.0,2145,355,20,19,7,2
7376.0,2155,355,20,19,7,2
7392.0,2180,355,20,19,7,2
7408.0,2185,359,20,19,7,2
7424.0,2195,359,20,19,7,2
7440.0,2200,363,20,19,7,2
7456.0,2215,363,20,19,7,2
7472.0,2220,363,20,19,7,2
7488.0,2230,367,20,19,7,2
7504.0,2245,367,20,19,7,2
7520.0,2255,367,20,19,7,2
7536.0,2265,371,20,19,7,2
7552.0,2270,371,20,19,7,2
7568.0,2285,371,20,19,7,2
7584.0,2295,375,20,19,7,2
7600.0,2300,375,20,19,7,2
7616.0,2315,379,20,19,7,2
7632.0,2320,379,20,19,7,2
7648.0,2330,379,20,19,7,2
7664.0,2345,383,20,19,7,2
7680.0,2355,383,20,19,7,2
7696.0,2365,383,20,19,7,2
7712.0,2380,387,20,19,7,2
7728.0,2385,387,20,19,7,2
7744.0,2390,387,20,19,7,2
7760.0,2395,391,20,19,7,2
7776.0,2415,391,20,19,7,2
7792.0,2425,395,20,19,7,2
7808.0,2435,395,20,19,7,2
7824.0,2455,395,20,19,7,2
7840.0,2460,399,20,19,7,2
7856.0,2460,399,20,19,7,2
7872.0,2465,399,20,19,7,2
7888.0,2485,403,20,19,7,2
7904.0,2500,403,20,19,7,2
7920.0,2510,403,20,19,7,2
7936.0,2520,407,20,19,7,2
7952.0,2535,407,20,19,7,2
7968.0,2535,411,20,19,7,2
7984.0,2535,411,20,19,7,2
8000.0,2555,411,20,19,7,2
8016.0,2570,415,20,19,7,2
8032.0,2575,415,20,19,7,2
8048.0,2595,415,20,19,7,2
8064.0,2600,419,20,19,7,2
8080.0,2610,419,20,19,7,2
8096.0,2610,419,20,19,7,2
8112.0,2630,423,20,19,7,2
8128.0,2635,423,20,19,7,2
8144.0,2645,427,20,19,7,2
8160.0,2665,427,20,19,7,2
8176.0,2670,427,20,19,7,2
8192.0,2675,431,20,19,7,2
8208.0,2685,431,20,19,7,2
8224.0,2700,431,20,19,7,2
8240.0,2705,435,20,19,7,2
8256.0,2715,435,20,19,7,2
8272.0,2730,435,20,19,7,2
8288.0,2740,439,20,19,7,2
8304.0,2750,439,20,19,7,2
8320.0,2765,443,20,19,7,2
8336.0,2775,443,20,19,7,2
8352.0,2775,443,20,19,7,2
8368.0,2795,447,20,19,7,2
8384.0,2800,447,20,19,7,2
8400.0,2805,447,20,19,7,2
8416.0,2825,451,20,19,7,2
8432.0,2840,451,20,19,7,2
8448.0,2845,451,20,19,7,2
8464.0,2850,455,20,19,7,2
8480.0,2860,455,20,19,7,2
8496.0,2875,459,20,19,7,2
8512.0,2880,459,20,19,7,2
8528.0,2885,459,20,19,7,2
8544.0,2915,463,20,19,7,2
8560.0,2915,463,20,19,7,2
8576.0,2920,463,20,19,7,2
8592.0,2935,467,20,19,7,2
8608.0,2940,467,20,19,7,2
8624.0,2955,467,20,19,7,2
8640.0,2960,471,20,19,7,2
8656.0,2975,471,20,19,7,2
8672.0,2990,475,20,19,7,2
8688.0,2990,475,20,19,7,2
8704.0,3005,475,20,19,7,2
8720.0,3010,479,20,19,7,2
8736.0,3020,479,20,19,7,2
8752.0,3030,479,20,19,7,2
8768.0,3045,483,20,19,7,2
8784.0,3055,483,20,19,7,2
8800.0,3065,483,20,19,7,2
8816.0,3080,487,20,19,7,2
8832.0,3085,487,20,19,7,2
8848.0,3095,491,20,19,7,2
8864.0,3105,491,20,19,7,2
8880.0,3120,491,20,19,7,2
8896.0,3125,495,20,19,7,2
8912.0,3135,495,20,19,7,2
8928.0,3150,495,20,19,7,2
8944.0,3160,499,20,19,7,2
8960.0,3160,499,20,19,7,2
8976.0,3180,499,20,19,7,2
8992.0,3190,503,20,19,7,2
9008.0,3195,503,20,19,7,2
9024.0,3210,507,20,19,7,2
9040.0,3225,507,20,19,7,2
9056.0,3230,507,20,19,7,2
9072.0,3235,511,20,19,7,2
9088.0,3250,511,20,19,7,2
9104.0,3255,511,20,19,7,2
9120.0,3265,515,20,19,7,2
9136.0,3290,515,20,19,7,2
9152.0,3290,515,20,19,7,2
9168.0,3300,519,20,19,7,2
9184.0,3305,519,20,19,7,2
9200.0,3320,523,20,19,7,2
9216.0,3325,523,20,19,7,2
9232.0,3330,523,20,19,7,2
9248.0,3355,527,20,19,7,2
9264.0,3365,527,20,19,7,2
9280.0,3365,527,20,19,7,2
9296.0,3375,531,20,19,7,2
9312.0,3395,531,20,19,7,2
9328.0,3400,531,20,19,7,2
9344.0,3405,535,20,19,7,2
9360.0,3420,535,20,19,7,2
9376.0,3440,539,20,19,7,2
9392.0,3440,539,20,19,7,2
9408.0,3450,539,20,19,7,2
9424.0,3460,543,20,19,7,2
9440.0,3470,543,20,19,7,2
9456.0,3485,543,20,19,7,2
9472.0,3490,547,20,19,7,2
9488.0,3500,547,20,19,7,2
9504.0,3515,547,20,19,7,2
9520.0,3520,551,20,19,7,2
9536.0,3535,551,20,19,7,2
9552.0,3540,555,20,19,7,2
9568.0,3565,555,20,19,7,2
9584.0,3565,555,20,19,7,2
9600.0,3565,559,20,19,7,2
9616.0,3585,559,20,19,7,2
9632.0,3600,559,20,19,7,2
9648.0,3600,563,20,19,7,2
9664.0,3615,563,20,19,7,2
9680.0,3630,563,20,19,7,2
9696.0,3640,567,20,19,7,2
9712.0,3640,567,20,19,7,2
9728.0,3645,571,20,19,7,2
9744.0,3675,571,20,19,7,2
9760.0,3680,571,20,19,7,2
9776.0,3680,575,20,19,7,2
9792.0,3700,575,20,19,7,2
9808.0,3710,575,20,19,7,2
9824.0,3715,579,20,19,7,2
9840.0,3715,579,20,19,7,2
9856.0,3730,579,20,19,7,2
9872.0,3755,583,20,19,7,2
9888.0,3755,583,20,19,7,2
9904.0,3765,587,20,19,7,2
9920.0,3780,587,20,19,7,2
9936.0,3785,587,20,19,7,2
9952.0,3790,591,20,19,7,2
9968.0,3810,591,20,19,7,2
9984.0,3810,591,20,19,7,2
10000.0,3830,595,20,19,7,2
10016.0,3840,595,20,19,7,2
10032.0,3840,595,20,19,7,2
10048.0,3855,599,20,19,7,2
10064.0,3870,599,20,19,7,1
10080.0,3780,578,20,19,7,1
10096.0,3685,553,20,19,7,1
10112.0,3705,553,20,19,7,1
10128.0,3715,557,20,19,7,1
10144.0,3715,557,20,19,7,1
10160.0,3730,557,20,19,7,1
10176.0,3745,561,20,19,7,1
10192.0,3750,561,20,19,7,1
10208.0,3760,561,20,19,7,1
10224.0,3770,565,20,19,7,1
10240.0,3780,565,20,19,7,1
10256.0,3790,569,20,19,7,1
10272.0,3795,569,20,19,7,1
10288.0,3820,569,20,19,7,1
10304.0,3825,573,20,19,7,1
10320.0,3825,573,20,19,7,1
10336.0,3845,573,20,19,7,1
10352.0,3845,577,20,19,7,1
10368.0,3860,577,20,19,7,1
10384.0,3870,577,20,19,7,1
10400.0,3885,581,20,19,7,1
10416.0,3895,581,20,19,7,1
10432.0,3900,585,20,19,7,1
10448.0,3915,585,20,19,7,1
10464.0,3920,585,20,19,7,1
10480.0,3925,589,20,19,7,1
10496.0,3940,589,20,19,7,2
10512.0,3955,589,20,19,7,2
10528.0,3960,593,20,19,7,2
10544.0,3970,593,20,19,7,2
10560.0,3985,593,20,19,7,2
10576.0,3990,597,20,19,7,2
10592.0,4000,597,20,19,7,2
10608.0,4005,601,20,19,7,2
10624.0,4025,601,20,19,7,2
10640.0,4035,601,20,19,7,2
10656.0,4045,605,20,19,7,2
10672.0,4060,605,20,19,7,2
10688.0,4070,605,20,19,7,2
10704.0,4070,609,20,19,7,2
10720.0,4085,609,20,16,7,2
10736.0,4095,609,20,16,7,2
10752.0,4100,613,20,16,7,2
10768.0,4120,613,20,16,7,2
10784.0,4135,617,20,16,7,2
10800.0,4140,617,20,16,7,2
10816.0,4145,617,20,16,7,2
10832.0,4155,621,20,16,7,2
10848.0,4160,621,20,16,7,2
10864.0,4175,621,20,16,7,2
10880.0,4185,625,20,16,7,2
10896.0,4195,625,20,16,7,2
10912.0,4205,625,20,16,7,2
10928.0,4210,629,20,16,7,2
10944.0,4225,629,20,16,7,2
10960.0,4225,633,20,16,7,2
10976.0,4225,633,20,16,7,2
10992.0,4260,633,20,16,7,2
11008.0,4260,637,20,16,7,2
11024.0,4265,637,20,16,7,2
11040.0,4275,637,20,16,7,2
11056.0,4290,641,20,16,7,2
11072.0,4290,641,20,16,7,2
11088.0,4295,641,20,16,7,2
11104.0,4315,645,20,16,7,2
11120.0,4325,645,20,16,7,2
11136.0,4330,649,20,16,7,2
11152.0,4335,649,20,16,7,2
11168.0,4360,649,20,16,7,2
11184.0,4360,653,20,16,7,2
11200.0,4370,653,20,16,7,2
11216.0,4390,653,20,16,7,2
11232.0,4390,657,20,16,7,2
11248.0,4395,657,20,16,7,2
11264.0,4410,657,20,16,7,2
11280.0,4415,661,20,16,7,2
11296.0,4430,661,20,16,7,2
11312.0,4450,665,20,16,7,2
11328.0,4450,665,20,16,7,2
11344.0,4460,665,20,16,7,2
11360.0,4470,669,20,16,7,2
11376.0,4480,669,20,16,7,2
11392.0,4485,669,20,16,7,2
11408.0,4500,673,20,16,7,2
11424.0,4515,673,20,16,7,2
11440.0,4520,673,20,16,7,2
11456.0,4525,677,20,16,7,2
11472.0,4530,677,20,16,7,2
11488.0,4550,681,20,16,7,2
11504.0,4555,681,20,16,7,2
11520.0,4560,681,20,16,7,2
11536.0,4580,685,20,16,7,2
11552.0,4590,685,20,16,7,2
11568.0,4590,685,20,16,7,2
11584.0,4600,689,20,16,7,2
11600.0,4615,689,20,16,7,2
11616.0,4625,689,20,16,7,2
11632.0,4635,693,20,16,7,2
11648.0,4645,693,20,16,7,2
11664.0,4660,697,20,16,7,2
11680.0,4665,697,20,16,7,2
11696.0,4665,697,20,16,7,2
11712.0,4685,701,20,16,7,2
11728.0,4695,701,20,16,7,2
11744.0,4700,701,20,16,7,2
11760.0,4715,705,20,16,7,2
11776.0,4720,705,20,16,7,2
11792.0,4730,705,20,16,7,2
11808.0,4740,709,20,16,7,2
11824.0,4755,709,20,16,7,2
11840.0,4760,713,20,16,7,2
11856.0,4780,713,20,16,7,2
11872.0,4785,713,20,16,7,2
11888.0,4785,717,20,16,7,2
11904.0,4800,717,20,16,7,2
11920.0,4820,717,20,16,7,2
11936.0,4820,721,20,16,7,2
11952.0,4830,721,20,16,7,2
11968.0,4845,721,20,16,7,2
11984.0,4850,725,20,16,7,2
12000.0,4860,725,20,16,7,2
12016.0,4860,729,20,16,7,2
12032.0,4885,729,20,16,7,2
12048.0,4895,729,20,16,7,2
12064.0,4895,733,20,16,7,2
12080.0,4910,733,20,16,7,2
12096.0,4920,733,20,16,7,2
12112.0,4925,737,20,16,7,2
12128.0,4935,737,20,16,7,2
12144.0,4950,737,20,16,7,2
12160.0,4960,741,20,16,7,2
12176.0,4965,741,20,16,7,2
12192.0,4980,745,20,16,7,2
12208.0,4985,745,20,16,7,2
12224.0,4990,745,20,16,7,2
12240.0,5005,749,20,16,7,2
12256.0,5015,749,20,16,7,2
12272.0,5025,749,20,16,7,2
12288.0,5035,753,20,16,7,2
12304.0,5045,753,20,16,7,2
12320.0,5055,753,20,16,7,2
12336.0,5065,757,20,16,7,2
12352.0,5075,757,20,16,7,2
12368.0,5090,761,20,16,7,2
12384.0,5090,761,20,16,7,2
12400.0,5105,761,20,16,7,2
12416.0,5120,765,20,16,7,2
12432.0,5120,765,20,16,7,2
12448.0,5130,765,20,16,7,2
12464.0,5150,769,20,16,7,2
12480.0,5155,769,20,16,7,2
12496.0,5160,769,20,16,7,2
12512.0,5175,773,20,16,7,2
12528.0,5180,773,20,16,7,2
12544.0,5195,777,20,16,7,2
12560.0,5200,777,20,16,7,2
12576.0,5210,777,20,16,7,2
12592.0,5220,781,20,16,7,2
12608.0,5230,781,20,16,7,2
12624.0,5240,781,20,16,7,2
12640.0,5250,785,20,16,7,2
12656.0,5265,785,20,16,7,2
12672.0,5265,785,20,16,7,2
12688.0,5285,789,20,16,7,2
