Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,7
32.0,50,0,12,16,2
64.0,50,0,12,16,6
96.0,50,0,12,16,5
128.0,60,0,12,16,2
160.0,80,0,12,16,0
192.0,110,0,12,16,3
224.0,35,0,12,16,6
256.0,55,0,12,19,6
288.0,70,0,12,19,8
320.0,90,0,12,19,8
352.0,90,0,12,16,8
384.0,115,0,12,16,1
416.0,135,0,12,16,1
576.0,155,0,12,19,8
704.0,220,0,13,19,7
736.0,225,0,13,19,1
768.0,185,0,13,19,5
800.0,215,0,13,19,7
832.0,230,0,13,19,3
864.0,240,4,13,19,0
896.0,250,4,13,19,8
928.0,275,8,13,19,5
960.0,295,8,13,19,0
992.0,300,8,13,19,3
1024.0,320,12,14,19,5
1056.0,340,12,14,19,7
1088.0,360,12,14,19,6
1184.0,410,16,14,19,6
1216.0,420,20,14,19,8
1280.0,455,24,14,19,3
1312.0,475,24,14,19,6
1344.0,500,24,14,19,8
1376.0,510,28,14,16,3
1408.0,530,28,14,16,3
1440.0,545,28,14,16,1
1536.0,595,36,14,19,8
1568.0,625,36,14,19,4
1600.0,635,36,14,19,1
1632.0,650,40,14,19,7
1664.0,660,40,14,19,5
1728.0,710,44,14,16,8
1792.0,745,48,14,19,4
1824.0,755,48,14,19,4
1856.0,775,48,14,19,1
1888.0,790,52,14,19,3
1920.0,815,52,14,19,8
1952.0,830,52,14,16,0
1984.0,840,56,14,16,1
2016.0,810,56,14,16,0
2048.0,835,60,14,16,1
2080.0,845,60,14,16,1
2112.0,875,60,14,16,6
2144.0,875,64,14,16,4
2176.0,900,64,14,16,1
2208.0,915,64,14,16,5
2240.0,940,68,14,16,0
2272.0,955,68,15,16,7
2304.0,965,72,15,16,4
2336.0,995,72,15,16,3
2368.0,1005,72,15,16,0
2464.0,1070,76,15,19,5
2496.0,1080,80,15,19,5
2528.0,1095,80,15,19,7
2560.0,1120,80,15,19,5
2592.0,1135,84,15,19,7
2624.0,1150,84,15,19,0
2656.0,1175,88,15,19,6
2688.0,1195,88,15,19,4
2720.0,1210,88,15,19,3
2752.0,1225,92,15,19,6
2784.0,1250,92,15,19,3
2880.0,1315,96,15,19,4
2912.0,1320,100,15,19,0
2944.0,1345,100,15,19,2
2976.0,1265,100,15,19,4
3040.0,1300,104,15,16,8
3104.0,1335,108,15,19,6
3136.0,1350,108,15,19,1
3168.0,1370,112,15,19,8
3200.0,1390,112,15,19,0
3232.0,1405,112,15,19,0
3264.0,1425,116,15,19,8
3328.0,1460,116,15,19,7
3360.0,1475,120,15,19,3
3392.0,1495,120,15,19,0
3424.0,1515,124,15,19,4
3456.0,1525,124,15,19,0
3552.0,1580,128,15,19,3
3584.0,1605,128,15,19,6
3616.0,1615,132,15,19,2
3648.0,1545,132,15,19,1
3680.0,1550,132,15,19,6
3712.0,1575,132,15,19,2
3744.0,1595,132,15,19,3
3776.0,1610,132,15,19,7
3808.0,1625,132,15,19,8
3840.0,1645,132,15,16,2
3936.0,1695,132,15,19,4
4032.0,1750,132,15,19,7
4064.0,1770,132,15,19,6
4096.0,1790,132,15,19,3
4128.0,1805,132,15,19,7
4160.0,1825,132,15,19,0
4192.0,1845,132,15,19,2
4224.0,1855,132,15,19,5
4256.0,1725,132,15,19,3
4288.0,1745,132,15,19,2
4320.0,1755,132,15,19,0
4416.0,1815,132,15,19,3
4448.0,1820,132,15,19,6
4480.0,1840,132,15,19,1
4512.0,1855,132,15,19,7
4544.0,1875,132,15,19,3
4576.0,1890,132,15,19,5
4608.0,1905,132,15,19,3
4640.0,1925,132,15,19,0
4736.0,1975,132,15,19,2
4768.0,1890,132,15,19,6
4800.0,1905,132,15,19,1
4832.0,1925,132,15,19,5
4864.0,1930,132,15,19,4
4896.0,1955,132,15,19,0
4928.0,1965,132,15,19,5
4960.0,1985,132,15,19,7
4992.0,1990,132,15,19,3
5024.0,2020,132,15,19,3
5056.0,2025,132,15,19,1
5088.0,2040,132,15,19,5
5120.0,2055,132,15,19,7
5152.0,2075,132,15,19,8
5184.0,2085,132,15,19,5
5216.0,2100,132,15,19,4
5312.0,2145,132,15,19,7
5344.0,2160,132,15,19,1
5376.0,2180,132,15,19,3
5408.0,2190,132,15,19,0
5440.0,2205,132,15,19,5
5472.0,2220,132,15,19,5
5504.0,2240,132,15,19,8
5536.0,2250,132,15,16,9
5600.0,1870,132,15,19,8
5632.0,1890,132,15,16,7
5664.0,1910,132,15,16,4
5760.0,1950,132,15,19,1
5792.0,1965,132,15,19,4
5824.0,1975,132,15,19,3
5856.0,1985,132,15,19,8
5920.0,2015,132,15,19,6
5952.0,2025,132,15,19,2
5984.0,2040,132,15,19,3
6016.0,2060,132,15,19,3
6048.0,2070,132,15,19,4
6080.0,2075,132,15,19,2
6112.0,2100,132,15,19,5
6144.0,2110,132,15,19,5
6176.0,2120,132,15,19,7
6208.0,2135,132,15,19,0
6240.0,2150,132,15,19,0
6304.0,2175,132,15,16,5
6336.0,2195,132,15,16,5
6368.0,2055,132,15,16,3
6400.0,2145,132,15,16,2
6432.0,2135,132,15,16,4
6464.0,2150,132,15,16,8
6560.0,2185,132,15,16,5
6592.0,2155,132,15,16,4
6624.0,2160,132,15,16,1
6688.0,2190,132,15,16,6
6720.0,2205,132,15,16,3
6752.0,2235,132,15,16,5
6784.0,2235,132,15,16,5
6816.0,2250,132,15,16,0
6848.0,2260,132,15,16,4
6880.0,2285,132,15,16,3
6912.0,2365,132,15,16,5
6944.0,2305,132,15,16,8
7008.0,2335,132,15,19,5
7040.0,2340,132,15,19,3
7072.0,2360,132,15,19,6
7104.0,2370,132,15,19,2
7136.0,2390,132,15,19,8
7168.0,2395,132,15,16,1
7200.0,2420,132,15,16,3
7232.0,2420,132,15,16,2
7264.0,2440,132,15,16,5
7296.0,2455,132,15,16,7
7328.0,2470,132,15,16,1
7360.0,2480,132,15,16,6
7392.0,2495,132,15,16,3
7424.0,2510,132,15,16,2
7456.0,2525,132,15,16,1
7520.0,2560,132,15,16,3
7552.0,2565,132,15,16,0
7616.0,2590,132,15,16,3
7648.0,2610,132,15,16,7
7680.0,2620,132,15,16,2
7712.0,2625,132,15,16,6
7744.0,2650,132,15,16,3
7808.0,2670,132,15,16,8
7840.0,2690,132,15,19,8
7872.0,2705,132,15,16,6
7904.0,2715,132,15,16,4
7968.0,2745,132,15,16,2
8000.0,2760,132,15,16,8
8032.0,2770,132,15,16,5
8064.0,2790,132,15,16,1
8096.0,2795,132,15,16,4
8128.0,2815,132,15,16,1
8160.0,2780,132,15,16,4
8224.0,2800,132,15,16,4
8288.0,2835,132,15,16,0
8320.0,2840,132,15,16,8
8384.0,2875,132,15,19,6
8416.0,2885,132,16,19,7
8448.0,2900,132,16,19,3
8480.0,2915,132,16,19,7
8512.0,2930,132,16,19,4
8576.0,2955,132,16,16,3
8608.0,2975,132,16,16,7
8640.0,2990,132,16,16,4
8704.0,3020,132,16,16,3
8736.0,3030,132,16,16,5
8768.0,3050,132,16,16,1
8800.0,3050,132,16,16,2
8832.0,3085,132,16,16,1
8864.0,3085,132,16,16,1
8896.0,3105,132,16,16,6
8928.0,3120,132,16,16,5
8960.0,3140,132,16,16,7
8992.0,3150,132,16,16,8
9024.0,3170,132,16,19,4
9056.0,3185,132,16,19,6
9088.0,3145,107,16,19,0
9152.0,3180,107,16,16,7
9184.0,3190,107,16,16,7
9216.0,3205,107,16,16,7
9248.0,3230,107,16,16,8
9344.0,3265,107,16,16,6
9376.0,3290,107,16,16,2
9408.0,3290,107,16,16,1
9440.0,3310,107,16,16,5
9472.0,3325,107,16,16,3
9504.0,3270,107,16,16,2
9536.0,3255,107,16,16,2
9568.0,3270,107,16,16,0
9600.0,3285,107,16,16,5
9632.0,3300,107,16,16,1
9664.0,3315,107,16,16,8
9696.0,3335,107,16,16,0
9728.0,3345,107,16,16,2
9760.0,3360,107,16,16,1
9792.0,3380,107,16,16,1
9824.0,3395,107,16,16,5
9856.0,3405,107,16,16,1
9888.0,3420,107,16,16,1
9952.0,3450,107,16,16,5
9984.0,3460,107,16,16,2
10016.0,3380,107,16,16,1
10048.0,3400,107,16,16,6
10080.0,3410,107,16,16,3
10112.0,3425,107,16,16,4
10144.0,3450,107,16,16,8
10176.0,3455,107,16,19,0
10208.0,3470,107,16,19,2
10240.0,3490,107,16,19,4
10272.0,3505,107,16,19,2
10304.0,3515,107,16,19,0
10336.0,3535,107,16,19,2
10368.0,3545,107,16,19,1
10400.0,3565,107,16,19,3
10432.0,3575,107,16,19,7
10464.0,3595,107,16,19,6
10496.0,3560,82,16,19,4
10528.0,3570,82,16,19,4
10560.0,3585,82,16,19,4
10592.0,3600,82,16,19,0
