Time,Minerals,Vespene,Workers,Ideal,Action_ID,Marauders_Produced
1728.0,90,68,15,19,2,0
1744.0,100,68,16,19,5,0
1760.0,100,72,16,19,6,0
1776.0,115,72,16,19,2,0
1792.0,120,76,16,19,4,0
1808.0,125,76,16,19,1,0
1824.0,125,80,16,19,4,0
1840.0,135,80,16,19,3,0
1856.0,140,84,16,19,3,0
1872.0,150,84,16,19,3,0
1888.0,155,88,16,19,2,0
1904.0,160,88,16,19,6,0
1920.0,170,92,16,19,1,0
1936.0,175,92,16,19,6,0
1952.0,185,96,16,19,1,0
1968.0,185,96,16,19,6,0
1984.0,190,100,16,19,3,0
2000.0,205,100,16,19,6,0
2016.0,205,104,16,19,1,0
2032.0,210,104,16,19,4,0
2048.0,230,108,16,19,3,0
2064.0,235,108,16,19,2,0
2080.0,235,112,16,19,1,0
2096.0,235,112,16,19,2,0
2112.0,250,116,16,19,3,0
2128.0,255,116,16,19,4,0
2144.0,260,120,16,19,4,0
2160.0,270,120,16,19,1,0
2176.0,285,120,16,19,4,0
2192.0,285,124,16,19,6,0
2208.0,285,124,16,19,5,0
2224.0,290,128,16,19,5,0
2240.0,305,128,16,19,6,0
2256.0,305,132,16,19,6,0
2272.0,315,132,16,19,1,0
2288.0,330,136,16,19,4,0
2304.0,335,136,16,19,5,0
2320.0,340,140,16,19,2,0
2336.0,340,140,16,19,1,0
2352.0,340,144,16,19,1,0
2368.0,305,144,16,19,6,0
2384.0,315,148,16,19,3,0
2400.0,325,148,16,19,4,0
2416.0,330,152,16,19,4,0
2432.0,340,152,16,19,4,0
2448.0,340,156,16,19,4,0
2464.0,340,156,16,19,1,0
2480.0,350,160,16,19,6,0
2496.0,365,160,16,19,1,0
2512.0,365,164,16,19,6,0
2528.0,375,164,16,19,1,0
2544.0,385,168,16,19,2,0
2560.0,390,168,16,19,1,0
2576.0,390,172,16,19,4,0
2592.0,395,172,16,19,2,0
2608.0,410,176,16,19,5,0
2624.0,415,176,17,19,4,0
2640.0,420,180,17,19,1,0
2656.0,430,180,17,19,2,0
2672.0,440,184,17,19,2,0
2688.0,440,184,17,19,3,0
2704.0,445,184,17,19,1,0
2720.0,455,188,17,19,4,0
2736.0,460,188,17,19,5,0
2752.0,465,192,17,19,4,0
2768.0,480,192,17,19,5,0
2784.0,485,196,17,19,5,0
2800.0,490,196,17,19,5,0
2816.0,500,200,17,19,3,0
2832.0,505,200,17,19,3,0
2848.0,510,204,17,19,3,0
2864.0,515,204,17,19,5,0
2880.0,525,208,17,19,4,0
2896.0,535,208,17,19,4,0
2912.0,545,212,17,19,2,0
2928.0,560,212,17,19,5,0
2944.0,560,216,17,19,2,0
2960.0,565,216,17,19,1,0
2976.0,570,220,17,19,6,0
2992.0,575,220,17,19,4,0
3008.0,585,224,17,19,1,0
3024.0,595,224,17,19,6,0
3040.0,610,228,17,19,5,0
3056.0,615,228,17,19,6,0
3072.0,615,232,17,19,6,0
3088.0,575,207,17,19,1,0
3104.0,580,211,17,19,7,0
3120.0,585,211,17,19,7,0
3136.0,600,215,17,19,7,0
3152.0,615,215,17,19,7,0
3168.0,620,219,17,19,7,0
3184.0,620,219,17,19,7,0
3200.0,630,223,17,19,7,0
3216.0,630,223,17,19,7,0
3232.0,635,223,17,19,7,0
3248.0,650,227,17,19,7,0
3264.0,660,227,17,19,7,0
3280.0,670,231,17,19,7,0
3296.0,675,231,17,19,7,0
3312.0,680,235,17,19,7,0
3328.0,685,235,17,19,7,0
3344.0,685,239,17,19,7,0
3360.0,705,239,17,19,7,0
3376.0,710,243,17,19,7,0
3392.0,715,243,17,19,7,0
3408.0,725,247,17,19,7,0
3424.0,735,247,17,19,7,0
3440.0,740,251,17,19,7,0
3456.0,745,251,17,19,7,0
3472.0,755,255,17,19,7,0
3488.0,765,255,17,19,7,0
3504.0,665,234,17,19,7,0
3520.0,580,209,17,19,7,0
3536.0,485,188,17,19,7,0
3552.0,395,163,17,19,7,0
3568.0,300,142,17,19,7,0
3584.0,310,142,17,19,7,0
3600.0,320,146,17,19,7,0
3616.0,320,146,17,19,7,0
3632.0,325,150,17,19,7,0
3648.0,340,150,17,19,7,0
3664.0,340,154,17,19,7,0
3680.0,355,154,17,19,7,0
3696.0,365,158,17,19,7,0
3712.0,365,158,17,19,7,0
3728.0,375,162,17,19,7,0
3744.0,380,162,17,19,7,0
3760.0,380,162,17,19,7,0
3776.0,395,166,17,19,7,0
3792.0,415,166,17,19,7,0
3808.0,420,170,17,19,7,0
3824.0,420,170,17,19,7,0
3840.0,425,174,17,19,7,0
3856.0,435,174,17,19,7,0
3872.0,435,178,17,19,7,0
3888.0,435,178,17,19,7,0
3904.0,460,182,17,19,7,0
3920.0,475,182,17,19,7,0
3936.0,475,186,17,19,7,0
3952.0,475,186,17,19,7,0
3968.0,485,190,17,19,7,0
3984.0,390,165,17,19,7,0
4000.0,390,169,17,19,7,0
4016.0,400,169,17,19,7,0
4032.0,425,173,17,19,7,0
4048.0,430,173,17,19,7,0
4064.0,435,177,17,19,7,0
4080.0,440,177,17,19,7,0
4096.0,445,181,17,19,7,0
4112.0,450,181,17,19,7,0
4128.0,460,185,17,19,7,0
4144.0,470,185,17,19,7,0
4160.0,480,189,17,19,7,0
4176.0,490,189,17,19,7,0
4192.0,490,193,17,19,7,0
4208.0,495,193,17,19,7,0
4224.0,505,197,17,19,7,0
4240.0,515,197,17,19,7,0
4256.0,515,201,17,19,7,0
4272.0,530,201,17,19,7,0
4288.0,545,201,17,19,7,0
4304.0,545,205,17,19,7,0
4320.0,550,205,17,19,7,0
4336.0,560,209,17,19,7,0
4352.0,570,209,17,19,7,0
4368.0,570,213,17,19,7,0
4384.0,570,213,17,19,7,0
4400.0,590,217,17,19,7,0
4416.0,600,217,17,19,7,0
4432.0,600,221,17,19,7,0
4448.0,615,221,17,19,7,0
4464.0,525,200,17,19,7,0
4480.0,525,200,17,19,7,0
4496.0,525,204,17,19,7,0
4512.0,535,204,17,19,7,0
4528.0,545,208,17,19,7,0
4544.0,555,208,17,19,7,0
4560.0,570,212,17,19,7,0
4576.0,575,212,17,19,7,0
4592.0,580,216,17,19,7,0
4608.0,580,216,17,19,7,0
4624.0,585,220,17,19,7,0
4640.0,595,220,17,19,7,0
4656.0,605,224,17,19,7,0
4672.0,625,224,17,19,7,0
4688.0,630,228,17,19,7,0
4704.0,630,228,17,19,7,0
4720.0,640,232,17,19,7,0
4736.0,640,232,17,19,7,0
4752.0,645,236,17,19,7,0
4768.0,660,236,17,19,7,0
4784.0,675,240,17,19,7,0
4800.0,685,240,17,19,7,0
4816.0,685,240,17,19,7,0
4832.0,690,244,17,19,7,0
4848.0,695,244,17,19,7,0
4864.0,700,248,17,19,7,0
4880.0,710,248,17,19,7,0
4896.0,725,252,17,19,7,0
4912.0,730,252,17,19,7,0
4928.0,740,256,17,19,7,1
4944.0,645,231,17,19,7,1
4960.0,650,235,17,19,7,1
4976.0,650,235,17,19,7,1
4992.0,665,239,17,19,7,1
5008.0,675,239,17,19,7,1
5024.0,680,243,17,19,7,1
5040.0,690,243,17,19,7,1
5056.0,700,247,17,19,7,1
5072.0,700,247,17,19,7,1
5088.0,705,251,17,19,7,1
5104.0,720,251,17,19,7,1
5120.0,725,255,17,19,7,1
5136.0,730,255,17,19,7,1
5152.0,740,259,17,19,7,1
5168.0,750,259,17,19,7,1
5184.0,755,263,17,19,7,1
5200.0,760,263,17,19,7,1
5216.0,775,267,17,19,7,1
5232.0,780,267,17,19,7,1
5248.0,780,271,17,19,7,1
5264.0,790,271,17,19,7,1
5280.0,800,275,17,19,7,1
5296.0,805,275,17,19,7,1
5312.0,815,279,17,19,7,1
5328.0,825,279,17,19,7,1
5344.0,835,279,17,19,7,1
5360.0,835,283,17,19,7,1
5376.0,840,283,17,19,7,1
5392.0,850,287,17,19,7,1
5408.0,860,287,17,19,7,1
5424.0,765,266,17,19,7,1
5440.0,780,266,17,19,7,1
5456.0,785,270,17,19,7,1
5472.0,790,270,17,19,7,1
5488.0,795,274,17,19,7,1
5504.0,800,274,17,19,7,1
5520.0,810,278,17,19,7,1
5536.0,825,278,17,19,7,1
5552.0,830,282,17,19,7,1
5568.0,835,282,17,19,7,1
5584.0,845,286,17,19,7,1
5600.0,850,286,17,19,7,1
5616.0,850,290,17,19,7,1
5632.0,860,290,17,19,7,1
5648.0,875,294,17,19,7,1
5664.0,885,294,17,19,7,1
5680.0,885,298,17,19,7,1
5696.0,890,298,17,19,7,1
5712.0,905,302,17,19,7,1
5728.0,905,302,17,19,7,1
5744.0,905,306,17,19,7,1
5760.0,925,306,17,19,7,1
5776.0,935,310,17,19,7,1
5792.0,940,310,17,19,7,1
5808.0,945,314,17,19,7,1
5824.0,955,314,17,19,7,1
5840.0,960,318,17,19,7,1
5856.0,965,318,17,19,7,1
5872.0,980,318,17,19,7,1
5888.0,985,322,17,19,7,2
5904.0,895,297,17,19,7,2
5920.0,900,301,17,19,7,2
5936.0,900,301,17,19,7,2
5952.0,915,305,17,19,7,2
5968.0,920,305,17,19,7,2
5984.0,930,309,17,19,7,2
6000.0,940,309,17,19,7,2
6016.0,940,313,17,19,7,2
6032.0,955,313,17,19,7,2
6048.0,955,317,17,19,7,2
6064.0,960,317,17,19,7,2
6080.0,980,321,17,19,7,2
6096.0,985,321,17,19,7,2
6112.0,990,325,17,19,7,2
6128.0,995,325,17,19,7,2
6144.0,1005,329,17,19,7,2
6160.0,1010,329,17,19,7,2
6176.0,1010,333,17,19,7,2
6192.0,1025,333,17,19,7,2
6208.0,1040,337,17,19,7,2
6224.0,1045,337,17,19,7,2
6240.0,1045,341,17,19,7,2
6256.0,1055,341,17,19,7,2
6272.0,1060,345,17,19,7,2
6288.0,1065,345,17,19,7,2
6304.0,1080,349,17,19,7,2
6320.0,1090,349,17,19,7,2
6336.0,1095,353,17,19,7,2
6352.0,1100,353,17,19,7,2
6368.0,1105,357,17,19,7,3
6384.0,1110,357,17,19,7,3
6400.0,1125,357,17,19,7,3
6416.0,1140,361,17,19,7,3
6432.0,1140,361,17,19,7,3
6448.0,1145,365,17,19,7,3
6464.0,1160,365,17,19,7,3
6480.0,1160,369,17,19,7,3
6496.0,1165,369,17,19,7,3
6512.0,1170,373,17,19,7,3
6528.0,1190,373,17,19,7,3
6544.0,1195,377,17,19,7,3
6560.0,1195,377,17,19,7,3
6576.0,1205,381,17,19,7,3
6592.0,1215,381,17,19,7,3
6608.0,1215,385,17,19,7,3
6624.0,1230,385,17,19,7,3
6640.0,1235,389,17,19,7,3
6656.0,1250,389,17,19,7,3
6672.0,1250,393,17,19,7,3
6688.0,1255,393,17,19,7,3
6704.0,1265,397,17,19,7,3
6720.0,1270,397,17,19,7,3
6736.0,1280,401,17,19,7,3
6752.0,1290,401,17,19,7,3
6768.0,1295,405,17,19,7,3
6784.0,1305,405,17,19,7,3
6800.0,1310,409,17,19,7,3
6816.0,1315,409,17,19,7,3
6832.0,1320,413,17,19,7,3
6848.0,1335,413,17,19,7,3
6864.0,1340,417,17,19,7,3
6880.0,1345,417,17,19,7,3
6896.0,1355,421,17,19,7,3
6912.0,1365,421,17,19,7,3
6928.0,1365,421,17,19,7,3
6944.0,1380,425,17,19,7,3
6960.0,1390,425,17,19,7,3
6976.0,1395,429,17,19,7,3
6992.0,1400,429,17,19,7,3
7008.0,1405,433,17,19,7,3
7024.0,1420,433,17,19,7,3
7040.0,1420,437,17,19,7,3
7056.0,1425,437,17,19,7,3
7072.0,1445,441,17,19,7,3
7088.0,1445,441,17,19,7,3
7104.0,1450,445,17,19,7,3
7120.0,1460,445,17,19,7,3
7136.0,1465,449,17,19,7,3
7152.0,1475,449,17,19,7,3
7168.0,1480,453,17,19,7,3
7184.0,1495,453,17,19,7,3
7200.0,1500,457,17,19,7,3
7216.0,1500,457,17,19,7,3
7232.0,1510,461,17,19,7,3
7248.0,1515,461,17,19,7,3
7264.0,1520,465,17,19,7,3
7280.0,1540,465,17,19,7,3
7296.0,1545,469,17,19,7,3
7312.0,1555,469,17,19,7,3
7328.0,1555,473,17,19,7,3
7344.0,1560,473,17,19,7,3
7360.0,1570,477,17,19,7,3
7376.0,1575,477,17,19,7,3
7392.0,1585,481,17,19,7,3
7408.0,1600,481,17,19,7,3
7424.0,1605,485,17,19,7,3
7440.0,1610,485,17,19,7,3
7456.0,1615,485,17,19,7,3
7472.0,1615,489,17,19,7,3
7488.0,1625,489,17,19,7,3
7504.0,1640,493,17,19,7,3
7520.0,1655,493,17,19,7,3
7536.0,1655,497,17,19,7,3
7552.0,1665,497,17,19,7,3
7568.0,1670,501,17,19,7,3
7584.0,1670,501,17,19,7,3
7600.0,1675,505,17,19,7,3
7616.0,1700,505,17,19,7,3
7632.0,1700,509,17,19,7,3
7648.0,1710,509,17,19,7,3
7664.0,1720,513,17,19,7,3
7680.0,1720,513,17,19,7,3
7696.0,1725,517,17,19,7,3
7712.0,1730,517,17,19,7,3
7728.0,1745,521,17,19,7,3
7744.0,1755,521,17,19,7,3
7760.0,1755,525,17,19,7,3
7776.0,1770,525,17,19,7,3
7792.0,1775,529,17,19,7,3
7808.0,1780,529,17,19,7,3
7824.0,1790,533,17,19,7,3
7840.0,1795,533,17,19,7,3
7856.0,1805,537,17,19,7,3
7872.0,1810,537,17,19,7,3
7888.0,1815,541,17,19,7,3
7904.0,1830,541,17,19,7,3
7920.0,1830,545,17,19,7,3
7936.0,1845,545,17,19,7,3
7952.0,1850,549,17,19,7,3
7968.0,1855,549,17,19,7,3
7984.0,1860,549,17,19,7,3
8000.0,1870,553,17,19,7,3
8016.0,1880,553,17,19,7,3
8032.0,1885,557,17,19,7,3
8048.0,1895,557,17,19,7,3
8064.0,1905,561,17,19,7,3
8080.0,1905,561,17,19,7,3
8096.0,1910,565,17,19,7,3
8112.0,1920,565,17,19,7,3
8128.0,1925,569,17,19,7,3
8144.0,1945,569,17,19,7,3
8160.0,1955,573,17,19,7,3
8176.0,1955,573,17,19,7,3
8192.0,1960,577,17,19,7,3
8208.0,1970,577,17,19,7,3
8224.0,1970,581,17,19,7,3
8240.0,1975,581,17,19,7,3
8256.0,1990,585,17,19,7,3
8272.0,2010,585,17,19,7,3
8288.0,2010,589,17,19,7,3
8304.0,2015,589,17,19,7,3
8320.0,2020,593,17,19,7,3
8336.0,2025,593,17,19,7,3
8352.0,2030,597,17,19,7,3
8368.0,2040,597,17,19,7,3
8384.0,2055,601,17,19,7,3
8400.0,2065,601,17,19,7,3
8416.0,2065,605,17,19,7,3
8432.0,2075,605,17,19,7,3
8448.0,2080,609,17,19,7,3
8464.0,2080,609,17,19,7,3
8480.0,2095,613,17,19,7,3
8496.0,2105,613,17,19,7,3
8512.0,2110,613,17,19,7,3
8528.0,2120,617,17,19,7,3
8544.0,2125,617,17,19,7,3
8560.0,2130,621,17,19,7,3
8576.0,2135,621,17,19,7,3
8592.0,2145,625,17,19,7,3
8608.0,2155,625,17,19,7,3
8624.0,2160,629,17,19,7,3
8640.0,2170,629,17,19,7,3
8656.0,2180,633,17,19,7,3
8672.0,2185,633,17,19,7,3
8688.0,2195,637,17,19,7,3
8704.0,2205,637,17,19,7,3
8720.0,2205,641,17,19,7,3
8736.0,2215,641,17,19,7,3
8752.0,2220,645,17,19,7,3
8768.0,2235,645,17,19,7,3
8784.0,2235,649,17,19,7,3
8800.0,2245,649,17,19,7,3
8816.0,2260,653,17,19,7,3
8832.0,2260,653,17,19,7,3
8848.0,2265,657,17,19,7,3
8864.0,2275,657,17,19,7,3
8880.0,2275,661,17,19,7,3
8896.0,2290,661,17,19,7,3
8912.0,2295,665,17,19,7,3
8928.0,2315,665,17,19,7,3
8944.0,2315,669,17,19,7,3
8960.0,2315,669,17,19,7,3
8976.0,2330,673,17,19,7,3
8992.0,2330,673,17,19,7,3
9008.0,2330,677,17,19,7,3
9024.0,2355,677,17,19,7,3
9040.0,2360,677,17,19,7,3
9056.0,2370,681,17,19,7,3
9072.0,2370,681,17,19,7,3
9088.0,2380,685,17,19,7,3
9104.0,2385,685,17,19,7,3
9120.0,2385,689,17,19,7,3
9136.0,2400,689,17,19,7,3
9152.0,2415,693,17,19,7,3
9168.0,2425,693,17,19,7,3
9184.0,2425,697,17,19,7,3
9200.0,2430,697,17,16,7,3
9216.0,2435,701,17,19,7,3
9232.0,2440,701,17,19,7,3
9248.0,2450,705,17,19,7,3
9264.0,2460,705,17,19,7,3
9280.0,2475,709,17,19,7,3
9296.0,2485,709,17,19,7,3
9312.0,2485,713,17,19,7,3
9328.0,2490,713,17,19,7,3
9344.0,2500,717,17,19,7,3
9360.0,2510,717,17,19,7,3
9376.0,2510,721,17,19,7,3
9392.0,2515,721,17,19,7,3
9408.0,2535,725,17,19,7,3
9424.0,2540,725,17,19,7,3
9440.0,2540,729,17,19,7,3
9456.0,2550,729,17,19,7,3
9472.0,2565,733,17,19,7,3
9488.0,2565,733,17,19,7,3
9504.0,2565,737,17,19,7,3
9520.0,2585,737,17,19,7,3
9536.0,2590,741,17,19,7,3
9552.0,2595,741,17,19,7,3
9568.0,2610,741,17,19,7,3
9584.0,2615,745,17,19,7,3
9600.0,2620,745,17,19,7,3
9616.0,2620,749,17,19,7,3
9632.0,2625,749,17,19,7,3
9648.0,2640,753,17,19,7,3
9664.0,2645,753,17,19,7,3
9680.0,2660,757,17,19,7,3
9696.0,2670,757,17,19,7,3
9712.0,2675,761,17,19,7,3
9728.0,2675,761,17,19,7,3
9744.0,2680,765,17,19,7,3
9760.0,2690,765,17,19,7,3
9776.0,2695,769,17,19,7,3
9792.0,2715,769,17,19,7,3
9808.0,2725,773,17,19,7,3
9824.0,2725,773,17,19,7,3
9840.0,2730,777,17,19,7,3
9856.0,2735,777,17,19,7,3
9872.0,2735,781,17,19,7,3
9888.0,2750,781,17,19,7,3
9904.0,2765,785,17,19,7,3
9920.0,2775,785,17,19,7,3
9936.0,2780,789,17,19,7,3
9952.0,2785,789,17,19,7,3
9968.0,2790,793,17,19,7,3
9984.0,2790,793,17,16,7,3
10000.0,2800,797,17,19,7,3
10016.0,2815,797,17,19,7,3
10032.0,2820,801,17,19,7,3
10048.0,2835,801,17,19,7,3
10064.0,2840,805,17,19,7,3
10080.0,2840,805,17,19,7,3
10096.0,2845,805,17,19,7,3
10112.0,2855,809,17,19,7,3
10128.0,2865,809,17,19,7,3
10144.0,2875,813,17,19,7,3
10160.0,2880,813,17,19,7,3
10176.0,2895,817,17,19,7,3
10192.0,2895,817,17,19,7,3
10208.0,2900,821,17,19,7,3
10224.0,2910,821,17,19,7,3
10240.0,2920,825,17,19,7,3
10256.0,2925,825,17,19,7,3
10272.0,2930,829,17,19,7,3
10288.0,2945,829,17,19,7,3
10304.0,2950,833,17,19,7,3
10320.0,2950,833,17,19,7,3
10336.0,2965,837,17,19,7,3
10352.0,2970,837,17,19,7,3
10368.0,2975,841,17,19,7,3
10384.0,2980,841,17,19,7,3
10400.0,2990,845,17,19,7,3
10416.0,3000,845,17,19,7,3
10432.0,3010,849,17,19,7,3
10448.0,3020,849,17,19,7,3
10464.0,3025,853,17,19,7,3
10480.0,3030,853,17,19,7,3
10496.0,3035,857,17,19,7,3
10512.0,3040,857,17,19,7,3
10528.0,3050,861,17,19,7,3
10544.0,3060,861,17,19,7,3
10560.0,3075,865,17,19,7,3
10576.0,3075,865,17,19,7,3
10592.0,3085,869,17,19,7,3
10608.0,3090,869,17,19,7,3
10624.0,3090,869,17,19,7,3
10640.0,3095,873,17,19,7,3
10656.0,3115,873,17,19,7,3
10672.0,3125,877,17,19,7,3
10688.0,3130,877,17,19,7,3
10704.0,3130,881,17,19,7,3
10720.0,3145,881,17,19,7,3
10736.0,3145,885,17,19,7,3
10752.0,3150,885,17,19,7,3
10768.0,3170,889,17,19,7,3
10784.0,3180,889,17,19,7,3
10800.0,3180,893,17,19,7,3
10816.0,3185,893,17,19,7,3
10832.0,3200,897,17,19,7,3
10848.0,3200,897,17,19,7,3
10864.0,3200,901,17,19,7,3
10880.0,3220,901,17,19,7,3
10896.0,3230,905,17,19,7,3
10912.0,3235,905,17,19,7,3
10928.0,3235,909,17,19,7,3
10944.0,3245,909,17,19,7,3
10960.0,3255,913,17,19,7,3
10976.0,3255,913,17,19,7,3
10992.0,3265,917,17,19,7,3
11008.0,3280,917,17,19,7,3
11024.0,3285,921,17,19,7,3
11040.0,3295,921,17,19,7,3
11056.0,3295,925,17,19,7,3
11072.0,3300,925,17,19,7,3
11088.0,3310,929,17,19,7,3
11104.0,3320,929,17,19,7,3
11120.0,3320,933,17,19,7,3
11136.0,3330,933,17,19,7,3
11152.0,3345,933,17,19,7,3
11168.0,3350,937,17,19,7,3
11184.0,3350,937,17,19,7,3
11200.0,3360,941,17,19,7,3
11216.0,3370,941,17,19,7,3
11232.0,3370,945,17,19,7,3
11248.0,3375,945,17,19,7,3
11264.0,3390,949,17,19,7,3
11280.0,3390,949,17,19,7,3
11296.0,3405,953,17,19,7,3
11312.0,3410,953,17,19,7,3
11328.0,3420,957,17,19,7,3
11344.0,3420,957,17,19,7,3
11360.0,3425,961,17,19,7,3
11376.0,3440,961,17,19,7,3
11392.0,3445,965,17,19,7,3
11408.0,3450,965,17,19,7,3
11424.0,3460,969,17,19,7,3
11440.0,3470,969,17,19,7,3
11456.0,3475,973,17,19,7,3
11472.0,3475,973,17,19,7,3
11488.0,3485,977,17,19,7,3
11504.0,3495,977,17,19,7,3
11520.0,3500,981,17,19,7,3
11536.0,3510,981,17,19,7,3
11552.0,3520,985,17,19,7,3
11568.0,3525,985,17,19,7,3
11584.0,3530,989,17,19,7,3
11600.0,3535,989,17,19,7,3
11616.0,3535,993,17,19,7,3
11632.0,3560,993,17,19,7,3
11648.0,3565,997,17,19,7,3
11664.0,3570,997,17,19,7,3
11680.0,3580,997,17,19,7,3
11696.0,3585,1001,17,19,7,3
11712.0,3590,1001,17,19,7,3
11728.0,3595,1005,17,19,7,3
11744.0,3600,1005,17,19,7,3
11760.0,3620,1009,17,19,7,3
11776.0,3625,1009,17,19,7,3
11792.0,3630,1013,17,19,7,3
11808.0,3640,1013,17,19,7,3
11824.0,3640,1017,17,19,7,3
11840.0,3645,1017,17,19,7,3
11856.0,3655,1021,17,19,7,3
11872.0,3670,1021,17,19,7,3
11888.0,3675,1025,17,19,7,3
11904.0,3680,1025,17,19,7,3
11920.0,3690,1029,17,19,7,3
11936.0,3690,1029,17,19,7,3
11952.0,3700,1033,17,19,7,3
11968.0,3705,1033,17,19,7,3
11984.0,3710,1037,17,19,7,3
12000.0,3730,1037,17,19,7,3
12016.0,3730,1041,17,19,7,3
12032.0,3735,1041,17,19,7,3
12048.0,3745,1045,17,19,7,3
12064.0,3750,1045,17,19,7,3
12080.0,3755,1049,17,19,7,3
12096.0,3765,1049,17,19,7,3
12112.0,3770,1053,17,19,7,3
12128.0,3785,1053,17,19,7,3
12144.0,3790,1057,17,19,7,3
12160.0,3790,1057,17,19,7,3
12176.0,3810,1061,17,19,7,3
12192.0,3815,1061,17,19,7,3
12208.0,3820,1061,17,19,7,3
12224.0,3825,1065,17,19,7,3
12240.0,3830,1065,17,19,7,3
12256.0,3840,1069,17,19,7,3
12272.0,3850,1069,17,19,7,3
12288.0,3855,1073,17,19,7,3
12304.0,3865,1073,17,19,7,3
12320.0,3875,1077,17,19,7,3
12336.0,3875,1077,17,19,7,3
12352.0,3880,1081,17,19,7,3
12368.0,3890,1081,17,19,7,3
12384.0,3900,1085,17,19,7,3
12400.0,3905,1085,17,19,7,3
12416.0,3920,1089,17,19,7,3
12432.0,3925,1089,17,19,7,3
12448.0,3925,1093,17,19,7,3
12464.0,3935,1093,17,19,7,3
12480.0,3935,1097,17,19,7,3
12496.0,3950,1097,17,19,7,3
12512.0,3960,1101,17,19,7,3
12528.0,3965,1101,17,19,7,3
12544.0,3980,1105,17,19,7,3
12560.0,3980,1105,17,19,7,3
12576.0,3985,1109,17,19,7,3
12592.0,3990,1109,17,19,7,3
12608.0,3995,1113,17,19,7,3
12624.0,4010,1113,17,19,7,3
12640.0,4020,1117,17,19,7,3
12656.0,4025,1117,17,19,7,3
12672.0,4030,1121,17,19,7,3
12688.0,4040,1121,17,19,7,3
