Time,Minerals,Vespene,Supply,Marauders,Action_ID
2992.0,1010,0,15,0,6
3008.0,1020,0,15,0,1
3024.0,1030,0,15,0,3
3040.0,1040,0,15,0,7
3056.0,1055,0,15,0,3
3072.0,1065,0,15,0,1
3088.0,1070,0,15,0,6
3104.0,1070,0,15,0,7
3120.0,1080,0,15,0,4
3136.0,1090,0,15,0,2
3152.0,1095,0,15,0,2
3168.0,1105,0,15,0,5
3184.0,1120,0,15,0,0
3200.0,1125,0,15,0,5
3216.0,1135,0,15,0,7
3232.0,1135,0,15,0,1
3248.0,1150,0,15,0,4
3264.0,1150,0,15,0,3
3280.0,1155,0,15,0,3
3296.0,1180,0,15,0,2
3312.0,1185,0,15,0,4
3328.0,1195,0,15,0,1
3344.0,1195,0,15,0,1
3360.0,1160,0,16,0,4
3376.0,1160,0,16,0,7
3392.0,1160,0,16,0,7
3408.0,1180,0,16,0,7
3424.0,1195,0,16,0,6
3440.0,1195,0,16,0,0
3456.0,1210,0,16,0,7
3472.0,1220,0,16,0,6
3488.0,1220,0,16,0,0
3504.0,1220,0,16,0,7
3520.0,1230,0,16,0,6
3536.0,1245,0,16,0,1
3552.0,1255,0,16,0,1
3568.0,1210,0,16,0,2
3584.0,1225,0,16,0,3
3600.0,1230,0,16,0,2
3616.0,1235,0,17,0,4
3632.0,1240,0,17,0,6
3648.0,1245,0,17,0,1
3664.0,1255,0,17,0,7
3680.0,1270,0,17,0,7
3696.0,1275,0,17,0,6
3712.0,1290,0,17,0,0
3728.0,1300,0,17,0,3
3744.0,1300,0,17,0,2
3760.0,1305,0,17,0,4
3776.0,1305,0,17,0,0
3792.0,1330,0,17,0,6
3808.0,1335,0,17,0,4
3824.0,1340,0,17,0,1
3840.0,1360,0,17,0,5
3856.0,1360,0,17,0,1
3872.0,1365,0,17,0,2
3888.0,1370,0,17,0,6
3904.0,1385,0,17,0,6
3920.0,1400,0,17,0,0
3936.0,1405,0,17,0,4
3952.0,1420,0,17,0,6
3968.0,1425,0,17,0,0
3984.0,1425,0,17,0,1
4000.0,1435,0,17,0,0
4016.0,1450,0,17,0,3
4032.0,1460,0,17,0,7
4048.0,1470,0,17,0,7
4064.0,1480,0,17,0,0
4080.0,1490,0,17,0,0
4096.0,1490,0,17,0,5
4112.0,1495,0,17,0,4
4128.0,1510,0,17,0,2
4144.0,1520,0,17,0,5
4160.0,1530,0,17,0,5
4176.0,1540,0,17,0,7
4192.0,1550,0,17,0,6
4208.0,1555,0,17,0,1
4224.0,1565,0,17,0,5
4240.0,1575,0,17,0,1
4256.0,1585,0,17,0,3
4272.0,1595,0,17,0,6
4288.0,1600,0,17,0,3
4304.0,1610,0,17,0,1
4320.0,1620,0,17,0,7
4336.0,1635,0,17,0,6
4352.0,1645,0,17,0,1
4368.0,1655,0,17,0,4
4384.0,1660,0,17,0,6
4400.0,1670,0,17,0,7
4416.0,1675,0,17,0,6
4432.0,1685,0,17,0,2
4448.0,1710,0,17,0,7
4464.0,1710,0,17,0,2
4480.0,1720,0,17,0,7
4496.0,1730,0,17,0,0
4512.0,1730,0,17,0,5
4528.0,1740,0,17,0,7
4544.0,1750,0,17,0,4
4560.0,1770,0,17,0,5
4576.0,1780,0,17,0,7
4592.0,1785,0,17,0,4
4608.0,1795,0,17,0,7
4624.0,1800,0,17,0,3
4640.0,1800,0,17,0,3
4656.0,1820,0,17,0,0
4672.0,1840,0,17,0,4
4688.0,1840,0,17,0,7
4704.0,1855,0,17,0,1
4720.0,1865,0,17,0,4
4736.0,1865,0,17,0,4
4752.0,1870,0,17,0,7
4768.0,1880,0,17,0,3
4784.0,1900,0,17,0,2
4800.0,1910,0,17,0,7
4816.0,1915,0,17,0,4
4832.0,1925,0,17,0,7
4848.0,1935,0,17,0,5
4864.0,1945,0,17,0,6
4880.0,1955,0,17,0,2
4896.0,1955,0,17,0,0
4912.0,1975,0,17,0,7
4928.0,1985,0,17,0,1
4944.0,1990,0,17,0,7
4960.0,2005,0,17,0,6
4976.0,2010,0,17,0,5
4992.0,2025,0,17,0,0
5008.0,2025,0,17,0,0
5024.0,2035,0,17,0,4
5040.0,2050,0,17,0,7
5056.0,2055,0,17,0,1
5072.0,2065,0,17,0,1
5088.0,2025,0,18,0,2
5104.0,2040,0,18,0,4
5120.0,2045,0,18,0,5
5136.0,2045,0,18,0,7
5152.0,2060,0,18,0,0
5168.0,2075,0,18,0,4
5184.0,2080,0,18,0,7
5200.0,2095,0,18,0,4
5216.0,2110,0,18,0,0
5232.0,2110,0,18,0,6
5248.0,2115,0,18,0,4
5264.0,2125,0,18,0,4
5280.0,2135,0,18,0,7
5296.0,2150,0,18,0,1
5312.0,2155,0,18,0,0
5328.0,2170,0,18,0,3
5344.0,2180,0,18,0,7
5360.0,2190,0,18,0,2
5376.0,2195,0,18,0,4
5392.0,2200,0,18,0,6
5408.0,2210,0,18,0,3
5424.0,2225,0,18,0,2
5440.0,2240,0,18,0,3
5456.0,2240,0,18,0,3
5472.0,2255,0,18,0,3
5488.0,2270,0,18,0,2
5504.0,2270,0,18,0,7
5520.0,2280,0,18,0,0
5536.0,2290,0,18,0,2
5552.0,2310,0,18,0,5
5568.0,2315,0,18,0,1
5584.0,2325,0,18,0,0
5600.0,2340,0,18,0,6
5616.0,2345,0,18,0,2
5632.0,2350,0,18,0,2
5648.0,2360,0,18,0,4
5664.0,2370,0,18,0,0
5680.0,2390,0,18,0,2
5696.0,2400,0,18,0,0
5712.0,2400,0,18,0,3
5728.0,2420,0,18,0,6
5744.0,2430,0,18,0,1
5760.0,2430,0,18,0,5
5776.0,2440,0,18,0,2
5792.0,2455,0,18,0,4
5808.0,2470,0,18,0,0
5824.0,2475,0,18,0,6
5840.0,2485,0,18,0,1
5856.0,2505,0,18,0,3
5872.0,2505,0,18,0,3
5888.0,2515,0,18,0,3
5904.0,2530,0,18,0,7
5920.0,2540,0,18,0,5
5936.0,2545,0,18,0,4
5952.0,2555,0,18,0,2
5968.0,2570,0,18,0,1
5984.0,2580,0,18,0,2
6000.0,2590,0,18,0,4
6016.0,2600,0,18,0,6
6032.0,2610,0,18,0,3
6048.0,2615,0,18,0,6
6064.0,2630,0,18,0,3
6080.0,2635,0,18,0,2
6096.0,2650,0,18,0,6
6112.0,2665,0,18,0,0
6128.0,2670,0,18,0,2
6144.0,2675,0,18,0,4
6160.0,2685,0,18,0,3
6176.0,2695,0,18,0,6
6192.0,2710,0,18,0,1
6208.0,2720,0,18,0,5
6224.0,2730,0,18,0,3
6240.0,2745,0,18,0,6
6256.0,2745,0,18,0,3
6272.0,2755,0,18,0,3
6288.0,2765,0,18,0,7
6304.0,2780,0,18,0,0
6320.0,2800,0,18,0,3
6336.0,2800,0,18,0,7
6352.0,2815,0,18,0,7
6368.0,2820,0,18,0,4
6384.0,2825,0,18,0,1
6400.0,2845,0,18,0,6
6416.0,2850,0,18,0,7
6432.0,2860,0,18,0,1
6448.0,2880,0,18,0,3
6464.0,2880,0,18,0,5
6480.0,2890,0,18,0,6
6496.0,2900,0,18,0,5
6512.0,2915,0,18,0,3
6528.0,2925,0,18,0,3
6544.0,2935,0,18,0,0
6560.0,2950,0,18,0,5
6576.0,2955,0,18,0,0
6592.0,2960,0,18,0,5
6608.0,2975,0,18,0,5
6624.0,2985,0,18,0,2
6640.0,2995,0,18,0,6
6656.0,3005,0,18,0,1
6672.0,3015,0,18,0,2
6688.0,3025,0,18,0,1
6704.0,3030,0,18,0,5
6720.0,3050,0,18,0,1
6736.0,3055,0,18,0,1
6752.0,3015,0,19,0,4
6768.0,3025,0,19,0,0
6784.0,3035,0,19,0,4
6800.0,3045,0,19,0,7
6816.0,3055,0,19,0,3
6832.0,3065,0,19,0,2
6848.0,3080,0,19,0,4
6864.0,3080,0,19,0,7
6880.0,3095,0,19,0,5
6896.0,3110,0,19,0,2
6912.0,3110,0,19,0,3
6928.0,3130,0,19,0,7
6944.0,3140,0,19,0,4
6960.0,3145,0,19,0,0
6976.0,3160,0,19,0,2
6992.0,3165,0,19,0,5
7008.0,3175,0,19,0,7
7024.0,3190,0,19,0,2
7040.0,3200,0,19,0,5
7056.0,3210,0,19,0,3
7072.0,3215,0,19,0,1
7088.0,3225,0,19,0,3
7104.0,3240,0,19,0,4
7120.0,3245,0,19,0,3
7136.0,3260,0,19,0,7
7152.0,3275,0,19,0,0
7168.0,3280,0,19,0,0
7184.0,3290,0,19,0,4
7200.0,3295,0,19,0,2
7216.0,3310,0,19,0,7
7232.0,3325,0,19,0,6
7248.0,3325,0,19,0,5
7264.0,3340,0,19,0,2
7280.0,3355,0,19,0,7
7296.0,3360,0,19,0,5
7312.0,3370,0,19,0,2
7328.0,3380,0,19,0,7
7344.0,3400,0,19,0,5
7360.0,3400,0,19,0,2
7376.0,3405,0,19,0,2
7392.0,3430,0,19,0,0
7408.0,3430,0,19,0,2
7424.0,3445,0,19,0,7
7440.0,3455,0,19,0,3
7456.0,3455,0,19,0,5
7472.0,3475,0,19,0,3
7488.0,3485,0,19,0,7
7504.0,3485,0,19,0,5
7520.0,3515,0,19,0,0
7536.0,3520,0,19,0,7
7552.0,3525,0,19,0,5
7568.0,3530,0,19,0,5
7584.0,3545,0,19,0,4
7600.0,3565,0,19,0,3
7616.0,3565,0,19,0,4
7632.0,3585,0,19,0,3
7648.0,3600,0,19,0,4
7664.0,3600,0,19,0,5
7680.0,3605,0,19,0,0
7696.0,3620,0,19,0,0
7712.0,3635,0,19,0,1
7728.0,3645,0,19,0,6
7744.0,3655,0,19,0,2
7760.0,3675,0,19,0,5
7776.0,3680,0,19,0,1
7792.0,3685,0,19,0,5
7808.0,3695,0,19,0,1
7824.0,3710,0,19,0,0
7840.0,3725,0,19,0,5
7856.0,3735,0,19,0,4
7872.0,3745,0,19,0,4
7888.0,3755,0,19,0,0
7904.0,3765,0,19,0,4
7920.0,3775,0,19,0,5
7936.0,3785,0,19,0,7
7952.0,3795,0,19,0,5
7968.0,3810,0,19,0,6
7984.0,3820,0,19,0,5
8000.0,3825,0,19,0,0
8016.0,3840,0,19,0,0
8032.0,3850,0,19,0,1
8048.0,3860,0,19,0,7
8064.0,3880,0,19,0,2
8080.0,3885,0,19,0,6
8096.0,3895,0,19,0,6
8112.0,3905,0,19,0,1
8128.0,3915,0,19,0,5
8144.0,3930,0,19,0,4
8160.0,3940,0,19,0,5
8176.0,3950,0,19,0,5
8192.0,3965,0,19,0,0
8208.0,3965,0,19,0,3
8224.0,3965,0,19,0,0
8240.0,3965,0,19,0,0
8256.0,3965,0,19,0,6
8272.0,3965,0,19,0,4
8288.0,3965,0,19,0,4
8304.0,3965,0,19,0,6
8320.0,3965,0,19,0,2
8336.0,3965,0,19,0,1
8352.0,3965,0,19,0,1
8368.0,3965,0,19,0,3
8384.0,3965,0,18,0,4
8400.0,3965,0,18,0,6
8416.0,3965,0,18,0,3
8432.0,3965,0,18,0,3
8448.0,3965,0,18,0,0
8464.0,3965,0,18,0,1
8480.0,3965,0,18,0,7
8496.0,3965,0,18,0,3
8512.0,3965,0,18,0,1
8528.0,3965,0,18,0,1
8544.0,3965,0,18,0,0
8560.0,3965,0,17,0,3
8576.0,3965,0,17,0,3
8592.0,3965,0,17,0,0
8608.0,3965,0,17,0,3
8624.0,3965,0,17,0,6
8640.0,3965,0,17,0,3
8656.0,3965,0,17,0,2
8672.0,3965,0,17,0,3
8688.0,3965,0,17,0,6
8704.0,3965,0,17,0,4
8720.0,3965,0,17,0,2
8736.0,3965,0,17,0,3
8752.0,3965,0,17,0,5
8768.0,3815,0,17,0,2
8784.0,3815,0,17,0,5
8800.0,3815,0,17,0,6
8816.0,3815,0,17,0,5
8832.0,3815,0,17,0,2
8848.0,3965,0,16,0,7
8864.0,3965,0,16,0,2
8880.0,3965,0,16,0,0
8896.0,3965,0,14,0,0
8912.0,3965,0,14,0,6
8928.0,3965,0,13,0,2
8944.0,3965,0,13,0,6
8960.0,3965,0,13,0,4
8976.0,3965,0,13,0,6
8992.0,3965,0,13,0,1
9008.0,3965,0,13,0,5
9024.0,3815,0,13,0,4
9040.0,3815,0,13,0,1
9056.0,3815,0,13,0,3
9072.0,3815,0,12,0,6
9088.0,3815,0,12,0,6
9104.0,3815,0,12,0,0
9120.0,3815,0,12,0,4
9136.0,3815,0,12,0,7
9152.0,3815,0,11,0,2
9168.0,3815,0,9,0,3
9184.0,3815,0,9,0,4
9200.0,3815,0,9,0,1
9216.0,3815,0,9,0,7
9232.0,3815,0,9,0,7
9248.0,3815,0,9,0,6
9264.0,3815,0,9,0,6
9280.0,3815,0,9,0,4
9296.0,3815,0,9,0,3
9312.0,3815,0,9,0,0
