Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,3
16.0,50,0,12,16,0
32.0,50,0,12,16,0
48.0,50,0,12,16,9
64.0,50,0,12,16,9
80.0,50,0,12,16,2
96.0,50,0,12,16,0
112.0,55,0,12,16,6
128.0,60,0,12,16,8
160.0,80,0,12,16,0
176.0,95,0,12,16,0
192.0,110,0,12,16,2
208.0,10,0,12,16,5
224.0,10,0,12,16,8
240.0,15,0,12,16,9
256.0,35,0,12,16,9
272.0,40,0,12,16,8
288.0,50,0,12,16,9
320.0,65,0,12,16,1
336.0,65,0,12,16,0
352.0,65,0,12,16,9
368.0,85,0,12,16,6
384.0,95,0,12,16,4
400.0,95,0,12,16,4
416.0,110,0,12,16,0
432.0,115,0,12,16,0
448.0,115,0,12,16,9
464.0,120,0,12,16,6
480.0,130,0,12,16,0
496.0,145,0,12,16,9
512.0,150,0,12,16,0
528.0,155,0,12,16,0
544.0,165,0,12,16,2
560.0,70,0,12,16,6
576.0,80,0,12,16,6
592.0,85,0,12,16,6
608.0,90,0,12,16,1
624.0,95,0,12,16,6
640.0,105,0,12,16,2
656.0,110,0,12,16,7
672.0,120,0,12,16,5
688.0,130,0,12,16,8
720.0,140,0,12,16,0
736.0,140,0,12,16,7
752.0,150,0,12,16,3
768.0,75,0,12,16,8
784.0,85,0,12,16,9
816.0,105,0,12,19,5
832.0,110,0,12,19,5
848.0,110,0,12,19,5
864.0,120,0,12,19,3
880.0,120,0,12,19,6
896.0,125,0,12,19,1
912.0,140,0,12,19,7
928.0,150,0,12,19,0
944.0,150,0,12,19,0
960.0,160,0,12,19,2
976.0,160,0,12,19,9
992.0,165,0,12,19,7
1008.0,165,0,12,19,1
1024.0,180,0,12,19,2
1040.0,190,0,12,19,2
1056.0,95,0,12,19,7
1072.0,100,0,12,19,7
1088.0,105,0,12,19,8
1120.0,110,0,12,19,4
1136.0,225,0,12,19,8
1152.0,225,0,12,16,9
1184.0,240,0,12,19,2
1200.0,245,0,12,19,6
1216.0,245,0,12,19,2
1232.0,255,0,12,19,6
1248.0,265,0,12,19,2
1264.0,165,0,12,19,0
1280.0,165,0,12,19,2
1296.0,180,0,12,19,6
1312.0,180,0,12,19,4
1328.0,285,0,12,19,2
1344.0,295,0,12,19,8
1376.0,305,4,12,19,1
1392.0,305,4,12,19,0
1408.0,320,4,12,19,5
1424.0,320,4,12,19,2
1440.0,220,4,12,19,7
1456.0,235,8,12,19,3
1472.0,240,12,12,19,4
1488.0,345,12,12,19,8
1520.0,345,12,12,19,1
1536.0,355,12,12,19,1
1552.0,305,16,12,19,6
1568.0,320,20,12,19,6
1584.0,325,20,12,19,0
1600.0,325,20,12,19,8
1632.0,330,24,12,19,6
1648.0,335,28,12,19,7
1664.0,340,28,12,19,2
1680.0,355,32,12,19,4
1696.0,355,32,12,19,9
1712.0,360,36,12,19,2
1728.0,360,36,12,19,3
1744.0,365,40,12,19,0
1760.0,365,40,12,19,8
1792.0,390,44,12,19,0
1808.0,390,48,13,19,8
1840.0,395,52,13,19,6
1856.0,395,52,13,19,4
1872.0,400,56,13,19,2
1888.0,410,56,13,19,4
1904.0,425,60,13,19,3
1920.0,425,60,13,19,0
1936.0,430,64,13,19,6
1952.0,435,64,13,19,5
1968.0,285,68,13,19,1
1984.0,285,68,13,19,6
2000.0,305,68,13,19,4
2016.0,310,68,13,19,1
2032.0,265,72,13,19,2
2048.0,265,72,13,19,3
2064.0,270,76,13,19,8
2080.0,275,76,13,16,9
2096.0,275,76,13,16,8
2128.0,295,80,13,19,5
2144.0,300,80,13,19,4
2160.0,305,84,13,19,8
2192.0,310,84,13,19,9
2208.0,315,88,13,19,0
2224.0,330,88,13,19,1
2240.0,335,92,13,19,6
2256.0,340,92,13,19,8
2288.0,350,96,14,19,8
2320.0,355,96,14,19,5
2336.0,370,100,14,19,3
2352.0,370,100,14,19,1
2368.0,375,100,14,19,6
2384.0,380,104,14,19,3
2400.0,385,104,14,19,9
2416.0,390,108,14,19,3
2432.0,405,108,14,19,8
2464.0,410,112,14,19,4
2480.0,415,112,14,19,4
2496.0,425,112,14,19,5
2512.0,425,116,14,19,4
2528.0,430,116,14,19,1
2544.0,450,120,14,19,3
2560.0,450,120,14,19,5
2576.0,455,120,14,19,3
2592.0,460,124,14,19,6
2608.0,465,124,14,19,7
2624.0,470,124,14,19,5
2640.0,475,128,14,19,8
2672.0,495,128,14,19,3
2688.0,495,132,14,19,9
2704.0,500,132,14,19,1
2720.0,505,136,14,19,8
2752.0,520,136,14,19,3
2768.0,535,140,14,19,2
2784.0,440,140,14,19,5
2800.0,440,140,14,19,5
2816.0,440,144,14,19,5
2832.0,445,144,14,19,9
2848.0,450,144,14,19,6
2864.0,465,148,14,19,0
2880.0,470,148,14,19,9
2896.0,475,152,14,19,1
2912.0,480,152,14,19,8
2944.0,480,156,14,19,4
2960.0,485,156,14,19,9
2976.0,500,160,14,19,1
2992.0,510,160,14,19,9
3008.0,515,160,14,19,7
3024.0,520,160,14,19,7
3040.0,520,164,14,19,2
3056.0,520,164,14,19,2
3072.0,520,168,14,19,4
3088.0,535,168,14,19,5
3104.0,545,168,14,19,8
3136.0,555,172,14,19,4
3152.0,560,176,14,19,3
3168.0,560,176,14,19,9
3184.0,560,176,14,19,5
3200.0,575,176,14,19,2
3216.0,580,180,14,19,6
3232.0,590,180,14,19,4
3248.0,595,184,14,19,4
3264.0,595,184,14,19,4
3280.0,600,184,14,19,5
3296.0,605,188,14,19,5
3312.0,610,188,14,19,4
3328.0,615,192,14,19,6
3344.0,625,192,14,19,9
3360.0,630,192,14,19,6
3376.0,635,192,14,19,1
3392.0,635,196,14,19,7
3408.0,645,196,14,19,9
3424.0,650,200,14,19,9
3440.0,650,200,14,19,9
3456.0,655,200,14,19,3
3472.0,665,204,14,19,7
3488.0,675,204,14,19,4
3504.0,675,208,14,19,5
3520.0,690,208,14,19,3
3536.0,690,208,14,19,9
3552.0,690,208,14,19,1
3568.0,690,212,14,19,9
3584.0,700,212,14,19,8
3616.0,715,216,14,19,5
3632.0,725,216,14,19,3
3648.0,730,220,14,19,8
3664.0,730,220,14,16,9
3680.0,330,224,14,16,9
3712.0,345,224,14,19,6
3728.0,350,224,14,19,1
3744.0,360,228,14,19,3
3760.0,360,228,14,19,6
3776.0,365,232,14,19,6
3792.0,315,207,14,19,0
3808.0,315,207,14,19,2
3824.0,320,211,14,19,3
3840.0,340,211,14,19,1
3856.0,345,215,14,19,9
3872.0,345,215,14,19,0
3888.0,345,215,14,19,8
3920.0,350,219,14,19,7
3936.0,350,219,14,19,9
3952.0,365,223,14,19,2
3968.0,380,223,14,19,8
4000.0,380,227,14,19,3
4016.0,380,227,14,19,5
4032.0,385,231,14,19,9
4048.0,385,231,14,19,1
4064.0,395,231,14,19,6
4080.0,410,231,14,19,0
4096.0,415,235,14,19,3
4112.0,415,235,14,19,5
4128.0,415,239,14,19,8
4144.0,820,239,13,16,9
4176.0,430,243,13,19,8
4208.0,450,247,13,19,5
4224.0,450,247,13,19,0
4240.0,450,247,13,19,8
4272.0,455,251,13,19,9
4288.0,465,251,13,19,9
4304.0,465,255,13,19,2
4320.0,475,255,13,19,2
4336.0,485,255,13,19,3
4352.0,485,259,13,19,0
4368.0,485,259,13,19,8
4400.0,500,263,13,19,2
4416.0,500,263,13,19,3
4432.0,505,263,13,19,1
4448.0,515,267,13,19,0
4464.0,520,267,13,19,9
4480.0,520,271,13,19,8
4512.0,530,271,13,19,1
4528.0,935,275,12,19,6
4544.0,935,275,12,19,8
4576.0,950,279,12,19,4
4592.0,955,279,12,19,2
4608.0,960,279,12,19,2
4624.0,965,283,12,19,7
4640.0,970,283,12,19,2
4656.0,970,287,12,19,7
4672.0,980,287,12,19,6
4688.0,980,287,12,19,1
4704.0,985,291,12,19,7
4720.0,1000,291,12,19,4
4736.0,1000,295,12,19,5
4752.0,1000,295,12,19,2
4768.0,1005,295,12,19,2
4784.0,1005,295,12,19,8
4816.0,1015,299,12,19,4
4832.0,1035,303,12,19,3
4848.0,1035,303,12,19,4
4864.0,1035,303,12,19,2
4880.0,1035,307,12,19,9
