Time,Minerals,Vespene,Supply,Marauders,Action_ID
182.0,55,0,13,0,7
184.0,55,0,13,0,4
186.0,55,0,13,0,2
188.0,55,0,13,0,3
190.0,55,0,13,0,5
192.0,60,0,13,0,0
194.0,60,0,13,0,5
196.0,60,0,13,0,5
198.0,60,0,13,0,7
200.0,60,0,13,0,5
202.0,60,0,13,0,0
204.0,60,0,13,0,1
206.0,60,0,13,0,4
208.0,60,0,13,0,5
210.0,60,0,13,0,2
212.0,60,0,13,0,3
214.0,60,0,13,0,5
216.0,60,0,13,0,3
218.0,60,0,13,0,6
220.0,60,0,13,0,3
222.0,60,0,13,0,4
224.0,60,0,13,0,6
226.0,60,0,13,0,0
228.0,60,0,13,0,0
230.0,60,0,13,0,3
232.0,60,0,13,0,5
234.0,60,0,13,0,1
236.0,60,0,13,0,4
238.0,65,0,13,0,7
240.0,65,0,13,0,4
242.0,65,0,13,0,0
244.0,65,0,13,0,7
246.0,70,0,13,0,7
248.0,70,0,13,0,0
250.0,70,0,13,0,6
252.0,75,0,13,0,1
254.0,80,0,13,0,5
256.0,85,0,13,0,2
258.0,85,0,13,0,6
260.0,85,0,13,0,0
262.0,85,0,13,0,1
264.0,85,0,13,0,5
266.0,85,0,13,0,3
268.0,10,0,13,0,7
270.0,10,0,13,0,4
272.0,10,0,13,0,7
274.0,15,0,13,0,7
276.0,15,0,13,0,7
278.0,15,0,13,0,6
280.0,15,0,13,0,1
282.0,15,0,13,0,3
284.0,15,0,13,0,3
286.0,15,0,13,0,1
288.0,20,0,13,0,3
290.0,20,0,13,0,3
292.0,20,0,13,0,2
294.0,20,0,13,0,1
296.0,25,0,13,0,4
298.0,25,0,13,0,6
300.0,25,0,13,0,3
302.0,35,0,13,0,2
304.0,35,0,13,0,6
306.0,40,0,13,0,7
308.0,40,0,13,0,1
310.0,40,0,13,0,1
312.0,40,0,13,0,0
314.0,40,0,13,0,7
316.0,40,0,13,0,2
318.0,40,0,13,0,5
320.0,40,0,13,0,7
322.0,40,0,13,0,4
324.0,40,0,13,0,7
326.0,40,0,13,0,0
328.0,40,0,13,0,1
330.0,40,0,13,0,1
332.0,40,0,13,0,0
334.0,40,0,13,0,5
336.0,40,0,13,0,1
338.0,40,0,13,0,6
340.0,40,0,13,0,4
342.0,40,0,13,0,4
344.0,40,0,13,0,4
346.0,40,0,13,0,4
348.0,40,0,13,0,0
350.0,40,0,13,0,5
352.0,40,0,13,0,6
354.0,40,0,13,0,5
356.0,40,0,13,0,5
358.0,40,0,13,0,4
360.0,45,0,13,0,2
362.0,50,0,13,0,1
364.0,55,0,13,0,6
366.0,55,0,13,0,0
368.0,60,0,13,0,4
370.0,60,0,13,0,7
372.0,60,0,13,0,1
374.0,60,0,13,0,1
376.0,15,0,14,0,2
378.0,15,0,14,0,6
380.0,15,0,14,0,5
382.0,15,0,14,0,4
384.0,15,0,14,0,4
386.0,15,0,14,0,5
388.0,15,0,14,0,3
390.0,15,0,14,0,2
392.0,15,0,14,0,4
394.0,15,0,14,0,4
396.0,15,0,14,0,2
398.0,15,0,14,0,4
400.0,15,0,14,0,1
402.0,15,0,14,0,0
404.0,15,0,14,0,1
406.0,15,0,14,0,5
408.0,15,0,14,0,3
410.0,15,0,14,0,5
412.0,15,0,14,0,2
414.0,15,0,14,0,1
416.0,20,0,14,0,2
418.0,20,0,14,0,0
420.0,20,0,14,0,0
422.0,20,0,14,0,0
424.0,20,0,14,0,1
426.0,20,0,14,0,5
428.0,20,0,14,0,5
430.0,25,0,14,0,0
432.0,30,0,14,0,1
434.0,30,0,14,0,4
436.0,30,0,14,0,7
438.0,30,0,14,0,2
440.0,30,0,14,0,1
442.0,30,0,14,0,1
444.0,30,0,14,0,2
446.0,30,0,14,0,2
448.0,30,0,14,0,7
450.0,30,0,14,0,1
452.0,30,0,14,0,5
454.0,30,0,14,0,2
456.0,30,0,14,0,1
458.0,30,0,14,0,6
460.0,30,0,14,0,7
462.0,30,0,14,0,1
464.0,30,0,14,0,4
466.0,30,0,14,0,6
468.0,35,0,14,0,5
470.0,35,0,14,0,3
472.0,35,0,14,0,4
474.0,35,0,14,0,6
476.0,35,0,14,0,5
478.0,35,0,14,0,7
480.0,35,0,14,0,3
482.0,35,0,14,0,7
484.0,35,0,14,0,4
486.0,35,0,14,0,3
488.0,35,0,14,0,4
490.0,40,0,14,0,2
492.0,40,0,14,0,6
494.0,40,0,14,0,3
496.0,40,0,14,0,1
498.0,40,0,14,0,2
500.0,40,0,14,0,4
502.0,40,0,14,0,2
504.0,40,0,14,0,7
506.0,40,0,14,0,2
508.0,40,0,14,0,4
510.0,40,0,14,0,3
512.0,40,0,14,0,1
514.0,40,0,14,0,7
516.0,40,0,14,0,4
518.0,40,0,14,0,6
520.0,40,0,14,0,6
522.0,40,0,14,0,7
524.0,40,0,14,0,0
526.0,40,0,14,0,4
528.0,40,0,14,0,3
530.0,40,0,14,0,0
532.0,40,0,14,0,6
534.0,40,0,14,0,6
536.0,40,0,14,0,4
538.0,40,0,14,0,6
540.0,40,0,14,0,3
542.0,40,0,14,0,7
544.0,40,0,14,0,1
546.0,40,0,14,0,2
548.0,40,0,14,0,5
550.0,40,0,14,0,1
552.0,40,0,14,0,0
554.0,45,0,14,0,7
556.0,45,0,14,0,0
558.0,45,0,14,0,6
560.0,45,0,14,0,6
562.0,45,0,14,0,3
564.0,45,0,14,0,0
566.0,45,0,14,0,7
568.0,45,0,14,0,4
570.0,45,0,14,0,5
572.0,45,0,14,0,0
574.0,45,0,14,0,4
576.0,45,0,14,0,0
578.0,45,0,14,0,0
580.0,45,0,14,0,3
582.0,45,0,14,0,2
584.0,45,0,14,0,0
586.0,45,0,14,0,5
588.0,45,0,14,0,4
590.0,45,0,14,0,2
592.0,45,0,14,0,7
594.0,45,0,14,0,6
596.0,45,0,14,0,5
598.0,45,0,14,0,6
600.0,45,0,14,0,3
602.0,45,0,14,0,7
604.0,45,0,14,0,5
606.0,45,0,14,0,4
608.0,45,0,14,0,4
610.0,45,0,14,0,7
612.0,45,0,14,0,4
614.0,45,0,14,0,1
616.0,45,0,14,0,3
618.0,45,0,14,0,7
620.0,45,0,14,0,4
622.0,45,0,14,0,4
624.0,45,0,14,0,1
626.0,45,0,14,0,5
628.0,45,0,14,0,0
630.0,45,0,14,0,4
632.0,45,0,14,0,1
634.0,45,0,14,0,2
636.0,45,0,14,0,7
638.0,45,0,14,0,0
640.0,45,0,14,0,5
642.0,45,0,14,0,2
644.0,45,0,14,0,2
646.0,45,0,14,0,2
648.0,45,0,14,0,3
650.0,45,0,14,0,3
652.0,45,0,14,0,0
654.0,45,0,14,0,7
656.0,45,0,14,0,6
658.0,45,0,14,0,1
660.0,45,0,14,0,0
662.0,45,0,14,0,4
664.0,45,0,14,0,4
666.0,45,0,14,0,7
668.0,45,0,14,0,0
670.0,45,0,14,0,2
672.0,45,0,14,0,0
674.0,45,0,14,0,7
676.0,45,0,14,0,4
678.0,45,0,14,0,1
680.0,45,0,14,0,1
682.0,45,0,14,0,7
684.0,45,0,14,0,4
686.0,45,0,14,0,3
688.0,45,0,14,0,6
690.0,45,0,14,0,7
692.0,45,0,14,0,6
694.0,45,0,14,0,7
696.0,45,0,14,0,2
698.0,45,0,14,0,7
700.0,45,0,14,0,0
702.0,45,0,14,0,6
704.0,45,0,14,0,4
706.0,45,0,14,0,1
708.0,45,0,14,0,5
710.0,45,0,14,0,3
712.0,45,0,14,0,3
714.0,45,0,14,0,3
716.0,45,0,14,0,1
718.0,45,0,14,0,0
720.0,45,0,14,0,1
722.0,45,0,14,0,5
724.0,45,0,14,0,1
726.0,45,0,14,0,3
728.0,45,0,14,0,0
730.0,45,0,14,0,4
732.0,45,0,14,0,7
734.0,45,0,14,0,1
736.0,45,0,14,0,3
738.0,45,0,14,0,3
740.0,45,0,14,0,3
742.0,45,0,14,0,5
744.0,45,0,14,0,0
746.0,45,0,14,0,5
748.0,45,0,14,0,1
750.0,45,0,14,0,2
752.0,45,0,14,0,0
754.0,45,0,14,0,5
756.0,45,0,14,0,5
758.0,45,0,14,0,7
760.0,45,0,14,0,0
762.0,45,0,14,0,6
764.0,45,0,14,0,2
766.0,45,0,14,0,5
768.0,45,0,14,0,3
770.0,45,0,14,0,1
772.0,45,0,14,0,1
774.0,45,0,14,0,0
776.0,45,0,14,0,0
778.0,45,0,14,0,7
780.0,45,0,14,0,6
782.0,45,0,14,0,0
784.0,45,0,14,0,2
786.0,45,0,14,0,1
788.0,45,0,14,0,3
790.0,45,0,14,0,7
792.0,45,0,14,0,6
794.0,45,0,14,0,4
796.0,45,0,14,0,4
798.0,45,0,14,0,1
800.0,45,0,14,0,3
802.0,45,0,14,0,4
804.0,45,0,14,0,7
806.0,45,0,14,0,4
808.0,45,0,14,0,1
810.0,45,0,14,0,1
812.0,45,0,14,0,2
814.0,45,0,14,0,4
816.0,45,0,14,0,0
818.0,45,0,14,0,5
820.0,45,0,14,0,1
822.0,45,0,14,0,1
824.0,45,0,14,0,5
826.0,45,0,14,0,0
828.0,45,0,14,0,5
830.0,45,0,14,0,1
832.0,45,0,14,0,2
834.0,45,0,14,0,0
836.0,45,0,14,0,4
838.0,45,0,14,0,6
840.0,45,0,14,0,4
842.0,45,0,14,0,4
844.0,45,0,14,0,3
846.0,45,0,14,0,6
848.0,45,0,14,0,2
850.0,45,0,14,0,3
852.0,45,0,14,0,1
854.0,45,4,14,0,4
856.0,45,4,14,0,5
858.0,45,4,14,0,2
860.0,45,4,14,0,3
862.0,45,4,14,0,6
864.0,45,4,14,0,1
866.0,45,4,14,0,7
868.0,45,4,14,0,1
870.0,45,4,14,0,7
872.0,45,4,14,0,5
874.0,45,4,14,0,5
876.0,45,4,14,0,5
878.0,45,4,14,0,4
880.0,45,4,14,0,1
882.0,45,4,14,0,2
884.0,45,4,14,0,2
886.0,45,8,14,0,5
888.0,45,8,14,0,4
890.0,45,8,14,0,7
892.0,45,8,14,0,0
894.0,45,8,14,0,6
896.0,45,8,14,0,3
898.0,45,8,14,0,4
900.0,45,8,14,0,7
902.0,45,8,14,0,2
904.0,45,8,14,0,6
906.0,45,8,14,0,3
908.0,45,8,14,0,6
910.0,45,8,14,0,6
912.0,45,8,14,0,0
914.0,45,8,14,0,2
916.0,45,8,14,0,2
918.0,45,12,14,0,5
920.0,45,12,14,0,2
922.0,45,12,14,0,3
924.0,45,12,14,0,4
926.0,45,12,14,0,0
928.0,45,12,14,0,7
930.0,45,12,14,0,4
932.0,45,12,14,0,5
934.0,45,12,14,0,6
936.0,45,12,14,0,0
938.0,45,12,14,0,7
940.0,45,12,14,0,7
942.0,45,12,14,0,1
944.0,45,12,14,0,5
946.0,45,12,14,0,5
948.0,45,12,14,0,3
950.0,45,12,14,0,3
952.0,45,16,14,0,2
954.0,45,16,14,0,6
956.0,45,16,14,0,0
958.0,45,16,14,0,3
960.0,45,16,14,0,2
962.0,45,16,14,0,2
964.0,45,16,14,0,5
966.0,45,16,14,0,4
968.0,45,16,14,0,2
970.0,45,16,14,0,3
972.0,45,16,14,0,2
974.0,45,16,14,0,3
976.0,45,16,14,0,6
978.0,45,16,14,0,1
980.0,45,20,14,0,0
982.0,45,20,14,0,7
984.0,45,20,14,0,6
986.0,45,20,14,0,3
988.0,45,20,14,0,5
990.0,45,20,14,0,5
992.0,45,20,14,0,2
994.0,45,20,14,0,0
996.0,45,20,14,0,6
998.0,45,20,14,0,3
1000.0,45,20,14,0,6
1002.0,45,20,14,0,7
1004.0,45,20,14,0,1
1006.0,45,20,14,0,7
1008.0,45,20,14,0,0
1010.0,45,20,14,0,2
1012.0,45,20,14,0,3
1014.0,45,20,14,0,0
1016.0,45,20,14,0,3
1018.0,45,20,14,0,3
1020.0,45,24,14,0,6
1022.0,45,24,14,0,3
1024.0,45,24,14,0,3
1026.0,45,24,14,0,3
1028.0,45,24,14,0,6
1030.0,45,24,14,0,5
1032.0,45,24,14,0,6
1034.0,45,24,14,0,2
1036.0,45,24,14,0,1
1038.0,45,24,14,0,6
1040.0,45,24,14,0,4
1042.0,45,24,14,0,1
1044.0,45,24,14,0,3
1046.0,45,24,14,0,0
1048.0,45,24,14,0,1
1050.0,45,28,14,0,7
1052.0,45,28,14,0,5
1054.0,45,28,14,0,6
1056.0,45,28,14,0,5
1058.0,45,28,14,0,2
1060.0,45,28,14,0,0
1062.0,45,28,14,0,2
1064.0,45,28,14,0,7
1066.0,45,28,14,0,3
1068.0,45,28,14,0,5
1070.0,45,28,14,0,5
1072.0,45,28,14,0,0
1074.0,45,28,14,0,3
1076.0,45,28,14,0,6
1078.0,45,28,14,0,1
1080.0,45,32,14,0,6
1082.0,45,32,14,0,1
1084.0,45,32,14,0,5
1086.0,45,32,14,0,0
1088.0,45,32,14,0,6
1090.0,45,32,14,0,2
1092.0,45,32,14,0,4
1094.0,45,32,14,0,5
1096.0,45,32,14,0,0
1098.0,45,32,14,0,6
1100.0,45,32,14,0,5
1102.0,45,32,14,0,5
1104.0,45,32,14,0,0
1106.0,45,32,14,0,5
1108.0,45,32,14,0,7
1110.0,45,32,14,0,5
1112.0,45,32,14,0,4
1114.0,45,32,14,0,4
1116.0,45,32,14,0,7
1118.0,45,32,14,0,3
1120.0,45,32,14,0,3
1122.0,45,32,14,0,2
1124.0,45,32,14,0,3
1126.0,45,32,14,0,4
1128.0,45,32,14,0,1
1130.0,45,32,14,0,1
1132.0,45,32,14,0,4
1134.0,45,32,14,0,2
1136.0,45,32,14,0,2
1138.0,45,32,14,0,1
1140.0,45,32,14,0,5
1142.0,45,32,14,0,2
1144.0,45,32,14,0,7
1146.0,45,32,14,0,6
1148.0,45,36,14,0,1
1150.0,45,36,14,0,6
1152.0,45,36,14,0,3
1154.0,45,36,14,0,2
1156.0,45,36,14,0,4
1158.0,45,36,14,0,4
1160.0,45,36,14,0,4
1162.0,45,40,14,0,4
1164.0,45,40,14,0,6
1166.0,45,40,14,0,2
1168.0,45,40,14,0,1
1170.0,45,40,14,0,7
1172.0,45,40,14,0,3
1174.0,45,40,14,0,4
1176.0,45,40,14,0,6
1178.0,45,40,14,0,6
1180.0,45,40,14,0,1
1182.0,45,44,14,0,0
1184.0,45,44,14,0,3
1186.0,45,44,14,0,5
1188.0,45,44,14,0,1
1190.0,45,44,14,0,2
1192.0,45,44,14,0,5
1194.0,45,44,14,0,0
1196.0,45,44,14,0,1
1198.0,45,44,14,0,2
1200.0,45,44,14,0,5
1202.0,45,44,14,0,4
1204.0,45,44,14,0,1
1206.0,45,44,14,0,5
1208.0,45,44,14,0,3
1210.0,45,44,14,0,6
1212.0,45,44,14,0,4
1214.0,45,44,14,0,3
1216.0,45,44,14,0,2
1218.0,45,44,14,0,3
1220.0,45,44,14,0,5
1222.0,45,44,14,0,1
1224.0,45,44,14,0,1
1226.0,45,44,14,0,5
1228.0,45,48,14,0,2
1230.0,45,48,14,0,0
1232.0,45,48,14,0,5
1234.0,45,48,14,0,4
1236.0,45,48,14,0,0
1238.0,45,48,14,0,3
1240.0,45,48,14,0,4
1242.0,45,48,14,0,2
1244.0,45,48,14,0,7
1246.0,45,48,14,0,2
1248.0,45,48,14,0,1
1250.0,45,48,14,0,4
1252.0,45,48,14,0,3
1254.0,45,48,14,0,4
1256.0,45,48,14,0,5
1258.0,45,48,14,0,4
1260.0,45,48,14,0,2
1262.0,45,48,14,0,5
1264.0,45,48,14,0,6
1266.0,45,48,14,0,4
1268.0,45,48,14,0,1
1270.0,45,48,14,0,3
1272.0,45,48,14,0,6
1274.0,45,48,14,0,3
1276.0,45,52,14,0,3
1278.0,45,52,14,0,4
1280.0,45,52,14,0,5
1282.0,45,56,14,0,6
1284.0,45,56,14,0,3
1286.0,45,56,14,0,5
1288.0,45,56,14,0,2
1290.0,45,56,14,0,3
1292.0,45,56,14,0,7
1294.0,45,56,14,0,0
1296.0,45,56,14,0,6
1298.0,45,56,14,0,3
1300.0,45,56,14,0,4
1302.0,45,56,14,0,2
1304.0,45,56,14,0,4
1306.0,45,56,14,0,0
1308.0,45,56,14,0,6
1310.0,45,56,14,0,7
1312.0,45,56,14,0,1
1314.0,45,56,14,0,3
1316.0,45,56,14,0,0
1318.0,45,56,14,0,4
1320.0,45,56,14,0,6
1322.0,45,56,14,0,3
1324.0,45,56,14,0,3
1326.0,45,56,14,0,0
1328.0,45,56,14,0,2
1330.0,45,56,14,0,7
1332.0,45,56,14,0,1
1334.0,45,56,14,0,4
1336.0,45,56,14,0,6
1338.0,45,56,14,0,6
1340.0,45,56,14,0,3
1342.0,45,60,14,0,5
1344.0,45,60,14,0,1
1346.0,45,60,14,0,7
1348.0,45,60,14,0,1
1350.0,45,60,14,0,7
1352.0,45,60,14,0,1
1354.0,45,64,14,0,4
1356.0,45,64,14,0,3
1358.0,45,64,14,0,2
1360.0,45,64,14,0,0
1362.0,45,64,14,0,4
1364.0,45,64,14,0,5
1366.0,45,64,14,0,6
1368.0,45,64,14,0,7
1370.0,45,64,14,0,5
1372.0,45,64,14,0,0
1374.0,45,68,14,0,5
1376.0,45,68,14,0,1
1378.0,45,68,14,0,1
1380.0,45,68,14,0,4
1382.0,45,68,14,0,7
1384.0,45,68,14,0,3
1386.0,45,68,14,0,2
1388.0,45,68,14,0,7
1390.0,45,68,14,0,5
1392.0,45,68,14,0,2
1394.0,45,68,14,0,7
1396.0,45,68,14,0,6
1398.0,45,68,14,0,7
1400.0,45,68,14,0,2
1402.0,45,68,14,0,7
1404.0,45,68,14,0,1
1406.0,45,68,14,0,4
1408.0,45,72,14,0,0
1410.0,45,72,14,0,6
1412.0,45,72,14,0,0
1414.0,45,72,14,0,1
1416.0,45,72,14,0,1
1418.0,45,72,14,0,6
1420.0,45,72,14,0,5
1422.0,45,72,14,0,6
1424.0,45,72,14,0,6
1426.0,45,72,14,0,5
1428.0,45,72,14,0,1
1430.0,45,72,14,0,5
1432.0,45,72,14,0,7
1434.0,45,72,14,0,4
1436.0,45,72,14,0,3
1438.0,45,72,14,0,0
1440.0,45,76,14,0,3
1442.0,45,76,14,0,7
1444.0,45,76,14,0,0
1446.0,45,76,14,0,4
1448.0,45,76,14,0,2
1450.0,45,76,14,0,6
1452.0,45,76,14,0,2
1454.0,45,76,14,0,6
1456.0,45,76,14,0,5
1458.0,45,76,14,0,3
1460.0,45,76,14,0,5
1462.0,45,76,14,0,2
1464.0,45,76,14,0,1
1466.0,45,76,14,0,1
1468.0,45,76,14,0,7
1470.0,45,76,14,0,1
1472.0,45,76,14,0,5
1474.0,45,80,14,0,0
1476.0,45,80,14,0,0
1478.0,45,80,14,0,5
1480.0,45,80,14,0,5
1482.0,45,80,14,0,4
1484.0,45,80,14,0,3
1486.0,45,80,14,0,6
1488.0,45,80,14,0,0
1490.0,45,80,14,0,4
1492.0,45,80,14,0,6
1494.0,45,80,14,0,3
1496.0,45,80,14,0,7
1498.0,45,80,14,0,0
1500.0,45,80,14,0,5
1502.0,45,80,14,0,7
1504.0,45,80,14,0,3
1506.0,45,84,14,0,4
1508.0,45,84,14,0,1
1510.0,45,84,14,0,2
1512.0,45,84,14,0,6
1514.0,45,84,14,0,5
1516.0,45,84,14,0,6
1518.0,45,84,14,0,4
1520.0,45,84,14,0,5
1522.0,45,84,14,0,1
1524.0,45,84,14,0,2
1526.0,45,84,14,0,2
1528.0,45,84,14,0,1
1530.0,45,84,14,0,2
1532.0,45,84,14,0,7
1534.0,45,84,14,0,6
1536.0,45,84,14,0,3
1538.0,45,84,14,0,3
1540.0,45,88,14,0,5
1542.0,45,88,14,0,6
1544.0,45,88,14,0,6
1546.0,45,88,14,0,2
1548.0,45,88,14,0,7
1550.0,45,88,14,0,3
1552.0,45,88,14,0,1
1554.0,45,88,14,0,3
1556.0,45,88,14,0,3
1558.0,45,88,14,0,7
1560.0,45,88,14,0,3
1562.0,45,88,14,0,0
1564.0,45,88,14,0,7
1566.0,45,88,14,0,6
1568.0,45,88,14,0,1
1570.0,45,88,14,0,0
1572.0,45,92,14,0,4
1574.0,45,92,14,0,6
1576.0,45,92,14,0,3
1578.0,45,92,14,0,3
1580.0,45,92,14,0,7
1582.0,45,92,14,0,3
1584.0,45,92,14,0,6
1586.0,45,92,14,0,3
1588.0,45,92,14,0,4
1590.0,45,92,14,0,7
1592.0,45,92,14,0,3
1594.0,45,92,14,0,1
1596.0,45,92,14,0,6
1598.0,45,92,14,0,0
1600.0,45,92,14,0,6
1602.0,45,92,14,0,7
1604.0,45,92,14,0,7
1606.0,45,96,14,0,2
1608.0,45,96,14,0,2
1610.0,45,96,14,0,7
1612.0,45,96,14,0,1
1614.0,45,96,14,0,0
1616.0,45,96,14,0,3
1618.0,45,96,14,0,7
1620.0,45,96,14,0,6
1622.0,45,96,14,0,7
1624.0,45,96,14,0,0
1626.0,45,96,14,0,3
1628.0,45,96,14,0,2
1630.0,45,96,14,0,4
1632.0,45,96,14,0,6
1634.0,45,96,14,0,7
1636.0,45,96,14,0,0
1638.0,45,96,14,0,0
1640.0,45,96,14,0,2
1642.0,45,96,14,0,0
1644.0,45,96,14,0,1
1646.0,45,96,14,0,2
1648.0,45,96,14,0,3
1650.0,45,96,14,0,0
1652.0,45,96,14,0,1
1654.0,45,96,14,0,7
1656.0,45,96,14,0,7
1658.0,45,96,14,0,0
1660.0,45,96,14,0,0
1662.0,45,96,14,0,7
1664.0,45,96,14,0,6
1666.0,45,96,14,0,1
1668.0,45,96,14,0,0
1670.0,45,96,14,0,0
1672.0,45,96,14,0,5
1674.0,45,100,14,0,0
1676.0,45,104,14,0,4
1678.0,45,104,14,0,4
1680.0,45,104,14,0,7
1682.0,45,104,14,0,6
1684.0,45,104,14,0,5
1686.0,45,104,14,0,6
1688.0,45,104,14,0,3
1690.0,45,104,14,0,2
1692.0,45,104,14,0,4
1694.0,45,104,14,0,4
1696.0,45,104,14,0,2
1698.0,45,104,14,0,1
1700.0,45,104,14,0,5
1702.0,45,104,14,0,0
1704.0,45,104,14,0,0
1706.0,45,108,14,0,2
1708.0,45,108,14,0,3
1710.0,45,108,14,0,4
1712.0,45,108,14,0,7
1714.0,45,108,14,0,1
1716.0,45,108,14,0,7
1718.0,45,108,14,0,7
1720.0,45,108,14,0,1
1722.0,45,108,14,0,2
1724.0,45,108,14,0,7
1726.0,45,108,14,0,5
1728.0,45,108,14,0,6
1730.0,45,108,14,0,5
1732.0,45,108,14,0,4
1734.0,45,108,14,0,4
1736.0,45,108,14,0,6
1738.0,45,108,14,0,3
1740.0,45,108,14,0,7
1742.0,45,108,14,0,3
1744.0,45,108,14,0,5
1746.0,45,108,14,0,0
1748.0,45,108,14,0,7
1750.0,45,108,14,0,6
1752.0,45,108,14,0,2
1754.0,45,108,14,0,1
1756.0,45,108,14,0,1
1758.0,45,108,14,0,2
1760.0,45,108,14,0,0
1762.0,45,108,14,0,6
1764.0,45,108,14,0,0
1766.0,45,108,14,0,6
1768.0,45,108,14,0,6
1770.0,45,112,14,0,0
1772.0,45,112,14,0,0
1774.0,45,112,14,0,7
1776.0,45,112,14,0,7
1778.0,45,116,14,0,0
1780.0,45,116,14,0,4
1782.0,45,116,14,0,3
1784.0,45,116,14,0,6
1786.0,45,116,14,0,5
1788.0,45,116,14,0,1
1790.0,45,116,14,0,1
1792.0,45,116,14,0,3
1794.0,45,116,14,0,6
1796.0,45,116,14,0,5
1798.0,45,116,14,0,7
1800.0,45,116,14,0,3
1802.0,45,120,14,0,4
1804.0,45,120,14,0,3
1806.0,45,120,14,0,2
1808.0,45,120,14,0,5
1810.0,45,120,14,0,1
1812.0,45,120,14,0,1
1814.0,45,120,14,0,0
1816.0,45,120,14,0,3
1818.0,45,120,14,0,0
1820.0,45,120,14,0,5
1822.0,45,120,14,0,5
1824.0,45,120,14,0,3
1826.0,45,120,14,0,1
1828.0,45,120,14,0,0
1830.0,45,120,14,0,6
1832.0,45,120,14,0,5
1834.0,45,120,14,0,3
1836.0,45,124,14,0,2
1838.0,45,124,14,0,6
1840.0,45,124,14,0,5
1842.0,45,124,14,0,5
1844.0,45,124,14,0,6
1846.0,45,124,14,0,0
1848.0,45,124,14,0,7
1850.0,45,124,14,0,2
1852.0,45,124,14,0,2
1854.0,45,124,14,0,6
1856.0,45,124,14,0,4
1858.0,45,124,14,0,1
1860.0,45,124,14,0,5
1862.0,45,124,14,0,5
1864.0,45,124,14,0,7
1866.0,45,124,14,0,1
1868.0,45,124,14,0,5
1870.0,45,128,14,0,4
1872.0,45,128,14,0,3
1874.0,45,128,14,0,4
1876.0,45,128,14,0,6
1878.0,45,128,14,0,3
1880.0,45,128,14,0,4
1882.0,45,128,14,0,5
1884.0,45,128,14,0,5
1886.0,45,128,14,0,2
1888.0,45,128,14,0,4
1890.0,45,128,14,0,4
1892.0,45,128,14,0,1
1894.0,45,128,14,0,5
1896.0,45,128,14,0,5
1898.0,45,128,14,0,7
1900.0,45,128,14,0,0
1902.0,45,132,14,0,5
1904.0,45,132,14,0,0
1906.0,45,132,14,0,3
1908.0,45,132,14,0,1
1910.0,45,132,14,0,1
1912.0,45,132,14,0,5
1914.0,45,132,14,0,5
1916.0,45,132,14,0,4
1918.0,45,132,14,0,6
1920.0,45,132,14,0,0
1922.0,45,132,14,0,3
1924.0,45,132,14,0,3
1926.0,45,132,14,0,5
1928.0,45,132,14,0,1
1930.0,45,132,14,0,5
1932.0,45,132,14,0,4
1934.0,45,132,14,0,5
1936.0,45,132,14,0,4
1938.0,45,132,14,0,2
1940.0,45,132,14,0,6
1942.0,45,132,14,0,4
1944.0,45,132,14,0,0
1946.0,45,132,14,0,6
1948.0,45,132,14,0,5
1950.0,45,132,14,0,5
1952.0,45,132,14,0,5
1954.0,45,132,14,0,0
1956.0,45,132,14,0,7
1958.0,45,132,14,0,6
1960.0,45,132,14,0,7
1962.0,45,132,14,0,3
1964.0,45,132,14,0,5
1966.0,45,132,14,0,6
1968.0,45,132,14,0,4
1970.0,45,136,14,0,6
1972.0,45,136,14,0,2
1974.0,45,136,14,0,1
1976.0,45,136,14,0,3
1978.0,45,136,14,0,5
1980.0,45,136,14,0,3
1982.0,45,140,14,0,5
1984.0,45,140,14,0,4
1986.0,45,140,14,0,3
1988.0,45,140,14,0,3
1990.0,45,140,14,0,3
1992.0,45,140,14,0,5
1994.0,45,140,14,0,1
1996.0,45,140,14,0,7
1998.0,45,140,14,0,2
2000.0,45,140,14,0,4
2002.0,45,144,14,0,2
2004.0,45,144,14,0,7
2006.0,45,144,14,0,1
2008.0,45,144,14,0,4
2010.0,45,144,14,0,6
2012.0,45,144,14,0,5
2014.0,45,144,14,0,3
2016.0,45,144,14,0,2
2018.0,45,144,14,0,7
2020.0,45,144,14,0,2
2022.0,45,144,14,0,1
2024.0,45,144,14,0,6
2026.0,45,144,14,0,6
2028.0,45,144,14,0,0
2030.0,45,144,14,0,3
2032.0,45,144,14,0,3
2034.0,45,144,14,0,0
2036.0,45,148,14,0,5
2038.0,45,148,14,0,0
2040.0,45,148,14,0,4
2042.0,45,148,14,0,6
2044.0,45,148,14,0,7
2046.0,45,148,14,0,7
2048.0,45,148,14,0,3
2050.0,45,148,14,0,2
2052.0,45,148,14,0,2
2054.0,45,148,14,0,4
2056.0,45,148,14,0,4
2058.0,45,148,14,0,2
2060.0,45,148,14,0,6
2062.0,45,148,14,0,4
2064.0,45,148,14,0,0
2066.0,45,148,14,0,1
2068.0,45,148,14,0,3
2070.0,45,148,14,0,0
2072.0,45,148,14,0,3
2074.0,45,148,14,0,3
2076.0,45,148,14,0,2
2078.0,45,148,14,0,6
2080.0,45,148,14,0,2
2082.0,45,148,14,0,3
2084.0,45,148,14,0,7
2086.0,45,148,14,0,0
2088.0,45,148,14,0,2
2090.0,45,148,14,0,7
2092.0,45,148,14,0,0
2094.0,45,148,14,0,2
2096.0,45,148,14,0,0
