Time,Minerals,Vespene,Workers,Ideal,Action_ID
0.0,50,0,12,16,20
16.0,50,0,12,16,33
32.0,50,0,12,16,38
48.0,50,0,12,16,8
64.0,50,0,12,16,2
80.0,50,0,12,16,23
96.0,50,0,12,16,23
112.0,55,0,12,16,6
128.0,60,0,12,16,26
144.0,75,0,12,16,4
160.0,80,0,12,16,35
176.0,95,0,12,16,1
192.0,110,0,12,16,4
208.0,110,0,12,16,7
224.0,110,0,12,16,8
240.0,115,0,12,16,7
256.0,135,0,12,16,10
272.0,140,0,12,16,1
288.0,150,0,12,16,36
304.0,165,0,12,16,14
320.0,170,0,12,16,39
336.0,170,0,12,16,0
352.0,170,0,12,16,11
368.0,190,0,12,16,6
384.0,200,0,12,16,30
400.0,200,0,12,16,22
416.0,220,0,12,16,14
432.0,230,0,12,16,23
448.0,230,0,12,16,35
464.0,230,0,12,16,39
480.0,240,0,12,16,35
496.0,255,0,12,16,17
512.0,260,0,12,16,36
528.0,265,0,12,16,6
544.0,280,0,12,16,20
560.0,290,0,12,16,14
592.0,300,0,12,16,18
624.0,315,0,12,16,10
640.0,325,0,12,16,26
656.0,330,0,12,16,10
672.0,345,0,12,16,32
688.0,360,0,12,16,29
704.0,365,0,12,16,7
720.0,365,0,12,16,33
736.0,370,0,12,16,35
752.0,380,0,12,16,22
768.0,385,0,12,16,6
784.0,395,0,12,16,40
800.0,415,0,12,16,37
816.0,425,0,12,16,9
832.0,425,0,12,16,22
848.0,430,0,12,16,8
864.0,440,0,12,16,10
880.0,440,0,12,16,36
896.0,450,0,12,16,25
912.0,470,0,12,16,21
928.0,475,0,12,16,13
944.0,485,0,12,16,33
960.0,490,0,12,16,17
976.0,495,0,12,16,31
992.0,500,0,12,16,8
1008.0,500,0,12,16,11
1040.0,460,0,12,16,36
1056.0,465,0,12,16,26
1072.0,475,0,12,16,30
1088.0,475,0,12,16,19
1104.0,475,0,12,16,10
1120.0,480,0,12,16,26
1136.0,500,0,12,16,29
1152.0,505,0,12,16,29
1168.0,515,0,12,16,38
1184.0,525,0,12,16,0
1200.0,530,0,12,16,13
1216.0,530,0,12,16,33
1264.0,555,0,12,16,17
1280.0,560,0,12,16,22
1296.0,575,0,12,16,16
1312.0,580,0,12,16,34
1328.0,585,0,12,16,22
1344.0,595,0,12,16,31
1360.0,600,0,12,16,25
1376.0,610,0,12,16,29
1392.0,610,0,12,16,26
1408.0,625,0,12,16,16
1424.0,630,0,12,16,11
1440.0,555,0,12,16,10
1456.0,570,0,12,16,14
1472.0,575,0,12,19,32
1488.0,585,0,12,19,20
1504.0,590,0,12,19,22
1520.0,590,0,12,19,6
1536.0,600,0,12,19,22
1552.0,605,0,12,19,21
1568.0,620,0,12,19,13
1584.0,625,0,12,19,27
1600.0,625,0,12,19,30
1616.0,640,0,12,19,25
1632.0,640,0,12,19,33
1648.0,640,0,12,19,14
1664.0,655,0,12,19,35
1680.0,670,0,12,19,20
1712.0,670,0,12,19,35
1728.0,680,0,12,19,27
1744.0,690,0,12,19,13
1776.0,695,0,12,19,27
1792.0,720,0,12,19,15
