Time,Minerals,Vespene,Workers,Ideal,Command
5552.0,2670,0,14,16,REASSIGN_IDLE
5568.0,2690,0,14,16,REASSIGN_IDLE
5584.0,2690,0,14,16,REASSIGN_IDLE
5600.0,2705,0,14,16,REASSIGN_IDLE
5616.0,2705,0,14,16,REASSIGN_IDLE
5632.0,2715,0,14,16,REASSIGN_IDLE
5648.0,2730,0,14,16,REASSIGN_IDLE
5664.0,2735,0,14,16,REASSIGN_IDLE
5680.0,2745,0,14,16,REASSIGN_IDLE
5696.0,2755,0,14,16,REASSIGN_IDLE
5712.0,2765,0,14,16,REASSIGN_IDLE
5728.0,2770,0,14,16,REASSIGN_IDLE
5744.0,2775,0,14,16,REASSIGN_IDLE
5760.0,2790,0,14,16,REASSIGN_IDLE
5776.0,2800,0,14,16,REASSIGN_IDLE
5792.0,2805,0,14,16,REASSIGN_IDLE
5808.0,2815,0,14,16,REASSIGN_IDLE
5824.0,2830,0,14,16,REASSIGN_IDLE
5840.0,2830,0,14,16,REASSIGN_IDLE
5856.0,2835,0,14,16,REASSIGN_IDLE
5872.0,2845,0,14,16,REASSIGN_IDLE
5888.0,2865,0,14,16,REASSIGN_IDLE
5904.0,2870,0,14,16,REASSIGN_IDLE
5920.0,2880,0,14,16,REASSIGN_IDLE
5936.0,2890,0,14,16,REASSIGN_IDLE
5952.0,2895,0,14,16,REASSIGN_IDLE
5968.0,2895,0,14,16,REASSIGN_IDLE
5984.0,2915,0,14,16,REASSIGN_IDLE
6000.0,2920,0,14,16,REASSIGN_IDLE
6016.0,2930,0,14,16,REASSIGN_IDLE
6032.0,2940,0,14,16,REASSIGN_IDLE
6048.0,2950,0,14,16,REASSIGN_IDLE
6064.0,2955,0,14,16,REASSIGN_IDLE
6080.0,2960,0,14,16,REASSIGN_IDLE
6096.0,2980,0,14,16,REASSIGN_IDLE
6112.0,2985,0,14,16,REASSIGN_IDLE
6128.0,2985,0,14,16,REASSIGN_IDLE
6144.0,3010,0,14,16,REASSIGN_IDLE
6160.0,3015,0,14,16,REASSIGN_IDLE
6176.0,3015,0,14,16,REASSIGN_IDLE
6192.0,3025,0,14,16,REASSIGN_IDLE
6208.0,3035,0,14,16,REASSIGN_IDLE
6224.0,3050,0,14,16,REASSIGN_IDLE
6240.0,3050,0,14,16,REASSIGN_IDLE
6256.0,3065,0,14,16,REASSIGN_IDLE
6272.0,3075,0,14,16,REASSIGN_IDLE
6288.0,3080,0,14,16,REASSIGN_IDLE
6304.0,3085,0,14,16,REASSIGN_IDLE
6320.0,3100,0,14,16,REASSIGN_IDLE
6336.0,3110,0,14,16,REASSIGN_IDLE
6352.0,3115,0,14,16,REASSIGN_IDLE
6368.0,3125,0,14,16,REASSIGN_IDLE
6384.0,3130,0,14,16,REASSIGN_IDLE
6400.0,3145,0,14,16,REASSIGN_IDLE
6416.0,3150,0,14,16,REASSIGN_IDLE
6432.0,3165,0,14,16,REASSIGN_IDLE
6448.0,3165,0,14,16,REASSIGN_IDLE
6464.0,3180,0,14,16,REASSIGN_IDLE
6480.0,3190,0,14,16,REASSIGN_IDLE
6496.0,3190,0,14,16,REASSIGN_IDLE
6512.0,3200,0,14,16,REASSIGN_IDLE
6528.0,3215,0,14,16,REASSIGN_IDLE
6544.0,3225,0,14,16,REASSIGN_IDLE
6560.0,3230,0,14,16,REASSIGN_IDLE
6576.0,3240,0,14,16,REASSIGN_IDLE
6592.0,3250,0,14,16,REASSIGN_IDLE
6608.0,3255,0,14,16,REASSIGN_IDLE
6624.0,3255,0,14,16,REASSIGN_IDLE
6640.0,3280,0,14,16,REASSIGN_IDLE
6656.0,3290,0,14,16,REASSIGN_IDLE
6672.0,3290,0,14,16,REASSIGN_IDLE
6688.0,3305,0,14,16,REASSIGN_IDLE
6704.0,3310,0,14,16,REASSIGN_IDLE
6720.0,3320,0,14,16,REASSIGN_IDLE
6736.0,3325,0,14,16,REASSIGN_IDLE
6752.0,3345,0,14,16,REASSIGN_IDLE
6768.0,3350,0,14,16,REASSIGN_IDLE
