Time,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
0.0,50,0,12,16,0,11
16.0,50,0,12,16,0,28
32.0,50,0,12,16,0,23
48.0,50,0,12,16,0,33
64.0,50,0,12,16,0,10
80.0,50,0,12,16,0,32
96.0,50,0,12,16,0,16
112.0,55,0,12,16,0,38
128.0,60,0,12,16,0,7
144.0,70,0,12,16,0,20
160.0,80,0,12,16,0,33
176.0,95,0,12,16,0,40
192.0,110,0,12,16,0,17
208.0,110,0,12,16,0,3
224.0,110,0,12,16,0,2
240.0,115,0,12,16,0,1
256.0,30,0,12,16,0,30
272.0,40,0,12,16,0,14
288.0,45,0,12,16,0,29
304.0,60,0,12,16,0,21
320.0,65,0,12,16,0,28
336.0,65,0,12,16,0,1
352.0,65,0,12,16,0,34
368.0,85,0,12,16,0,26
384.0,95,0,12,16,0,18
400.0,95,0,12,16,0,34
416.0,105,0,12,16,0,27
432.0,120,0,12,16,0,8
448.0,120,0,12,16,0,22
464.0,120,0,12,16,0,26
480.0,130,0,12,16,0,40
496.0,145,0,12,16,0,6
512.0,150,0,12,16,0,26
528.0,155,0,12,16,0,39
544.0,165,0,12,16,0,9
560.0,175,0,12,16,0,3
576.0,180,0,12,16,0,11
592.0,110,0,12,16,0,10
608.0,115,0,12,16,0,30
624.0,120,0,12,16,0,24
640.0,130,0,12,16,0,9
656.0,130,0,12,16,0,9
672.0,140,0,12,16,0,5
688.0,155,0,12,16,0,1
704.0,135,0,12,16,0,9
720.0,135,0,12,16,0,13
736.0,140,0,12,16,0,1
752.0,50,0,12,16,0,26
768.0,55,0,12,16,0,32
784.0,55,0,12,16,0,37
800.0,70,0,12,16,0,31
816.0,85,0,12,16,0,21
832.0,85,0,12,16,0,36
848.0,95,0,12,16,0,34
864.0,95,0,12,16,0,6
880.0,100,0,12,16,0,7
896.0,105,0,12,16,0,3
912.0,115,0,12,16,0,17
928.0,125,0,12,16,0,1
944.0,30,0,12,16,0,38
960.0,40,0,12,16,0,8
976.0,45,0,12,16,0,20
992.0,50,0,12,16,0,26
1008.0,50,0,12,16,0,38
1024.0,65,0,12,16,0,3
1040.0,70,0,12,16,0,1
1056.0,80,0,12,16,0,19
1072.0,90,0,12,16,0,19
1088.0,95,0,12,16,0,31
1104.0,95,0,12,16,0,37
1120.0,100,0,12,16,0,17
1136.0,110,0,12,16,0,4
1152.0,115,0,12,16,0,19
1168.0,120,0,12,16,0,30
1184.0,140,0,12,16,0,40
1200.0,140,0,12,16,0,28
1216.0,145,0,12,16,0,18
1232.0,150,0,12,16,0,24
1248.0,160,0,12,16,0,19
1264.0,160,0,12,16,0,3
1280.0,165,0,12,16,0,27
1296.0,185,0,12,16,0,12
1312.0,190,0,12,16,0,15
1328.0,195,0,12,16,0,37
1344.0,200,0,12,16,0,25
1360.0,205,0,12,16,0,6
1376.0,210,0,12,16,0,27
1392.0,220,0,12,16,0,12
1408.0,225,0,12,16,0,33
1424.0,235,0,12,16,0,39
1440.0,245,0,12,16,0,33
1456.0,255,0,12,16,0,17
1472.0,255,0,12,16,0,11
1488.0,180,0,12,16,0,6
1504.0,195,0,12,16,0,21
1520.0,195,0,12,16,0,5
1536.0,200,0,12,16,0,36
1552.0,215,0,12,16,0,35
1568.0,230,0,12,16,0,2
1584.0,230,0,12,16,0,18
1600.0,230,0,12,16,0,36
1616.0,240,0,12,16,0,6
1632.0,245,0,12,16,0,8
1648.0,245,0,12,16,0,38
1664.0,250,0,12,16,0,18
1680.0,280,0,12,16,0,29
1696.0,280,0,12,16,0,39
1712.0,280,0,12,16,0,6
1728.0,290,0,12,19,0,31
1744.0,295,0,12,19,0,36
1760.0,295,0,12,19,0,9
1776.0,300,0,12,19,0,1
1792.0,315,0,12,19,0,39
1808.0,330,0,12,19,0,13
1824.0,335,0,12,19,0,25
1840.0,340,0,12,19,0,24
1856.0,340,0,12,19,0,36
1872.0,345,0,12,19,0,31
1888.0,350,0,12,19,0,14
1904.0,355,0,12,19,0,29
1920.0,375,0,12,19,0,17
1936.0,385,0,12,19,0,14
1952.0,340,0,12,19,0,10
1968.0,340,0,12,19,0,33
1984.0,340,0,12,19,0,8
2000.0,355,0,12,19,0,16
2016.0,355,0,12,19,0,23
2032.0,355,0,12,19,0,26
2048.0,390,0,12,19,0,35
2064.0,390,0,12,19,0,7
2080.0,390,0,12,19,0,10
2096.0,390,0,12,19,0,28
2112.0,400,4,12,19,0,28
2128.0,405,4,12,19,0,40
2144.0,405,4,12,16,0,14
2160.0,420,4,12,16,0,26
2176.0,440,4,12,16,0,35
2192.0,440,8,12,16,0,17
2208.0,440,8,12,16,0,15
2224.0,450,8,13,16,0,32
2240.0,450,8,13,16,0,11
2256.0,460,8,13,19,0,19
2272.0,465,12,13,19,0,1
2288.0,470,12,13,19,0,31
2304.0,490,12,13,19,0,17
2320.0,495,12,13,19,0,3
2336.0,505,12,13,19,0,39
2352.0,505,12,13,19,0,12
2368.0,510,16,13,19,0,11
2384.0,520,16,13,19,0,18
2400.0,525,16,13,19,0,9
2416.0,525,16,13,19,0,3
2432.0,550,16,13,19,0,16
2448.0,555,20,13,19,0,32
2464.0,560,20,13,19,0,15
2480.0,565,20,13,19,0,31
2496.0,570,20,13,19,0,12
2512.0,575,20,13,19,0,20
2528.0,580,20,13,19,0,33
2544.0,595,24,13,19,0,39
2560.0,610,24,13,19,0,25
2576.0,615,24,13,19,0,4
2592.0,625,24,13,19,0,25
2608.0,625,24,13,19,0,37
2624.0,630,28,13,19,0,27
2640.0,635,28,13,19,0,8
2656.0,645,28,13,19,0,8
2672.0,660,28,13,19,0,27
2688.0,670,28,13,19,0,3
2704.0,680,28,13,19,0,20
2720.0,680,32,13,19,0,4
2736.0,680,32,13,19,0,34
2752.0,685,32,13,19,0,6
2768.0,700,32,13,19,0,11
2784.0,700,32,13,19,0,28
2800.0,720,36,13,19,0,39
2816.0,735,36,13,19,0,28
2832.0,735,36,13,19,0,32
2848.0,735,36,13,19,0,15
2864.0,735,36,13,19,0,2
2880.0,755,36,13,19,0,30
2896.0,755,40,13,19,0,37
2912.0,760,40,13,19,0,26
2928.0,785,40,13,19,0,22
2944.0,790,40,13,19,0,24
2960.0,790,40,13,19,0,2
2976.0,795,44,13,19,0,24
2992.0,800,44,13,19,0,37
3008.0,810,44,13,19,0,34
3024.0,815,44,13,19,0,14
3040.0,820,44,13,19,0,21
3056.0,840,44,13,19,0,16
3072.0,845,48,13,19,0,1
3088.0,850,48,13,19,0,1
3104.0,855,48,13,19,0,8
3120.0,865,48,13,19,0,15
3136.0,875,48,13,19,0,39
3152.0,875,52,13,19,0,14
3168.0,885,52,13,19,0,38
3184.0,895,52,13,19,0,20
3200.0,910,52,13,19,0,18
3216.0,910,52,13,19,0,38
3232.0,915,52,13,19,0,11
3248.0,925,56,13,19,0,25
3264.0,930,56,13,19,0,28
3280.0,930,56,13,19,0,16
3296.0,945,56,13,19,0,23
3312.0,960,56,13,19,0,36
3328.0,965,60,13,19,0,13
3344.0,970,60,13,19,0,13
3360.0,980,60,13,19,0,31
3376.0,985,60,13,19,0,1
3392.0,885,60,13,19,0,8
3408.0,890,60,13,19,0,21
3424.0,915,64,13,19,0,3
3440.0,915,64,13,19,0,9
3456.0,925,64,13,19,0,7
3472.0,930,64,13,19,0,5
3488.0,935,64,13,19,0,26
3504.0,940,68,13,19,0,19
3520.0,945,68,13,19,0,17
3536.0,955,68,13,19,0,9
3552.0,975,68,13,19,0,21
3568.0,975,68,13,19,0,22
3584.0,985,68,13,19,0,34
3600.0,990,72,13,19,0,11
3616.0,990,72,13,19,0,17
3632.0,1000,72,13,19,0,14
3648.0,1010,72,13,19,0,3
3664.0,1015,72,13,19,0,13
3680.0,1030,76,13,19,0,20
3696.0,1035,76,13,19,0,34
3712.0,1040,76,13,19,0,15
3728.0,1045,76,13,19,0,19
3744.0,1055,76,13,19,0,17
3760.0,1065,76,13,19,0,19
3776.0,1070,80,13,19,0,36
3792.0,1080,80,13,19,0,19
3808.0,1090,80,13,19,0,14
3824.0,1090,80,13,19,0,14
3840.0,1050,80,13,19,0,37
3856.0,1060,84,13,19,0,8
3872.0,1060,84,13,19,0,4
3888.0,1075,84,13,19,0,34
3904.0,1080,84,13,19,0,8
3920.0,1090,84,13,19,0,23
3936.0,1095,84,13,19,0,21
3952.0,1100,88,13,19,0,32
3968.0,1115,88,13,19,0,23
3984.0,1120,88,13,19,0,4
4000.0,1125,88,13,19,0,36
4016.0,1135,88,13,19,0,26
4032.0,1135,92,13,19,0,13
4048.0,1145,92,13,19,0,16
4064.0,1155,92,13,19,0,31
4080.0,1165,92,13,19,0,15
4096.0,1175,92,13,19,0,5
4112.0,1175,92,14,19,0,29
4128.0,1185,96,14,19,0,34
4144.0,1190,96,14,19,0,26
4160.0,1190,96,14,19,0,7
4176.0,1205,96,14,19,0,37
4192.0,1220,96,14,19,0,15
4208.0,1225,100,14,19,0,30
4224.0,1230,100,14,19,0,15
4240.0,1245,100,14,19,0,15
4256.0,1245,100,14,19,0,39
4272.0,1245,100,14,19,0,29
4288.0,1260,100,14,19,0,23
4304.0,1270,104,14,19,0,5
4320.0,1280,104,14,19,0,2
4336.0,1290,104,14,19,0,7
4352.0,1295,104,14,19,0,27
4368.0,1305,104,14,19,0,36
4384.0,1305,108,14,19,0,10
4400.0,1315,108,14,19,0,29
4416.0,1330,108,14,19,0,25
4432.0,1340,108,14,19,0,8
4448.0,1345,108,14,19,0,17
4464.0,1350,108,14,19,0,11
4480.0,1360,112,14,19,0,17
4496.0,1360,112,14,19,0,38
4512.0,1375,112,14,19,0,4
4528.0,1380,112,14,19,0,16
4544.0,1390,112,14,19,0,8
4560.0,1405,116,14,19,0,18
4576.0,1405,116,14,19,0,26
4592.0,1405,116,14,19,0,36
4608.0,1420,116,14,19,0,36
4624.0,1430,116,14,19,0,22
4640.0,1435,116,14,19,0,16
4656.0,1440,120,14,19,0,17
4672.0,1460,120,14,19,0,17
4688.0,1460,120,14,19,0,2
4704.0,1465,120,14,19,0,37
4720.0,1475,120,14,19,0,26
4736.0,1490,124,14,19,0,32
4752.0,1495,124,14,19,0,9
4768.0,1495,124,14,19,0,33
4784.0,1510,124,14,19,0,15
4800.0,1520,124,14,19,0,3
4816.0,1520,124,14,19,0,11
4832.0,1535,128,14,19,0,38
4848.0,1545,128,14,19,0,34
4864.0,1550,128,14,19,0,33
4880.0,1560,128,14,19,0,32
4896.0,1560,128,14,19,0,31
4912.0,1570,132,14,19,0,1
4928.0,1580,132,14,19,0,5
4944.0,1590,132,14,19,0,14
4960.0,1600,132,14,19,0,6
4976.0,1605,132,14,19,0,29
4992.0,1615,132,14,19,0,10
5008.0,1615,136,14,19,0,5
5024.0,1625,136,14,19,0,6
5040.0,1630,136,14,19,0,4
5056.0,1645,136,14,19,0,4
5072.0,1660,136,14,19,0,32
5088.0,1660,140,14,19,0,15
5104.0,1670,140,14,19,0,36
5120.0,1675,140,14,19,0,6
5136.0,1675,140,14,19,0,18
5152.0,1685,140,14,19,0,11
5168.0,1700,140,14,19,0,17
5184.0,1710,144,14,19,0,10
5200.0,1720,144,14,19,0,8
5216.0,1725,144,14,19,0,12
5232.0,1725,144,14,19,0,14
5248.0,1735,144,14,19,0,11
5264.0,1745,148,14,19,0,4
5280.0,1755,148,14,19,0,15
5296.0,1770,148,14,19,0,23
5312.0,1775,148,14,19,0,37
5328.0,1780,148,14,19,0,39
5344.0,1785,148,14,19,0,1
5360.0,1685,152,14,19,0,30
5376.0,1695,152,14,19,0,18
5392.0,1715,152,14,19,0,25
5408.0,1720,152,14,19,0,32
5424.0,1730,152,14,19,0,30
5440.0,1740,156,14,19,0,37
5456.0,1740,156,14,19,0,17
5472.0,1745,156,14,19,0,18
5488.0,1755,156,14,19,0,8
5504.0,1770,156,14,19,0,24
5520.0,1775,156,14,19,0,18
5536.0,1785,160,14,19,0,33
5552.0,1795,160,14,19,0,32
5568.0,1800,160,14,19,0,5
5584.0,1800,160,14,19,0,40
5600.0,1810,160,14,16,0,36
5616.0,1820,164,14,16,0,30
5632.0,1830,164,14,16,0,5
5648.0,1835,164,14,16,0,1
5664.0,1845,164,14,16,0,36
5680.0,1855,164,14,16,0,38
5696.0,1855,164,14,16,0,25
5712.0,1875,168,14,16,0,11
5728.0,1875,168,14,16,0,40
5744.0,1880,168,14,16,0,19
5760.0,1895,168,14,16,0,1
5776.0,1895,168,14,16,0,14
5792.0,1860,172,14,16,0,31
5808.0,1870,172,14,16,0,18
5824.0,1880,172,14,16,0,10
5840.0,1885,172,14,16,0,40
5856.0,1890,172,14,16,0,36
5872.0,1895,172,14,16,0,29
5888.0,1905,176,14,16,0,5
5904.0,1910,176,14,16,0,13
5920.0,1925,176,14,16,0,13
5936.0,1940,176,14,16,0,17
5952.0,1940,176,14,16,0,25
5968.0,1940,180,14,16,0,2
5984.0,1955,180,14,16,0,35
6000.0,1955,180,14,16,0,22
6016.0,1960,180,14,16,0,15
6032.0,1975,180,14,16,0,18
6048.0,1995,180,14,16,0,34
6064.0,1995,184,15,16,0,1
6080.0,2005,184,15,16,0,36
6096.0,2010,184,15,16,0,2
6112.0,2010,184,15,16,0,20
6128.0,2015,184,15,16,0,40
6144.0,2035,188,15,16,0,28
6160.0,2050,188,15,16,0,37
6176.0,2055,188,15,16,0,10
6192.0,2060,188,15,16,0,21
6208.0,2070,188,15,16,0,21
6224.0,2075,188,15,16,0,40
6240.0,2075,192,15,16,0,33
6256.0,2095,192,15,16,0,1
6272.0,2105,192,15,16,0,20
6288.0,2110,192,15,16,0,23
6304.0,2125,192,15,16,0,20
6320.0,2130,196,15,16,0,40
6336.0,2135,196,15,16,0,13
6352.0,2140,196,15,16,0,40
6368.0,2155,196,15,16,0,32
6384.0,2155,196,15,16,0,7
6400.0,2175,196,15,16,0,9
6416.0,2180,200,15,16,0,32
6432.0,2185,200,15,16,0,11
6448.0,2120,200,15,16,0,14
6464.0,2130,200,15,16,0,18
6480.0,2140,200,15,16,0,33
6496.0,2145,204,15,19,0,27
6512.0,2150,204,15,19,0,39
6528.0,2170,204,15,19,0,11
6544.0,2175,204,15,19,0,24
6560.0,2175,204,15,19,0,33
6576.0,2200,204,15,19,0,34
