Time,Minerals,Vespene,Workers,Ideal,Action_ID
128.0,60,0,12,16,3
160.0,75,0,12,16,7
192.0,110,0,12,16,8
224.0,110,0,12,16,4
256.0,135,0,12,16,6
288.0,150,0,12,16,2
384.0,100,0,12,16,1
416.0,115,0,12,16,2
448.0,125,0,12,16,8
512.0,155,0,12,16,1
544.0,170,0,12,16,2
576.0,185,0,12,16,6
608.0,200,0,12,16,3
640.0,140,0,12,16,0
672.0,150,0,12,19,8
704.0,170,0,12,16,7
736.0,175,0,12,16,4
768.0,190,0,12,16,1
832.0,220,0,12,16,8
864.0,235,0,12,16,8
896.0,250,0,12,19,0
928.0,260,0,12,19,2
960.0,275,0,12,19,0
1056.0,315,0,12,19,6
1088.0,330,0,12,19,8
1152.0,360,0,12,19,5
1184.0,220,0,12,19,7
1216.0,230,0,12,19,8
1248.0,245,4,12,16,7
1280.0,255,4,12,16,2
1376.0,295,8,12,19,8
1408.0,305,12,12,19,6
1440.0,315,12,12,19,5
1472.0,330,12,12,19,0
1504.0,345,16,12,19,2
1536.0,250,16,12,19,1
1568.0,270,16,12,19,5
1632.0,285,20,12,16,9
1664.0,290,20,12,16,8
1696.0,310,24,12,16,9
1760.0,325,28,12,19,7
1792.0,340,28,12,19,0
1824.0,350,28,12,19,3
1856.0,365,32,12,19,4
1888.0,375,32,12,19,7
1920.0,385,32,12,19,0
1952.0,395,36,12,19,3
1984.0,400,40,12,19,7
2016.0,410,40,12,19,1
2048.0,420,44,12,19,8
2080.0,430,48,12,16,2
2112.0,445,52,12,16,4
2144.0,445,52,12,16,6
2176.0,450,56,12,16,3
2208.0,470,60,12,16,2
2240.0,380,60,12,16,2
2272.0,385,60,12,16,1
2304.0,385,64,12,16,2
2336.0,415,64,12,16,7
2368.0,415,64,12,16,8
2432.0,435,68,12,19,0
2464.0,450,72,12,19,1
2496.0,450,72,12,19,0
2528.0,455,72,12,19,2
2560.0,475,76,12,19,8
2592.0,485,76,12,19,3
2624.0,485,76,12,19,5
2784.0,535,84,12,19,6
2816.0,545,88,12,19,0
2848.0,555,88,12,19,5
2880.0,570,88,12,19,3
