Time,Minerals,Vespene,Supply,Marauders,Action_ID
634.0,120,0,14,0,2
636.0,120,0,14,0,0
638.0,120,0,14,0,6
640.0,120,0,14,0,5
642.0,120,0,14,0,3
644.0,120,0,14,0,7
646.0,120,0,14,0,2
648.0,120,0,14,0,4
650.0,120,0,14,0,1
652.0,120,0,14,0,2
654.0,125,0,14,0,2
656.0,25,0,14,0,7
658.0,25,0,14,0,3
660.0,30,0,14,0,2
662.0,30,0,14,0,1
664.0,30,0,14,0,0
666.0,30,0,14,0,7
668.0,30,0,14,0,3
670.0,35,0,14,0,5
672.0,35,0,14,0,6
674.0,35,0,14,0,5
676.0,35,0,14,0,1
678.0,35,0,14,0,2
680.0,35,0,14,0,1
682.0,40,0,14,0,2
684.0,40,0,14,0,4
686.0,40,0,14,0,0
688.0,40,0,14,0,7
690.0,45,0,14,0,3
692.0,50,0,14,0,7
694.0,50,0,14,0,5
696.0,50,0,14,0,1
698.0,50,0,14,0,6
700.0,50,0,14,0,0
702.0,50,0,14,0,6
704.0,50,0,14,0,5
706.0,50,0,14,0,3
708.0,50,0,14,0,3
710.0,55,0,14,0,2
712.0,55,0,14,0,2
714.0,55,0,14,0,7
716.0,55,0,14,0,4
718.0,55,0,14,0,2
720.0,55,0,14,0,7
722.0,55,0,14,0,4
724.0,55,0,14,0,4
726.0,60,0,14,0,1
728.0,60,0,14,0,5
730.0,60,0,14,0,2
732.0,60,0,14,0,6
734.0,60,0,14,0,2
736.0,60,0,14,0,3
738.0,65,0,14,0,0
740.0,65,0,14,0,0
742.0,65,0,14,0,5
744.0,65,0,14,0,2
746.0,65,0,14,0,5
748.0,65,0,14,0,5
750.0,65,0,14,0,0
752.0,65,0,14,0,2
754.0,65,0,14,0,1
756.0,65,0,14,0,4
758.0,65,0,14,0,3
760.0,65,0,14,0,5
762.0,65,0,14,0,6
764.0,65,0,14,0,5
766.0,65,0,14,0,1
768.0,65,0,14,0,0
770.0,65,0,14,0,0
772.0,70,0,14,0,2
774.0,70,0,14,0,2
776.0,70,0,14,0,2
778.0,70,0,14,0,6
780.0,70,0,14,0,2
782.0,70,0,14,0,1
784.0,70,0,14,0,5
786.0,70,0,14,0,6
788.0,70,0,14,0,6
790.0,70,0,14,0,4
792.0,70,0,14,0,4
794.0,80,0,14,0,7
796.0,80,0,14,0,7
798.0,80,0,14,0,2
800.0,80,0,14,0,1
802.0,85,0,14,0,3
804.0,90,0,14,0,3
806.0,95,0,14,0,1
808.0,95,0,14,0,7
810.0,95,0,14,0,2
812.0,95,0,14,0,2
814.0,95,0,14,0,0
816.0,95,0,14,0,3
818.0,95,0,14,0,7
820.0,95,0,14,0,3
822.0,95,0,14,0,2
824.0,95,0,14,0,5
826.0,100,0,14,0,4
828.0,100,0,14,0,2
830.0,100,0,14,0,0
832.0,100,0,14,0,1
834.0,100,0,14,0,4
836.0,105,0,14,0,2
838.0,105,0,14,0,4
840.0,105,0,14,0,5
842.0,105,0,14,0,0
844.0,105,0,14,0,1
846.0,105,0,14,0,3
848.0,110,0,14,0,1
850.0,115,0,14,0,3
852.0,115,0,14,0,7
854.0,115,0,14,0,6
856.0,115,0,14,0,5
858.0,115,0,14,0,5
860.0,115,0,14,0,0
862.0,115,0,14,0,3
864.0,115,0,14,0,2
866.0,115,0,14,0,2
868.0,115,0,14,0,1
870.0,115,0,14,0,5
872.0,115,0,14,0,2
874.0,115,0,14,0,6
876.0,115,0,14,0,4
878.0,115,0,14,0,7
880.0,115,0,14,0,6
882.0,115,0,14,0,3
884.0,115,0,14,0,5
886.0,120,0,14,0,6
888.0,120,0,14,0,7
890.0,120,0,14,0,2
892.0,120,0,14,0,0
894.0,120,0,14,0,7
896.0,130,0,14,0,7
898.0,130,0,14,0,1
900.0,135,0,14,0,7
902.0,135,0,14,0,5
904.0,135,0,14,0,1
906.0,135,0,14,0,2
908.0,135,0,14,0,0
910.0,140,0,14,0,5
912.0,140,0,14,0,1
914.0,140,0,14,0,0
916.0,140,0,14,0,6
918.0,140,0,14,0,3
920.0,140,0,14,0,3
922.0,140,0,14,0,4
924.0,140,0,14,0,6
926.0,145,0,14,0,0
928.0,145,0,14,0,0
930.0,150,0,14,0,3
932.0,150,0,14,0,3
934.0,150,0,14,0,4
936.0,150,0,14,0,1
938.0,150,0,14,0,5
940.0,150,0,14,0,6
942.0,150,0,14,0,5
944.0,0,0,14,0,1
946.0,0,0,14,0,3
948.0,0,0,14,0,6
950.0,0,0,14,0,5
952.0,0,0,14,0,7
954.0,5,0,14,0,0
956.0,10,0,14,0,2
958.0,10,0,14,0,1
960.0,15,0,14,0,7
962.0,15,0,14,0,2
964.0,15,0,14,0,1
966.0,15,0,14,0,7
968.0,15,0,14,0,7
970.0,20,0,14,0,5
972.0,20,0,14,0,7
974.0,20,0,14,0,0
976.0,20,0,14,0,0
978.0,20,0,14,0,3
980.0,20,0,14,0,1
982.0,25,0,14,0,0
984.0,25,0,14,0,2
986.0,25,0,14,0,4
988.0,25,0,14,0,1
990.0,25,0,14,0,1
992.0,25,0,14,0,7
994.0,25,0,14,0,3
996.0,25,0,14,0,1
998.0,25,0,14,0,6
1000.0,25,0,14,0,7
1002.0,25,0,14,0,6
1004.0,25,0,14,0,3
1006.0,25,0,14,0,0
1008.0,25,0,14,0,3
1010.0,25,0,14,0,7
1012.0,25,0,14,0,3
1014.0,30,0,14,0,7
1016.0,30,0,14,0,3
1018.0,30,0,14,0,2
1020.0,35,0,14,0,3
1022.0,40,0,14,0,2
1024.0,40,0,14,0,2
1026.0,40,0,14,0,0
1028.0,40,0,14,0,3
1030.0,40,0,14,0,1
1032.0,40,0,14,0,7
1034.0,40,0,14,0,4
1036.0,40,0,14,0,7
1038.0,40,0,14,0,4
1040.0,40,0,14,0,2
1042.0,40,0,14,0,2
1044.0,40,0,14,0,7
1046.0,40,0,14,0,3
1048.0,45,0,14,0,4
1050.0,45,0,14,0,1
1052.0,45,0,14,0,7
1054.0,50,0,14,0,0
1056.0,50,0,14,0,4
1058.0,50,0,14,0,4
1060.0,50,0,14,0,1
1062.0,50,0,14,0,7
1064.0,50,0,14,0,7
1066.0,60,0,14,0,6
1068.0,60,0,14,0,2
1070.0,60,0,14,0,0
1072.0,60,0,14,0,5
1074.0,60,0,14,0,2
1076.0,60,0,14,0,1
1078.0,65,0,14,0,0
1080.0,70,0,14,0,7
1082.0,70,0,14,0,2
1084.0,70,0,14,0,3
1086.0,70,0,14,0,3
1088.0,70,0,14,0,3
1090.0,70,0,14,0,5
1092.0,70,0,14,0,0
1094.0,70,0,14,0,1
1096.0,75,0,14,0,2
1098.0,75,0,14,0,1
1100.0,75,0,14,0,0
1102.0,75,0,14,0,7
1104.0,75,0,14,0,2
1106.0,75,0,14,0,0
1108.0,80,0,14,0,0
1110.0,80,0,14,0,5
1112.0,80,0,14,0,1
1114.0,80,0,14,0,3
1116.0,80,0,14,0,7
1118.0,80,0,14,0,6
1120.0,80,0,14,0,5
1122.0,80,0,14,0,5
1124.0,80,0,14,0,3
1126.0,80,0,14,0,7
1128.0,85,0,14,0,7
1130.0,85,0,14,0,2
1132.0,85,0,14,0,5
1134.0,85,0,14,0,5
1136.0,90,0,14,0,3
1138.0,90,0,14,0,2
1140.0,90,0,14,0,0
1142.0,90,0,14,0,0
1144.0,90,0,14,0,5
1146.0,95,0,14,0,0
1148.0,95,0,14,0,3
1150.0,95,0,14,0,3
1152.0,95,0,14,0,6
1154.0,95,0,14,0,5
1156.0,95,0,14,0,0
1158.0,95,0,14,0,3
1160.0,95,0,14,0,2
1162.0,95,0,14,0,6
1164.0,95,0,14,0,2
1166.0,95,0,14,0,6
1168.0,95,0,14,0,0
1170.0,95,0,14,0,2
1172.0,100,0,14,0,0
1174.0,105,0,14,0,3
1176.0,110,0,14,0,2
1178.0,115,0,14,0,1
1180.0,115,0,14,0,5
1182.0,115,0,14,0,7
1184.0,115,0,14,0,5
1186.0,115,0,14,0,5
1188.0,115,0,14,0,7
1190.0,115,0,14,0,4
1192.0,115,0,14,0,0
1194.0,115,0,14,0,2
1196.0,115,0,14,0,0
1198.0,120,0,14,0,6
1200.0,120,0,14,0,5
1202.0,120,0,14,0,3
1204.0,120,0,14,0,7
1206.0,120,0,14,0,6
1208.0,125,0,14,0,4
1210.0,125,0,14,0,7
1212.0,125,0,14,0,4
1214.0,125,0,14,0,4
1216.0,125,0,14,0,6
1218.0,125,0,14,0,7
1220.0,125,0,14,0,0
1222.0,130,0,14,0,6
1224.0,130,0,14,0,2
1226.0,130,0,14,0,4
1228.0,130,0,14,0,6
1230.0,130,0,14,0,1
1232.0,130,0,14,0,1
1234.0,80,0,15,0,6
1236.0,80,0,15,0,0
1238.0,85,0,15,0,4
1240.0,85,0,15,0,6
1242.0,85,0,15,0,3
1244.0,85,0,15,0,1
1246.0,85,0,15,0,2
1248.0,85,0,15,0,1
1250.0,85,0,15,0,6
1252.0,85,0,15,0,3
1254.0,90,0,15,0,2
1256.0,90,0,15,0,5
1258.0,90,0,15,0,6
1260.0,90,0,15,0,4
1262.0,90,0,15,0,0
1264.0,90,0,15,0,5
1266.0,90,0,15,0,3
1268.0,95,0,15,0,5
1270.0,95,0,15,0,0
1272.0,100,0,15,0,6
1274.0,100,0,15,0,2
1276.0,100,0,15,0,4
1278.0,100,0,15,0,6
1280.0,100,0,15,0,5
1282.0,100,0,15,0,3
1284.0,110,0,15,0,3
1286.0,110,0,15,0,2
1288.0,110,0,15,0,0
1290.0,110,0,15,0,3
1292.0,110,0,15,0,0
1294.0,110,0,15,0,3
1296.0,115,0,15,0,0
1298.0,115,0,15,0,5
1300.0,115,0,15,0,0
1302.0,120,0,15,0,0
1304.0,120,0,15,0,3
1306.0,120,0,15,0,4
1308.0,120,0,15,0,3
1310.0,120,0,15,0,0
1312.0,120,0,15,0,1
1314.0,120,0,15,0,6
1316.0,120,0,15,0,4
1318.0,125,0,15,0,1
1320.0,125,0,15,0,7
1322.0,125,0,15,0,6
1324.0,125,0,15,0,1
1326.0,125,0,15,0,6
1328.0,125,0,15,0,5
1330.0,125,0,15,0,6
1332.0,125,0,15,0,6
1334.0,125,0,15,0,2
1336.0,130,0,15,0,6
1338.0,130,0,15,0,4
1340.0,130,0,15,0,3
1342.0,130,0,15,0,5
1344.0,130,0,15,0,2
1346.0,140,0,15,0,0
1348.0,140,0,15,0,1
1350.0,140,0,15,0,6
1352.0,140,0,15,0,7
1354.0,140,0,15,0,7
1356.0,140,0,15,0,6
1358.0,140,0,15,0,2
1360.0,140,0,15,0,6
1362.0,140,0,15,0,1
1364.0,140,0,15,0,7
1366.0,140,0,15,0,5
1368.0,140,0,15,0,4
1370.0,140,0,15,0,1
1372.0,140,0,15,0,1
1374.0,100,0,15,0,5
1376.0,100,0,15,0,3
1378.0,100,0,15,0,1
1380.0,100,0,15,0,7
1382.0,100,0,15,0,1
1384.0,100,0,15,0,2
1386.0,100,0,15,0,4
1388.0,100,0,15,0,1
1390.0,100,0,15,0,0
1392.0,110,0,15,0,1
1394.0,60,0,15,0,6
1396.0,65,0,15,0,7
1398.0,65,0,15,0,6
1400.0,65,0,15,0,1
1402.0,65,0,15,0,7
1404.0,65,0,15,0,1
1406.0,65,0,15,0,2
1408.0,65,0,15,0,7
1410.0,65,0,15,0,7
1412.0,65,0,15,0,2
1414.0,65,0,15,0,7
1416.0,65,0,15,0,7
1418.0,70,0,15,0,6
1420.0,70,0,15,0,0
1422.0,70,0,15,0,2
1424.0,70,0,15,0,4
1426.0,70,0,15,0,5
1428.0,75,0,15,0,7
1430.0,75,0,15,0,0
1432.0,75,0,15,0,2
1434.0,75,0,15,0,5
1436.0,80,0,15,0,2
1438.0,80,0,15,0,3
1440.0,80,0,15,0,0
1442.0,80,0,15,0,3
1444.0,80,0,15,0,7
1446.0,80,0,15,0,5
1448.0,80,0,15,0,5
1450.0,80,0,15,0,7
1452.0,80,0,15,0,4
1454.0,80,0,15,0,6
1456.0,85,0,15,0,4
1458.0,85,0,15,0,7
1460.0,85,0,15,0,5
1462.0,85,0,15,0,7
1464.0,90,0,15,0,4
1466.0,90,0,15,0,3
1468.0,90,0,15,0,7
1470.0,95,0,15,0,0
1472.0,95,0,15,0,1
1474.0,95,0,15,0,4
1476.0,95,0,15,0,2
1478.0,100,0,15,0,3
1480.0,100,0,15,0,0
1482.0,100,0,15,0,6
1484.0,100,0,15,0,2
1486.0,100,0,15,0,1
1488.0,100,0,15,0,2
1490.0,100,0,15,0,3
1492.0,100,0,15,0,2
1494.0,105,0,15,0,1
1496.0,105,0,15,0,5
1498.0,105,0,15,0,0
1500.0,110,0,15,0,2
1502.0,115,0,15,0,1
1504.0,115,0,16,0,5
1506.0,115,0,16,0,1
1508.0,115,0,16,0,1
1510.0,65,0,16,0,5
1512.0,65,0,16,0,0
1514.0,65,0,16,0,5
1516.0,65,0,16,0,1
1518.0,65,0,16,0,0
1520.0,65,0,16,0,7
1522.0,70,0,16,0,7
1524.0,70,0,16,0,6
1526.0,70,0,16,0,4
1528.0,70,0,16,0,6
1530.0,70,0,16,0,3
1532.0,70,0,16,0,1
1534.0,70,0,16,0,5
1536.0,70,0,16,0,0
1538.0,70,0,16,0,7
1540.0,70,0,16,0,3
1542.0,75,0,16,0,5
1544.0,75,0,16,0,6
1546.0,75,0,16,0,0
1548.0,75,0,16,0,0
1550.0,75,0,16,0,0
1552.0,80,0,16,0,7
1554.0,80,0,16,0,4
1556.0,80,0,16,0,3
1558.0,85,0,16,0,2
1560.0,85,0,16,0,5
1562.0,85,0,16,0,4
1564.0,90,0,16,0,1
1566.0,90,0,16,0,7
1568.0,90,0,16,0,0
1570.0,90,0,16,0,1
1572.0,90,0,16,0,0
1574.0,90,0,16,0,3
1576.0,90,0,16,0,4
1578.0,90,0,16,0,2
1580.0,90,0,16,0,3
1582.0,90,0,16,0,0
1584.0,90,0,16,0,1
1586.0,90,0,16,0,3
1588.0,95,0,16,0,4
1590.0,95,0,16,0,2
1592.0,100,0,16,0,0
1594.0,105,0,16,0,2
1596.0,105,0,16,0,5
1598.0,105,0,16,0,7
1600.0,105,0,16,0,1
1602.0,105,0,16,0,5
1604.0,105,0,16,0,1
1606.0,105,0,16,0,2
1608.0,105,0,16,0,3
1610.0,115,0,16,0,3
1612.0,120,0,16,0,0
1614.0,120,0,16,0,5
1616.0,120,0,16,0,3
1618.0,120,0,16,0,5
1620.0,120,0,16,0,2
1622.0,120,0,16,0,0
1624.0,120,0,16,0,7
1626.0,120,0,16,0,1
1628.0,120,0,16,0,7
1630.0,120,0,16,0,3
1632.0,120,0,16,0,2
1634.0,120,0,16,0,2
1636.0,120,0,16,0,2
1638.0,120,0,16,0,4
1640.0,125,0,16,0,2
1642.0,125,0,16,0,4
1644.0,125,0,16,0,3
1646.0,130,0,16,0,5
1648.0,130,0,16,0,7
1650.0,130,0,16,0,6
1652.0,130,0,16,0,0
1654.0,130,0,16,0,2
1656.0,130,0,16,0,3
1658.0,130,0,16,0,5
1660.0,130,0,16,0,7
1662.0,130,0,16,0,1
1664.0,130,0,16,0,6
1666.0,130,0,16,0,7
1668.0,130,0,16,0,3
1670.0,130,0,16,0,1
1672.0,130,0,16,0,3
1674.0,135,0,16,0,5
1676.0,145,0,16,0,6
1678.0,145,0,16,0,0
1680.0,145,0,16,0,5
1682.0,145,0,16,0,6
1684.0,145,0,16,0,5
1686.0,150,0,16,0,1
1688.0,150,0,16,0,6
1690.0,150,0,16,0,7
1692.0,155,0,16,0,7
1694.0,155,0,16,0,1
1696.0,155,0,16,0,3
1698.0,155,0,16,0,4
1700.0,155,0,16,0,5
1702.0,155,0,16,0,2
1704.0,155,0,16,0,2
1706.0,155,0,16,0,6
1708.0,155,0,16,0,1
1710.0,155,0,16,0,3
1712.0,155,0,16,0,3
1714.0,155,0,16,0,7
1716.0,155,0,16,0,4
1718.0,160,0,16,0,0
1720.0,170,0,16,0,0
1722.0,170,0,16,0,0
1724.0,170,0,16,0,3
1726.0,170,0,16,0,6
1728.0,170,0,16,0,7
1730.0,170,0,16,0,6
1732.0,175,0,16,0,7
1734.0,180,0,16,0,2
1736.0,180,0,16,0,3
1738.0,180,0,16,0,5
1740.0,180,0,16,0,5
1742.0,180,0,16,0,7
1744.0,180,0,16,0,4
1746.0,180,0,16,0,5
1748.0,180,0,16,0,0
1750.0,180,0,16,0,7
1752.0,180,0,16,0,3
1754.0,180,0,16,0,6
1756.0,180,0,16,0,1
1758.0,180,0,16,0,6
1760.0,180,0,16,0,4
1762.0,180,0,16,0,4
1764.0,180,0,16,0,2
1766.0,180,0,16,0,5
1768.0,180,0,16,0,3
1770.0,180,0,16,0,7
1772.0,185,0,16,0,7
1774.0,185,0,16,0,1
1776.0,190,0,17,0,3
1778.0,190,0,17,0,7
1780.0,190,0,17,0,4
1782.0,195,0,17,0,7
1784.0,195,0,17,0,6
1786.0,195,0,17,0,1
1788.0,195,0,17,0,5
1790.0,195,0,17,0,0
1792.0,195,0,17,0,5
1794.0,200,0,17,0,0
1796.0,200,0,17,0,5
1798.0,205,0,17,0,2
1800.0,210,0,17,0,0
1802.0,210,0,17,0,5
1804.0,210,0,17,0,3
1806.0,210,0,17,0,5
1808.0,210,0,17,0,6
1810.0,210,0,17,0,4
1812.0,210,0,17,0,5
1814.0,210,0,17,0,2
1816.0,210,0,17,0,1
1818.0,210,0,17,0,3
1820.0,210,0,17,0,3
1822.0,210,0,17,0,0
1824.0,215,0,17,0,5
1826.0,215,0,17,0,5
1828.0,225,0,17,0,3
1830.0,225,0,17,0,5
1832.0,225,0,17,0,5
1834.0,225,0,17,0,7
1836.0,225,0,17,0,4
1838.0,225,0,17,0,7
1840.0,225,0,17,0,0
1842.0,225,0,17,0,1
1844.0,225,0,17,0,4
1846.0,225,0,17,0,5
1848.0,230,0,17,0,4
1850.0,230,0,17,0,3
1852.0,235,0,17,0,1
1854.0,235,0,17,0,6
1856.0,235,0,17,0,2
1858.0,235,0,17,0,6
1860.0,235,0,17,0,0
1862.0,235,0,17,0,3
1864.0,235,0,17,0,5
1866.0,235,0,17,0,2
1868.0,240,0,17,0,6
1870.0,240,0,17,0,5
1872.0,240,0,17,0,1
1874.0,240,0,17,0,3
1876.0,240,0,17,0,1
1878.0,240,0,17,0,7
1880.0,240,0,17,0,0
1882.0,240,0,17,0,4
1884.0,240,0,17,0,6
1886.0,240,0,17,0,1
1888.0,240,0,17,0,1
1890.0,190,0,17,0,0
1892.0,195,0,17,0,6
1894.0,195,0,17,0,3
1896.0,200,0,17,0,1
1898.0,205,0,17,0,5
1900.0,205,0,17,0,0
1902.0,210,0,17,0,7
1904.0,210,0,17,0,7
1906.0,210,0,17,0,2
1908.0,210,0,17,0,6
1910.0,210,0,17,0,5
1912.0,210,0,17,0,3
1914.0,215,0,17,0,3
1916.0,220,0,17,0,5
1918.0,220,0,17,0,7
1920.0,220,0,17,0,1
1922.0,220,0,17,0,6
