Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
44,掠奪者任務,0.806,6429,11056,5,18
45,掠奪者任務,0.802,959,13440,0,29
46,掠奪者任務,0.798,745,13440,0,25
47,掠奪者任務,0.794,7646,5440,5,0
48,掠奪者任務,0.790,6620,11696,5,22
49,掠奪者任務,0.786,6201,8288,5,12
50,掠奪者任務,0.782,2601,13440,3,23
51,掠奪者任務,0.778,1239,13440,0,37
52,掠奪者任務,0.774,6422,9168,5,17
53,掠奪者任務,0.771,1381,13440,2,18
54,掠奪者任務,0.767,6220,9472,5,13
55,掠奪者任務,0.763,1195,13440,1,24
56,掠奪者任務,0.759,5584,7904,5,10
57,掠奪者任務,0.755,6062,6784,5,9
58,掠奪者任務,0.751,464,13440,0,20
59,掠奪者任務,0.748,937,13440,1,19
60,掠奪者任務,0.744,962,13440,0,36
61,掠奪者任務,0.740,2081,13440,2,32
62,掠奪者任務,0.737,6513,11168,5,19
63,掠奪者任務,0.733,999,13440,1,21
64,掠奪者任務,0.729,6164,6832,5,1
65,掠奪者任務,0.726,6104,7072,5,10
66,掠奪者任務,0.722,6525,8688,5,9
67,掠奪者任務,0.718,1172,13440,0,40
68,掠奪者任務,0.715,1433,13440,0,41
69,掠奪者任務,0.711,1419,13440,1,30
70,掠奪者任務,0.708,2902,13440,3,38
71,掠奪者任務,0.704,7632,6096,5,0
72,掠奪者任務,0.701,6607,10032,5,21
73,掠奪者任務,0.697,907,13440,0,28
74,掠奪者任務,0.694,1106,13440,1,22
75,掠奪者任務,0.690,756,13440,0,38
76,掠奪者任務,0.687,751,13440,0,25
77,掠奪者任務,0.683,1377,13440,0,20
78,掠奪者任務,0.680,546,13440,0,28
79,掠奪者任務,0.676,917,13440,0,31
80,掠奪者任務,0.673,5760,7984,5,3
81,掠奪者任務,0.670,1883,13440,1,39
82,掠奪者任務,0.666,1099,13440,0,38
83,掠奪者任務,0.663,6149,8688,5,11
84,掠奪者任務,0.660,689,13440,0,32
85,掠奪者任務,0.656,7361,13088,5,39
86,掠奪者任務,0.653,2238,13440,3,8
87,掠奪者任務,0.650,392,13440,1,8
88,掠奪者任務,0.647,6488,11840,5,19
89,掠奪者任務,0.643,1062,13440,0,32
90,掠奪者任務,0.640,6264,10048,5,14
91,掠奪者任務,0.637,6148,9216,5,7
92,掠奪者任務,0.634,861,13440,0,34
93,掠奪者任務,0.631,6474,7872,5,7
94,掠奪者任務,0.627,2385,13440,3,30
95,掠奪者任務,0.624,596,13440,1,12
96,掠奪者任務,0.621,575,13440,1,12
97,掠奪者任務,0.618,7255,11168,5,23
98,掠奪者任務,0.615,6019,7664,5,9
99,掠奪者任務,0.612,1770,13440,2,27
100,掠奪者任務,0.609,1405,13440,2,18
101,掠奪者任務,0.606,6055,9584,6,10
102,掠奪者任務,0.603,2270,13440,3,26
103,掠奪者任務,0.600,943,13440,0,29
104,掠奪者任務,0.597,6817,11808,6,30
105,掠奪者任務,0.594,7046,12592,5,30
106,掠奪者任務,0.591,1368,13440,2,18
107,掠奪者任務,0.588,6385,9264,5,18
108,掠奪者任務,0.585,2319,13440,3,26
109,掠奪者任務,0.582,2314,13440,1,45
110,掠奪者任務,0.579,6780,10208,5,24
111,掠奪者任務,0.576,1502,13440,2,22
112,掠奪者任務,0.573,2125,13440,2,33
113,掠奪者任務,0.570,1731,13440,3,14
114,掠奪者任務,0.568,7838,6464,5,4
115,掠奪者任務,0.565,6951,10896,5,18
116,掠奪者任務,0.562,6850,12384,5,17
117,掠奪者任務,0.559,6580,11712,5,10
118,掠奪者任務,0.556,1628,13440,2,25
119,掠奪者任務,0.554,2321,13440,3,27
120,掠奪者任務,0.551,919,13440,1,19
121,掠奪者任務,0.548,6954,11648,5,20
122,掠奪者任務,0.545,2527,13440,4,21
123,掠奪者任務,0.543,5974,7760,5,7
124,掠奪者任務,0.540,1351,13440,2,18
125,掠奪者任務,0.537,6193,9936,5,13
126,掠奪者任務,0.534,422,13440,0,26
127,掠奪者任務,0.532,5862,7072,5,5
128,掠奪者任務,0.529,6101,9664,5,7
129,掠奪者任務,0.526,7511,13376,5,31
130,掠奪者任務,0.524,158,13440,0,15
131,掠奪者任務,0.521,6104,10784,5,10
132,掠奪者任務,0.519,1307,13440,2,18
133,掠奪者任務,0.516,429,13440,0,20
134,掠奪者任務,0.513,798,13440,1,18
135,掠奪者任務,0.511,6127,9408,5,12
136,掠奪者任務,0.508,-43,13440,0,17
137,掠奪者任務,0.506,6869,13264,5,18
138,掠奪者任務,0.503,-539,13440,0,0
139,掠奪者任務,0.501,235,13440,0,22
140,掠奪者任務,0.498,411,13440,0,26
141,掠奪者任務,0.496,6029,8160,5,9
142,掠奪者任務,0.493,1290,13440,1,27
143,掠奪者任務,0.491,1196,13440,0,40
144,掠奪者任務,0.488,5852,8480,5,6
145,掠奪者任務,0.486,6468,12528,5,10
146,掠奪者任務,0.483,-693,13440,0,0
147,掠奪者任務,0.481,1558,13440,1,33
148,掠奪者任務,0.479,6554,10160,5,9
149,掠奪者任務,0.476,1530,13440,2,21
150,掠奪者任務,0.474,1150,13440,1,24
151,掠奪者任務,0.471,7806,6656,5,4
152,掠奪者任務,0.469,646,13440,0,0
153,掠奪者任務,0.467,6789,12320,5,16
154,掠奪者任務,0.464,7089,11904,5,22
155,掠奪者任務,0.462,966,13440,0,20
156,掠奪者任務,0.460,945,13440,0,31
157,掠奪者任務,0.458,884,13440,0,28
158,掠奪者任務,0.455,501,13440,0,30
159,掠奪者任務,0.453,998,13440,1,20
160,掠奪者任務,0.451,1352,13440,1,28
161,掠奪者任務,0.448,6629,12464,5,22
162,掠奪者任務,0.446,1266,13440,4,4
163,掠奪者任務,0.444,823,13440,0,33
164,掠奪者任務,0.442,5812,6960,5,4
165,掠奪者任務,0.440,544,13440,0,23
166,掠奪者任務,0.437,6594,8448,5,10
167,掠奪者任務,0.435,636,13440,0,29
168,掠奪者任務,0.433,6046,9280,5,10
169,掠奪者任務,0.431,458,13440,0,32
170,掠奪者任務,0.429,6711,11520,5,23
171,掠奪者任務,0.427,6616,11632,6,12
172,掠奪者任務,0.424,1447,13440,2,20
173,掠奪者任務,0.422,6709,12256,5,24
174,掠奪者任務,0.420,1346,13440,1,28
175,掠奪者任務,0.418,427,13440,0,25
176,掠奪者任務,0.416,935,13440,1,19
177,掠奪者任務,0.414,6996,12416,5,27
178,掠奪者任務,0.412,6054,11168,6,10
179,掠奪者任務,0.410,1176,13440,2,14
180,掠奪者任務,0.408,5853,7456,5,5
181,掠奪者任務,0.406,6763,12912,5,15
182,掠奪者任務,0.404,392,13440,0,24
183,掠奪者任務,0.402,240,13440,0,21
184,掠奪者任務,0.400,821,13440,0,29
185,掠奪者任務,0.398,451,13440,0,27
186,掠奪者任務,0.396,3065,13440,4,32
187,掠奪者任務,0.394,751,13440,0,24
188,掠奪者任務,0.392,804,13440,0,33
189,掠奪者任務,0.390,6332,10624,6,16
190,掠奪者任務,0.388,611,13440,0,22
191,掠奪者任務,0.386,6228,10528,5,14
192,掠奪者任務,0.384,2433,13440,4,18
193,掠奪者任務,0.382,1803,13440,2,30
194,掠奪者任務,0.380,7855,6112,5,4
195,掠奪者任務,0.378,3071,13440,4,42
196,掠奪者任務,0.376,6097,8240,5,10
197,掠奪者任務,0.374,1709,13440,4,14
198,掠奪者任務,0.373,1084,13440,2,12
199,掠奪者任務,0.371,6123,8800,5,10
200,掠奪者任務,0.369,6350,9920,5,15
201,掠奪者任務,0.367,1867,13440,4,18
202,掠奪者任務,0.365,-765,13440,0,0
203,掠奪者任務,0.363,119,13440,0,14
204,掠奪者任務,0.361,5999,8496,5,8
205,掠奪者任務,0.360,6833,12352,5,15
206,掠奪者任務,0.358,2898,13440,4,12
207,掠奪者任務,0.356,1505,13440,3,10
208,掠奪者任務,0.354,6331,10896,5,15
209,掠奪者任務,0.353,1414,13440,2,19
210,掠奪者任務,0.351,1215,13440,2,12
211,掠奪者任務,0.349,292,13440,0,19
212,掠奪者任務,0.347,404,13440,0,2
213,掠奪者任務,0.346,6134,10736,5,12
214,掠奪者任務,0.344,7430,12288,5,30
215,掠奪者任務,0.342,6812,11728,5,15
216,掠奪者任務,0.340,72,13440,0,19
217,掠奪者任務,0.339,7911,6432,5,4
218,掠奪者任務,0.337,6631,12128,7,12
219,掠奪者任務,0.335,7129,12416,6,21
220,掠奪者任務,0.334,5978,11120,5,8
221,掠奪者任務,0.332,143,13440,0,20
222,掠奪者任務,0.330,500,13440,0,27
223,掠奪者任務,0.329,690,13440,1,13
224,掠奪者任務,0.327,7710,5840,5,1
225,掠奪者任務,0.325,6933,11008,6,17
226,掠奪者任務,0.324,6409,11088,5,16
227,掠奪者任務,0.322,6515,11536,5,10
228,掠奪者任務,0.321,5969,9440,5,8
229,掠奪者任務,0.319,332,13440,0,23
230,掠奪者任務,0.317,6857,13168,5,19
231,掠奪者任務,0.316,1317,13440,1,26
232,掠奪者任務,0.314,6615,11936,6,12
233,掠奪者任務,0.313,7700,5936,5,1
234,掠奪者任務,0.311,959,13440,1,19
235,掠奪者任務,0.309,-54,13440,0,16
236,掠奪者任務,0.308,2478,13440,4,22
237,掠奪者任務,0.306,7657,5728,5,0
238,掠奪者任務,0.305,679,13440,0,29
239,掠奪者任務,0.303,6534,13440,5,22
240,掠奪者任務,0.302,997,13440,0,30
241,掠奪者任務,0.300,101,13440,0,15
242,掠奪者任務,0.299,6471,13408,7,8
243,掠奪者任務,0.297,1536,13440,3,10
244,掠奪者任務,0.296,1519,13440,4,9
245,掠奪者任務,0.294,10,13440,0,16
246,掠奪者任務,0.293,228,13440,0,20
247,掠奪者任務,0.291,6543,12128,5,11
248,掠奪者任務,0.290,5838,7184,5,3
249,掠奪者任務,0.288,2119,13440,4,13
250,掠奪者任務,0.287,1142,13440,0,39
251,掠奪者任務,0.286,1338,13440,2,19
252,掠奪者任務,0.284,1541,13440,3,10
253,掠奪者任務,0.283,302,13440,0,15
254,掠奪者任務,0.281,5812,9952,5,5
255,掠奪者任務,0.280,6865,12592,5,13
256,掠奪者任務,0.279,842,13440,1,15
257,掠奪者任務,0.277,5673,7456,5,1
258,掠奪者任務,0.276,5813,7024,5,3
259,掠奪者任務,0.274,456,13440,1,12
260,掠奪者任務,0.273,5782,6992,5,3
261,掠奪者任務,0.272,1909,13440,2,29
262,掠奪者任務,0.270,5667,7584,5,1
263,掠奪者任務,0.269,6071,9008,5,9
264,掠奪者任務,0.268,1559,13440,2,20
265,掠奪者任務,0.266,6139,10704,5,12
266,掠奪者任務,0.265,6606,12176,5,12
267,掠奪者任務,0.264,1361,13440,2,18
268,掠奪者任務,0.262,6580,11472,5,11
269,掠奪者任務,0.261,6748,12832,5,25
270,掠奪者任務,0.260,7708,6480,6,1
271,掠奪者任務,0.258,6536,13072,6,10
272,掠奪者任務,0.257,739,13440,1,16
273,掠奪者任務,0.256,7664,5680,5,0
274,掠奪者任務,0.255,2027,13440,3,21
275,掠奪者任務,0.253,867,13440,1,18
276,掠奪者任務,0.252,462,13440,0,26
277,掠奪者任務,0.251,53,13440,0,18
278,掠奪者任務,0.249,7710,6560,5,2
279,掠奪者任務,0.248,2114,13440,4,2
280,掠奪者任務,0.247,6129,9872,6,10
281,掠奪者任務,0.246,-582,13440,0,0
282,掠奪者任務,0.245,2128,13440,4,14
283,掠奪者任務,0.243,5861,11088,5,6
284,掠奪者任務,0.242,6055,10208,5,9
285,掠奪者任務,0.241,437,13440,1,9
286,掠奪者任務,0.240,5882,9360,5,6
287,掠奪者任務,0.238,6327,9008,5,17
288,掠奪者任務,0.237,6690,10656,5,11
289,掠奪者任務,0.236,5914,7872,5,6
290,掠奪者任務,0.235,-217,13440,0,14
291,掠奪者任務,0.234,1713,13440,4,4
292,掠奪者任務,0.233,340,13440,1,6
293,掠奪者任務,0.231,7013,10720,6,19
294,掠奪者任務,0.230,6171,11776,5,13
295,掠奪者任務,0.229,13,13440,0,10
296,掠奪者任務,0.228,-300,13440,0,4
297,掠奪者任務,0.227,1373,13440,0,37
298,掠奪者任務,0.226,7711,5584,5,1
299,掠奪者任務,0.225,6005,10784,5,9
300,掠奪者任務,0.223,7683,5072,5,0
301,掠奪者任務,0.222,404,13440,0,24
302,掠奪者任務,0.221,325,13440,0,22
303,掠奪者任務,0.220,5997,10064,5,8
304,掠奪者任務,0.219,739,13440,1,16
305,掠奪者任務,0.218,655,13440,0,23
306,掠奪者任務,0.217,43,13440,0,11
307,掠奪者任務,0.216,76,13440,0,11
308,掠奪者任務,0.215,7669,4864,5,0
309,掠奪者任務,0.214,6369,13392,5,16
310,掠奪者任務,0.212,5842,8496,5,4
311,掠奪者任務,0.211,932,13440,1,18
312,掠奪者任務,0.210,1459,13440,2,18
313,掠奪者任務,0.209,6134,8528,5,10
314,掠奪者任務,0.208,2132,13440,4,12
315,掠奪者任務,0.207,6433,13136,5,22
316,掠奪者任務,0.206,334,13440,0,17
317,掠奪者任務,0.205,437,13440,0,18
318,掠奪者任務,0.204,1879,13440,3,18
319,掠奪者任務,0.203,5870,8032,5,5
320,掠奪者任務,0.202,269,13440,0,21
321,掠奪者任務,0.201,389,13440,0,16
322,掠奪者任務,0.200,421,13440,0,25
323,掠奪者任務,0.199,1298,13440,0,36
324,掠奪者任務,0.198,-322,13440,0,1
325,掠奪者任務,0.197,6192,10080,5,13
326,掠奪者任務,0.196,660,13440,0,22
327,掠奪者任務,0.195,-84,13440,0,14
328,掠奪者任務,0.194,300,13440,0,16
329,掠奪者任務,0.193,2190,13440,4,10
330,掠奪者任務,0.192,528,13440,0,8
331,掠奪者任務,0.191,7708,6128,5,1
332,掠奪者任務,0.190,145,13440,0,20
333,掠奪者任務,0.189,7700,6064,5,1
334,掠奪者任務,0.188,1043,13440,2,9
335,掠奪者任務,0.187,573,13440,0,30
336,掠奪者任務,0.187,328,13440,0,15
337,掠奪者任務,0.186,6361,11392,5,15
338,掠奪者任務,0.185,773,13440,0,19
339,掠奪者任務,0.184,1111,13440,1,21
340,掠奪者任務,0.183,495,13440,0,18
341,掠奪者任務,0.182,653,13440,0,21
342,掠奪者任務,0.181,-363,13440,0,2
343,掠奪者任務,0.180,49,13440,0,0
344,掠奪者任務,0.179,478,13440,0,27
345,掠奪者任務,0.178,670,13440,0,30
346,掠奪者任務,0.177,1232,13440,2,14
347,掠奪者任務,0.177,6645,13392,6,12
348,掠奪者任務,0.176,841,13440,1,16
349,掠奪者任務,0.175,5995,9488,5,8
350,掠奪者任務,0.174,1012,13440,2,8
351,掠奪者任務,0.173,5753,7824,5,3
352,掠奪者任務,0.172,24,13440,0,11
353,掠奪者任務,0.171,-76,13440,0,3
354,掠奪者任務,0.170,791,13440,2,6
355,掠奪者任務,0.170,-245,13440,0,12
356,掠奪者任務,0.169,-137,13440,0,14
357,掠奪者任務,0.168,-324,13440,0,10
358,掠奪者任務,0.167,-29,13440,0,16
359,掠奪者任務,0.166,-558,13440,0,6
360,掠奪者任務,0.165,-589,13440,0,4
361,掠奪者任務,0.165,-702,13440,0,0
362,掠奪者任務,0.164,-12,13440,0,20
363,掠奪者任務,0.163,1732,13440,4,17
364,掠奪者任務,0.162,5719,12304,5,2
365,掠奪者任務,0.161,261,13440,0,20
366,掠奪者任務,0.160,1819,13440,4,7
367,掠奪者任務,0.160,548,13440,2,0
368,掠奪者任務,0.159,-548,13440,0,6
369,掠奪者任務,0.158,-218,13440,0,11
370,掠奪者任務,0.157,5927,9216,5,6
371,掠奪者任務,0.157,-188,13440,0,7
372,掠奪者任務,0.156,361,13440,0,16
373,掠奪者任務,0.155,5685,11248,5,3
374,掠奪者任務,0.154,6318,11504,6,5
375,掠奪者任務,0.153,663,13440,1,12
376,掠奪者任務,0.153,-606,13440,0,4
377,掠奪者任務,0.152,-574,13440,0,4
378,掠奪者任務,0.151,-326,13440,0,3
379,掠奪者任務,0.150,6401,12016,5,6
380,掠奪者任務,0.150,1121,13440,2,13
381,掠奪者任務,0.149,403,13440,1,8
382,掠奪者任務,0.148,1775,13440,4,13
383,掠奪者任務,0.147,-181,13440,0,10
384,掠奪者任務,0.147,-84,13440,0,20
385,掠奪者任務,0.146,111,13440,0,13
386,掠奪者任務,0.145,-128,13440,0,1
387,掠奪者任務,0.144,-296,13440,0,6
388,掠奪者任務,0.144,287,13440,0,16
389,掠奪者任務,0.143,-287,13440,0,4
390,掠奪者任務,0.142,-279,13440,0,4
391,掠奪者任務,0.142,6670,13200,6,13
392,掠奪者任務,0.141,1197,13440,3,4
393,掠奪者任務,0.140,309,13440,1,4
394,掠奪者任務,0.139,6339,12080,5,6
395,掠奪者任務,0.139,7729,5024,5,1
396,掠奪者任務,0.138,-598,13440,0,4
397,掠奪者任務,0.137,6221,13088,5,15
398,掠奪者任務,0.137,1167,13440,3,3
399,掠奪者任務,0.136,644,13440,1,14
400,掠奪者任務,0.135,1388,13440,4,8
401,掠奪者任務,0.135,1826,13440,4,7
402,掠奪者任務,0.134,1872,13440,2,27
403,掠奪者任務,0.133,1160,13440,2,13
404,掠奪者任務,0.133,-99,13440,0,13
405,掠奪者任務,0.132,1514,13440,3,10
406,掠奪者任務,0.131,1611,13440,4,12
407,掠奪者任務,0.131,614,13440,2,2
408,掠奪者任務,0.130,-713,13440,0,1
409,掠奪者任務,0.129,-397,13440,0,3
410,掠奪者任務,0.129,-500,13440,0,0
411,掠奪者任務,0.128,-349,13440,0,4
412,掠奪者任務,0.127,5756,12720,6,5
413,掠奪者任務,0.127,-121,13440,0,8
414,掠奪者任務,0.126,64,13440,0,10
415,掠奪者任務,0.126,742,13440,0,30
416,掠奪者任務,0.125,-421,13440,0,10
417,掠奪者任務,0.124,155,13440,0,8
418,掠奪者任務,0.124,294,13440,0,20
419,掠奪者任務,0.123,553,13440,1,10
420,掠奪者任務,0.122,-641,13440,0,0
421,掠奪者任務,0.122,-204,13440,0,8
422,掠奪者任務,0.121,44,13440,0,0
423,掠奪者任務,0.121,7654,6064,5,0
424,掠奪者任務,0.120,685,13440,1,13
425,掠奪者任務,0.119,694,13440,2,1
426,掠奪者任務,0.119,87,13440,0,10
427,掠奪者任務,0.118,-341,13440,0,7
428,掠奪者任務,0.118,5793,11200,5,3
429,掠奪者任務,0.117,1224,13440,2,14
430,掠奪者任務,0.116,5750,7664,5,2
431,掠奪者任務,0.116,837,13440,2,5
432,掠奪者任務,0.115,-453,13440,0,0
433,掠奪者任務,0.115,577,13440,0,28
434,掠奪者任務,0.114,102,13440,0,11
435,掠奪者任務,0.114,-392,13440,0,8
436,掠奪者任務,0.113,244,13440,0,15
437,掠奪者任務,0.112,915,13440,0,17
438,掠奪者任務,0.112,-748,13440,0,0
439,掠奪者任務,0.111,6298,8784,6,4
440,掠奪者任務,0.111,201,13440,0,14
441,掠奪者任務,0.110,174,13440,0,13
442,掠奪者任務,0.110,-423,13440,0,0
443,掠奪者任務,0.109,6157,13216,5,2
444,掠奪者任務,0.109,1348,13440,4,6
445,掠奪者任務,0.108,5723,12816,5,5
446,掠奪者任務,0.107,289,13440,1,6
447,掠奪者任務,0.107,5797,10400,5,2
448,掠奪者任務,0.106,-469,13440,0,0
449,掠奪者任務,0.106,-81,13440,0,14
450,掠奪者任務,0.105,1984,13440,4,9
451,掠奪者任務,0.105,202,13440,1,4
452,掠奪者任務,0.104,5901,10048,5,6
453,掠奪者任務,0.104,743,13440,1,15
454,掠奪者任務,0.103,269,13440,0,16
455,掠奪者任務,0.103,-246,13440,0,13
456,掠奪者任務,0.102,1019,13440,4,0
457,掠奪者任務,0.102,-815,13440,0,0
458,掠奪者任務,0.101,137,13440,0,13
459,掠奪者任務,0.101,408,13440,1,8
460,掠奪者任務,0.100,-568,13440,0,4
461,掠奪者任務,0.100,419,13440,1,9
462,掠奪者任務,0.099,6311,13440,5,4
463,掠奪者任務,0.099,1313,13440,2,5
464,掠奪者任務,0.098,-54,13440,0,9
465,掠奪者任務,0.098,584,13440,1,13
466,掠奪者任務,0.097,736,13440,1,13
467,掠奪者任務,0.097,5819,8624,5,4
468,掠奪者任務,0.096,7725,6512,5,1
469,掠奪者任務,0.096,829,13440,1,5
470,掠奪者任務,0.095,362,13440,0,17
471,掠奪者任務,0.095,5746,7632,5,3
472,掠奪者任務,0.094,868,13440,2,7
473,掠奪者任務,0.094,1496,13440,3,10
474,掠奪者任務,0.093,1290,13440,4,5
475,掠奪者任務,0.093,-414,13440,0,8
476,掠奪者任務,0.092,-206,13440,0,12
477,掠奪者任務,0.092,1646,13440,2,23
478,掠奪者任務,0.092,-244,13440,0,10
479,掠奪者任務,0.091,6162,11888,5,13
480,掠奪者任務,0.091,-299,13440,0,9
481,掠奪者任務,0.090,-367,13440,0,7
482,掠奪者任務,0.090,-429,13440,0,0
483,掠奪者任務,0.089,5743,8336,5,2
484,掠奪者任務,0.089,-441,13440,0,7
485,掠奪者任務,0.088,-247,13440,0,9
486,掠奪者任務,0.088,200,13440,0,13
487,掠奪者任務,0.088,-393,13440,0,8
488,掠奪者任務,0.087,1048,13440,3,0
489,掠奪者任務,0.087,6482,11504,5,9
490,掠奪者任務,0.086,-428,13440,0,0
491,掠奪者任務,0.086,-436,13440,0,8
492,掠奪者任務,0.085,-432,13440,0,2
493,掠奪者任務,0.085,-698,13440,0,2
494,掠奪者任務,0.084,41,13440,0,1
495,掠奪者任務,0.084,-806,13440,0,0
496,掠奪者任務,0.084,6,13440,0,9
497,掠奪者任務,0.083,-773,13440,0,0
498,掠奪者任務,0.083,-627,13440,0,3
499,掠奪者任務,0.082,-206,13440,0,5
500,掠奪者任務,0.082,-707,13440,0,2
501,掠奪者任務,0.082,5,13440,0,16
502,掠奪者任務,0.081,-246,13440,0,11
503,掠奪者任務,0.081,-444,13440,0,7
504,掠奪者任務,0.080,1478,13440,4,9
505,掠奪者任務,0.080,-399,13440,0,8
506,掠奪者任務,0.080,-772,13440,0,0
507,掠奪者任務,0.079,7694,4880,5,0
508,掠奪者任務,0.079,-119,13440,0,6
509,掠奪者任務,0.078,-380,13440,0,2
510,掠奪者任務,0.078,-65,13440,0,9
511,掠奪者任務,0.078,-817,13440,0,0
512,掠奪者任務,0.077,-635,13440,0,4
513,掠奪者任務,0.077,-795,13440,0,0
514,掠奪者任務,0.076,-850,13440,0,0
515,掠奪者任務,0.076,1369,13440,4,7
516,掠奪者任務,0.076,-605,13440,0,4
517,掠奪者任務,0.075,-498,13440,0,6
518,掠奪者任務,0.075,-65,13440,0,7
519,掠奪者任務,0.075,-10,13440,0,10
520,掠奪者任務,0.074,343,13440,0,6
521,掠奪者任務,0.074,-622,13440,0,4
522,掠奪者任務,0.073,-418,13440,0,8
523,掠奪者任務,0.073,-436,13440,0,7
524,掠奪者任務,0.073,-823,13440,0,0
525,掠奪者任務,0.072,6206,9712,5,2
526,掠奪者任務,0.072,-454,13440,0,7
527,掠奪者任務,0.072,-230,13440,0,11
528,掠奪者任務,0.071,-228,13440,0,11
529,掠奪者任務,0.071,-170,13440,0,12
530,掠奪者任務,0.071,5776,11520,5,3
531,掠奪者任務,0.070,6464,12496,5,8
532,掠奪者任務,0.070,5714,9072,5,2
533,掠奪者任務,0.069,-125,13440,0,6
534,掠奪者任務,0.069,634,13440,1,12
535,掠奪者任務,0.069,-146,13440,0,7
536,掠奪者任務,0.068,-785,13440,0,0
537,掠奪者任務,0.068,-56,13440,0,16
538,掠奪者任務,0.068,414,13440,0,17
539,掠奪者任務,0.067,-578,13440,0,0
540,掠奪者任務,0.067,-791,13440,0,0
541,掠奪者任務,0.067,6288,12400,5,4
542,掠奪者任務,0.066,-724,13440,0,0
543,掠奪者任務,0.066,-237,13440,0,11
544,掠奪者任務,0.066,1146,13440,2,13
545,掠奪者任務,0.065,-397,13440,0,8
546,掠奪者任務,0.065,-436,13440,0,6
547,掠奪者任務,0.065,-735,13440,0,0
548,掠奪者任務,0.064,-317,13440,0,9
549,掠奪者任務,0.064,1127,13440,3,2
550,掠奪者任務,0.064,-419,13440,0,0
551,掠奪者任務,0.063,-142,13440,0,12
552,掠奪者任務,0.063,931,13440,0,18
553,掠奪者任務,0.063,-317,13440,0,0
554,掠奪者任務,0.063,5801,12096,5,5
555,掠奪者任務,0.062,-754,13440,0,0
556,掠奪者任務,0.062,250,13440,1,5
557,掠奪者任務,0.062,1021,13440,2,9
558,掠奪者任務,0.061,-654,13440,0,0
559,掠奪者任務,0.061,-830,13024,0,0
560,掠奪者任務,0.061,-368,13440,0,0
561,掠奪者任務,0.060,84,13440,0,0
562,掠奪者任務,0.060,-816,13440,0,0
563,掠奪者任務,0.060,-45,13440,0,15
564,掠奪者任務,0.059,615,13440,1,12
565,掠奪者任務,0.059,-500,13440,0,0
566,掠奪者任務,0.059,-493,13440,0,0
567,掠奪者任務,0.059,449,13440,1,6
568,掠奪者任務,0.058,-303,13440,0,0
569,掠奪者任務,0.058,49,13440,0,11
570,掠奪者任務,0.058,-32,13440,0,15
571,掠奪者任務,0.057,-843,13440,0,0
572,掠奪者任務,0.057,5909,9440,5,6
573,掠奪者任務,0.057,503,13440,0,20
574,掠奪者任務,0.057,-360,13440,0,8
575,掠奪者任務,0.056,173,13440,0,19
576,掠奪者任務,0.056,-220,13440,0,8
577,掠奪者任務,0.056,-692,13440,0,0
578,掠奪者任務,0.055,-478,13440,0,7
579,掠奪者任務,0.055,-1081,13440,0,0
580,掠奪者任務,0.055,-339,13440,0,8
581,掠奪者任務,0.055,-331,13440,0,9
582,掠奪者任務,0.054,-706,6080,0,0
