Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
124,掠奪者任務,0.540,0.9687,6912,5,0
125,掠奪者任務,0.537,0.9935,6160,5,0
126,掠奪者任務,0.534,0.9846,6448,5,0
127,掠奪者任務,0.532,0.8531,11888,5,0
128,掠奪者任務,0.529,1.0000,5776,5,0
129,掠奪者任務,0.526,0.9544,7600,5,0
130,掠奪者任務,0.524,0.9845,6160,5,0
131,掠奪者任務,0.521,0.9481,7296,5,0
132,掠奪者任務,0.519,0.9060,9744,5,0
133,掠奪者任務,0.516,0.9129,9392,5,0
134,掠奪者任務,0.513,1.0000,5024,5,0
135,掠奪者任務,0.511,0.9111,9584,5,0
136,掠奪者任務,0.508,0.9740,6720,5,0
137,掠奪者任務,0.506,0.9847,6576,5,0
138,掠奪者任務,0.503,0.9571,7632,5,0
139,掠奪者任務,0.501,0.9226,8752,5,0
140,掠奪者任務,0.498,0.9761,6736,5,0
141,掠奪者任務,0.496,0.9613,7312,5,0
142,掠奪者任務,0.493,0.9792,6800,5,0
143,掠奪者任務,0.491,0.9873,6416,5,0
144,掠奪者任務,0.488,0.9958,5968,5,0
145,掠奪者任務,0.486,0.9349,8720,5,0
146,掠奪者任務,0.483,0.9784,6704,5,0
147,掠奪者任務,0.481,0.9037,9376,5,0
148,掠奪者任務,0.479,0.9546,7520,5,0
149,掠奪者任務,0.476,1.0000,5664,5,0
150,掠奪者任務,0.474,0.9534,7824,5,0
151,掠奪者任務,0.471,-0.4700,13440,1,0
152,掠奪者任務,0.469,0.9976,5776,5,0
153,掠奪者任務,0.467,0.9811,6448,5,0
154,掠奪者任務,0.464,0.9619,7376,5,0
155,掠奪者任務,0.462,0.9977,5904,5,0
156,掠奪者任務,0.460,1.0000,6048,5,0
157,掠奪者任務,0.458,0.9954,5872,5,0
158,掠奪者任務,0.455,0.9161,9472,5,0
159,掠奪者任務,0.453,0.9797,6688,5,0
160,掠奪者任務,0.451,0.9351,8688,5,0
161,掠奪者任務,0.448,0.9924,6480,5,0
162,掠奪者任務,0.446,0.9520,7840,5,0
163,掠奪者任務,0.444,0.9464,8160,5,0
164,掠奪者任務,0.442,1.0000,5424,5,0
165,掠奪者任務,0.440,0.8336,12560,5,0
166,掠奪者任務,0.437,1.0000,4896,5,0
167,掠奪者任務,0.435,0.9901,6000,5,0
168,掠奪者任務,0.433,0.9491,7856,5,0
169,掠奪者任務,0.431,0.9589,7600,5,0
170,掠奪者任務,0.429,0.9898,6304,5,0
171,掠奪者任務,0.427,0.9659,7152,5,0
172,掠奪者任務,0.424,0.9916,6064,5,0
173,掠奪者任務,0.422,0.9708,6976,5,0
174,掠奪者任務,0.420,1.0000,5904,5,0
175,掠奪者任務,0.418,0.9787,6688,5,0
176,掠奪者任務,0.416,0.9684,7216,5,0
177,掠奪者任務,0.414,0.9789,6768,5,0
178,掠奪者任務,0.412,0.9756,6448,5,0
179,掠奪者任務,0.410,0.9452,7920,5,0
180,掠奪者任務,0.408,0.9626,6784,5,0
181,掠奪者任務,0.406,0.9772,6800,5,0
182,掠奪者任務,0.404,1.0000,6672,5,0
183,掠奪者任務,0.402,0.9688,7088,5,0
184,掠奪者任務,0.400,0.9720,6832,5,0
185,掠奪者任務,0.398,0.9711,7072,5,0
186,掠奪者任務,0.396,0.9566,7792,5,0
187,掠奪者任務,0.394,0.9224,9280,5,0
188,掠奪者任務,0.392,0.9552,7584,5,0
189,掠奪者任務,0.390,0.9586,7568,5,0
190,掠奪者任務,0.388,0.9576,7120,5,0
191,掠奪者任務,0.386,0.9494,8160,5,0
192,掠奪者任務,0.384,0.9956,6064,5,0
193,掠奪者任務,0.382,0.9419,8384,5,0
194,掠奪者任務,0.380,1.0000,7600,5,0
195,掠奪者任務,0.378,0.9213,9216,5,0
196,掠奪者任務,0.376,0.9775,6832,5,0
197,掠奪者任務,0.374,1.0000,5808,5,0
198,掠奪者任務,0.373,0.9663,7088,5,0
199,掠奪者任務,0.371,0.9411,8128,5,0
200,掠奪者任務,0.369,0.9506,7520,5,0
201,掠奪者任務,0.367,0.9184,9456,5,0
202,掠奪者任務,0.365,0.9271,9088,5,0
203,掠奪者任務,0.363,0.9776,6960,5,0
204,掠奪者任務,0.361,0.9352,8592,5,0
205,掠奪者任務,0.360,0.9310,8736,5,0
206,掠奪者任務,0.358,0.9885,6160,5,0
207,掠奪者任務,0.356,0.9953,5968,5,0
208,掠奪者任務,0.354,0.9800,6272,5,0
209,掠奪者任務,0.353,0.9676,7184,5,0
210,掠奪者任務,0.351,0.9861,6448,5,0
211,掠奪者任務,0.349,0.9447,8144,5,0
212,掠奪者任務,0.347,0.9881,6448,5,0
213,掠奪者任務,0.346,0.9777,6576,5,0
214,掠奪者任務,0.344,0.9839,12752,5,0
215,掠奪者任務,0.342,0.9702,7360,5,0
216,掠奪者任務,0.340,1.0000,5760,5,0
217,掠奪者任務,0.339,0.9402,8144,5,0
218,掠奪者任務,0.337,0.9510,8064,5,0
219,掠奪者任務,0.335,1.0000,5728,5,0
220,掠奪者任務,0.334,0.9719,6992,5,0
221,掠奪者任務,0.332,1.0000,6848,5,0
222,掠奪者任務,0.330,0.9613,7312,5,0
223,掠奪者任務,0.329,0.9996,5728,5,0
224,掠奪者任務,0.327,-0.5880,13440,0,0
225,掠奪者任務,0.325,0.8756,11104,5,0
226,掠奪者任務,0.324,0.9164,9280,5,0
227,掠奪者任務,0.322,1.0000,5904,5,0
228,掠奪者任務,0.321,0.9688,7200,5,0
229,掠奪者任務,0.319,0.9516,7968,5,0
230,掠奪者任務,0.317,0.9875,6272,5,0
231,掠奪者任務,0.316,0.9593,7648,5,0
232,掠奪者任務,0.314,1.0000,5776,5,0
233,掠奪者任務,0.313,0.8516,11936,5,0
234,掠奪者任務,0.311,0.9640,7504,5,0
235,掠奪者任務,0.309,0.9757,6688,5,0
236,掠奪者任務,0.308,-0.4900,13440,0,0
237,掠奪者任務,0.306,0.9227,9152,5,0
238,掠奪者任務,0.305,0.9443,8208,5,0
239,掠奪者任務,0.303,0.9115,9856,5,0
240,掠奪者任務,0.302,0.9743,6752,5,0
241,掠奪者任務,0.300,-0.4780,13440,0,0
242,掠奪者任務,0.299,0.9946,6064,5,0
243,掠奪者任務,0.297,0.9516,8080,5,0
244,掠奪者任務,0.296,-0.5780,13440,0,0
245,掠奪者任務,0.294,0.9116,9760,5,0
246,掠奪者任務,0.293,1.0000,8528,5,0
247,掠奪者任務,0.291,1.0000,7312,5,0
248,掠奪者任務,0.290,0.9395,8064,5,0
249,掠奪者任務,0.288,0.9970,5936,5,0
250,掠奪者任務,0.287,0.9896,6400,5,0
251,掠奪者任務,0.286,0.9975,5824,5,0
252,掠奪者任務,0.284,0.9741,6848,5,0
253,掠奪者任務,0.283,0.9504,7712,5,0
254,掠奪者任務,0.281,0.9641,7184,5,0
255,掠奪者任務,0.280,0.9749,6816,5,0
256,掠奪者任務,0.279,0.9697,7024,5,0
257,掠奪者任務,0.277,0.9440,8064,5,0
258,掠奪者任務,0.276,1.0000,4960,5,0
259,掠奪者任務,0.274,0.9918,6080,5,0
260,掠奪者任務,0.273,0.9919,5984,5,0
261,掠奪者任務,0.272,0.9839,6480,5,0
262,掠奪者任務,0.270,0.9539,7824,5,0
263,掠奪者任務,0.269,0.8943,10112,5,0
264,掠奪者任務,0.268,0.9781,6672,5,0
265,掠奪者任務,0.266,0.9601,7568,5,0
266,掠奪者任務,0.265,0.9671,7344,5,0
267,掠奪者任務,0.264,0.9971,5440,5,0
268,掠奪者任務,0.262,0.9826,6560,5,0
269,掠奪者任務,0.261,0.8631,11600,5,0
270,掠奪者任務,0.260,0.9624,7776,5,0
271,掠奪者任務,0.258,0.9437,8256,5,0
272,掠奪者任務,0.257,0.9599,7376,5,0
273,掠奪者任務,0.256,-0.4700,13440,0,0
274,掠奪者任務,0.255,0.9251,9200,5,0
275,掠奪者任務,0.253,0.9427,8368,5,0
276,掠奪者任務,0.252,-0.5520,13440,0,0
277,掠奪者任務,0.251,0.9466,8304,5,0
278,掠奪者任務,0.249,1.0000,4832,5,0
279,掠奪者任務,0.248,0.8700,11984,5,0
280,掠奪者任務,0.247,0.9304,8672,5,0
281,掠奪者任務,0.246,1.0000,5968,5,0
282,掠奪者任務,0.245,0.9121,9760,5,0
283,掠奪者任務,0.243,0.9877,6576,5,0
284,掠奪者任務,0.242,0.9661,6736,5,0
285,掠奪者任務,0.241,0.9003,10112,5,0
286,掠奪者任務,0.240,-0.6540,13136,0,0
287,掠奪者任務,0.238,0.8457,12512,5,0
288,掠奪者任務,0.237,0.9340,8848,5,0
289,掠奪者任務,0.236,0.9566,7680,5,0
290,掠奪者任務,0.235,0.9828,6976,5,0
291,掠奪者任務,0.234,0.9922,6016,5,0
292,掠奪者任務,0.233,0.9105,9968,5,0
293,掠奪者任務,0.231,0.9861,6624,5,0
294,掠奪者任務,0.230,0.9650,7392,5,0
295,掠奪者任務,0.229,1.0000,5424,5,0
296,掠奪者任務,0.228,-0.5520,13440,0,0
297,掠奪者任務,0.227,0.9768,6976,5,0
298,掠奪者任務,0.226,0.9568,7760,5,0
299,掠奪者任務,0.225,-0.4720,13440,0,0
300,掠奪者任務,0.223,0.9242,9264,5,0
301,掠奪者任務,0.222,0.9737,6912,5,0
302,掠奪者任務,0.221,-0.5240,13440,0,0
303,掠奪者任務,0.220,0.9635,7728,5,0
304,掠奪者任務,0.219,0.9629,7152,5,0
305,掠奪者任務,0.218,1.0000,5936,5,0
306,掠奪者任務,0.217,0.9509,8048,5,0
307,掠奪者任務,0.216,1.0000,5824,5,0
308,掠奪者任務,0.215,0.9056,9920,5,0
309,掠奪者任務,0.214,0.9261,9024,5,0
310,掠奪者任務,0.212,0.9141,9808,5,0
311,掠奪者任務,0.211,1.0000,8576,5,0
312,掠奪者任務,0.210,0.9624,7600,5,0
313,掠奪者任務,0.209,0.9476,8192,5,0
314,掠奪者任務,0.208,0.9437,7920,5,0
315,掠奪者任務,0.207,-0.4320,13440,1,0
316,掠奪者任務,0.206,0.9946,6064,5,0
317,掠奪者任務,0.205,0.9416,8416,5,0
318,掠奪者任務,0.204,0.8708,11008,5,0
319,掠奪者任務,0.203,0.9821,6672,5,0
320,掠奪者任務,0.202,0.9381,8240,5,0
321,掠奪者任務,0.201,0.9773,6976,5,0
322,掠奪者任務,0.200,0.9509,7664,5,0
323,掠奪者任務,0.199,1.0000,5504,5,0
324,掠奪者任務,0.198,0.9553,7648,5,0
325,掠奪者任務,0.197,0.8910,10864,5,0
326,掠奪者任務,0.196,-0.5440,13440,0,0
327,掠奪者任務,0.195,0.9850,6160,5,0
328,掠奪者任務,0.194,0.9911,6336,5,0
329,掠奪者任務,0.193,1.0000,8160,5,0
330,掠奪者任務,0.192,0.9782,6688,5,0
331,掠奪者任務,0.191,0.9573,7872,5,0
332,掠奪者任務,0.190,1.0000,6032,5,0
333,掠奪者任務,0.189,-0.3580,13440,4,0
334,掠奪者任務,0.188,0.9059,10240,5,0
335,掠奪者任務,0.187,0.9721,7008,5,0
336,掠奪者任務,0.187,-0.5780,13440,0,0
337,掠奪者任務,0.186,0.9939,5760,5,0
338,掠奪者任務,0.185,1.0000,5920,5,0
339,掠奪者任務,0.184,0.9609,7328,5,0
340,掠奪者任務,0.183,0.9644,7552,5,0
341,掠奪者任務,0.182,0.9942,5792,5,0
342,掠奪者任務,0.181,-0.4460,13440,0,0
343,掠奪者任務,0.180,0.9011,9472,5,0
344,掠奪者任務,0.179,1.0000,4720,5,0
345,掠奪者任務,0.178,0.9571,7792,5,0
346,掠奪者任務,0.177,1.0000,5632,5,0
347,掠奪者任務,0.177,0.9831,6512,5,0
348,掠奪者任務,0.176,-0.4860,13440,0,0
349,掠奪者任務,0.175,-0.4860,13440,0,0
350,掠奪者任務,0.174,1.0000,5232,5,0
351,掠奪者任務,0.173,0.9614,7488,5,0
352,掠奪者任務,0.172,-0.4360,13440,2,0
353,掠奪者任務,0.171,0.9823,6528,5,0
354,掠奪者任務,0.170,0.9819,6432,5,0
355,掠奪者任務,0.170,-0.5760,13440,0,0
356,掠奪者任務,0.169,1.0000,5616,5,0
357,掠奪者任務,0.168,0.8346,13280,5,0
358,掠奪者任務,0.167,0.9577,7696,5,0
359,掠奪者任務,0.166,0.9206,9200,5,0
360,掠奪者任務,0.165,0.9759,7216,5,0
361,掠奪者任務,0.165,-0.4840,13440,0,0
362,掠奪者任務,0.164,0.9390,8848,5,0
363,掠奪者任務,0.163,0.9414,8336,5,0
364,掠奪者任務,0.162,0.9984,5984,5,0
365,掠奪者任務,0.161,-0.5000,13440,0,0
366,掠奪者任務,0.160,1.0000,6320,5,0
367,掠奪者任務,0.160,0.9444,8272,5,0
368,掠奪者任務,0.159,0.9420,8400,5,0
369,掠奪者任務,0.158,1.0000,6640,5,0
370,掠奪者任務,0.157,0.9519,7440,5,0
371,掠奪者任務,0.157,1.0000,4560,5,0
372,掠奪者任務,0.156,0.9743,7200,5,0
373,掠奪者任務,0.155,0.9759,6992,5,0
374,掠奪者任務,0.154,0.9602,7808,5,0
375,掠奪者任務,0.153,0.9750,7168,5,0
376,掠奪者任務,0.153,0.9517,8144,5,0
377,掠奪者任務,0.152,0.9718,7312,5,0
378,掠奪者任務,0.151,0.9142,9600,5,0
379,掠奪者任務,0.150,0.9537,7808,5,0
380,掠奪者任務,0.150,0.9706,7408,5,0
381,掠奪者任務,0.149,0.9580,7616,5,0
382,掠奪者任務,0.148,0.9826,6624,5,0
383,掠奪者任務,0.147,0.9617,7360,5,0
384,掠奪者任務,0.147,0.9119,10176,5,0
385,掠奪者任務,0.146,-0.4460,13440,1,0
386,掠奪者任務,0.145,0.9811,7072,5,0
387,掠奪者任務,0.144,0.9969,6032,5,0
388,掠奪者任務,0.144,-0.4920,13440,0,0
389,掠奪者任務,0.143,1.0000,6224,5,0
390,掠奪者任務,0.142,1.0000,7920,5,0
391,掠奪者任務,0.142,0.9814,6704,5,0
392,掠奪者任務,0.141,0.9736,6960,5,0
393,掠奪者任務,0.140,0.9085,9856,5,0
394,掠奪者任務,0.139,0.9294,8336,5,0
395,掠奪者任務,0.139,0.9896,6400,5,0
396,掠奪者任務,0.138,0.9786,6896,5,0
397,掠奪者任務,0.137,0.9992,5904,5,0
398,掠奪者任務,0.137,0.9566,7744,5,0
399,掠奪者任務,0.136,-0.4920,13440,0,0
400,掠奪者任務,0.135,0.9345,8288,5,0
401,掠奪者任務,0.135,0.9438,8544,5,0
402,掠奪者任務,0.134,0.8786,10880,5,0
403,掠奪者任務,0.133,0.9464,7664,5,0
404,掠奪者任務,0.133,0.9704,7488,5,0
405,掠奪者任務,0.132,1.0000,5808,5,0
406,掠奪者任務,0.131,-0.3000,13440,4,0
407,掠奪者任務,0.131,1.0000,5360,5,0
408,掠奪者任務,0.130,0.9624,7600,5,0
409,掠奪者任務,0.129,0.9650,6944,5,0
410,掠奪者任務,0.129,0.9933,6304,5,0
411,掠奪者任務,0.128,-0.4680,13440,0,0
412,掠奪者任務,0.127,1.0000,8064,5,0
413,掠奪者任務,0.127,0.9664,7488,5,0
414,掠奪者任務,0.126,0.9996,5888,5,0
415,掠奪者任務,0.126,0.9091,9920,5,0
416,掠奪者任務,0.125,0.9552,7808,5,0
417,掠奪者任務,0.124,0.8708,11680,5,0
418,掠奪者任務,0.124,1.0000,5168,5,0
419,掠奪者任務,0.123,1.0000,5760,5,0
420,掠奪者任務,0.122,0.8594,11296,5,0
421,掠奪者任務,0.122,0.9505,8176,5,0
422,掠奪者任務,0.121,0.9876,6176,5,0
423,掠奪者任務,0.121,-0.4600,13440,1,0
424,掠奪者任務,0.120,0.8911,9760,5,0
425,掠奪者任務,0.119,1.0000,5856,5,0
426,掠奪者任務,0.119,0.9337,8592,5,0
427,掠奪者任務,0.118,0.8763,10784,5,0
428,掠奪者任務,0.118,0.9714,7264,5,0
429,掠奪者任務,0.117,-0.4720,13440,0,0
430,掠奪者任務,0.116,0.9908,6528,5,0
431,掠奪者任務,0.116,0.9591,7856,5,0
432,掠奪者任務,0.115,0.8980,10080,5,0
433,掠奪者任務,0.115,0.9976,5888,5,0
434,掠奪者任務,0.114,0.9304,8384,5,0
435,掠奪者任務,0.114,1.0000,7248,5,0
436,掠奪者任務,0.113,0.9628,6640,5,0
437,掠奪者任務,0.112,1.0000,9856,5,0
438,掠奪者任務,0.112,0.8624,12032,5,0
439,掠奪者任務,0.111,0.9408,8096,5,0
440,掠奪者任務,0.111,0.8680,11760,5,0
441,掠奪者任務,0.110,0.9729,6768,5,0
442,掠奪者任務,0.110,0.8841,10928,5,0
443,掠奪者任務,0.109,0.9651,7792,5,0
444,掠奪者任務,0.109,-0.4600,13440,0,0
445,掠奪者任務,0.108,0.8445,12208,5,0
446,掠奪者任務,0.107,0.9029,10464,5,0
447,掠奪者任務,0.107,0.9304,8896,5,0
448,掠奪者任務,0.106,0.8838,11008,5,0
449,掠奪者任務,0.106,0.9617,7696,5,0
450,掠奪者任務,0.105,0.9757,7136,5,0
451,掠奪者任務,0.105,0.9728,7088,5,0
452,掠奪者任務,0.104,1.0000,6928,5,0
453,掠奪者任務,0.104,0.9825,6720,5,0
454,掠奪者任務,0.103,1.0000,5472,5,0
455,掠奪者任務,0.103,0.9581,7856,5,0
456,掠奪者任務,0.102,0.9126,10032,5,0
457,掠奪者任務,0.102,0.9560,7952,5,0
458,掠奪者任務,0.101,0.9886,6448,5,0
459,掠奪者任務,0.101,0.9054,9392,5,0
460,掠奪者任務,0.100,0.8967,10384,5,0
461,掠奪者任務,0.100,1.0000,6048,5,0
462,掠奪者任務,0.099,1.0000,10288,5,0
463,掠奪者任務,0.099,1.0000,8592,5,0
464,掠奪者任務,0.098,0.8231,13280,5,0
465,掠奪者任務,0.098,-0.4080,13440,3,0
466,掠奪者任務,0.097,1.0000,7632,5,0
467,掠奪者任務,0.097,0.8661,11664,5,0
468,掠奪者任務,0.096,0.9911,6112,5,0
469,掠奪者任務,0.096,0.9544,8048,5,0
470,掠奪者任務,0.095,-0.4440,13440,0,0
471,掠奪者任務,0.095,0.8951,10768,5,0
472,掠奪者任務,0.094,0.9243,9552,5,0
473,掠奪者任務,0.094,0.9476,8016,5,0
474,掠奪者任務,0.093,0.9396,8304,5,0
475,掠奪者任務,0.093,0.9274,9232,5,0
476,掠奪者任務,0.092,0.9122,9600,5,0
477,掠奪者任務,0.092,1.0000,6608,5,0
