Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,45,15
32.0,50,0,12,0,0,14,90
48.0,0,0,12,0,0,14,53
64.0,0,0,12,0,0,45,94
80.0,0,0,12,0,0,44,15
96.0,0,0,12,0,0,45,25
112.0,0,0,12,0,0,44,15
128.0,5,0,12,0,0,45,4
144.0,10,0,12,0,0,44,88
160.0,30,0,12,0,0,45,15
176.0,45,0,12,0,0,44,15
192.0,50,0,12,0,0,45,15
208.0,5,0,12,0,0,14,70
224.0,10,0,12,0,0,45,15
240.0,15,0,12,0,0,44,96
256.0,15,0,12,0,0,45,60
272.0,30,0,12,0,0,44,15
288.0,45,0,12,0,0,45,27
304.0,55,0,13,0,0,44,36
320.0,15,0,13,0,0,14,15
336.0,20,0,13,0,0,45,15
352.0,20,0,13,0,0,44,15
368.0,25,0,13,0,0,45,15
384.0,35,0,13,0,0,44,15
400.0,55,0,13,0,0,45,15
416.0,10,0,13,0,0,14,15
432.0,20,0,13,0,0,45,12
448.0,30,0,13,0,0,44,15
464.0,30,0,13,0,0,45,15
480.0,45,0,13,0,0,44,15
496.0,50,0,13,0,0,45,15
512.0,5,0,13,0,0,14,55
528.0,20,0,13,0,0,45,15
544.0,30,0,13,0,0,44,15
560.0,40,0,13,0,0,45,93
576.0,45,0,14,0,0,44,15
592.0,55,0,14,0,0,45,61
608.0,65,0,14,0,0,44,81
624.0,65,0,14,0,0,45,15
640.0,80,0,14,0,0,44,15
656.0,90,0,14,0,0,11,15
672.0,25,0,14,0,0,11,1
688.0,30,0,14,0,0,45,15
704.0,40,0,14,0,0,44,30
720.0,50,0,14,0,0,45,15
736.0,50,0,14,0,0,44,15
752.0,60,0,14,0,0,45,41
768.0,70,0,14,0,0,42,15
784.0,80,0,14,0,0,42,92
800.0,95,0,14,0,0,45,90
816.0,95,0,14,0,0,42,76
832.0,100,0,14,0,0,42,15
848.0,115,0,15,0,0,1,71
864.0,15,0,15,0,0,1,15
880.0,15,0,15,0,0,45,53
896.0,30,0,15,0,0,44,76
912.0,45,0,15,0,0,45,15
928.0,50,0,15,0,0,44,15
944.0,50,0,15,0,0,45,15
960.0,55,0,15,0,0,44,15
976.0,70,0,15,0,0,45,15
992.0,70,0,15,0,0,44,15
1008.0,85,0,15,0,0,45,15
1024.0,95,0,15,0,0,44,12
1040.0,100,0,15,0,0,45,11
1056.0,110,0,15,0,0,1,15
1072.0,115,0,15,0,0,45,15
1088.0,20,0,15,0,0,1,17
1104.0,30,0,15,0,0,45,15
1120.0,35,0,15,0,0,44,15
1136.0,50,0,15,0,0,45,9
1152.0,50,0,15,0,0,44,65
1168.0,65,0,15,0,0,45,15
1184.0,70,0,15,0,0,44,15
1200.0,70,0,15,0,0,45,15
1216.0,80,0,15,0,0,44,15
1232.0,90,0,15,0,0,45,98
1248.0,95,0,15,0,0,44,52
1264.0,105,0,15,0,0,45,54
1280.0,115,4,15,0,0,1,5
1296.0,20,4,15,0,0,45,15
1312.0,25,4,15,0,0,44,92
1328.0,30,8,15,0,0,45,15
1344.0,40,8,15,0,0,44,95
1360.0,40,8,15,0,0,45,15
1376.0,60,12,15,0,0,44,40
1392.0,60,12,15,0,0,45,15
1408.0,15,16,15,0,0,14,48
1424.0,20,16,15,0,0,41,15
1440.0,25,16,15,0,0,45,15
1456.0,40,16,15,0,0,44,11
1472.0,40,20,15,0,0,45,15
1488.0,50,20,15,0,0,44,92
1504.0,60,24,15,0,0,45,15
1520.0,10,24,15,0,0,14,15
1536.0,25,24,15,0,0,45,15
1552.0,25,28,15,0,0,44,15
1568.0,25,28,15,0,0,45,25
1584.0,45,32,15,0,0,44,23
1600.0,45,32,15,0,0,45,15
1616.0,50,32,15,0,0,44,15
1632.0,65,36,15,0,0,45,15
1648.0,15,36,15,0,0,14,15
1664.0,25,36,16,0,0,45,96
1680.0,30,40,16,0,0,41,1
1696.0,40,40,16,0,0,45,96
1712.0,50,40,16,0,0,44,15
1728.0,55,44,16,0,0,14,18
1744.0,65,44,16,0,0,45,29
1760.0,20,48,16,0,0,14,15
1776.0,30,48,16,0,0,45,39
1792.0,35,48,16,0,0,44,19
1808.0,45,52,16,0,0,45,10
1824.0,50,52,16,0,0,44,91
1840.0,65,52,16,0,0,14,15
1856.0,75,56,16,0,0,14,15
1872.0,80,56,16,0,0,14,15
1888.0,85,56,16,0,0,14,15
1904.0,100,60,16,0,0,34,59
1920.0,110,60,16,0,0,41,15
1936.0,110,64,17,0,0,14,15
1952.0,120,64,17,0,0,14,15
1968.0,140,64,17,0,0,45,1
1984.0,90,68,17,0,0,14,46
2000.0,95,68,17,0,0,14,3
2016.0,100,68,17,0,0,14,15
2032.0,120,72,17,0,0,14,15
2048.0,130,72,17,0,0,14,43
2064.0,135,72,17,0,0,34,52
2080.0,150,76,17,0,0,45,93
2096.0,155,76,17,0,0,2,15
2112.0,165,80,17,0,0,2,15
2128.0,15,80,17,0,0,2,28
2144.0,25,80,17,0,0,45,88
2160.0,45,84,17,0,0,44,15
2176.0,50,84,17,0,0,45,10
2192.0,55,84,17,0,0,14,15
2208.0,65,88,18,0,1,34,1
2224.0,25,88,18,0,1,14,15
2240.0,30,88,18,0,1,45,15
2256.0,40,92,18,0,1,44,22
2272.0,55,92,18,0,1,45,10
2288.0,65,96,18,0,1,14,15
2304.0,65,96,18,0,1,14,15
2320.0,85,96,18,0,1,45,77
2336.0,90,100,18,0,1,34,63
2352.0,100,100,18,0,1,45,58
2368.0,105,100,18,0,1,14,15
2384.0,120,104,18,0,1,14,67
2400.0,130,104,18,0,1,45,75
2416.0,140,104,18,0,1,14,81
2432.0,150,108,18,0,1,14,15
2448.0,165,108,18,0,1,14,15
2464.0,170,112,18,0,1,14,62
2480.0,175,112,19,0,1,2,34
2496.0,40,112,19,0,1,2,15
2512.0,55,116,19,0,1,45,2
2528.0,60,116,19,0,1,34,15
2544.0,70,116,19,0,2,45,85
2560.0,90,120,19,0,2,34,15
2576.0,95,120,19,0,2,45,95
2592.0,100,120,19,0,2,34,15
2608.0,105,124,19,0,2,1,54
2624.0,120,124,19,0,2,34,15
2640.0,135,128,19,0,2,34,50
2656.0,140,128,19,0,2,34,15
2672.0,155,128,19,0,2,34,21
2688.0,170,132,19,0,2,34,15
2704.0,175,132,19,0,2,34,15
2720.0,175,132,19,0,2,34,59
2736.0,195,136,19,0,2,45,69
2752.0,205,136,20,0,2,1,42
2768.0,215,136,20,0,2,34,15
2784.0,220,140,20,0,2,2,15
2800.0,240,140,20,0,2,2,15
2816.0,145,144,20,0,2,1,64
