Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
1,掠奪者任務,1.000,9430,6496,5,6
2,掠奪者任務,0.990,8017,9344,5,13
3,掠奪者任務,0.980,8291,9472,5,10
4,掠奪者任務,0.970,-809,13440,0,14
5,掠奪者任務,0.961,9783,5792,5,4
6,掠奪者任務,0.951,8601,6720,5,7
7,掠奪者任務,0.941,-733,13440,0,11
8,掠奪者任務,0.932,9872,5600,5,2
9,掠奪者任務,0.923,2324,13440,4,9
10,掠奪者任務,0.914,-580,2768,0,0
